-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,7902,768.9061,786.80695,0.46768847,0.51931983,0.26855338,0.2511062,768.9061,392.47327,6.024,Inf,7,"(sin(log((X3 / 1.2365893))) - -3.3946073) [likelihood params: Float32[]]"
2,15549,768.9061,786.80695,0.46768847,0.51931983,0.26855338,0.2511062,768.9061,392.47327,5.874,Inf,7,"(sin(log((X3 / 1.2365893))) - -3.3946073) [likelihood params: Float32[]]"
3,23811,768.9061,786.80695,0.46768847,0.51931983,0.26855338,0.2511062,768.9061,392.47327,5.68,Inf,7,"(sin(log((X3 / 1.2365893))) - -3.3946073) [likelihood params: Float32[]]"
4,32375,768.9061,786.80695,0.46768847,0.51931983,0.26855338,0.2511062,768.9061,392.47327,5.47,Inf,7,"(sin(log((X3 / 1.2365893))) - -3.3946073) [likelihood params: Float32[]]"
5,41078,768.3501,796.1395,0.46602127,0.51744455,0.27116084,0.25381047,768.3501,392.16104,5.828,Inf,10,"exp(((4.028551 - sin(log((X3 / 42.83983)))) ^ 0.9469376)) [likelihood params: Float32[]]"
6,51019,768.3501,796.1395,0.46602127,0.51744455,0.27116084,0.25381047,768.3501,392.16104,6.278,Inf,10,"exp(((4.028551 - sin(log((X3 / 42.83983)))) ^ 0.9469376)) [likelihood params: Float32[]]"
7,60342,768.3501,796.1395,0.46602127,0.51744455,0.27116084,0.25381047,768.3501,392.16104,7.322,Inf,10,"exp(((4.028551 - sin(log((X3 / 42.83983)))) ^ 0.9469376)) [likelihood params: Float32[]]"
8,70111,768.3501,796.1395,0.46602127,0.51744455,0.27116084,0.25381047,768.3501,392.16104,8.338,Inf,10,"exp(((4.028551 - sin(log((X3 / 42.83983)))) ^ 0.9469376)) [likelihood params: Float32[]]"
9,80144,764.0714,793.5468,0.4531916,0.5014538,0.2912259,0.2768702,764.0714,389.4986,8.988,Inf,12,"((((log((X3 / 56.0987)) - -7.545611) / 0.15994652) + X4) / 7.4443974) [likelihood params: Float32[]]"
10,90196,761.9087,804.08765,0.44670665,0.49393883,0.30136812,0.28770733,761.9087,388.24734,9.382,Inf,16,"(-0.22453141 + exp(((sin(log((X3 / 31.377876))) - (0.2253021 * (X9 + 25.672913))) / -4.7444415))) [likelihood params: Float32[]]"
