NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,38383,-1211.8079,-1185.5139,-1211.8079,16.09438,10.199572,6.5533333,Inf,10),"((abs((sqrt(abs(X1)) + X1)) ^ (abs(-1.086971) ^ -1.6077031)) + -0.06282516) RARLikelihood{Float32}"
2,72694,-1245.4767,-1221.8198,-1245.4767,17.917595,5.7392087,6.3233333,Inf,10),"((X1 * 0.7168349) + ((-0.00092810276 + X1) / sqrt(abs(X1)))) RARLikelihood{Float32}"
3,106523,-1247.5391,-1213.8029,-1247.5391,25.296831,8.439291,7.25,Inf,13),"((abs((sqrt(abs(X1)) + (X1 / log(abs(-3.6088445))))) ^ (abs(-1.9483455) ^ -0.059301436)) + -0.020055972) RARLikelihood{Float32}"
4,149012,-1247.5391,-1213.8029,-1247.5391,25.296831,8.439291,9.15,Inf,13),"((abs((sqrt(abs(X1)) + (X1 / log(abs(-3.6088445))))) ^ (abs(-1.9483455) ^ -0.059301436)) + -0.020055972) RARLikelihood{Float32}"
5,206342,-1251.6843,-1166.5394,-1251.6843,68.11396,17.030832,10.75,Inf,31),"((X1 + log(abs(0.58434236))) - (((0.0012090135 / (2.138975 * (abs(X1) ^ (X1 / X1)))) - ((X1 / (0.41319653 + (1.324013 * (abs(X1) ^ (X1 / X1))))) - -0.54249096)) - exp(-2.2369082))) RARLikelihood{Float32}"
6,255132,-1251.6843,-1166.5394,-1251.6843,68.11396,17.030832,11.466666,Inf,31),"((X1 + log(abs(0.58434236))) - (((0.0012090135 / (2.138975 * (abs(X1) ^ (X1 / X1)))) - ((X1 / (0.41319653 + (1.324013 * (abs(X1) ^ (X1 / X1))))) - -0.54249096)) - exp(-2.2369082))) RARLikelihood{Float32}"
7,304776,-1251.6843,-1166.5394,-1251.6843,68.11396,17.030832,12.83,Inf,31),"((X1 + log(abs(0.58434236))) - (((0.0012090135 / (2.138975 * (abs(X1) ^ (X1 / X1)))) - ((X1 / (0.41319653 + (1.324013 * (abs(X1) ^ (X1 / X1))))) - -0.54249096)) - exp(-2.2369082))) RARLikelihood{Float32}"
8,358800,-1251.6843,-1166.5394,-1251.6843,68.11396,17.030832,14.916667,Inf,31),"((X1 + log(abs(0.58434236))) - (((0.0012090135 / (2.138975 * (abs(X1) ^ (X1 / X1)))) - ((X1 / (0.41319653 + (1.324013 * (abs(X1) ^ (X1 / X1))))) - -0.54249096)) - exp(-2.2369082))) RARLikelihood{Float32}"
9,404831,-1251.6843,-1166.5394,-1251.6843,68.11396,17.030832,15.533334,Inf,31),"((X1 + log(abs(0.58434236))) - (((0.0012090135 / (2.138975 * (abs(X1) ^ (X1 / X1)))) - ((X1 / (0.41319653 + (1.324013 * (abs(X1) ^ (X1 / X1))))) - -0.54249096)) - exp(-2.2369082))) RARLikelihood{Float32}"
10,458159,-1252.6599,-1179.3152,-1252.6599,55.262043,18.082584,17.483334,Inf,24),"((log(abs(((((abs((sqrt(abs(X1)) + (0.22696432 / (-0.97098386 * -1.2626276)))) ^ (0.8523618 - 0.7469604)) + exp(X1)) - 1.9186774) + 0.43651605))) * 0.935449) - -0.94459194) RARLikelihood{Float32}"
11,512512,-1252.6814,-1183.8638,-1252.6814,55.262043,13.555597,18.703333,Inf,24),"((log(abs(((((abs((sqrt(abs(X1)) + (0.17685361 / (-0.9825923 * -1.2715582)))) ^ (0.84483016 - 0.75449204)) + exp(X1)) - 1.9231145) + 0.43207934))) * 0.9333388) - -0.95463663) RARLikelihood{Float32}"
12,563063,-1252.6814,-1183.8638,-1252.6814,55.262043,13.555597,18.973333,Inf,24),"((log(abs(((((abs((sqrt(abs(X1)) + (0.17685361 / (-0.9825923 * -1.2715582)))) ^ (0.84483016 - 0.75449204)) + exp(X1)) - 1.9231145) + 0.43207934))) * 0.9333388) - -0.95463663) RARLikelihood{Float32}"
13,620141,-1273.4832,-1173.529,-1273.4832,70.70101,29.253109,20.0,Inf,34),"(((-2.1167543 * -0.055641014) + ((-0.06087298 + X1) / sqrt(abs(sqrt(abs(-0.9187636)))))) + sqrt(abs((((-13.328624 / (0.9440517 + (0.15922956 * (abs(X1) ^ (X1 / X1))))) - -14.06571) / (2.8237445 + ((X1 + X1) + X1)))))) RARLikelihood{Float32}"
