NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,28826,-1241.0101,-1192.5963,-1241.0101,19.709354,28.704472,6.8033333,Inf,11),"(181513.94 / ((abs(52527.223) ^ (2.0636663 - (abs(X1) ^ 0.064684555))) + X1)) RARLikelihood{Float32}"
2,63762,-1241.0542,-1193.8102,-1241.0542,19.709354,27.534697,5.64,Inf,11),"(181513.94 / ((abs(52527.223) ^ (2.0635064 - (abs(X1) ^ 0.06472356))) + X1)) RARLikelihood{Float32}"
3,92376,-1241.0542,-1193.8102,-1241.0542,19.709354,27.534697,6.0533333,Inf,11),"(181513.94 / ((abs(52527.223) ^ (2.0635064 - (abs(X1) ^ 0.06472356))) + X1)) RARLikelihood{Float32}"
4,120990,-1241.0542,-1193.8102,-1241.0542,19.709354,27.534697,6.423333,Inf,11),"(181513.94 / ((abs(52527.223) ^ (2.0635064 - (abs(X1) ^ 0.06472356))) + X1)) RARLikelihood{Float32}"
5,147557,-1241.0542,-1193.8102,-1241.0542,19.709354,27.534697,6.79,Inf,11),"(181513.94 / ((abs(52527.223) ^ (2.0635064 - (abs(X1) ^ 0.06472356))) + X1)) RARLikelihood{Float32}"
6,183119,-1242.4546,-1200.8942,-1242.4546,31.134562,10.425933,7.8366666,Inf,16),"(X1 + (((0.7386081 * X1) + ((abs(0.98120946) ^ X1) - 1.0042822)) + (sqrt(abs(X1)) - X1))) RARLikelihood{Float32}"
7,216133,-1242.4546,-1200.8942,-1242.4546,31.134562,10.425933,9.11,Inf,16),"(X1 + (((0.7386081 * X1) + ((abs(0.98120946) ^ X1) - 1.0042822)) + (sqrt(abs(X1)) - X1))) RARLikelihood{Float32}"
8,256629,-1251.4259,-1153.6877,-1251.4259,63.719513,34.018707,10.633333,Inf,29),"sqrt(abs((((0.013432788 * (X1 * 50.273563)) * X1) + (X1 * (181513.94 / ((abs(52527.223) ^ (1.9008957 - (abs(((-0.036273036 * sqrt(abs(X1))) / log(abs(sqrt(abs(-16.109158)))))) ^ 0.04105015))) + X1)))))) RARLikelihood{Float32}"
9,306199,-1251.4373,-1161.2075,-1251.4373,63.719513,26.510296,12.753333,Inf,29),"sqrt(abs((((0.013461729 * (X1 * 50.273563)) * X1) + (X1 * (181513.94 / ((abs(52527.223) ^ (1.9434361 - (abs(((-0.10303505 * sqrt(abs(X1))) / log(abs(sqrt(abs(-16.109121)))))) ^ 0.03901481))) + X1)))))) RARLikelihood{Float32}"
10,362845,-1270.8275,-1212.3785,-1270.8275,41.58883,16.86012,13.97,Inf,20),"(abs(sqrt(abs((((X1 * (abs((X1 * sqrt(abs(3.339023)))) ^ log(abs(-8.526291)))) / X1) + ((0.7029289 * X1) + -0.016118286))))) ^ 0.7364161) RARLikelihood{Float32}"
