NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,23129,-1249.5807,-1209.4344,-1249.5807,30.459911,9.686291,6.403333,Inf,17),"(((-0.80044574 - ((0.6991412 * X1) - 0.8351378)) - (abs(X1) ^ ((X1 + 0.46142766) - X1))) * -1.0260301) RARLikelihood{Float32}"
2,54160,-1249.5807,-1209.4344,-1249.5807,30.459911,9.686291,6.6566668,Inf,17),"(((-0.80044574 - ((0.6991412 * X1) - 0.8351378)) - (abs(X1) ^ ((X1 + 0.46142766) - X1))) * -1.0260301) RARLikelihood{Float32}"
3,81849,-1249.5807,-1209.4344,-1249.5807,30.459911,9.686291,6.693333,Inf,17),"(((-0.80044574 - ((0.6991412 * X1) - 0.8351378)) - (abs(X1) ^ ((X1 + 0.46142766) - X1))) * -1.0260301) RARLikelihood{Float32}"
4,117214,-1249.5807,-1209.4344,-1249.5807,30.459911,9.686291,7.0866666,Inf,17),"(((-0.80044574 - ((0.6991412 * X1) - 0.8351378)) - (abs(X1) ^ ((X1 + 0.46142766) - X1))) * -1.0260301) RARLikelihood{Float32}"
5,152638,-1249.5807,-1209.4344,-1249.5807,30.459911,9.686291,8.23,Inf,17),"(((-0.80044574 - ((0.6991412 * X1) - 0.8351378)) - (abs(X1) ^ ((X1 + 0.46142766) - X1))) * -1.0260301) RARLikelihood{Float32}"
6,189613,-1249.5807,-1209.4344,-1249.5807,30.459911,9.686291,8.943334,Inf,17),"(((-0.80044574 - ((0.6991412 * X1) - 0.8351378)) - (abs(X1) ^ ((X1 + 0.46142766) - X1))) * -1.0260301) RARLikelihood{Float32}"
7,226955,-1252.3925,-1203.9752,-1252.3925,36.972294,11.444969,10.34,Inf,19),"((sqrt(abs(0.04794286)) + (((-189.71246 / -390.19006) + (X1 / X1)) / (abs(2.02136) ^ log(abs(X1))))) / (abs(X1) ^ -1.2963216)) RARLikelihood{Float32}"
8,270416,-1253.7341,-1190.3489,-1253.7341,43.668274,19.7171,12.216666,Inf,21),"(1.7154351 / ((abs(((abs(((0.44287312 * (sqrt(abs(X1)) / (abs(sqrt(abs(X1))) ^ -1.3276355))) - X1)) ^ -0.45816603) - 0.30307055)) ^ 1.2768886) ^ 1.0278172)) RARLikelihood{Float32}"
9,324819,-1253.7341,-1190.3489,-1253.7341,43.668274,19.7171,12.79,Inf,21),"(1.7154351 / ((abs(((abs(((0.44287312 * (sqrt(abs(X1)) / (abs(sqrt(abs(X1))) ^ -1.3276355))) - X1)) ^ -0.45816603) - 0.30307055)) ^ 1.2768886) ^ 1.0278172)) RARLikelihood{Float32}"
10,375045,-1258.4817,3.4028235e38,-1258.4817,60.303806,3.4028235e38,13.636666,Inf,29),"(-0.057440396 - (((abs((3.699472 * ((5.955281 * X1) - 0.0666183))) ^ 1.0680891) + ((((-5.5618963 - (X1 / -1282.5673)) / sqrt(abs(X1))) - sqrt(abs(813.4078))) / (abs(X1) ^ -1.0746727))) / 4.093689)) RARLikelihood{Float32}"
11,441483,-1259.6825,3.4028235e38,-1259.6825,60.303806,3.4028235e38,15.873333,Inf,29),"(-0.10544518 - (((abs((4.5119147 * ((5.955281 * X1) - 0.0666183))) ^ 0.9954366) + ((((-4.7885013 - (X1 / -1282.5673)) / sqrt(abs(X1))) - sqrt(abs(813.4094))) / (abs(X1) ^ -1.0028778))) / 3.9471908)) RARLikelihood{Float32}"
12,502914,-1266.4315,-1176.6058,-1266.4315,71.99867,17.827044,17.646667,Inf,37),"(((-1.121809 - (-0.40705803 - 0.51377386)) - (abs((((X1 * ((abs(X1) ^ 0.77298963) + (-0.5821284 - ((-0.029791284 * (X1 / X1)) - 1.053455)))) - X1) - ((-6.526654 * X1) - -0.10411463))) ^ ((X1 + 0.64565575) - X1))) * -0.46081752) RARLikelihood{Float32}"
