NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,27307,-1233.6715,-1177.6061,-1233.6715,39.509388,16.556072,6.3433332,Inf,19),"exp((((log(abs(-2.3768773)) - -0.14906718) * log(abs((1.3850019 + X1)))) - (exp(-0.9460368) * (abs((-0.040965542 - X1)) ^ -0.62839323)))) RARLikelihood{Float32}"
2,61153,-1233.6718,-1177.6063,-1233.6718,39.509388,16.556086,6.2466664,Inf,19),"exp((((log(abs(-2.3768773)) - -0.1490672) * log(abs((1.3850019 + X1)))) - (exp(-0.9460367) * (abs((-0.040965553 - X1)) ^ -0.62839323)))) RARLikelihood{Float32}"
3,101264,-1243.8839,-1216.4391,-1243.8839,17.917595,9.527227,6.5433335,Inf,10),"(0.96214914 - ((abs(0.17759678) ^ sqrt(abs((X1 * -0.54022163)))) - X1)) RARLikelihood{Float32}"
4,131959,-1243.8839,-1216.4391,-1243.8839,17.917595,9.527227,7.7366667,Inf,10),"(0.96214914 - ((abs(0.17759678) ^ sqrt(abs((X1 * -0.54022163)))) - X1)) RARLikelihood{Float32}"
5,162332,-1248.3048,-1221.7114,-1248.3048,17.917595,8.675779,8.51,Inf,10),"((sqrt(abs((X1 - 0.0047933))) + 0.010799155) + (X1 * 0.7002609)) RARLikelihood{Float32}"
6,202588,-1249.375,-1218.5216,-1249.375,23.292873,7.5605717,9.556666,Inf,13),"(-0.28662977 + (((abs(X1) ^ 0.44569024) - -0.24435791) + ((X1 * -0.25401336) + X1))) RARLikelihood{Float32}"
7,243294,-1252.198,-1167.2496,-1252.198,71.380135,13.568286,10.516666,Inf,31),"((((((abs(X1) ^ 0.24372539) - -0.5245173) + (X1 + (X1 * (log(abs(log(abs(1.4174775)))) / exp(0.13767412))))) * (-0.118611164 - sqrt(abs(X1)))) - (-1.5809627 / -2.5709956)) + (abs(0.4782468) ^ sqrt(abs(log(abs(-1.2536784)))))) RARLikelihood{Float32}"
8,289471,-1273.4209,-1243.8545,-1273.4209,17.917595,11.648794,11.72,Inf,10),"((sqrt(abs((X1 - 0.020074546))) + 0.05092457) + (X1 * 0.66198146)) RARLikelihood{Float32}"
9,332275,-1273.4209,-1243.8545,-1273.4209,17.917595,11.648794,13.11,Inf,10),"((sqrt(abs((X1 - 0.020074546))) + 0.05092457) + (X1 * 0.66198146)) RARLikelihood{Float32}"
10,383851,-1273.4209,-1243.8545,-1273.4209,17.917595,11.648794,14.906667,Inf,10),"((sqrt(abs((X1 - 0.020074546))) + 0.05092457) + (X1 * 0.66198146)) RARLikelihood{Float32}"
11,443054,-1276.2808,-1222.296,-1276.2808,28.668152,25.316557,16.77,Inf,16),"((sqrt(abs((X1 - 0.022251943))) + 52.835552) + ((-48.51189 * (0.11761545 - (-79.57502 + X1))) * 0.013652631)) RARLikelihood{Float32}"
12,504756,-1276.2808,-1222.296,-1276.2808,28.668152,25.316557,17.486666,Inf,16),"((sqrt(abs((X1 - 0.022251943))) + 52.835552) + ((-48.51189 * (0.11761545 - (-79.57502 + X1))) * 0.013652631)) RARLikelihood{Float32}"
13,562488,-1276.2808,-1222.296,-1276.2808,28.668152,25.316557,19.226667,Inf,16),"((sqrt(abs((X1 - 0.022251943))) + 52.835552) + ((-48.51189 * (0.11761545 - (-79.57502 + X1))) * 0.013652631)) RARLikelihood{Float32}"
14,628860,-1276.2808,-1222.296,-1276.2808,28.668152,25.316557,19.403334,Inf,16),"((sqrt(abs((X1 - 0.022251943))) + 52.835552) + ((-48.51189 * (0.11761545 - (-79.57502 + X1))) * 0.013652631)) RARLikelihood{Float32}"
15,695155,-1276.2808,-1222.296,-1276.2808,28.668152,25.316557,19.756666,Inf,16),"((sqrt(abs((X1 - 0.022251943))) + 52.835552) + ((-48.51189 * (0.11761545 - (-79.57502 + X1))) * 0.013652631)) RARLikelihood{Float32}"
16,758916,-1276.2808,-1222.296,-1276.2808,28.668152,25.316557,20.416666,Inf,16),"((sqrt(abs((X1 - 0.022251943))) + 52.835552) + ((-48.51189 * (0.11761545 - (-79.57502 + X1))) * 0.013652631)) RARLikelihood{Float32}"
17,822489,-1276.2808,-1222.296,-1276.2808,28.668152,25.316557,20.976667,Inf,16),"((sqrt(abs((X1 - 0.022251943))) + 52.835552) + ((-48.51189 * (0.11761545 - (-79.57502 + X1))) * 0.013652631)) RARLikelihood{Float32}"
18,892608,-1276.2808,-1222.296,-1276.2808,28.668152,25.316557,22.36,Inf,16),"((sqrt(abs((X1 - 0.022251943))) + 52.835552) + ((-48.51189 * (0.11761545 - (-79.57502 + X1))) * 0.013652631)) RARLikelihood{Float32}"
19,978835,-1279.8683,-1183.2852,-1279.8683,83.49454,13.088586,24.263334,Inf,38),"(((sqrt(abs((X1 - X1))) + 0.9033153) + ((0.16247512 * (-1.5317384 - (X1 + sqrt(abs(((X1 * (-3.5238461 / (abs(X1) ^ 0.07149662))) - (X1 + -0.12509762))))))) * -2.6093664)) + (((X1 * (-4.687735 / -14.425374)) - log(abs(-2.7481666))) + -0.4852482)) RARLikelihood{Float32}"
20,1059549,-1279.8683,-1183.2852,-1279.8683,83.49454,13.088586,24.41,Inf,38),"(((sqrt(abs((X1 - X1))) + 0.9033153) + ((0.16247512 * (-1.5317384 - (X1 + sqrt(abs(((X1 * (-3.5238461 / (abs(X1) ^ 0.07149662))) - (X1 + -0.12509762))))))) * -2.6093664)) + (((X1 * (-4.687735 / -14.425374)) - log(abs(-2.7481666))) + -0.4852482)) RARLikelihood{Float32}"
21,1136975,-1279.8683,-1183.2852,-1279.8683,83.49454,13.088586,24.656666,Inf,38),"(((sqrt(abs((X1 - X1))) + 0.9033153) + ((0.16247512 * (-1.5317384 - (X1 + sqrt(abs(((X1 * (-3.5238461 / (abs(X1) ^ 0.07149662))) - (X1 + -0.12509762))))))) * -2.6093664)) + (((X1 * (-4.687735 / -14.425374)) - log(abs(-2.7481666))) + -0.4852482)) RARLikelihood{Float32}"
22,1232977,-1279.8683,-1183.2852,-1279.8683,83.49454,13.088586,25.563334,Inf,38),"(((sqrt(abs((X1 - X1))) + 0.9033153) + ((0.16247512 * (-1.5317384 - (X1 + sqrt(abs(((X1 * (-3.5238461 / (abs(X1) ^ 0.07149662))) - (X1 + -0.12509762))))))) * -2.6093664)) + (((X1 * (-4.687735 / -14.425374)) - log(abs(-2.7481666))) + -0.4852482)) RARLikelihood{Float32}"
23,1321587,-1279.8683,-1183.2852,-1279.8683,83.49454,13.088586,25.956667,Inf,38),"(((sqrt(abs((X1 - X1))) + 0.9033153) + ((0.16247512 * (-1.5317384 - (X1 + sqrt(abs(((X1 * (-3.5238461 / (abs(X1) ^ 0.07149662))) - (X1 + -0.12509762))))))) * -2.6093664)) + (((X1 * (-4.687735 / -14.425374)) - log(abs(-2.7481666))) + -0.4852482)) RARLikelihood{Float32}"
24,1391403,-1368.5433,-1289.6361,-1368.5433,62.383247,16.523907,24.736666,Inf,30),"((sqrt(abs(-1.9434625)) + -1.3053166) + sqrt(abs((((((abs((-1.3973678 + (((abs(-11.371801) ^ -34.222733) + X1) * (69.950356 - (-131.55724 * X1))))) ^ 0.57802856) + -119.751625) + 119.03922) / -7.9077945) * sqrt(abs(X1)))))) RARLikelihood{Float32}"
