NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,30871,-1130.4102,-1096.0098,-1130.4102,26.876392,7.5240846,6.193333,Inf,15),"((((-1.0522243 - 0.5581468) * X1) / ((0.8959595 / (abs(X1) ^ -0.3407466)) / X1)) / X1) RARLikelihood{Float32}"
2,55726,-1130.4102,-1096.0098,-1130.4102,26.876392,7.5240846,5.1966667,Inf,15),"((((-1.0522243 - 0.5581468) * X1) / ((0.8959595 / (abs(X1) ^ -0.3407466)) / X1)) / X1) RARLikelihood{Float32}"
3,88409,-1130.4103,-1097.295,-1130.4103,24.14157,8.973618,5.616667,Inf,15),"(((X1 * (-2.838133 * X1)) / ((1.5790473 / (abs(X1) ^ -1.3407466)) / X1)) / X1) RARLikelihood{Float32}"
4,118385,-1242.46,-1210.4764,-1242.46,17.917595,14.065929,6.1233335,Inf,10),"(-0.27670813 + (sqrt(abs((log(abs(-1.6144167)) + sqrt(abs(X1))))) ^ 3.5751953)) RARLikelihood{Float32}"
5,158063,-1242.46,-1210.4764,-1242.46,17.917595,14.065929,6.9466667,Inf,10),"(-0.27670813 + (sqrt(abs((log(abs(-1.6144167)) + sqrt(abs(X1))))) ^ 3.5751953)) RARLikelihood{Float32}"
6,197787,-1247.3221,-1220.875,-1247.3221,14.4849415,11.962154,7.923333,Inf,9),"((abs((X1 * -0.017210986)) ^ 0.61660457) * (X1 + 19.818419)) RARLikelihood{Float32}"
7,232413,-1247.3224,-1220.8751,-1247.3224,14.4849415,11.962263,9.503333,Inf,9),"((abs((X1 * -0.01721099)) ^ 0.6166046) * (X1 + 19.818419)) RARLikelihood{Float32}"
8,270041,-1247.3224,-1220.8751,-1247.3224,14.4849415,11.962263,10.68,Inf,9),"((abs((X1 * -0.01721099)) ^ 0.6166046) * (X1 + 19.818419)) RARLikelihood{Float32}"
9,314273,-1475.2678,-1403.2628,-1475.2678,57.12784,14.8772,11.51,Inf,26),"((X1 * sqrt(abs((abs(-11.880355) ^ 1/((((7.503016 - log(abs((sqrt(abs(log(abs(X1)))) + (log(abs(sqrt(abs(X1)))) + 1350.2893))))) + sqrt(abs(X1))) + sqrt(abs(X1)))))))) - 0.0055529713) RARLikelihood{Float32}"
10,361390,-1475.2678,-1403.2628,-1475.2678,57.12784,14.8772,11.903334,Inf,26),"((X1 * sqrt(abs((abs(-11.880355) ^ 1/((((7.503016 - log(abs((sqrt(abs(log(abs(X1)))) + (log(abs(sqrt(abs(X1)))) + 1350.2893))))) + sqrt(abs(X1))) + sqrt(abs(X1)))))))) - 0.0055529713) RARLikelihood{Float32}"
11,413708,-1475.3118,-1442.8568,-1475.3118,24.953299,7.5016785,13.323334,Inf,12),"((X1 * sqrt(abs((abs(-3.448886) ^ 1/((0.14759135 + sqrt(abs(X1)))))))) - 0.005550141) RARLikelihood{Float32}"
12,460831,-1512.1614,-1452.195,-1512.1614,49.906597,10.059828,14.336667,Inf,24),"((X1 * sqrt(abs((abs(-2.6073902) ^ 1/((0.10651343 + sqrt(abs(X1)))))))) - ((abs((X1 * -0.0009521878)) ^ 0.5215861) * ((-4.6494946 + (-3.7375467 + X1)) + X1))) RARLikelihood{Float32}"
13,511967,-1512.1614,-1452.195,-1512.1614,49.906597,10.059828,15.233334,Inf,24),"((X1 * sqrt(abs((abs(-2.6073902) ^ 1/((0.10651343 + sqrt(abs(X1)))))))) - ((abs((X1 * -0.0009521878)) ^ 0.5215861) * ((-4.6494946 + (-3.7375467 + X1)) + X1))) RARLikelihood{Float32}"
14,575208,-1512.1614,-1452.195,-1512.1614,49.906597,10.059828,16.983334,Inf,24),"((X1 * sqrt(abs((abs(-2.6073902) ^ 1/((0.10651343 + sqrt(abs(X1)))))))) - ((abs((X1 * -0.0009521878)) ^ 0.5215861) * ((-4.6494946 + (-3.7375467 + X1)) + X1))) RARLikelihood{Float32}"
15,634042,-1512.1614,-1452.195,-1512.1614,49.906597,10.059828,17.53,Inf,24),"((X1 * sqrt(abs((abs(-2.6073902) ^ 1/((0.10651343 + sqrt(abs(X1)))))))) - ((abs((X1 * -0.0009521878)) ^ 0.5215861) * ((-4.6494946 + (-3.7375467 + X1)) + X1))) RARLikelihood{Float32}"
16,686458,-1512.1614,-1452.195,-1512.1614,49.906597,10.059828,17.343334,Inf,24),"((X1 * sqrt(abs((abs(-2.6073902) ^ 1/((0.10651343 + sqrt(abs(X1)))))))) - ((abs((X1 * -0.0009521878)) ^ 0.5215861) * ((-4.6494946 + (-3.7375467 + X1)) + X1))) RARLikelihood{Float32}"
17,739870,-1512.1614,-1452.195,-1512.1614,49.906597,10.059828,19.036667,Inf,24),"((X1 * sqrt(abs((abs(-2.6073902) ^ 1/((0.10651343 + sqrt(abs(X1)))))))) - ((abs((X1 * -0.0009521878)) ^ 0.5215861) * ((-4.6494946 + (-3.7375467 + X1)) + X1))) RARLikelihood{Float32}"
18,806598,-1512.1614,-1452.195,-1512.1614,49.906597,10.059828,19.136667,Inf,24),"((X1 * sqrt(abs((abs(-2.6073902) ^ 1/((0.10651343 + sqrt(abs(X1)))))))) - ((abs((X1 * -0.0009521878)) ^ 0.5215861) * ((-4.6494946 + (-3.7375467 + X1)) + X1))) RARLikelihood{Float32}"
19,869478,-1512.3077,-1446.6351,-1512.3077,54.06548,11.607182,20.726667,Inf,26),"((X1 * sqrt(abs((abs(-2.7675164) ^ 1/((0.10384467 + sqrt(abs((abs(X1) ^ 0.94466156))))))))) - ((abs((X1 * -0.00084670086)) ^ 0.49565995) * ((-3.6061542 + (-2.6942046 + X1)) + X1))) RARLikelihood{Float32}"
20,939867,-1512.3077,-1446.6351,-1512.3077,54.06548,11.607182,22.003334,Inf,26),"((X1 * sqrt(abs((abs(-2.7675164) ^ 1/((0.10384467 + sqrt(abs((abs(X1) ^ 0.94466156))))))))) - ((abs((X1 * -0.00084670086)) ^ 0.49565995) * ((-3.6061542 + (-2.6942046 + X1)) + X1))) RARLikelihood{Float32}"
21,1008234,-1512.3077,-1446.6351,-1512.3077,54.06548,11.607182,22.993334,Inf,26),"((X1 * sqrt(abs((abs(-2.7675164) ^ 1/((0.10384467 + sqrt(abs((abs(X1) ^ 0.94466156))))))))) - ((abs((X1 * -0.00084670086)) ^ 0.49565995) * ((-3.6061542 + (-2.6942046 + X1)) + X1))) RARLikelihood{Float32}"
22,1075828,-1512.3077,-1446.6351,-1512.3077,54.06548,11.607182,22.58,Inf,26),"((X1 * sqrt(abs((abs(-2.7675164) ^ 1/((0.10384467 + sqrt(abs((abs(X1) ^ 0.94466156))))))))) - ((abs((X1 * -0.00084670086)) ^ 0.49565995) * ((-3.6061542 + (-2.6942046 + X1)) + X1))) RARLikelihood{Float32}"
23,1142290,-1514.6381,-1457.2793,-1514.6381,41.58883,15.769883,21.393333,Inf,20),"((X1 * sqrt(abs((abs(-4.487983) ^ 1/((0.033434432 + sqrt(abs((abs(X1) ^ 0.5870053))))))))) - ((abs((X1 * 0.00019343417)) ^ 0.12890826) * X1)) RARLikelihood{Float32}"
24,1194803,-1514.6381,-1457.2793,-1514.6381,41.58883,15.769883,21.776667,Inf,20),"((X1 * sqrt(abs((abs(-4.487983) ^ 1/((0.033434432 + sqrt(abs((abs(X1) ^ 0.5870053))))))))) - ((abs((X1 * 0.00019343417)) ^ 0.12890826) * X1)) RARLikelihood{Float32}"
25,1249655,-1530.2645,-1432.8495,-1530.2645,66.54213,30.872873,21.716667,Inf,32),"(-1.3544195 * ((0.027199758 * sqrt(abs((abs(-4.224355) ^ 1/((-0.7962144 + sqrt(abs((abs(X1) ^ -0.023960957))))))))) - ((abs((X1 * 2.6718829)) ^ -0.27875704) * ((-0.07277378 + (((abs(X1) ^ -0.6880359) * X1) + X1)) + X1)))) RARLikelihood{Float32}"
26,1314768,-1530.2645,-1432.8495,-1530.2645,66.54213,30.872873,22.143333,Inf,32),"(-1.3544195 * ((0.027199758 * sqrt(abs((abs(-4.224355) ^ 1/((-0.7962144 + sqrt(abs((abs(X1) ^ -0.023960957))))))))) - ((abs((X1 * 2.6718829)) ^ -0.27875704) * ((-0.07277378 + (((abs(X1) ^ -0.6880359) * X1) + X1)) + X1)))) RARLikelihood{Float32}"
27,1387932,-1530.2645,-1432.8495,-1530.2645,66.54213,30.872873,22.416666,Inf,32),"(-1.3544195 * ((0.027199758 * sqrt(abs((abs(-4.224355) ^ 1/((-0.7962144 + sqrt(abs((abs(X1) ^ -0.023960957))))))))) - ((abs((X1 * 2.6718829)) ^ -0.27875704) * ((-0.07277378 + (((abs(X1) ^ -0.6880359) * X1) + X1)) + X1)))) RARLikelihood{Float32}"
28,1465610,-1532.6357,-1431.5718,-1532.6357,66.54213,34.521805,22.993334,Inf,32),"(-1.3470296 * ((0.00021123921 * sqrt(abs((abs(-4.227421) ^ 1/((-0.9138281 + sqrt(abs((abs(X1) ^ -0.0040296996))))))))) - ((abs((X1 * 2.6720667)) ^ -0.28549302) * ((-0.08425835 + (((abs(X1) ^ -0.68342644) * X1) + X1)) + X1)))) RARLikelihood{Float32}"
29,1547241,-1532.6357,-1431.5718,-1532.6357,66.54213,34.521805,24.093334,Inf,32),"(-1.3470296 * ((0.00021123921 * sqrt(abs((abs(-4.227421) ^ 1/((-0.9138281 + sqrt(abs((abs(X1) ^ -0.0040296996))))))))) - ((abs((X1 * 2.6720667)) ^ -0.28549302) * ((-0.08425835 + (((abs(X1) ^ -0.68342644) * X1) + X1)) + X1)))) RARLikelihood{Float32}"
