NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,31674,-1225.6633,-1180.3701,-1225.6633,30.761145,14.532162,6.4066668,Inf,14),"(sqrt(abs((6.3474007 / (abs(0.3552289) ^ sqrt(abs(X1)))))) - (0.11574664 * exp(exp(log(abs(-3.0993218)))))) RARLikelihood{Float32}"
2,66433,-1225.6633,-1180.3701,-1225.6633,30.761145,14.532162,5.8566666,Inf,14),"(sqrt(abs((6.3474007 / (abs(0.3552289) ^ sqrt(abs(X1)))))) - (0.11574664 * exp(exp(log(abs(-3.0993218)))))) RARLikelihood{Float32}"
3,96699,-1225.6654,-1174.0573,-1225.6654,36.841362,14.766842,5.97,Inf,16),"((sqrt(abs((6.342922 / (abs(0.35513377) ^ sqrt(abs(X1)))))) - (0.29376438 * exp(exp(log(abs(-2.0172455)))))) + -0.35828584) RARLikelihood{Float32}"
4,127793,-1225.6654,-1174.0573,-1225.6654,36.841362,14.766842,6.4866667,Inf,16),"((sqrt(abs((6.342922 / (abs(0.35513377) ^ sqrt(abs(X1)))))) - (0.29376438 * exp(exp(log(abs(-2.0172455)))))) + -0.35828584) RARLikelihood{Float32}"
5,159067,-1241.9839,-1209.8364,-1241.9839,23.292873,8.854588,7.3233333,Inf,13),"(-0.18073697 - ((-0.92137396 - -0.1491867) * (sqrt(abs((X1 + sqrt(abs(X1))))) + X1))) RARLikelihood{Float32}"
6,193167,-1241.9841,-1209.8367,-1241.9841,23.292873,8.854588,8.733334,Inf,13),"(-0.18073696 - ((-0.92137396 - -0.1491867) * (sqrt(abs((X1 + sqrt(abs(X1))))) + X1))) RARLikelihood{Float32}"
7,230316,-1252.0226,-1197.6372,-1252.0226,42.810024,11.5753,9.923333,Inf,22),"((abs(-16.03972) ^ ((0.40064764 * sqrt(abs(X1))) / 9.005278)) * (((sqrt(abs((sqrt(abs(X1)) + 2.6111412))) * (abs(X1) ^ 0.55148494)) / 1.2525834) + -0.007965307)) RARLikelihood{Float32}"
8,273711,-1263.4675,-1228.4968,-1263.4675,21.501114,13.4695635,11.06,Inf,12),"(0.070549 - ((-0.9471011 - -0.12345954) * (sqrt(abs((X1 + -0.018528393))) + X1))) RARLikelihood{Float32}"
9,321967,-1263.4675,-1228.4968,-1263.4675,21.501114,13.4695635,13.1,Inf,12),"(0.070549 - ((-0.9471011 - -0.12345954) * (sqrt(abs((X1 + -0.018528393))) + X1))) RARLikelihood{Float32}"
10,372732,-1263.4675,-1228.4968,-1263.4675,21.501114,13.4695635,14.793333,Inf,12),"(0.070549 - ((-0.9471011 - -0.12345954) * (sqrt(abs((X1 + -0.018528393))) + X1))) RARLikelihood{Float32}"
11,437960,-1263.4675,-1228.4968,-1263.4675,21.501114,13.4695635,15.18,Inf,12),"(0.070549 - ((-0.9471011 - -0.12345954) * (sqrt(abs((X1 + -0.018528393))) + X1))) RARLikelihood{Float32}"
12,497204,-1271.9026,-1212.4457,-1271.9026,48.33894,11.117961,15.883333,Inf,22),"((1/(((-164.34306 * 1/(-389.60788)) / (abs(1.8107593) ^ sqrt(abs(X1))))) - (1.2373875 * X1)) + (X1 - (-1504.7615 / (-618.66254 - X1)))) RARLikelihood{Float32}"
13,562821,-1271.9026,-1212.4457,-1271.9026,48.33894,11.117961,16.426666,Inf,22),"((1/(((-164.34306 * 1/(-389.60788)) / (abs(1.8107593) ^ sqrt(abs(X1))))) - (1.2373875 * X1)) + (X1 - (-1504.7615 / (-618.66254 - X1)))) RARLikelihood{Float32}"
14,626812,-1271.9026,-1212.4457,-1271.9026,48.33894,11.117961,18.463333,Inf,22),"((1/(((-164.34306 * 1/(-389.60788)) / (abs(1.8107593) ^ sqrt(abs(X1))))) - (1.2373875 * X1)) + (X1 - (-1504.7615 / (-618.66254 - X1)))) RARLikelihood{Float32}"
15,690850,-1271.9026,-1212.4457,-1271.9026,48.33894,11.117961,20.5,Inf,22),"((1/(((-164.34306 * 1/(-389.60788)) / (abs(1.8107593) ^ sqrt(abs(X1))))) - (1.2373875 * X1)) + (X1 - (-1504.7615 / (-618.66254 - X1)))) RARLikelihood{Float32}"
16,755243,-1279.5586,-1221.6947,-1279.5586,39.509388,18.354519,20.086666,Inf,19),"(0.05704147 - ((-0.7803069 - -0.06100908) * (sqrt(abs((((sqrt(abs(-78749.266)) * (abs(X1) ^ 0.9648306)) / -167.899) + 0.042490326))) + X1))) RARLikelihood{Float32}"
17,821811,-1279.8682,-1220.0621,-1279.8682,39.509388,20.296595,20.69,Inf,19),"(0.056537244 - ((-0.7958038 - -0.045511827) * (sqrt(abs((((sqrt(abs(-78749.24)) * (abs(X1) ^ 0.9425383)) / -194.9109) + 0.039840844))) + X1))) RARLikelihood{Float32}"
18,887007,-1420.54,3.4028235e38,-1420.54,82.89307,3.4028235e38,20.093334,Inf,36),"(-5.578658 - ((-0.76029813 - -0.08101724) * (sqrt(abs((((sqrt(abs(-78749.164)) * sqrt(abs((((X1 - (exp(-1860.3759) * -689.8471)) + 5981.782) / (abs((1/(sqrt(abs(X1))) - (-3.3462377 * X1))) ^ sqrt(abs(X1))))))) / -309.5669) + 132.2306))) + X1))) RARLikelihood{Float32}"
19,935948,-1421.5713,3.4028235e38,-1421.5713,82.89307,3.4028235e38,19.933332,Inf,36),"(-5.0213957 - ((-0.74845445 - -0.09286097) * (sqrt(abs((((sqrt(abs(-78749.164)) * sqrt(abs((((X1 - (exp(-1860.3759) * -689.8471)) + 5981.834) / (abs((1/(sqrt(abs(X1))) - (-3.3462377 * X1))) ^ sqrt(abs(X1))))))) / -307.54388) + 123.702515))) + X1))) RARLikelihood{Float32}"
20,997537,-1421.5713,3.4028235e38,-1421.5713,82.89307,3.4028235e38,20.073334,Inf,36),"(-5.0213957 - ((-0.74845445 - -0.09286097) * (sqrt(abs((((sqrt(abs(-78749.164)) * sqrt(abs((((X1 - (exp(-1860.3759) * -689.8471)) + 5981.834) / (abs((1/(sqrt(abs(X1))) - (-3.3462377 * X1))) ^ sqrt(abs(X1))))))) / -307.54388) + 123.702515))) + X1))) RARLikelihood{Float32}"
21,1057835,-1421.5713,3.4028235e38,-1421.5713,82.89307,3.4028235e38,19.956667,Inf,36),"(-5.0213957 - ((-0.74845445 - -0.09286097) * (sqrt(abs((((sqrt(abs(-78749.164)) * sqrt(abs((((X1 - (exp(-1860.3759) * -689.8471)) + 5981.834) / (abs((1/(sqrt(abs(X1))) - (-3.3462377 * X1))) ^ sqrt(abs(X1))))))) / -307.54388) + 123.702515))) + X1))) RARLikelihood{Float32}"
22,1117483,-1493.1283,3.4028235e38,-1493.1283,76.90286,3.4028235e38,21.566668,Inf,35),"(-0.5501474 - ((-0.81342757 - -0.027888056) * (sqrt(abs((((sqrt(abs(-78749.164)) * sqrt(abs((((X1 - (-8.561392 * -689.8567)) + 5981.8228) / (abs((1/(sqrt(abs(X1))) - (-3.3462377 * X1))) ^ sqrt(abs(X1))))))) / -308.0464) + 7.671173))) + X1))) RARLikelihood{Float32}"
23,1177354,-1498.0815,3.4028235e38,-1498.0815,76.90286,3.4028235e38,23.63,Inf,35),"(-0.32822636 - ((-0.83931005 - -0.0020058665) * (sqrt(abs((((sqrt(abs(-78749.164)) * sqrt(abs((((X1 - (-8.628126 * -689.857)) + 5981.8228) / (abs((1/(sqrt(abs(X1))) - (-3.3462377 * X1))) ^ sqrt(abs(X1))))))) / -308.0557) + 4.626843))) + X1))) RARLikelihood{Float32}"
24,1236719,-1513.4813,3.4028235e38,-1513.4813,79.10008,3.4028235e38,22.953333,Inf,36),"(-0.2698997 - ((-0.84640497 - 0.0050892634) * (sqrt(abs(((((12.873977 * 1.3676134) * sqrt(abs((((X1 - (1269.1459 * X1)) + 5980.562) / (abs((1/(sqrt(abs(X1))) - (-3.3462377 * X1))) ^ sqrt(abs(X1))))))) / -362.18362) + 3.4890664))) + X1))) RARLikelihood{Float32}"
25,1300607,-1513.6191,3.4028235e38,-1513.6191,79.10008,3.4028235e38,22.426666,Inf,36),"(-0.2696997 - ((-0.8464719 - 0.00515619) * (sqrt(abs(((((12.878106 * 1.3661351) * sqrt(abs((((X1 - (1268.1342 * X1)) + 5980.777) / (abs((1/(sqrt(abs(X1))) - (-3.3462377 * X1))) ^ sqrt(abs(X1))))))) / -362.18384) + 3.4863532))) + X1))) RARLikelihood{Float32}"
26,1363028,-1513.6191,3.4028235e38,-1513.6191,79.10008,3.4028235e38,23.94,Inf,36),"(-0.2696997 - ((-0.8464719 - 0.00515619) * (sqrt(abs(((((12.878106 * 1.3661351) * sqrt(abs((((X1 - (1268.1342 * X1)) + 5980.777) / (abs((1/(sqrt(abs(X1))) - (-3.3462377 * X1))) ^ sqrt(abs(X1))))))) / -362.18384) + 3.4863532))) + X1))) RARLikelihood{Float32}"
27,1432447,-1513.6191,3.4028235e38,-1513.6191,79.10008,3.4028235e38,23.84,Inf,36),"(-0.2696997 - ((-0.8464719 - 0.00515619) * (sqrt(abs(((((12.878106 * 1.3661351) * sqrt(abs((((X1 - (1268.1342 * X1)) + 5980.777) / (abs((1/(sqrt(abs(X1))) - (-3.3462377 * X1))) ^ sqrt(abs(X1))))))) / -362.18384) + 3.4863532))) + X1))) RARLikelihood{Float32}"
28,1499961,-1513.6191,3.4028235e38,-1513.6191,79.10008,3.4028235e38,24.98,Inf,36),"(-0.2696997 - ((-0.8464719 - 0.00515619) * (sqrt(abs(((((12.878106 * 1.3661351) * sqrt(abs((((X1 - (1268.1342 * X1)) + 5980.777) / (abs((1/(sqrt(abs(X1))) - (-3.3462377 * X1))) ^ sqrt(abs(X1))))))) / -362.18384) + 3.4863532))) + X1))) RARLikelihood{Float32}"
29,1586304,-1513.6191,3.4028235e38,-1513.6191,79.10008,3.4028235e38,24.976667,Inf,36),"(-0.2696997 - ((-0.8464719 - 0.00515619) * (sqrt(abs(((((12.878106 * 1.3661351) * sqrt(abs((((X1 - (1268.1342 * X1)) + 5980.777) / (abs((1/(sqrt(abs(X1))) - (-3.3462377 * X1))) ^ sqrt(abs(X1))))))) / -362.18384) + 3.4863532))) + X1))) RARLikelihood{Float32}"
30,1661493,-1520.8745,3.4028235e38,-1520.8745,83.49454,3.4028235e38,25.486666,Inf,38),"(-0.2189693 - ((-0.8473149 - 0.005999108) * (sqrt(abs(((((12.833731 * 1.2245562) * sqrt(abs((((X1 - (X1 * X1)) + 5980.777) / (abs((1/(sqrt(abs(X1))) - (-5.1434636 * X1))) ^ sqrt(abs((0.95475584 * X1)))))))) / -362.18536) + 3.1004393))) + X1))) RARLikelihood{Float32}"
31,1731024,-1524.5652,3.4028235e38,-1524.5652,87.888985,3.4028235e38,25.573334,Inf,40),"(-0.10612841 - ((-0.84883 - 0.0075142016) * (sqrt(abs(((((12.809146 * 1.0189767) * sqrt(abs((((X1 - (X1 * X1)) + 5980.777) / (abs((1/(sqrt(abs((-1.6434221 * X1)))) - (-5.1434636 * X1))) ^ sqrt(abs((0.95475584 * X1)))))))) / -362.18622) + 2.5590117))) + X1))) RARLikelihood{Float32}"
32,1795648,-1524.5657,3.4028235e38,-1524.5657,87.888985,3.4028235e38,25.713333,Inf,40),"(-0.106128596 - ((-0.8488301 - 0.007514392) * (sqrt(abs(((((12.809146 * 1.0189767) * sqrt(abs((((X1 - (X1 * X1)) + 5980.777) / (abs((1/(sqrt(abs((-1.6434221 * X1)))) - (-5.1434636 * X1))) ^ sqrt(abs((0.95475584 * X1)))))))) / -362.18622) + 2.5590117))) + X1))) RARLikelihood{Float32}"
