NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,27522,-1171.9949,-1152.2253,-1171.9949,11.266066,8.503371,6.636667,Inf,7),"(abs(((1.5708174 + X1) * X1)) ^ 0.53069603) RARLikelihood{Float32}"
2,54944,-1248.1866,-1220.6659,-1248.1866,19.4591,8.061698,6.2233334,Inf,10),"(abs((X1 * 2.2620957)) ^ ((sqrt(abs(X1)) + 16.419966) / 26.612123)) RARLikelihood{Float32}"
3,91344,-1248.1866,-1220.6659,-1248.1866,19.4591,8.061698,6.92,Inf,10),"(abs((X1 * 2.2620957)) ^ ((sqrt(abs(X1)) + 16.419966) / 26.612123)) RARLikelihood{Float32}"
4,126814,-1248.1866,-1220.6659,-1248.1866,19.4591,8.061698,7.97,Inf,10),"(abs((X1 * 2.2620957)) ^ ((sqrt(abs(X1)) + 16.419966) / 26.612123)) RARLikelihood{Float32}"
5,163842,-1251.7065,-1214.9829,-1251.7065,27.242743,9.480856,9.306666,Inf,14),"((abs((X1 * -1.7919465)) ^ ((sqrt(abs(X1)) + 17.554623) / 30.241875)) + (X1 / 3.5677195)) RARLikelihood{Float32}"
6,200542,-1251.7065,-1214.9829,-1251.7065,27.242743,9.480856,10.123333,Inf,14),"((abs((X1 * -1.7919465)) ^ ((sqrt(abs(X1)) + 17.554623) / 30.241875)) + (X1 / 3.5677195)) RARLikelihood{Float32}"
7,241082,-1251.7065,-1214.9829,-1251.7065,27.242743,9.480856,10.89,Inf,14),"((abs((X1 * -1.7919465)) ^ ((sqrt(abs(X1)) + 17.554623) / 30.241875)) + (X1 / 3.5677195)) RARLikelihood{Float32}"
8,276760,-1251.7065,-1214.9829,-1251.7065,27.242743,9.480856,11.846666,Inf,14),"((abs((X1 * -1.7919465)) ^ ((sqrt(abs(X1)) + 17.554623) / 30.241875)) + (X1 / 3.5677195)) RARLikelihood{Float32}"
9,321779,-1251.7068,-1214.9825,-1251.7068,27.242743,9.481496,13.72,Inf,14),"((abs((X1 * -1.7919549)) ^ ((sqrt(abs(X1)) + 17.554504) / 30.241638)) + (X1 / 3.5677838)) RARLikelihood{Float32}"
10,368002,-1251.7069,-1214.9827,-1251.7069,27.242743,9.481466,15.22,Inf,14),"((abs((X1 * -1.7919548)) ^ ((sqrt(abs(X1)) + 17.554504) / 30.241638)) + (X1 / 3.5677838)) RARLikelihood{Float32}"
