NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,25616,-1130.41,-1110.3223,-1130.41,11.266066,8.821668,6.5466666,Inf,7),"(abs((X1 + (X1 / 0.6975384))) ^ 0.6592534) RARLikelihood{Float32}"
2,56330,-1216.8448,-1186.3875,-1216.8448,19.709354,10.74809,6.4133334,Inf,11),"sqrt(abs((sqrt(abs((0.1511777 + (abs(X1) ^ 0.9827644)))) * (X1 * 2.8813906)))) RARLikelihood{Float32}"
3,87903,-1216.8448,-1186.3875,-1216.8448,19.709354,10.74809,6.7233334,Inf,11),"sqrt(abs((sqrt(abs((0.1511777 + (abs(X1) ^ 0.9827644)))) * (X1 * 2.8813906)))) RARLikelihood{Float32}"
4,118052,-1216.8448,-1186.3875,-1216.8448,19.709354,10.74809,7.81,Inf,11),"sqrt(abs((sqrt(abs((0.1511777 + (abs(X1) ^ 0.9827644)))) * (X1 * 2.8813906)))) RARLikelihood{Float32}"
5,160912,-1250.0483,-1211.5275,-1250.0483,29.188652,9.332309,9.033334,Inf,15),"((0.84051055 - log(abs((log(abs((-45214.566 - X1))) + (X1 + X1))))) * (abs(X1) ^ 0.5983525)) RARLikelihood{Float32}"
6,208548,-1250.0483,-1211.5275,-1250.0483,29.188652,9.332309,10.293333,Inf,15),"((0.84051055 - log(abs((log(abs((-45214.566 - X1))) + (X1 + X1))))) * (abs(X1) ^ 0.5983525)) RARLikelihood{Float32}"
7,257988,-1251.0935,-1207.3451,-1251.0935,35.350506,8.397926,11.163333,Inf,17),"((0.795107 - log(abs(((abs((X1 / -0.64846194)) ^ exp((-0.05861027 / X1))) - -10.720219)))) * (abs(X1) ^ 0.6158844)) RARLikelihood{Float32}"
8,310076,-1251.0942,-1207.336,-1251.0942,35.350506,8.407677,13.333333,Inf,17),"((0.7948827 - log(abs(((abs((X1 / -0.6486319)) ^ exp((-0.058611274 / X1))) - -10.717874)))) * (abs(X1) ^ 0.61588705)) RARLikelihood{Float32}"
9,363807,-1256.2493,-1203.341,-1256.2493,30.459911,22.448378,14.333333,Inf,17),"(abs((0.11822259 + sqrt(abs((sqrt(abs((-0.00015186572 + (abs(X1) ^ 2.1986554)))) * ((-2.4993758 + 1.034178) * 1.2944521)))))) ^ 1.3990593) RARLikelihood{Float32}"
10,415535,-1278.0973,-1225.0674,-1278.0973,30.459911,22.569939,15.54,Inf,17),"(abs((0.31541628 + sqrt(abs((sqrt(abs((-0.0044987635 + (abs(X1) ^ 1.3621756)))) * ((-2.1933966 + 1.340157) * 0.94780135)))))) ^ 2.797627) RARLikelihood{Float32}"
