NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,24276,-1177.1418,-1158.6261,-1177.1418,11.266066,7.2496037,6.5066667,Inf,7),"(X1 + (abs((X1 * 0.5270765)) ^ 0.43523028)) RARLikelihood{Float32}"
2,51578,-1244.2915,-1214.8663,-1244.2915,21.501114,7.9241247,6.1433334,Inf,12),"(((0.078690335 - X1) - (abs(X1) ^ -0.0066348016)) + (abs(-0.24792485) ^ sqrt(abs(X1)))) RARLikelihood{Float32}"
3,82606,-1244.2915,-1214.8663,-1244.2915,21.501114,7.9241247,6.7833333,Inf,12),"(((0.078690335 - X1) - (abs(X1) ^ -0.0066348016)) + (abs(-0.24792485) ^ sqrt(abs(X1)))) RARLikelihood{Float32}"
4,116117,-1244.2915,-1214.8663,-1244.2915,21.501114,7.9241247,8.153334,Inf,12),"(((0.078690335 - X1) - (abs(X1) ^ -0.0066348016)) + (abs(-0.24792485) ^ sqrt(abs(X1)))) RARLikelihood{Float32}"
5,148092,-1244.2915,-1214.8663,-1244.2915,21.501114,7.9241247,9.2,Inf,12),"(((0.078690335 - X1) - (abs(X1) ^ -0.0066348016)) + (abs(-0.24792485) ^ sqrt(abs(X1)))) RARLikelihood{Float32}"
6,182601,-1245.5656,-1224.919,-1245.5656,16.09438,4.552241,9.476666,Inf,10),"(X1 + (sqrt(abs((-0.0018354839 + X1))) + (-0.28316525 * X1))) RARLikelihood{Float32}"
7,220790,-1248.6674,-1215.4684,-1248.6674,27.242743,5.9562244,10.63,Inf,14),"(5.30691 / (4.916806 / (sqrt(abs(X1)) - ((0.39205006 * X1) - (X1 + -0.016261667))))) RARLikelihood{Float32}"
8,273137,-1249.0896,-1198.3055,-1249.0896,36.972294,13.811749,12.036667,Inf,19),"((X1 + sqrt(abs((abs(X1) ^ 0.016320845)))) + (sqrt(abs(X1)) + (-1.138759 - (X1 - ((X1 + 0.23695044) / 1.456191))))) RARLikelihood{Float32}"
9,324119,-1249.0896,-1198.3055,-1249.0896,36.972294,13.811749,13.423333,Inf,19),"((X1 + sqrt(abs((abs(X1) ^ 0.016320845)))) + (sqrt(abs(X1)) + (-1.138759 - (X1 - ((X1 + 0.23695044) / 1.456191))))) RARLikelihood{Float32}"
10,370923,-1249.353,-1183.8674,-1249.353,41.58883,23.896732,14.626667,Inf,20),"(5.559395 / (4.872012 / (sqrt(abs(X1)) - ((6.3828177 * log(abs((X1 + (sqrt(abs(-36665.33)) * 0.0651601))))) - (X1 + 16.08752))))) RARLikelihood{Float32}"
11,421657,-1251.1583,-1216.9078,-1251.1583,25.296831,8.953653,15.986667,Inf,13),"sqrt(abs((((abs(((X1 + sqrt(abs(96.065956))) * X1)) ^ 1.2460399) + X1) / -7.0653725))) RARLikelihood{Float32}"
12,484258,-1252.5068,-1196.1425,-1252.5068,45.747715,10.616674,16.596666,Inf,22),"sqrt(abs((((abs((((-0.73620665 * ((X1 - (X1 + 3.4269645)) + (abs(X1) ^ 0.8434288))) - 7.1984825) * X1)) ^ 1.2611388) + X1) / -3.2369063))) RARLikelihood{Float32}"
13,541829,-1261.646,-1220.7191,-1261.646,32.25167,8.675117,17.363333,Inf,18),"(4.6398106 / (5.613923 / (sqrt(abs(((0.45212328 + (X1 + -0.6637328)) - -0.18945794))) - (-0.01041728 - (X1 + 0.079272225))))) RARLikelihood{Float32}"
14,597196,-1261.646,-1220.7191,-1261.646,32.25167,8.675117,17.716667,Inf,18),"(4.6398106 / (5.613923 / (sqrt(abs(((0.45212328 + (X1 + -0.6637328)) - -0.18945794))) - (-0.01041728 - (X1 + 0.079272225))))) RARLikelihood{Float32}"
15,654485,-1391.3525,-1283.5719,-1391.3525,75.985306,31.795307,18.23,Inf,33),"(((((X1 - X1) * exp(-0.5640675)) ^ X1) - (sqrt(abs((((-560.21967 * log(abs((exp(log(abs(-184.61342))) - (-1.0071803 * 1/(sqrt(abs(X1)))))))) - (sqrt(abs(-963.19617)) + -1480.8518)) - -1473.5668))) * X1)) + -0.06542979) RARLikelihood{Float32}"
16,714354,-1430.221,-1345.3663,-1430.221,57.12784,27.726814,19.546667,Inf,26),"((X1 - (sqrt(abs((((-560.5321 * log(abs((exp(log(abs(-184.78989))) - (-1.6880311 * 1/(sqrt(abs(X1)))))))) - (sqrt(abs(-963.19714)) + -1480.792)) - -1473.507))) * X1)) + -0.05347156) RARLikelihood{Float32}"
17,779704,-1430.2212,-1346.5475,-1430.2212,57.12784,26.54588,20.693333,Inf,26),"((X1 - (sqrt(abs((((-560.5321 * log(abs((exp(log(abs(-184.78989))) - (-1.6880244 * 1/(sqrt(abs(X1)))))))) - (sqrt(abs(-963.19714)) + -1480.792)) - -1473.507))) * X1)) + -0.053471886) RARLikelihood{Float32}"
18,845330,-1430.2225,-1344.5989,-1430.2225,57.12784,28.49579,20.793333,Inf,26),"((X1 - (sqrt(abs((((-560.5321 * log(abs((exp(log(abs(-184.78989))) - (-1.6879783 * 1/(sqrt(abs(X1)))))))) - (sqrt(abs(-963.19714)) + -1480.792)) - -1473.507))) * X1)) + -0.053472545) RARLikelihood{Float32}"
19,911746,-1430.2242,-1345.4934,-1430.2242,57.12784,27.602985,20.366667,Inf,26),"((X1 - (sqrt(abs((((-560.53204 * log(abs((exp(log(abs(-184.78992))) - (-1.6879387 * 1/(sqrt(abs(X1)))))))) - (sqrt(abs(-963.19714)) + -1480.792)) - -1473.507))) * X1)) + -0.053475335) RARLikelihood{Float32}"
20,970659,-1430.2242,-1345.4934,-1430.2242,57.12784,27.602985,22.256666,Inf,26),"((X1 - (sqrt(abs((((-560.53204 * log(abs((exp(log(abs(-184.78992))) - (-1.6879387 * 1/(sqrt(abs(X1)))))))) - (sqrt(abs(-963.19714)) + -1480.792)) - -1473.507))) * X1)) + -0.053475335) RARLikelihood{Float32}"
21,1032518,-1505.9811,-1448.2201,-1505.9811,35.155594,22.605354,23.086666,Inf,16),"(X1 / (-1056.1624 / (24257.166 * log(abs((exp(log(abs(-0.9666338))) - (0.03764075 * 1/(sqrt(abs(X1)))))))))) RARLikelihood{Float32}"
22,1094155,-1505.9812,-1447.5798,-1505.9812,35.155594,23.245703,23.916666,Inf,16),"(X1 / (-1056.1624 / (24257.166 * log(abs((exp(log(abs(-0.9666338))) - (0.037640754 * 1/(sqrt(abs(X1)))))))))) RARLikelihood{Float32}"
23,1155740,-1505.9812,-1447.5798,-1505.9812,35.155594,23.245703,24.8,Inf,16),"(X1 / (-1056.1624 / (24257.166 * log(abs((exp(log(abs(-0.9666338))) - (0.037640754 * 1/(sqrt(abs(X1)))))))))) RARLikelihood{Float32}"
24,1215762,-1505.9812,-1447.5798,-1505.9812,35.155594,23.245703,25.533333,Inf,16),"(X1 / (-1056.1624 / (24257.166 * log(abs((exp(log(abs(-0.9666338))) - (0.037640754 * 1/(sqrt(abs(X1)))))))))) RARLikelihood{Float32}"
25,1267109,-1513.7817,-1428.7828,-1513.7817,59.94738,25.051472,25.376667,Inf,25),"(X1 / (-4807.8345 / (24093.826 * log(abs((exp(log(abs(-0.89134735))) - (0.28820035 * 1/(sqrt(abs((sqrt(abs((X1 + (abs((-0.02045829 + X1)) ^ 1.223784)))) + X1))))))))))) RARLikelihood{Float32}"
26,1326741,-1513.7819,-1428.7981,-1513.7819,59.94738,25.036337,23.66,Inf,25),"(X1 / (-4807.8345 / (24093.826 * log(abs((exp(log(abs(-0.89134735))) - (0.28820038 * 1/(sqrt(abs((sqrt(abs((X1 + (abs((-0.020458287 + X1)) ^ 1.223784)))) + X1))))))))))) RARLikelihood{Float32}"
27,1380106,-1513.7819,-1428.7981,-1513.7819,59.94738,25.036337,24.106667,Inf,25),"(X1 / (-4807.8345 / (24093.826 * log(abs((exp(log(abs(-0.89134735))) - (0.28820038 * 1/(sqrt(abs((sqrt(abs((X1 + (abs((-0.020458287 + X1)) ^ 1.223784)))) + X1))))))))))) RARLikelihood{Float32}"
28,1451574,-1513.7819,-1428.7981,-1513.7819,59.94738,25.036337,23.71,Inf,25),"(X1 / (-4807.8345 / (24093.826 * log(abs((exp(log(abs(-0.89134735))) - (0.28820038 * 1/(sqrt(abs((sqrt(abs((X1 + (abs((-0.020458287 + X1)) ^ 1.223784)))) + X1))))))))))) RARLikelihood{Float32}"
29,1519738,-1513.7819,-1428.7981,-1513.7819,59.94738,25.036337,23.833334,Inf,25),"(X1 / (-4807.8345 / (24093.826 * log(abs((exp(log(abs(-0.89134735))) - (0.28820038 * 1/(sqrt(abs((sqrt(abs((X1 + (abs((-0.020458287 + X1)) ^ 1.223784)))) + X1))))))))))) RARLikelihood{Float32}"
30,1583288,-1513.7819,-1428.7981,-1513.7819,59.94738,25.036337,22.953333,Inf,25),"(X1 / (-4807.8345 / (24093.826 * log(abs((exp(log(abs(-0.89134735))) - (0.28820038 * 1/(sqrt(abs((sqrt(abs((X1 + (abs((-0.020458287 + X1)) ^ 1.223784)))) + X1))))))))))) RARLikelihood{Float32}"
31,1658361,-1513.7819,-1428.7981,-1513.7819,59.94738,25.036337,23.053333,Inf,25),"(X1 / (-4807.8345 / (24093.826 * log(abs((exp(log(abs(-0.89134735))) - (0.28820038 * 1/(sqrt(abs((sqrt(abs((X1 + (abs((-0.020458287 + X1)) ^ 1.223784)))) + X1))))))))))) RARLikelihood{Float32}"
32,1726248,-1513.7819,-1428.7981,-1513.7819,59.94738,25.036337,22.556667,Inf,25),"(X1 / (-4807.8345 / (24093.826 * log(abs((exp(log(abs(-0.89134735))) - (0.28820038 * 1/(sqrt(abs((sqrt(abs((X1 + (abs((-0.020458287 + X1)) ^ 1.223784)))) + X1))))))))))) RARLikelihood{Float32}"
33,1794821,-1513.7819,-1428.7981,-1513.7819,59.94738,25.036337,22.016666,Inf,25),"(X1 / (-4807.8345 / (24093.826 * log(abs((exp(log(abs(-0.89134735))) - (0.28820038 * 1/(sqrt(abs((sqrt(abs((X1 + (abs((-0.020458287 + X1)) ^ 1.223784)))) + X1))))))))))) RARLikelihood{Float32}"
34,1866841,-1513.7819,-1428.7981,-1513.7819,59.94738,25.036337,23.72,Inf,25),"(X1 / (-4807.8345 / (24093.826 * log(abs((exp(log(abs(-0.89134735))) - (0.28820038 * 1/(sqrt(abs((sqrt(abs((X1 + (abs((-0.020458287 + X1)) ^ 1.223784)))) + X1))))))))))) RARLikelihood{Float32}"
35,1941680,-1513.7819,-1428.7981,-1513.7819,59.94738,25.036337,23.453333,Inf,25),"(X1 / (-4807.8345 / (24093.826 * log(abs((exp(log(abs(-0.89134735))) - (0.28820038 * 1/(sqrt(abs((sqrt(abs((X1 + (abs((-0.020458287 + X1)) ^ 1.223784)))) + X1))))))))))) RARLikelihood{Float32}"
36,2025245,-1513.7819,-1428.7981,-1513.7819,59.94738,25.036337,24.62,Inf,25),"(X1 / (-4807.8345 / (24093.826 * log(abs((exp(log(abs(-0.89134735))) - (0.28820038 * 1/(sqrt(abs((sqrt(abs((X1 + (abs((-0.020458287 + X1)) ^ 1.223784)))) + X1))))))))))) RARLikelihood{Float32}"
37,2109710,-1513.7819,-1428.7981,-1513.7819,59.94738,25.036337,24.336666,Inf,25),"(X1 / (-4807.8345 / (24093.826 * log(abs((exp(log(abs(-0.89134735))) - (0.28820038 * 1/(sqrt(abs((sqrt(abs((X1 + (abs((-0.020458287 + X1)) ^ 1.223784)))) + X1))))))))))) RARLikelihood{Float32}"
38,2185133,-1513.7819,-1428.7981,-1513.7819,59.94738,25.036337,24.19,Inf,25),"(X1 / (-4807.8345 / (24093.826 * log(abs((exp(log(abs(-0.89134735))) - (0.28820038 * 1/(sqrt(abs((sqrt(abs((X1 + (abs((-0.020458287 + X1)) ^ 1.223784)))) + X1))))))))))) RARLikelihood{Float32}"
39,2265318,-1513.7819,-1428.7981,-1513.7819,59.94738,25.036337,24.583334,Inf,25),"(X1 / (-4807.8345 / (24093.826 * log(abs((exp(log(abs(-0.89134735))) - (0.28820038 * 1/(sqrt(abs((sqrt(abs((X1 + (abs((-0.020458287 + X1)) ^ 1.223784)))) + X1))))))))))) RARLikelihood{Float32}"
40,2355686,-1513.7819,-1428.7981,-1513.7819,59.94738,25.036337,25.356667,Inf,25),"(X1 / (-4807.8345 / (24093.826 * log(abs((exp(log(abs(-0.89134735))) - (0.28820038 * 1/(sqrt(abs((sqrt(abs((X1 + (abs((-0.020458287 + X1)) ^ 1.223784)))) + X1))))))))))) RARLikelihood{Float32}"
41,2426547,-1513.7819,-1428.7981,-1513.7819,59.94738,25.036337,26.093334,Inf,25),"(X1 / (-4807.8345 / (24093.826 * log(abs((exp(log(abs(-0.89134735))) - (0.28820038 * 1/(sqrt(abs((sqrt(abs((X1 + (abs((-0.020458287 + X1)) ^ 1.223784)))) + X1))))))))))) RARLikelihood{Float32}"
42,2493503,-1513.7819,-1428.7981,-1513.7819,59.94738,25.036337,25.386667,Inf,25),"(X1 / (-4807.8345 / (24093.826 * log(abs((exp(log(abs(-0.89134735))) - (0.28820038 * 1/(sqrt(abs((sqrt(abs((X1 + (abs((-0.020458287 + X1)) ^ 1.223784)))) + X1))))))))))) RARLikelihood{Float32}"
43,2566424,-1513.7819,-1428.7981,-1513.7819,59.94738,25.036337,25.673334,Inf,25),"(X1 / (-4807.8345 / (24093.826 * log(abs((exp(log(abs(-0.89134735))) - (0.28820038 * 1/(sqrt(abs((sqrt(abs((X1 + (abs((-0.020458287 + X1)) ^ 1.223784)))) + X1))))))))))) RARLikelihood{Float32}"
44,2625704,-1513.7819,-1428.7981,-1513.7819,59.94738,25.036337,25.15,Inf,25),"(X1 / (-4807.8345 / (24093.826 * log(abs((exp(log(abs(-0.89134735))) - (0.28820038 * 1/(sqrt(abs((sqrt(abs((X1 + (abs((-0.020458287 + X1)) ^ 1.223784)))) + X1))))))))))) RARLikelihood{Float32}"
45,2704647,-1513.7819,-1428.7981,-1513.7819,59.94738,25.036337,25.41,Inf,25),"(X1 / (-4807.8345 / (24093.826 * log(abs((exp(log(abs(-0.89134735))) - (0.28820038 * 1/(sqrt(abs((sqrt(abs((X1 + (abs((-0.020458287 + X1)) ^ 1.223784)))) + X1))))))))))) RARLikelihood{Float32}"
46,2771145,-1513.7819,-1428.7981,-1513.7819,59.94738,25.036337,24.276667,Inf,25),"(X1 / (-4807.8345 / (24093.826 * log(abs((exp(log(abs(-0.89134735))) - (0.28820038 * 1/(sqrt(abs((sqrt(abs((X1 + (abs((-0.020458287 + X1)) ^ 1.223784)))) + X1))))))))))) RARLikelihood{Float32}"
47,2835002,-1534.6492,-1441.1669,-1534.6492,70.31119,23.171099,25.273333,Inf,32),"(((1/((((X1 + X1) - (68.52604 - (X1 + -75.77572))) + 144.29713)) - ((abs(sqrt(abs(X1))) ^ -1.5563143) - (X1 + X1))) + 18.717556) * (abs((sqrt(abs(X1)) / (0.9969675 + 8.974627))) ^ 1.0830157)) RARLikelihood{Float32}"
48,2901107,-1537.5869,3.4028235e38,-1537.5869,83.92634,3.4028235e38,27.116667,Inf,35),"(((1/((abs(log(abs(((((sqrt(abs((43.794308 / (exp(log(abs(0.0140116485))) / (X1 * X1))))) + X1) + -2.930872) + 1.9454678) - -3.7709553)))) ^ 3.1860342)) - ((abs(sqrt(abs(X1))) ^ -0.31202492) - (X1 + -0.24729879))) + 1.8680435) * 1.0173659) RARLikelihood{Float32}"
