NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,30346,-1184.3151,-1160.0492,-1184.3151,11.266066,12.999744,6.18,Inf,7),"(abs((0.020994773 + (2.295286 * X1))) ^ 0.69744986) RARLikelihood{Float32}"
2,58652,-1184.3152,-1160.0493,-1184.3152,11.266066,12.999744,5.7266665,Inf,7),"(abs((0.020994784 + (2.2952857 * X1))) ^ 0.6974499) RARLikelihood{Float32}"
3,86367,-1218.3936,-1198.6559,-1218.3936,12.875504,6.8622174,5.53,Inf,8),"((-0.32857925 + X1) + sqrt(abs((abs(X1) ^ 0.40702942)))) RARLikelihood{Float32}"
4,113892,-1247.2695,-1197.0471,-1247.2695,39.509388,10.713057,6.2966666,Inf,19),"(0.030640371 - (-7.3052 * (sqrt(abs(((abs(X1) ^ 1.7657366) + X1))) / (-12.861878 / sqrt(abs((6.2837906 / (19.670122 / 14.685226)))))))) RARLikelihood{Float32}"
5,142309,-1247.2698,-1197.0474,-1247.2698,39.509388,10.713055,7.5866666,Inf,19),"(0.030640364 - (-7.3052006 * (sqrt(abs(((abs(X1) ^ 1.7657367) + X1))) / (-12.861874 / sqrt(abs((6.283787 / (19.670126 / 14.685226)))))))) RARLikelihood{Float32}"
6,175932,-1252.2699,-1189.973,-1252.2699,47.827156,14.469685,8.976666,Inf,23),"(-16.824589 * (sqrt(abs(((abs(X1) ^ 1.2254429) + (1.1715738e-5 * 26.760433)))) / (21.89861 / sqrt(abs((((X1 / -1.3285865) - 5.1251597) / (20.734793 / 17.294369))))))) RARLikelihood{Float32}"
7,220324,-1252.2699,-1189.973,-1252.2699,47.827156,14.469685,10.613334,Inf,23),"(-16.824589 * (sqrt(abs(((abs(X1) ^ 1.2254429) + (1.1715738e-5 * 26.760433)))) / (21.89861 / sqrt(abs((((X1 / -1.3285865) - 5.1251597) / (20.734793 / 17.294369))))))) RARLikelihood{Float32}"
8,266183,-1252.2699,-1189.973,-1252.2699,47.827156,14.469685,12.4366665,Inf,23),"(-16.824589 * (sqrt(abs(((abs(X1) ^ 1.2254429) + (1.1715738e-5 * 26.760433)))) / (21.89861 / sqrt(abs((((X1 / -1.3285865) - 5.1251597) / (20.734793 / 17.294369))))))) RARLikelihood{Float32}"
9,312297,-1274.0867,-1209.0294,-1274.0867,43.668274,21.388983,14.11,Inf,21),"((-1.823039 + ((0.09617176 * X1) - X1)) + sqrt(abs((abs(2.9472628) ^ (1.0721856 - (abs((X1 - 0.023408152)) ^ sin((abs(3.1078076) ^ -0.64272106)))))))) RARLikelihood{Float32}"
10,366498,-1274.5538,-1208.1705,-1274.5538,43.668274,22.714909,16.58,Inf,21),"((-2.243861 + ((0.10903702 * X1) - X1)) + sqrt(abs((abs(2.3259673) ^ (1.8746346 - (abs((X1 - 0.023404652)) ^ sin((abs(3.111137) ^ -0.65987796)))))))) RARLikelihood{Float32}"
