NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,26940,-1130.4103,-1090.9032,-1130.4103,29.11218,10.394908,6.6766667,Inf,14),"exp((-0.7223322 * (((-1.3678142 - 0.5448593) * log(abs(X1))) + log(abs((X1 / 2.251757)))))) RARLikelihood{Float32}"
2,58752,-1136.882,-1107.0737,-1136.882,23.350922,6.457326,6.096667,Inf,12),"(X1 + (0.024594326 - (sqrt(abs(((X1 / -9.733363e-5) - 0.41511995))) * -0.007783414))) RARLikelihood{Float32}"
3,92646,-1137.0033,-1107.7817,-1137.0033,23.350922,5.8706474,6.1266665,Inf,12),"(X1 + (0.024524933 - (sqrt(abs(((X1 / -1.6560438e-5) - 0.4150781))) * -0.0032112391))) RARLikelihood{Float32}"
4,133072,-1242.443,-1223.2069,-1242.443,12.875504,6.3605614,7.346667,Inf,8),"(-0.004317455 + ((0.720269 * X1) + sqrt(abs(X1)))) RARLikelihood{Float32}"
5,164124,-1243.5281,-1208.8435,-1243.5281,27.242743,7.4417963,7.53,Inf,14),"(abs((sqrt(abs(X1)) * sqrt(abs(sqrt(abs((X1 - -4.7674956))))))) ^ (sqrt(abs(0.00902173)) + sqrt(abs(-1.3093209)))) RARLikelihood{Float32}"
6,194896,-1243.5281,-1208.8435,-1243.5281,27.242743,7.4417963,8.43,Inf,14),"(abs((sqrt(abs(X1)) * sqrt(abs(sqrt(abs((X1 - -4.7674956))))))) ^ (sqrt(abs(0.00902173)) + sqrt(abs(-1.3093209)))) RARLikelihood{Float32}"
7,236621,-1252.0062,-1213.3729,-1252.0062,27.242743,11.390545,9.676666,Inf,14),"sqrt(abs((((0.39475292 * X1) + (X1 - (X1 - 2.4856908))) * (abs(X1) ^ 1.2150291)))) RARLikelihood{Float32}"
8,279958,-1252.0062,-1213.3729,-1252.0062,27.242743,11.390545,10.446667,Inf,14),"sqrt(abs((((0.39475292 * X1) + (X1 - (X1 - 2.4856908))) * (abs(X1) ^ 1.2150291)))) RARLikelihood{Float32}"
9,324583,-1252.0062,-1213.3729,-1252.0062,27.242743,11.390545,11.783334,Inf,14),"sqrt(abs((((0.39475292 * X1) + (X1 - (X1 - 2.4856908))) * (abs(X1) ^ 1.2150291)))) RARLikelihood{Float32}"
10,372089,-1252.0063,-1213.373,-1252.0063,27.242743,11.390545,13.923333,Inf,14),"sqrt(abs((((0.39475277 * X1) + (X1 - (X1 - 2.4856908))) * (abs(X1) ^ 1.2150291)))) RARLikelihood{Float32}"
11,426095,-1272.8096,-1241.7473,-1272.8096,21.501114,9.561126,15.253333,Inf,12),"(sqrt(abs((-0.019567152 + X1))) + (X1 - (-0.05003334 - (X1 * -0.33773804)))) RARLikelihood{Float32}"
12,482651,-1272.8096,-1241.7473,-1272.8096,21.501114,9.561126,15.603333,Inf,12),"(sqrt(abs((-0.019567152 + X1))) + (X1 - (-0.05003334 - (X1 * -0.33773804)))) RARLikelihood{Float32}"
13,538106,-1481.849,-1396.2513,-1481.849,59.32506,26.272627,16.193333,Inf,27),"(0.12136566 * (((X1 - -0.5927669) * 9.158708) + log(abs((X1 - ((0.6094227 + (abs(X1) ^ 2.0602965)) / ((abs((abs(X1) ^ 0.48956951)) ^ 0.97361296) + 1/((X1 - 0.008450599))))))))) RARLikelihood{Float32}"
14,601541,-1496.2495,-1392.8931,-1496.2495,69.07755,34.27888,18.67,Inf,30),"(0.12311147 * (((X1 - -0.6148807) * 8.860288) + log(abs((X1 - ((0.68423784 + (abs(X1) ^ 1.9895283)) / ((abs((abs(sqrt(abs((X1 - -2.1119986)))) ^ 0.37918222)) ^ 0.91442144) + 1/((X1 - 0.009554972))))))))) RARLikelihood{Float32}"
15,665178,-1496.3195,-1398.8633,-1496.3195,69.07755,28.378609,20.246666,Inf,30),"(0.121252574 * (((X1 - -0.6084842) * 9.020827) + log(abs((X1 - ((0.68866175 + (abs(X1) ^ 1.9769951)) / ((abs((abs(sqrt(abs((X1 - -3.1297822)))) ^ 0.32080477)) ^ 0.89100164) + 1/((X1 - 0.0091872085))))))))) RARLikelihood{Float32}"
16,729176,-1496.3195,-1398.8633,-1496.3195,69.07755,28.378609,20.943333,Inf,30),"(0.121252574 * (((X1 - -0.6084842) * 9.020827) + log(abs((X1 - ((0.68866175 + (abs(X1) ^ 1.9769951)) / ((abs((abs(sqrt(abs((X1 - -3.1297822)))) ^ 0.32080477)) ^ 0.89100164) + 1/((X1 - 0.0091872085))))))))) RARLikelihood{Float32}"
17,795369,-1552.5797,-1461.7727,-1552.5797,64.47238,26.33454,22.62,Inf,28),"(0.1650368 * (((X1 - -0.8189034) * 5.789459) + log(abs((X1 - ((0.66756415 + X1) / ((abs((abs(sqrt(abs((X1 - -8.301836)))) ^ 1.8832436)) ^ 0.6009108) + 1/((X1 - 0.020296615))))))))) RARLikelihood{Float32}"
18,863071,-1552.7577,-1465.4934,-1552.7577,64.47238,22.791891,23.083334,Inf,28),"(0.16518143 * (((X1 - -0.8161335) * 5.8046002) + log(abs((X1 - ((0.6661464 + X1) / ((abs((abs(sqrt(abs((X1 - -123.14451)))) ^ 1.646325)) ^ 0.30377123) + 1/((X1 - 0.020333964))))))))) RARLikelihood{Float32}"
19,928630,-1552.7577,-1465.4934,-1552.7577,64.47238,22.791891,23.65,Inf,28),"(0.16518143 * (((X1 - -0.8161335) * 5.8046002) + log(abs((X1 - ((0.6661464 + X1) / ((abs((abs(sqrt(abs((X1 - -123.14451)))) ^ 1.646325)) ^ 0.30377123) + 1/((X1 - 0.020333964))))))))) RARLikelihood{Float32}"
20,1001354,-1552.7577,-1465.4934,-1552.7577,64.47238,22.791891,24.166666,Inf,28),"(0.16518143 * (((X1 - -0.8161335) * 5.8046002) + log(abs((X1 - ((0.6661464 + X1) / ((abs((abs(sqrt(abs((X1 - -123.14451)))) ^ 1.646325)) ^ 0.30377123) + 1/((X1 - 0.020333964))))))))) RARLikelihood{Float32}"
21,1065873,-1552.7577,-1465.4934,-1552.7577,64.47238,22.791891,25.366667,Inf,28),"(0.16518143 * (((X1 - -0.8161335) * 5.8046002) + log(abs((X1 - ((0.6661464 + X1) / ((abs((abs(sqrt(abs((X1 - -123.14451)))) ^ 1.646325)) ^ 0.30377123) + 1/((X1 - 0.020333964))))))))) RARLikelihood{Float32}"
22,1135660,-1552.7577,-1465.4934,-1552.7577,64.47238,22.791891,26.52,Inf,28),"(0.16518143 * (((X1 - -0.8161335) * 5.8046002) + log(abs((X1 - ((0.6661464 + X1) / ((abs((abs(sqrt(abs((X1 - -123.14451)))) ^ 1.646325)) ^ 0.30377123) + 1/((X1 - 0.020333964))))))))) RARLikelihood{Float32}"
23,1204620,-1552.7577,-1465.4934,-1552.7577,64.47238,22.791891,26.25,Inf,28),"(0.16518143 * (((X1 - -0.8161335) * 5.8046002) + log(abs((X1 - ((0.6661464 + X1) / ((abs((abs(sqrt(abs((X1 - -123.14451)))) ^ 1.646325)) ^ 0.30377123) + 1/((X1 - 0.020333964))))))))) RARLikelihood{Float32}"
24,1273344,-1552.7577,-1465.4934,-1552.7577,64.47238,22.791891,25.346666,Inf,28),"(0.16518143 * (((X1 - -0.8161335) * 5.8046002) + log(abs((X1 - ((0.6661464 + X1) / ((abs((abs(sqrt(abs((X1 - -123.14451)))) ^ 1.646325)) ^ 0.30377123) + 1/((X1 - 0.020333964))))))))) RARLikelihood{Float32}"
25,1337735,-1552.7577,-1465.4934,-1552.7577,64.47238,22.791891,25.246666,Inf,28),"(0.16518143 * (((X1 - -0.8161335) * 5.8046002) + log(abs((X1 - ((0.6661464 + X1) / ((abs((abs(sqrt(abs((X1 - -123.14451)))) ^ 1.646325)) ^ 0.30377123) + 1/((X1 - 0.020333964))))))))) RARLikelihood{Float32}"
26,1416024,-1552.7577,-1465.4934,-1552.7577,64.47238,22.791891,25.11,Inf,28),"(0.16518143 * (((X1 - -0.8161335) * 5.8046002) + log(abs((X1 - ((0.6661464 + X1) / ((abs((abs(sqrt(abs((X1 - -123.14451)))) ^ 1.646325)) ^ 0.30377123) + 1/((X1 - 0.020333964))))))))) RARLikelihood{Float32}"
27,1485847,-1552.7577,-1465.4934,-1552.7577,64.47238,22.791891,24.533333,Inf,28),"(0.16518143 * (((X1 - -0.8161335) * 5.8046002) + log(abs((X1 - ((0.6661464 + X1) / ((abs((abs(sqrt(abs((X1 - -123.14451)))) ^ 1.646325)) ^ 0.30377123) + 1/((X1 - 0.020333964))))))))) RARLikelihood{Float32}"
28,1546420,-1552.7577,-1465.4934,-1552.7577,64.47238,22.791891,23.583334,Inf,28),"(0.16518143 * (((X1 - -0.8161335) * 5.8046002) + log(abs((X1 - ((0.6661464 + X1) / ((abs((abs(sqrt(abs((X1 - -123.14451)))) ^ 1.646325)) ^ 0.30377123) + 1/((X1 - 0.020333964))))))))) RARLikelihood{Float32}"
29,1608140,-1552.7577,-1465.4934,-1552.7577,64.47238,22.791891,22.9,Inf,28),"(0.16518143 * (((X1 - -0.8161335) * 5.8046002) + log(abs((X1 - ((0.6661464 + X1) / ((abs((abs(sqrt(abs((X1 - -123.14451)))) ^ 1.646325)) ^ 0.30377123) + 1/((X1 - 0.020333964))))))))) RARLikelihood{Float32}"
