NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,30092,-1245.8036,-1212.8702,-1245.8036,23.350922,9.582367,6.326667,Inf,12),"(((abs((-1.7722833 * (-1.7502146 * X1))) ^ 0.53403664) + X1) / exp(0.49500155)) RARLikelihood{Float32}"
2,65810,-1247.632,-1206.0654,-1247.632,29.11218,12.454312,6.28,Inf,14),"((((abs((X1 + -0.012036714)) ^ 0.41062972) - (-0.9902355 * X1)) / log(abs(-32.331203))) * -2.9430933) RARLikelihood{Float32}"
3,91822,-1247.632,-1206.0654,-1247.632,29.11218,12.454312,6.3966665,Inf,14),"((((abs((X1 + -0.012036714)) ^ 0.41062972) - (-0.9902355 * X1)) / log(abs(-32.331203))) * -2.9430933) RARLikelihood{Float32}"
4,124341,-1247.632,-1206.0654,-1247.632,29.11218,12.454312,7.016667,Inf,14),"((((abs((X1 + -0.012036714)) ^ 0.41062972) - (-0.9902355 * X1)) / log(abs(-32.331203))) * -2.9430933) RARLikelihood{Float32}"
5,166376,-1247.632,-1206.0654,-1247.632,29.11218,12.454312,7.64,Inf,14),"((((abs((X1 + -0.012036714)) ^ 0.41062972) - (-0.9902355 * X1)) / log(abs(-32.331203))) * -2.9430933) RARLikelihood{Float32}"
6,208679,-1250.1743,-1202.074,-1250.1743,37.352818,10.747537,8.983334,Inf,17),"((((abs((X1 + X1)) ^ 0.110248424) - (-0.07894157 * X1)) / log(abs(-32.268444))) * (5.102579 * sqrt(abs(X1)))) RARLikelihood{Float32}"
7,251540,-1250.1743,-1202.074,-1250.1743,37.352818,10.747537,10.54,Inf,17),"((((abs((X1 + X1)) ^ 0.110248424) - (-0.07894157 * X1)) / log(abs(-32.268444))) * (5.102579 * sqrt(abs(X1)))) RARLikelihood{Float32}"
8,295102,-1250.1743,-1202.074,-1250.1743,37.352818,10.747537,12.083333,Inf,17),"((((abs((X1 + X1)) ^ 0.110248424) - (-0.07894157 * X1)) / log(abs(-32.268444))) * (5.102579 * sqrt(abs(X1)))) RARLikelihood{Float32}"
9,340457,-1252.3932,-1197.0339,-1252.3932,41.74727,13.611997,13.296667,Inf,19),"((((abs(X1) ^ 0.5905619) - 0.00042643468) / log(abs(-32.274483))) * (((8.088954 * 0.810986) + (abs(X1) ^ sqrt(abs(-0.48723358)))) * -0.7838211)) RARLikelihood{Float32}"
10,398090,-1252.3943,-1197.1028,-1252.3943,41.74727,13.544157,15.3,Inf,19),"((((abs(X1) ^ 0.5921896) - 8.843509e-5) / log(abs(-32.27462))) * (((8.091301 * 0.8341689) + (abs(X1) ^ sqrt(abs(-0.4941249)))) * -0.7645057)) RARLikelihood{Float32}"
11,451686,-1252.5251,-1196.3174,-1252.5251,41.74727,14.460417,16.196667,Inf,19),"((((abs(X1) ^ -0.3941745) - 0.0853201) / log(abs(-32.24965))) * (((5.9410644 * X1) + (abs(X1) ^ sqrt(abs(-3.1798174)))) * -0.93067616)) RARLikelihood{Float32}"
12,504996,-1284.9479,-1223.746,-1284.9479,43.944492,17.2574,17.57,Inf,20),"(((abs(sqrt(abs((-0.0029166138 + ((abs(((X1 * 37.06211) * X1)) ^ log(abs(1.5632131))) * X1))))) ^ 0.51986736) + X1) / exp(0.39213938)) RARLikelihood{Float32}"
