NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,38266,-1130.4102,-1105.3771,-1130.4102,16.125835,8.907173,6.4966664,Inf,9),"(abs(((exp(sqrt(abs(-0.3853547))) / 4.5273933) / X1)) ^ -0.65925336) RARLikelihood{Float32}"
2,67030,-1245.8033,-1209.9559,-1245.8033,27.242743,8.604563,6.1566668,Inf,14),"((((-6.8059444 / 17.431787) + (abs((1.2649988 / X1)) ^ log(abs(-1.5935475)))) * X1) + X1) RARLikelihood{Float32}"
3,94492,-1245.8035,-1207.4497,-1245.8035,31.134562,7.2192507,6.613333,Inf,16),"((((-9.957037 / 25.502605) + (abs((1.2649969 / X1)) ^ sqrt(abs(sqrt(abs(sqrt(abs(0.0022223387)))))))) * X1) + X1) RARLikelihood{Float32}"
4,124072,-1245.8036,-1207.4475,-1245.8036,31.134562,7.2215223,7.136667,Inf,16),"((((-9.957037 / 25.502605) + (abs((1.2649969 / X1)) ^ sqrt(abs(sqrt(abs(sqrt(abs(0.002222339)))))))) * X1) + X1) RARLikelihood{Float32}"
5,155980,-1245.8036,-1207.4475,-1245.8036,31.134562,7.2215223,8.32,Inf,16),"((((-9.957037 / 25.502605) + (abs((1.2649969 / X1)) ^ sqrt(abs(sqrt(abs(sqrt(abs(0.002222339)))))))) * X1) + X1) RARLikelihood{Float32}"
6,195276,-1248.1307,-1202.0211,-1248.1307,29.188652,16.921057,10.0,Inf,15),"(log(abs((abs(X1) ^ exp(-2.7949922)))) - ((abs(-3.1710753) ^ sqrt(abs((abs(X1) ^ 0.6560479)))) - sqrt(abs(-2.1568286)))) RARLikelihood{Float32}"
7,234937,-1252.5789,-1194.8236,-1252.5789,42.810024,14.945203,10.776667,Inf,22),"(((((-310.29993 / 8.443958) / 35.782227) + (abs((-11.563768 / X1)) ^ ((0.24837433 * sqrt(abs(X1))) * 0.9063435))) * (abs(X1) ^ 0.11126239)) + X1) RARLikelihood{Float32}"
8,286931,-1252.5789,-1194.8236,-1252.5789,42.810024,14.945203,12.653334,Inf,22),"(((((-310.29993 / 8.443958) / 35.782227) + (abs((-11.563768 / X1)) ^ ((0.24837433 * sqrt(abs(X1))) * 0.9063435))) * (abs(X1) ^ 0.11126239)) + X1) RARLikelihood{Float32}"
9,324805,-1252.7168,-1178.8667,-1252.7168,60.303806,13.546272,14.7,Inf,29),"(((((-310.31073 / 8.044529) / 35.689354) + (abs((-13.403552 / X1)) ^ ((0.52489895 * sqrt(abs(X1))) * 0.75735426))) * ((abs(sqrt(abs(X1))) ^ exp(0.073893666)) / (2.4297285 * sqrt(abs(X1))))) + X1) RARLikelihood{Float32}"
10,371304,-1252.7168,-1178.8667,-1252.7168,60.303806,13.546272,16.013334,Inf,29),"(((((-310.31073 / 8.044529) / 35.689354) + (abs((-13.403552 / X1)) ^ ((0.52489895 * sqrt(abs(X1))) * 0.75735426))) * ((abs(sqrt(abs(X1))) ^ exp(0.073893666)) / (2.4297285 * sqrt(abs(X1))))) + X1) RARLikelihood{Float32}"
