NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,27193,-1241.3284,-1212.997,-1241.3284,17.917595,10.413833,6.6,Inf,10),"(abs(-1.4270618e-5) ^ (sqrt(abs((1.0374985 / -1.1480373))) - (abs(X1) ^ 0.0629429))) RARLikelihood{Float32}"
2,54878,-1241.3284,-1212.997,-1241.3284,17.917595,10.413833,6.1233335,Inf,10),"(abs(-1.4270618e-5) ^ (sqrt(abs((1.0374985 / -1.1480373))) - (abs(X1) ^ 0.0629429))) RARLikelihood{Float32}"
3,84663,-1248.6672,-1191.0267,-1248.6672,45.747715,11.892872,6.07,Inf,22),"((X1 / -1.5239598) - ((-0.07088117 - -0.8453678) + ((sqrt(abs((X1 * 3.238778))) / exp(0.5112481)) + (-0.78175014 * sqrt(abs((-1.0022436 * -1.0241961))))))) RARLikelihood{Float32}"
4,115011,-1248.6675,-1191.0267,-1248.6675,45.747715,11.893079,6.8233333,Inf,22),"((X1 / -1.5239598) - ((-0.070881166 - -0.8453678) + ((sqrt(abs((X1 * 3.238778))) / exp(0.5112481)) + (-0.7817502 * sqrt(abs((-1.0022436 * -1.0241961))))))) RARLikelihood{Float32}"
5,151820,-1251.6354,-1180.3882,-1251.6354,56.14492,15.102327,7.733333,Inf,27),"((X1 + X1) * sqrt(abs((0.17306545 + exp((log(abs((((-22.564363 + ((-0.34936088 + sqrt(abs((exp(-1.7503797) * 3.0545428)))) / -1.6260832e6)) + sqrt(abs(606.24756))) * X1))) * -0.8168131)))))) RARLikelihood{Float32}"
6,191243,-1251.746,-1197.7772,-1251.746,38.9182,15.050561,9.44,Inf,20),"((X1 + X1) * sqrt(abs((0.21025771 + exp((log(abs((((-23.151093 + sqrt(abs(X1))) + sqrt(abs(606.2356))) * X1))) * -0.7509504)))))) RARLikelihood{Float32}"
7,228958,-1251.746,-1197.7772,-1251.746,38.9182,15.050561,10.266666,Inf,20),"((X1 + X1) * sqrt(abs((0.21025771 + exp((log(abs((((-23.151093 + sqrt(abs(X1))) + sqrt(abs(606.2356))) * X1))) * -0.7509504)))))) RARLikelihood{Float32}"
8,282997,-1251.746,-1197.7772,-1251.746,38.9182,15.050561,12.26,Inf,20),"((X1 + X1) * sqrt(abs((0.21025771 + exp((log(abs((((-23.151093 + sqrt(abs(X1))) + sqrt(abs(606.2356))) * X1))) * -0.7509504)))))) RARLikelihood{Float32}"
9,343217,-1251.746,-1197.7772,-1251.746,38.9182,15.050561,13.753333,Inf,20),"((X1 + X1) * sqrt(abs((0.21025771 + exp((log(abs((((-23.151093 + sqrt(abs(X1))) + sqrt(abs(606.2356))) * X1))) * -0.7509504)))))) RARLikelihood{Float32}"
10,409907,-1396.245,3.4028235e38,-1396.245,80.59048,3.4028235e38,15.503333,Inf,35),"((X1 + X1) * sqrt(abs((0.112750255 + exp((log(abs((((-22.70644 + ((((-0.36704054 + sqrt(abs(log(abs(X1))))) - (-1.5441555 + X1)) + 1/((exp(-10.583709) * X1))) / -1.6260832e6)) + sqrt(abs(606.24524))) * X1))) * -0.6896104)))))) RARLikelihood{Float32}"
