NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,22131,-1130.4103,-1090.6935,-1130.4103,31.191624,8.525152,6.903333,Inf,15),"((log(abs(((-1.0708877 * -1.3653214) * sqrt(abs(-0.6972133))))) - -1.5978247) * (abs(X1) ^ (-0.42959842 + 1.0888518))) RARLikelihood{Float32}"
2,48944,-1251.9547,-1199.434,-1251.9547,38.9182,13.602542,6.5733333,Inf,20),"(X1 / ((((abs(X1) ^ 0.38915476) / (X1 + X1)) * X1) / (-1.6982754 / exp(((abs(0.9378901) ^ X1) + -0.24288836))))) RARLikelihood{Float32}"
3,83314,-1251.9547,-1199.434,-1251.9547,38.9182,13.602542,7.4866667,Inf,20),"(X1 / ((((abs(X1) ^ 0.38915476) / (X1 + X1)) * X1) / (-1.6982754 / exp(((abs(0.9378901) ^ X1) + -0.24288836))))) RARLikelihood{Float32}"
4,111764,-1251.9547,-1199.434,-1251.9547,38.9182,13.602542,8.46,Inf,20),"(X1 / ((((abs(X1) ^ 0.38915476) / (X1 + X1)) * X1) / (-1.6982754 / exp(((abs(0.9378901) ^ X1) + -0.24288836))))) RARLikelihood{Float32}"
5,147444,-1251.9547,-1199.434,-1251.9547,38.9182,13.602542,8.896667,Inf,20),"(X1 / ((((abs(X1) ^ 0.38915476) / (X1 + X1)) * X1) / (-1.6982754 / exp(((abs(0.9378901) ^ X1) + -0.24288836))))) RARLikelihood{Float32}"
6,184007,-1251.9547,-1199.434,-1251.9547,38.9182,13.602542,10.546667,Inf,20),"(X1 / ((((abs(X1) ^ 0.38915476) / (X1 + X1)) * X1) / (-1.6982754 / exp(((abs(0.9378901) ^ X1) + -0.24288836))))) RARLikelihood{Float32}"
7,230493,-1251.955,-1199.4343,-1251.955,38.9182,13.602402,11.303333,Inf,20),"(X1 / ((((abs(X1) ^ 0.3891547) / (X1 + X1)) * X1) / (-1.7021589 / exp(((abs(0.9378904) ^ X1) + -0.24060445))))) RARLikelihood{Float32}"
8,270700,-1251.955,-1199.4343,-1251.955,38.9182,13.602402,12.76,Inf,20),"(X1 / ((((abs(X1) ^ 0.3891547) / (X1 + X1)) * X1) / (-1.7021589 / exp(((abs(0.9378904) ^ X1) + -0.24060445))))) RARLikelihood{Float32}"
9,325553,-1251.955,-1199.4343,-1251.955,38.9182,13.602402,13.81,Inf,20),"(X1 / ((((abs(X1) ^ 0.3891547) / (X1 + X1)) * X1) / (-1.7021589 / exp(((abs(0.9378904) ^ X1) + -0.24060445))))) RARLikelihood{Float32}"
10,381243,-1251.955,-1199.4343,-1251.955,38.9182,13.602402,15.68,Inf,20),"(X1 / ((((abs(X1) ^ 0.3891547) / (X1 + X1)) * X1) / (-1.7021589 / exp(((abs(0.9378904) ^ X1) + -0.24060445))))) RARLikelihood{Float32}"
