NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,24206,-1130.4102,-1103.8456,-1130.4102,17.513191,9.051396,6.5733333,Inf,9),"(abs(((exp(sqrt(abs(1.5218011))) * X1) - X1)) ^ 0.65925336) RARLikelihood{Float32}"
2,51262,-1130.4102,-1103.8456,-1130.4102,17.513191,9.051396,6.3566666,Inf,9),"(abs(((exp(sqrt(abs(1.5218011))) * X1) - X1)) ^ 0.65925336) RARLikelihood{Float32}"
3,85108,-1240.758,-1212.6855,-1240.758,19.709354,8.363201,6.2966666,Inf,11),"(((X1 / (abs(X1) ^ -0.50483215)) / X1) - (-0.7144238 * X1)) RARLikelihood{Float32}"
4,115266,-1240.758,-1212.6855,-1240.758,19.709354,8.363201,7.2,Inf,11),"(((X1 / (abs(X1) ^ -0.50483215)) / X1) - (-0.7144238 * X1)) RARLikelihood{Float32}"
5,151317,-1249.375,-1206.8472,-1249.375,27.03274,15.495077,8.653334,Inf,13),"(-0.042271085 + ((abs((sqrt(abs(-9.260776e8)) / -19487.783)) ^ log(abs(X1))) + (0.74598604 * X1))) RARLikelihood{Float32}"
6,192338,-1249.375,-1206.8472,-1249.375,27.03274,15.495077,9.586667,Inf,13),"(-0.042271085 + ((abs((sqrt(abs(-9.260776e8)) / -19487.783)) ^ log(abs(X1))) + (0.74598604 * X1))) RARLikelihood{Float32}"
7,228993,-1249.375,-1206.8472,-1249.375,27.03274,15.495077,10.62,Inf,13),"(-0.042271085 + ((abs((sqrt(abs(-9.260776e8)) / -19487.783)) ^ log(abs(X1))) + (0.74598604 * X1))) RARLikelihood{Float32}"
8,275240,-1255.9031,-1191.1865,-1255.9031,41.58883,23.127691,11.16,Inf,20),"(abs((sqrt(abs(-0.0010387064)) - (((27.293617 * (X1 / 11.404)) + 0.506865) * (-1.5981777 * (X1 - (-0.09173158 + 0.1486624)))))) ^ 0.37378344) RARLikelihood{Float32}"
9,326059,-1260.4309,-1197.8586,-1260.4309,41.58883,20.983435,12.873333,Inf,20),"(abs((sqrt(abs(-1.9613974e-5)) - (((27.287573 * (X1 / 11.418482)) + 0.5134384) * (-1.4969116 * (X1 - (-0.10724221 + 0.13315181)))))) ^ 0.38069406) RARLikelihood{Float32}"
10,391304,-1260.7772,-1198.1935,-1260.7772,41.58883,20.99491,15.163333,Inf,20),"(abs((sqrt(abs(-3.7002924e-6)) - (((27.287155 * (X1 / 11.419535)) + 0.5247818) * (-1.4927794 * (X1 - (-0.1087471 + 0.13164692)))))) ^ 0.3824969) RARLikelihood{Float32}"
11,458472,-1276.4021,-1217.8181,-1276.4021,45.747715,12.836348,16.256666,Inf,22),"(sqrt(abs((X1 + (((((X1 / (abs(X1) ^ -0.75572515)) / -0.61814505) - (1.0428711 * X1)) - (1.0428647 * X1)) - -0.023503054)))) + 0.05915535) RARLikelihood{Float32}"
12,517672,-1276.4021,-1217.8181,-1276.4021,45.747715,12.836348,17.14,Inf,22),"(sqrt(abs((X1 + (((((X1 / (abs(X1) ^ -0.75572515)) / -0.61814505) - (1.0428711 * X1)) - (1.0428647 * X1)) - -0.023503054)))) + 0.05915535) RARLikelihood{Float32}"
13,585586,-1278.2108,-1183.3915,-1278.2108,65.91674,28.902626,17.41,Inf,30),"(sqrt(abs(((abs(X1) ^ log(abs((1.821204 + (0.3036707 * sqrt(abs(X1))))))) + (((((X1 / (abs(X1) ^ -0.95451194)) / -0.9967186) - (1.1847894 * X1)) - (1.1847713 * X1)) - 0.039126392)))) + 0.13962805) RARLikelihood{Float32}"
14,649140,-1278.2206,-1183.7465,-1278.2206,65.91674,28.557417,17.293333,Inf,30),"(sqrt(abs(((abs(X1) ^ log(abs((1.8200552 + (0.3035202 * sqrt(abs(X1))))))) + (((((X1 / (abs(X1) ^ -0.9542907)) / -0.9965651) - (1.1863245 * X1)) - (1.1863062 * X1)) - 0.03927821)))) + 0.13961202) RARLikelihood{Float32}"
15,713212,-1472.0251,3.4028235e38,-1472.0251,43.944492,3.4028235e38,19.026667,Inf,20),"(((exp(-30.408302) - 1/((X1 / ((sqrt(abs(X1)) * 1.2604444e7) + 987424.6)))) * ((X1 + X1) / -3.6994796e7)) + X1) RARLikelihood{Float32}"
16,776060,-1472.0251,3.4028235e38,-1472.0251,43.944492,3.4028235e38,19.123333,Inf,20),"(((exp(-30.408302) - 1/((X1 / ((sqrt(abs(X1)) * 1.2604444e7) + 987424.6)))) * ((X1 + X1) / -3.6994796e7)) + X1) RARLikelihood{Float32}"
17,838211,-1482.4514,3.4028235e38,-1482.4514,43.944492,3.4028235e38,19.753334,Inf,20),"(((exp(14.107847) - 1/((X1 / ((sqrt(abs(X1)) * 1.2645912e7) + 1.0794379e6)))) * ((X1 + X1) / -3.6978212e7)) + X1) RARLikelihood{Float32}"
18,906745,-1504.9183,3.4028235e38,-1504.9183,39.509388,3.4028235e38,20.356667,Inf,19),"(((4.014676e6 - 1/((X1 / ((sqrt(abs(X1)) * 1.6046896e7) + 356618.22)))) * ((X1 + X1) / -3.582438e7)) + X1) RARLikelihood{Float32}"
