NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,26485,-1130.4102,-1098.8894,-1130.4102,21.405012,10.115746,6.3166666,Inf,11),"(sqrt(abs((abs(X1) ^ exp(0.27649993)))) * ((-1.026876 - 0.7716039) * 0.9993833)) RARLikelihood{Float32}"
2,55999,-1216.8408,-1186.4015,-1216.8408,23.292873,7.1464987,5.7566667,Inf,13),"(sqrt(abs((X1 * (X1 - (-1255.4512 * sqrt(abs((-0.15672831 - X1)))))))) / 20.927368) RARLikelihood{Float32}"
3,92771,-1216.841,-1186.4016,-1216.841,23.292873,7.1464977,6.49,Inf,13),"(sqrt(abs((X1 * (X1 - (-1255.4512 * sqrt(abs((-0.15672833 - X1)))))))) / 20.927368) RARLikelihood{Float32}"
4,130020,-1252.3895,-1199.2693,-1252.3895,38.9182,14.202006,7.8133335,Inf,20),"(((abs(sqrt(abs(X1))) ^ 2.2394662) - (X1 - (-0.60024893 + 0.6011491))) + sqrt(abs((((abs(sqrt(abs(X1))) ^ 0.45576832) * X1) * -2.8996296)))) RARLikelihood{Float32}"
5,172601,-1252.3895,-1199.2693,-1252.3895,38.9182,14.202006,9.62,Inf,20),"(((abs(sqrt(abs(X1))) ^ 2.2394662) - (X1 - (-0.60024893 + 0.6011491))) + sqrt(abs((((abs(sqrt(abs(X1))) ^ 0.45576832) * X1) * -2.8996296)))) RARLikelihood{Float32}"
6,221844,-1252.3895,-1199.2693,-1252.3895,38.9182,14.202006,10.786667,Inf,20),"(((abs(sqrt(abs(X1))) ^ 2.2394662) - (X1 - (-0.60024893 + 0.6011491))) + sqrt(abs((((abs(sqrt(abs(X1))) ^ 0.45576832) * X1) * -2.8996296)))) RARLikelihood{Float32}"
7,270327,-1252.3895,-1199.2693,-1252.3895,38.9182,14.202006,12.163333,Inf,20),"(((abs(sqrt(abs(X1))) ^ 2.2394662) - (X1 - (-0.60024893 + 0.6011491))) + sqrt(abs((((abs(sqrt(abs(X1))) ^ 0.45576832) * X1) * -2.8996296)))) RARLikelihood{Float32}"
8,325876,-1252.3895,-1199.2693,-1252.3895,38.9182,14.202006,13.646667,Inf,20),"(((abs(sqrt(abs(X1))) ^ 2.2394662) - (X1 - (-0.60024893 + 0.6011491))) + sqrt(abs((((abs(sqrt(abs(X1))) ^ 0.45576832) * X1) * -2.8996296)))) RARLikelihood{Float32}"
9,378321,-1252.7129,-1207.3091,-1252.7129,35.350506,10.053373,15.09,Inf,17),"(((-0.7682762 - -0.7436918) + X1) + sqrt(abs((((abs(exp(X1)) ^ -0.47756252) * (abs(X1) ^ 0.924467)) * 0.87306494)))) RARLikelihood{Float32}"
10,436811,-1252.7131,-1207.3093,-1252.7131,35.350506,10.053301,15.953333,Inf,17),"(((-0.7682762 - -0.7436918) + X1) + sqrt(abs((((abs(exp(X1)) ^ -0.47756276) * (abs(X1) ^ 0.92446685)) * 0.8730645)))) RARLikelihood{Float32}"
11,490676,-1257.1561,-1137.402,-1257.1561,81.09822,38.65587,16.493334,Inf,39),"(((abs(sqrt(abs(X1))) ^ 1.9373832) - (sqrt(abs((((abs(sqrt(abs((X1 * (X1 - (-12191.256 * sqrt(abs(-72060.305)))))))) ^ -0.6760138) * (abs((X1 + (X1 - (0.0111864265 + X1)))) ^ log(abs(-6.5238457)))) * -48.327286))) - (-0.6237206 + 0.5776772))) + sqrt(abs((X1 * -1.6811067)))) RARLikelihood{Float32}"
