NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,24879,-1238.6631,-1200.368,-1238.6631,32.95837,5.336665,6.15,Inf,15),"exp(log(abs((((-0.8458461 - -0.8458461) / log(abs(X1))) - (sqrt(abs(X1)) + (X1 * 0.7142719)))))) RARLikelihood{Float32}"
2,53535,-1249.9579,-1193.034,-1249.9579,37.429947,19.493887,5.9333334,Inf,18),"(X1 / (sqrt(abs((abs(X1) ^ 1.1605481))) + ((-0.6796676 * (abs(((-5.1091088e-6 - X1) * -1.7674043)) ^ 1.4838542)) / X1))) RARLikelihood{Float32}"
3,80173,-1249.9584,-1201.7383,-1249.9584,31.134562,17.085518,6.5266666,Inf,16),"(X1 / (sqrt(abs((abs(X1) ^ 1.1601496))) + ((-0.6797077 * (abs((X1 * -1.7674276)) ^ 1.4836982)) / X1))) RARLikelihood{Float32}"
4,116233,-1250.0332,-1193.938,-1250.0332,37.429947,18.665264,7.4533334,Inf,18),"(X1 / (sqrt(abs((X1 / -0.16748665))) + ((-1.0728432 * (abs(((9.599995e-6 - X1) * 1.4245118)) ^ 1.5569719)) / X1))) RARLikelihood{Float32}"
5,153904,-1250.0333,-1193.9277,-1250.0333,37.429947,18.675638,8.013333,Inf,18),"(X1 / (sqrt(abs((X1 / -0.16748667))) + ((-1.0728432 * (abs(((9.605633e-6 - X1) * 1.4245118)) ^ 1.5569719)) / X1))) RARLikelihood{Float32}"
6,191736,-1250.0333,-1193.9277,-1250.0333,37.429947,18.675638,9.15,Inf,18),"(X1 / (sqrt(abs((X1 / -0.16748667))) + ((-1.0728432 * (abs(((9.605633e-6 - X1) * 1.4245118)) ^ 1.5569719)) / X1))) RARLikelihood{Float32}"
7,233850,-1278.2223,-1170.5048,-1278.2223,79.10008,28.61745,10.713333,Inf,36),"exp(log(abs((((1.5366495 / (sqrt(abs(-11.459249)) + -5.0157847)) * ((exp(-86190.32) - X1) - (X1 + sqrt(abs(log(abs(((((X1 + -0.8862768) / (log(abs(-3.1488001)) / 1.2712376)) - X1) - X1)))))))) - (X1 + (-0.020180022 * 2.9543364)))))) RARLikelihood{Float32}"
8,280941,-1278.2223,-1170.5048,-1278.2223,79.10008,28.61745,12.45,Inf,36),"exp(log(abs((((1.5366495 / (sqrt(abs(-11.459249)) + -5.0157847)) * ((exp(-86190.32) - X1) - (X1 + sqrt(abs(log(abs(((((X1 + -0.8862768) / (log(abs(-3.1488001)) / 1.2712376)) - X1) - X1)))))))) - (X1 + (-0.020180022 * 2.9543364)))))) RARLikelihood{Float32}"
9,334024,-1278.2223,-1170.5048,-1278.2223,79.10008,28.61745,14.566667,Inf,36),"exp(log(abs((((1.5366495 / (sqrt(abs(-11.459249)) + -5.0157847)) * ((exp(-86190.32) - X1) - (X1 + sqrt(abs(log(abs(((((X1 + -0.8862768) / (log(abs(-3.1488001)) / 1.2712376)) - X1) - X1)))))))) - (X1 + (-0.020180022 * 2.9543364)))))) RARLikelihood{Float32}"
10,398964,-1278.2223,-1170.5048,-1278.2223,79.10008,28.61745,17.026667,Inf,36),"exp(log(abs((((1.5366495 / (sqrt(abs(-11.459249)) + -5.0157847)) * ((exp(-86190.32) - X1) - (X1 + sqrt(abs(log(abs(((((X1 + -0.8862768) / (log(abs(-3.1488001)) / 1.2712376)) - X1) - X1)))))))) - (X1 + (-0.020180022 * 2.9543364)))))) RARLikelihood{Float32}"
11,459059,-1278.2223,-1170.5048,-1278.2223,79.10008,28.61745,17.346666,Inf,36),"exp(log(abs((((1.5366495 / (sqrt(abs(-11.459249)) + -5.0157847)) * ((exp(-86190.32) - X1) - (X1 + sqrt(abs(log(abs(((((X1 + -0.8862768) / (log(abs(-3.1488001)) / 1.2712376)) - X1) - X1)))))))) - (X1 + (-0.020180022 * 2.9543364)))))) RARLikelihood{Float32}"
12,521081,-1278.2223,-1170.5048,-1278.2223,79.10008,28.61745,17.7,Inf,36),"exp(log(abs((((1.5366495 / (sqrt(abs(-11.459249)) + -5.0157847)) * ((exp(-86190.32) - X1) - (X1 + sqrt(abs(log(abs(((((X1 + -0.8862768) / (log(abs(-3.1488001)) / 1.2712376)) - X1) - X1)))))))) - (X1 + (-0.020180022 * 2.9543364)))))) RARLikelihood{Float32}"
13,600475,-1278.2223,-1170.5048,-1278.2223,79.10008,28.61745,19.23,Inf,36),"exp(log(abs((((1.5366495 / (sqrt(abs(-11.459249)) + -5.0157847)) * ((exp(-86190.32) - X1) - (X1 + sqrt(abs(log(abs(((((X1 + -0.8862768) / (log(abs(-3.1488001)) / 1.2712376)) - X1) - X1)))))))) - (X1 + (-0.020180022 * 2.9543364)))))) RARLikelihood{Float32}"
14,677915,-1278.2593,-1185.4003,-1278.2593,65.91674,26.942307,20.433332,Inf,30),"((0.054690376 - (-37608.99 / (sqrt(abs(X1)) - ((-57799.63 / ((abs(X1) ^ (abs(((-17.332642 - X1) * 0.5103306)) ^ 0.014338589)) - exp(-86190.32))) - exp(-12.044262))))) + sqrt(abs((sqrt(abs(0.00040284768)) - X1)))) RARLikelihood{Float32}"
15,748569,-1278.3086,-1157.6981,-1278.3086,70.31119,50.299366,21.81,Inf,32),"((0.05484521 - (-37608.99 / ((X1 + sqrt(abs(-0.08107289))) - ((-57799.63 / ((abs(X1) ^ (abs(((-17.332642 - X1) * 0.5103373)) ^ 0.015180459)) - exp(-86190.32))) - exp(-12.044262))))) + sqrt(abs((sqrt(abs(0.00040286282)) - X1)))) RARLikelihood{Float32}"
16,819526,-1278.3086,-1157.6981,-1278.3086,70.31119,50.299366,22.87,Inf,32),"((0.05484521 - (-37608.99 / ((X1 + sqrt(abs(-0.08107289))) - ((-57799.63 / ((abs(X1) ^ (abs(((-17.332642 - X1) * 0.5103373)) ^ 0.015180459)) - exp(-86190.32))) - exp(-12.044262))))) + sqrt(abs((sqrt(abs(0.00040286282)) - X1)))) RARLikelihood{Float32}"
17,899235,-1278.802,-1142.8885,-1278.802,79.10008,56.813366,23.223333,Inf,36),"((0.054863647 - (-37608.855 / (((abs(-0.015334423) ^ -1.4982551) - (X1 * exp(-716.58624))) - ((-57799.715 / ((abs(X1) ^ (abs(((-24.982204 - X1) * 0.048974935)) ^ 0.15492712)) - exp(-86190.32))) - exp(-12.044262))))) + sqrt(abs((sqrt(abs(0.00040323974)) - X1)))) RARLikelihood{Float32}"
18,972968,-1278.8182,-1152.4181,-1278.8182,79.10008,47.300026,22.986666,Inf,36),"((0.05480776 - (-37608.855 / (((abs(-0.014293801) ^ -1.4982996) - (X1 * exp(-716.58624))) - ((-57799.715 / ((abs(X1) ^ (abs(((-24.982336 - X1) * 0.04774762)) ^ 0.17484581)) - exp(-86190.32))) - exp(-12.044262))))) + sqrt(abs((sqrt(abs(0.00040288767)) - X1)))) RARLikelihood{Float32}"
19,1044147,-1280.55,-1209.1755,-1280.55,54.06548,17.309124,23.943333,Inf,26),"((((X1 * (0.14300941 - ((abs(X1) ^ (abs((25.029488 * X1)) ^ -0.69568664)) - exp(-86190.32)))) * 48.465176) / -57.39966) + (abs(((-0.15556437 / 7.1340203) + X1)) ^ 0.38054514)) RARLikelihood{Float32}"
20,1119694,-1282.7743,-1213.0652,-1282.7743,54.06548,15.643627,24.243334,Inf,26),"((((X1 * (-0.040767256 - ((abs(X1) ^ (abs((13.340269 * X1)) ^ -1.0257586)) - exp(-86190.32)))) * 43.314476) / -61.697) + (abs(((-0.15568405 / 7.1324177) + X1)) ^ 0.3838853)) RARLikelihood{Float32}"
21,1191925,-1282.7743,-1213.0652,-1282.7743,54.06548,15.643627,23.106667,Inf,26),"((((X1 * (-0.040767256 - ((abs(X1) ^ (abs((13.340269 * X1)) ^ -1.0257586)) - exp(-86190.32)))) * 43.314476) / -61.697) + (abs(((-0.15568405 / 7.1324177) + X1)) ^ 0.3838853)) RARLikelihood{Float32}"
22,1264201,-1282.7743,-1213.0652,-1282.7743,54.06548,15.643627,23.293333,Inf,26),"((((X1 * (-0.040767256 - ((abs(X1) ^ (abs((13.340269 * X1)) ^ -1.0257586)) - exp(-86190.32)))) * 43.314476) / -61.697) + (abs(((-0.15568405 / 7.1324177) + X1)) ^ 0.3838853)) RARLikelihood{Float32}"
23,1326783,-1282.7743,-1213.0652,-1282.7743,54.06548,15.643627,23.033333,Inf,26),"((((X1 * (-0.040767256 - ((abs(X1) ^ (abs((13.340269 * X1)) ^ -1.0257586)) - exp(-86190.32)))) * 43.314476) / -61.697) + (abs(((-0.15568405 / 7.1324177) + X1)) ^ 0.3838853)) RARLikelihood{Float32}"
24,1395523,-1282.7743,-1213.0652,-1282.7743,54.06548,15.643627,21.813334,Inf,26),"((((X1 * (-0.040767256 - ((abs(X1) ^ (abs((13.340269 * X1)) ^ -1.0257586)) - exp(-86190.32)))) * 43.314476) / -61.697) + (abs(((-0.15568405 / 7.1324177) + X1)) ^ 0.3838853)) RARLikelihood{Float32}"
25,1457086,-1283.7466,-1162.6447,-1283.7466,79.10008,42.00188,22.886667,Inf,36),"((0.052201416 - (-37608.98 / (sqrt(abs(-0.40840957)) - ((-57799.66 / ((abs(X1) ^ (abs((abs((((-464.75723 + (17155.229 * X1)) / 17151.715) + X1)) ^ 0.79149395)) ^ 0.0146470545)) - exp(-86190.32))) - exp(-12.044261))))) + sqrt(abs((sqrt(abs(0.000496068)) - X1)))) RARLikelihood{Float32}"
26,1526649,-1284.025,-1158.4591,-1284.025,83.17766,42.38834,24.733334,Inf,40),"(((sqrt(abs(X1)) + (sqrt(abs(X1)) * ((abs((abs(((-11727.166 - ((-66121.67 - X1) * (X1 + sqrt(abs(-0.025111206))))) / ((abs(X1) ^ -2.2258086) - (X1 * (-728.4023 * ((X1 * 4106.7197) + X1)))))) ^ 0.51155585)) ^ -1.3723809) / 55.869858))) * -1.4083126) + 0.07998984) RARLikelihood{Float32}"
27,1591742,-1284.046,-1155.5789,-1284.046,83.17766,45.28956,24.613333,Inf,40),"(((sqrt(abs(X1)) + (sqrt(abs(X1)) * ((abs((abs(((-11727.166 - ((-66121.67 - X1) * (X1 + sqrt(abs(-0.025111308))))) / ((abs(X1) ^ -2.22979) - (X1 * (-728.4023 * ((X1 * 4106.7197) + X1)))))) ^ 0.51096725)) ^ -1.3721617) / 55.8699))) * -1.4092702) + 0.08050451) RARLikelihood{Float32}"
28,1650044,-1284.046,-1155.5789,-1284.046,83.17766,45.28956,24.656666,Inf,40),"(((sqrt(abs(X1)) + (sqrt(abs(X1)) * ((abs((abs(((-11727.166 - ((-66121.67 - X1) * (X1 + sqrt(abs(-0.025111308))))) / ((abs(X1) ^ -2.22979) - (X1 * (-728.4023 * ((X1 * 4106.7197) + X1)))))) ^ 0.51096725)) ^ -1.3721617) / 55.8699))) * -1.4092702) + 0.08050451) RARLikelihood{Float32}"
29,1706817,-1284.046,-1155.5789,-1284.046,83.17766,45.28956,22.95,Inf,40),"(((sqrt(abs(X1)) + (sqrt(abs(X1)) * ((abs((abs(((-11727.166 - ((-66121.67 - X1) * (X1 + sqrt(abs(-0.025111308))))) / ((abs(X1) ^ -2.22979) - (X1 * (-728.4023 * ((X1 * 4106.7197) + X1)))))) ^ 0.51096725)) ^ -1.3721617) / 55.8699))) * -1.4092702) + 0.08050451) RARLikelihood{Float32}"
30,1771494,-1284.046,-1155.5789,-1284.046,83.17766,45.28956,23.956667,Inf,40),"(((sqrt(abs(X1)) + (sqrt(abs(X1)) * ((abs((abs(((-11727.166 - ((-66121.67 - X1) * (X1 + sqrt(abs(-0.025111308))))) / ((abs(X1) ^ -2.22979) - (X1 * (-728.4023 * ((X1 * 4106.7197) + X1)))))) ^ 0.51096725)) ^ -1.3721617) / 55.8699))) * -1.4092702) + 0.08050451) RARLikelihood{Float32}"
31,1843087,-1284.046,-1155.5789,-1284.046,83.17766,45.28956,24.816668,Inf,40),"(((sqrt(abs(X1)) + (sqrt(abs(X1)) * ((abs((abs(((-11727.166 - ((-66121.67 - X1) * (X1 + sqrt(abs(-0.025111308))))) / ((abs(X1) ^ -2.22979) - (X1 * (-728.4023 * ((X1 * 4106.7197) + X1)))))) ^ 0.51096725)) ^ -1.3721617) / 55.8699))) * -1.4092702) + 0.08050451) RARLikelihood{Float32}"
32,1919447,-1284.046,-1155.5789,-1284.046,83.17766,45.28956,26.256666,Inf,40),"(((sqrt(abs(X1)) + (sqrt(abs(X1)) * ((abs((abs(((-11727.166 - ((-66121.67 - X1) * (X1 + sqrt(abs(-0.025111308))))) / ((abs(X1) ^ -2.22979) - (X1 * (-728.4023 * ((X1 * 4106.7197) + X1)))))) ^ 0.51096725)) ^ -1.3721617) / 55.8699))) * -1.4092702) + 0.08050451) RARLikelihood{Float32}"
33,1993477,-1284.046,-1155.5789,-1284.046,83.17766,45.28956,26.28,Inf,40),"(((sqrt(abs(X1)) + (sqrt(abs(X1)) * ((abs((abs(((-11727.166 - ((-66121.67 - X1) * (X1 + sqrt(abs(-0.025111308))))) / ((abs(X1) ^ -2.22979) - (X1 * (-728.4023 * ((X1 * 4106.7197) + X1)))))) ^ 0.51096725)) ^ -1.3721617) / 55.8699))) * -1.4092702) + 0.08050451) RARLikelihood{Float32}"
34,2066886,-1284.046,-1155.5789,-1284.046,83.17766,45.28956,26.026667,Inf,40),"(((sqrt(abs(X1)) + (sqrt(abs(X1)) * ((abs((abs(((-11727.166 - ((-66121.67 - X1) * (X1 + sqrt(abs(-0.025111308))))) / ((abs(X1) ^ -2.22979) - (X1 * (-728.4023 * ((X1 * 4106.7197) + X1)))))) ^ 0.51096725)) ^ -1.3721617) / 55.8699))) * -1.4092702) + 0.08050451) RARLikelihood{Float32}"
