NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,nll_train,avg_len,avg_fitness,size,expression
1,29586,-1238.9006,-1225.5591,-1238.9006,9.656628,3.684906,6.576667,Inf,6),"((-0.7071741 * X1) - sqrt(abs(X1))) RARLikelihood{Float32}"
2,56181,-1238.9006,-1225.5591,-1238.9006,9.656628,3.684906,6.0233335,Inf,6),"((-0.7071741 * X1) - sqrt(abs(X1))) RARLikelihood{Float32}"
3,84153,-1239.4443,-1213.8752,-1239.4443,17.703817,7.865279,6.423333,Inf,11),"((-0.71951544 * X1) - sqrt(abs(((X1 * -193.58957) * sqrt(abs(2.5697804e-5)))))) RARLikelihood{Float32}"
4,119209,-1267.8374,-1225.9658,-1267.8374,29.188652,12.68297,6.6766667,Inf,15),"sqrt(abs((exp(0.5380305) * (sqrt(abs((X1 + -0.0218588))) * (sqrt(abs(2.7946615)) * (X1 - -0.08562569)))))) RARLikelihood{Float32}"
5,153045,-1267.8374,-1225.9658,-1267.8374,29.188652,12.68297,7.48,Inf,15),"sqrt(abs((exp(0.5380305) * (sqrt(abs((X1 + -0.0218588))) * (sqrt(abs(2.7946615)) * (X1 - -0.08562569)))))) RARLikelihood{Float32}"
6,191383,-1267.8374,-1225.9658,-1267.8374,29.188652,12.68297,8.073334,Inf,15),"sqrt(abs((exp(0.5380305) * (sqrt(abs((X1 + -0.0218588))) * (sqrt(abs(2.7946615)) * (X1 - -0.08562569)))))) RARLikelihood{Float32}"
7,234597,-1267.8374,-1225.9658,-1267.8374,29.188652,12.68297,9.386666,Inf,15),"sqrt(abs((exp(0.5380305) * (sqrt(abs((X1 + -0.0218588))) * (sqrt(abs(2.7946615)) * (X1 - -0.08562569)))))) RARLikelihood{Float32}"
8,284113,-1267.8374,-1225.9658,-1267.8374,29.188652,12.68297,10.386666,Inf,15),"sqrt(abs((exp(0.5380305) * (sqrt(abs((X1 + -0.0218588))) * (sqrt(abs(2.7946615)) * (X1 - -0.08562569)))))) RARLikelihood{Float32}"
9,328771,-1267.8374,-1225.9658,-1267.8374,29.188652,12.68297,12.283334,Inf,15),"sqrt(abs((exp(0.5380305) * (sqrt(abs((X1 + -0.0218588))) * (sqrt(abs(2.7946615)) * (X1 - -0.08562569)))))) RARLikelihood{Float32}"
10,380727,-1267.8374,-1225.9658,-1267.8374,29.188652,12.68297,13.263333,Inf,15),"sqrt(abs((exp(0.5380305) * (sqrt(abs((X1 + -0.0218588))) * (sqrt(abs(2.7946615)) * (X1 - -0.08562569)))))) RARLikelihood{Float32}"
11,433033,-1267.8374,-1225.9658,-1267.8374,29.188652,12.68297,14.483334,Inf,15),"sqrt(abs((exp(0.5380305) * (sqrt(abs((X1 + -0.0218588))) * (sqrt(abs(2.7946615)) * (X1 - -0.08562569)))))) RARLikelihood{Float32}"
12,485592,-1267.8374,-1225.9658,-1267.8374,29.188652,12.68297,16.14,Inf,15),"sqrt(abs((exp(0.5380305) * (sqrt(abs((X1 + -0.0218588))) * (sqrt(abs(2.7946615)) * (X1 - -0.08562569)))))) RARLikelihood{Float32}"
13,549677,-1286.1946,-1182.5492,-1286.1946,85.69176,17.953556,18.433332,Inf,39),"((sqrt(abs(sqrt(abs((((-0.014753088 - (sqrt(abs((X1 + sqrt(abs((X1 + X1)))))) * 0.0005091298)) * (-0.6388568 + ((-78.396736 * (X1 * X1)) * -19.51033))) / log(abs((32.195187 - ((X1 + sin(-4.772069)) + -16.11004))))))))) - (-0.005094792 - X1)) * 0.6609569) RARLikelihood{Float32}"
14,613833,-1286.1953,-1183.0331,-1286.1953,85.69176,17.4704,18.266666,Inf,39),"((sqrt(abs(sqrt(abs((((-0.014753082 - (sqrt(abs((X1 + sqrt(abs((X1 + X1)))))) * 0.00050912844)) * (-0.6388568 + ((-78.396736 * (X1 * X1)) * -19.51033))) / log(abs((32.195187 - ((X1 + sin(-4.772069)) + -16.11004))))))))) - (-0.005094788 - X1)) * 0.6609569) RARLikelihood{Float32}"
15,680393,-1286.1953,-1183.0331,-1286.1953,85.69176,17.4704,19.503334,Inf,39),"((sqrt(abs(sqrt(abs((((-0.014753082 - (sqrt(abs((X1 + sqrt(abs((X1 + X1)))))) * 0.00050912844)) * (-0.6388568 + ((-78.396736 * (X1 * X1)) * -19.51033))) / log(abs((32.195187 - ((X1 + sin(-4.772069)) + -16.11004))))))))) - (-0.005094788 - X1)) * 0.6609569) RARLikelihood{Float32}"
16,737415,-1443.1288,-1345.0852,-1443.1288,78.287895,19.755733,20.57,Inf,34),"sqrt(abs((((-0.9016653 * (1/((X1 / (abs(X1) ^ 1.9671124))) + X1)) - (((X1 * (-1.927526 * 1.819263)) - (exp(-0.14568436) * (sqrt(abs(X1)) * (sqrt(abs(X1)) * (X1 - -0.29295182))))) - -1.6305906)) - -1.5958074))) RARLikelihood{Float32}"
17,798639,-1443.1289,-1345.0916,-1443.1289,78.287895,19.749548,22.17,Inf,34),"sqrt(abs((((-0.9016653 * (1/((X1 / (abs(X1) ^ 1.9671124))) + X1)) - (((X1 * (-1.927526 * 1.819263)) - (exp(-0.14568435) * (sqrt(abs(X1)) * (sqrt(abs(X1)) * (X1 - -0.29295182))))) - -1.6305907)) - -1.5958073))) RARLikelihood{Float32}"
18,861303,-1566.3871,-1472.0927,-1566.3871,78.287895,16.006542,22.5,Inf,34),"sqrt(abs((((-0.7545306 * (1/((X1 / (abs(X1) ^ 1.6732817))) + X1)) - (((X1 * (-1.8847667 * 1.7742928)) - (exp(-0.23859486) * (sqrt(abs(X1)) * (sqrt(abs(X1)) * (X1 - -0.27411115))))) - -1.6023339)) - -1.6240641))) RARLikelihood{Float32}"
19,928922,-1566.3871,-1472.0927,-1566.3871,78.287895,16.006542,21.93,Inf,34),"sqrt(abs((((-0.7545306 * (1/((X1 / (abs(X1) ^ 1.6732817))) + X1)) - (((X1 * (-1.8847667 * 1.7742928)) - (exp(-0.23859486) * (sqrt(abs(X1)) * (sqrt(abs(X1)) * (X1 - -0.27411115))))) - -1.6023339)) - -1.6240641))) RARLikelihood{Float32}"
20,1004504,-1566.3871,-1472.0927,-1566.3871,78.287895,16.006542,22.713333,Inf,34),"sqrt(abs((((-0.7545306 * (1/((X1 / (abs(X1) ^ 1.6732817))) + X1)) - (((X1 * (-1.8847667 * 1.7742928)) - (exp(-0.23859486) * (sqrt(abs(X1)) * (sqrt(abs(X1)) * (X1 - -0.27411115))))) - -1.6023339)) - -1.6240641))) RARLikelihood{Float32}"
21,1073688,-1566.3871,-1472.0927,-1566.3871,78.287895,16.006542,23.273333,Inf,34),"sqrt(abs((((-0.7545306 * (1/((X1 / (abs(X1) ^ 1.6732817))) + X1)) - (((X1 * (-1.8847667 * 1.7742928)) - (exp(-0.23859486) * (sqrt(abs(X1)) * (sqrt(abs(X1)) * (X1 - -0.27411115))))) - -1.6023339)) - -1.6240641))) RARLikelihood{Float32}"
22,1145766,-1566.5311,-1459.9058,-1566.5311,87.49823,19.127234,23.94,Inf,38),"sqrt(abs((((-0.7537234 * (1/((X1 / (abs(X1) ^ 1.6694394))) + X1)) - (((X1 * (-1.9508415 * 1.8303052)) - (exp(-0.2657122) * (sqrt(abs(X1)) * (sqrt(abs(X1)) * (X1 - (X1 * (-0.0030393885 * X1))))))) - -1.6020571)) - -1.6243409))) RARLikelihood{Float32}"
