-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=100
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,10739,17638.398,17638.398,8.04719,10.714813,4443.229,3481.3843,0.45577663,0.49602687,17619.637,10265.633,6.232,Inf,5,"sqrt(abs(exp((abs(X6) ^ 1.3064165)))) [likelihood params: Float32[66.657555]]"
2,20208,17638.398,17638.398,8.04719,10.714813,4443.229,3481.3843,0.45577663,0.49602687,17619.637,10265.633,5.784,Inf,5,"sqrt(abs(exp((abs(X6) ^ 1.3064165)))) [likelihood params: Float32[66.657555]]"
3,28878,17638.398,17638.398,8.04719,10.714813,4443.229,3481.3843,0.45577663,0.49602687,17619.637,10265.633,5.596,Inf,5,"sqrt(abs(exp((abs(X6) ^ 1.3064165)))) [likelihood params: Float32[66.657555]]"
4,37503,17638.398,17638.398,8.04719,10.714813,4443.229,3481.3843,0.45577663,0.49602687,17619.637,10265.633,5.402,Inf,5,"sqrt(abs(exp((abs(X6) ^ 1.3064165)))) [likelihood params: Float32[66.657555]]"
5,46292,17638.398,17638.398,8.04719,10.714813,4443.229,3481.3843,0.45577663,0.49602687,17619.637,10265.633,5.068,Inf,5,"sqrt(abs(exp((abs(X6) ^ 1.3064165)))) [likelihood params: Float32[66.657555]]"
6,54749,17638.398,17638.398,8.04719,10.714813,4443.229,3481.3843,0.45577663,0.49602687,17619.637,10265.633,4.834,Inf,5,"sqrt(abs(exp((abs(X6) ^ 1.3064165)))) [likelihood params: Float32[66.657555]]"
7,63354,17638.398,17638.398,8.04719,10.714813,4443.229,3481.3843,0.45577663,0.49602687,17619.637,10265.633,5.23,Inf,5,"sqrt(abs(exp((abs(X6) ^ 1.3064165)))) [likelihood params: Float32[66.657555]]"
8,71867,17638.398,17638.398,8.04719,10.714813,4443.229,3481.3843,0.45577663,0.49602687,17619.637,10265.633,6.016,Inf,5,"sqrt(abs(exp((abs(X6) ^ 1.3064165)))) [likelihood params: Float32[66.657555]]"
9,80730,17638.398,17638.398,8.04719,10.714813,4443.229,3481.3843,0.45577663,0.49602687,17619.637,10265.633,7.102,Inf,5,"sqrt(abs(exp((abs(X6) ^ 1.3064165)))) [likelihood params: Float32[66.657555]]"
10,89469,17638.398,17638.398,8.04719,10.714813,4443.229,3481.3843,0.45577663,0.49602687,17619.637,10265.633,8.43,Inf,5,"sqrt(abs(exp((abs(X6) ^ 1.3064165)))) [likelihood params: Float32[66.657555]]"
11,98414,17587.07,17587.07,19.709354,10.743044,4268.194,3274.7104,0.4772156,0.5259454,17556.62,10213.0205,10.654,Inf,11,"((3.7338407 * (X6 + X8)) + ((X6 + X8) - 126.92769)) [likelihood params: Float32[65.33143]]"
12,107560,17541.086,17541.086,22.873857,13.236848,4129.9067,3300.6519,0.4941535,0.5221901,17504.977,10212.123,12.64,Inf,11,"((X6 * 5.654321) - (118.74142 + (X22 * (39.377846 / X15)))) [likelihood params: Float32[64.264366]]"
13,117858,17541.084,17541.084,22.873857,13.236964,4129.9087,3300.6438,0.49415326,0.5221913,17504.975,10212.121,14.39,Inf,11,"((X6 * 5.654449) - (118.75322 + (X22 * (39.37703 / X15)))) [likelihood params: Float32[64.26436]]"
14,127852,17541.084,17541.084,22.873857,13.236964,4129.9087,3300.6438,0.49415326,0.5221913,17504.975,10212.121,16.322,Inf,11,"((X6 * 5.654449) - (118.75322 + (X22 * (39.37703 / X15)))) [likelihood params: Float32[64.26436]]"
15,138111,17541.084,17541.084,22.873857,13.236964,4129.9087,3300.6438,0.49415326,0.5221913,17504.975,10212.121,18.502,Inf,11,"((X6 * 5.654449) - (118.75322 + (X22 * (39.37703 / X15)))) [likelihood params: Float32[64.26436]]"
16,148750,17082.66,17082.66,99.39626,19.495953,2924.4226,2255.12,0.64180577,0.67354363,16963.768,9864.457,21.65,Inf,40,"(X10 * (abs(1.7831856) ^ (abs((abs((abs((131.6687 + ((X6 + X19) + (19.113249 * (X25 + sqrt(abs((-0.016853172 * -1.2413048)))))))) ^ (X25 + 328.35815))) ^ 0.9230484)) ^ (((X10 * 34.358868) + ((-8.36222 * X21) + (-53342.41 / X6))) + (331724.62 / X12))))) [likelihood params: Float32[54.077934]]"
17,158690,17082.637,17082.637,99.39626,19.471775,2924.4226,2255.12,0.64180577,0.67354363,16963.768,9864.457,22.992,Inf,40,"(X10 * (abs(1.7831856) ^ (abs((abs((abs((131.6687 + ((-1194.0839 + X19) + (19.113249 * (X25 + sqrt(abs((-0.016853172 * -1.2413048)))))))) ^ (X25 + 328.35815))) ^ 0.9230484)) ^ (((X10 * 34.358868) + ((-8.36222 * X21) + (-53342.41 / X6))) + (331724.62 / X12))))) [likelihood params: Float32[54.077934]]"
18,168790,17082.635,17082.635,99.39626,19.471401,2924.4226,2255.12,0.64180577,0.67354363,16963.768,9864.457,26.106,Inf,40,"(X10 * (abs(1.7831856) ^ (abs((abs((abs((-1241.7969 + ((-1194.0839 + X19) + (19.113249 * (X25 + sqrt(abs((-0.016853172 * -1.2413048)))))))) ^ (X25 + 328.35815))) ^ 0.9230484)) ^ (((X10 * 34.358868) + ((-8.36222 * X21) + (-53342.41 / X6))) + (331724.62 / X12))))) [likelihood params: Float32[54.077934]]"
19,178851,16980.904,16980.904,110.84041,13.216606,2731.658,2058.1733,0.66541624,0.70205414,16856.848,9784.47,28.208,Inf,42,"((X10 * 121.44516) + (X10 * (abs(1.7831856) ^ (abs((abs((abs(sin(sqrt(abs(-6.129346)))) ^ sqrt(abs((X10 * (abs(1.7831856) ^ (abs((abs(1.7831856) ^ -10225.995)) ^ ((-3.8341005 * X21) + (821.872 + X19))))))))) ^ X19)) ^ (1325.7524 + ((-510.52094 * (X9 + (X1 + X4))) / X6)))))) [likelihood params: Float32[52.265266]]"
20,188556,16954.514,16954.514,84.44984,13.216606,2731.658,2058.1733,0.66541624,0.70205414,16856.848,9784.47,29.356,Inf,32,"((X10 * 121.44516) + (X10 * (abs(1.7831856) ^ (abs((abs((abs(sin(sqrt(abs(-6.129346)))) ^ sqrt(abs((X10 * (abs(1.7831856) ^ X21)))))) ^ X19)) ^ (1325.7524 + ((-510.52094 * (X9 + (X1 + X4))) / X6)))))) [likelihood params: Float32[52.265266]]"
