Id,Expression,max_features,max_samples,MSE_train,OOB_score,MSE_test,R2_train,R2_test
maxfeatsqrt_maxsampl0.1,X,sqrt,0.1,0.3353575007107788,0.4108581043933057,0.386660814876166,0.4955803237605837,0.39786791746711736
maxfeatsqrt_maxsampl0.2,X,sqrt,0.2,0.30883243497565027,0.4106741091764572,0.38742417881067803,0.5354773442297391,0.3966791600395889
maxfeatsqrt_maxsampl0.3,X,sqrt,0.3,0.2988129699655164,0.4035605255065984,0.4034274288373982,0.5505478742933045,0.37175791150560056
maxfeatsqrt_maxsampl0.4,X,sqrt,0.4,0.2950671421298531,0.39283619857402974,0.4089965143036575,0.5561820684297386,0.3630853879382039
maxfeatsqrt_maxsampl0.5,X,sqrt,0.5,0.2929498578338677,0.3849344288516914,0.4184475927352316,0.5593667291479995,0.34836758535971435
maxfeatsqrt_maxsampl0.6,X,sqrt,0.6,0.2920684683010199,0.3807142939203484,0.4226602666848195,0.5606924493774788,0.34180734951293024
maxfeatsqrt_maxsampl0.7,X,sqrt,0.7,0.2915430829053807,0.37875512908902875,0.4270506657208356,0.5614826948039491,0.33497034919379154
maxfeatlog2_maxsampl0.1,X,log2,0.1,0.3366211653003003,0.4098346078159367,0.3798766918928808,0.493679613975442,0.4084325724384078
maxfeatlog2_maxsampl0.2,X,log2,0.2,0.3090854867441847,0.4082063759384942,0.3885946263250199,0.5350967226814352,0.3948564669396124
maxfeatlog2_maxsampl0.3,X,log2,0.3,0.2993498469156624,0.4003163431491912,0.4039091403373516,0.549740344129825,0.37100776063049856
maxfeatlog2_maxsampl0.4,X,log2,0.4,0.29487616297736746,0.39489867363666364,0.41209438649858776,0.5564693249904569,0.3582611901804056
maxfeatlog2_maxsampl0.5,X,log2,0.5,0.2930696562941088,0.3870749551987439,0.41857012138390653,0.5591865372620248,0.3481767761865112
maxfeatlog2_maxsampl0.6,X,log2,0.6,0.2919364000177769,0.3826230175434341,0.42452790119666606,0.5608910966137378,0.3388989537956434
maxfeatlog2_maxsampl0.7,X,log2,0.7,0.2916166478219075,0.37686415655812755,0.4255203303611201,0.5613720439573201,0.3373534818559786
maxfeat0.1_maxsampl0.1,X,0.1,0.1,0.3400840076526527,0.4026621083688785,0.39226110831669997,0.48847106544278773,0.38914679491627413
maxfeat0.1_maxsampl0.2,X,0.1,0.2,0.3100909718351354,0.4075422064481774,0.39913978838146075,0.5335843471926927,0.37843488982240436
maxfeat0.1_maxsampl0.3,X,0.1,0.3,0.29866766762474306,0.4046459012381277,0.4086342728602206,0.5507664272093251,0.3636494926685636
maxfeat0.1_maxsampl0.4,X,0.1,0.4,0.2951597935139134,0.39299706745730967,0.41452749362869956,0.5560427091458346,0.3544722056055165
maxfeat0.1_maxsampl0.5,X,0.1,0.5,0.2928484492106433,0.38849570674386014,0.4183660954276783,0.559519260416232,0.3484944979963973
maxfeat0.1_maxsampl0.6,X,0.1,0.6,0.2919926005002486,0.3816950374460616,0.42580473768945964,0.5608065640503903,0.3369105852129465
maxfeat0.1_maxsampl0.7,X,0.1,0.7,0.2914933745995211,0.3782578745793591,0.4281674743674364,0.5615574623206885,0.3332311858488226
maxfeat0.2_maxsampl0.1,X,0.2,0.1,0.3369656396529863,0.40729753946432345,0.38742706201929467,0.4931614814121733,0.39667467012920254
maxfeat0.2_maxsampl0.2,X,0.2,0.2,0.30860158029553364,0.4100254342431088,0.39732908724664623,0.5358245785774307,0.3812546253715049
maxfeat0.2_maxsampl0.3,X,0.2,0.3,0.2988037486847547,0.40370331439156526,0.4013924496499524,0.5505617442543057,0.37492690667890316
maxfeat0.2_maxsampl0.4,X,0.2,0.4,0.2949119952074879,0.3934020892195187,0.413026885757748,0.5564154288292618,0.35680904478765785
maxfeat0.2_maxsampl0.5,X,0.2,0.5,0.29296166147652325,0.3884856112380751,0.42032782179926126,0.5593489749913334,0.3454395766285332
maxfeat0.2_maxsampl0.6,X,0.2,0.6,0.29194907114273044,0.38147414512384303,0.42355757947932127,0.5608720376550649,0.34040999865437527
maxfeat0.2_maxsampl0.7,X,0.2,0.7,0.2916139888262936,0.37883950494578744,0.42802950023488123,0.5613760434196964,0.3334460476826956
maxfeat0.3_maxsampl0.1,X,0.3,0.1,0.33443633603971323,0.41290074931522225,0.3848792000133068,0.4969658707787875,0.4006423580785574
maxfeat0.3_maxsampl0.2,X,0.3,0.2,0.30909123507616276,0.4102205836157353,0.3916220866031918,0.5350880764703048,0.39014191896384953
maxfeat0.3_maxsampl0.3,X,0.3,0.3,0.2985644878105004,0.4036789606375568,0.40318593081009196,0.5509216225706466,0.37213398713704526
maxfeat0.3_maxsampl0.4,X,0.3,0.4,0.2948775211085671,0.3946169483393228,0.41272447728217904,0.5564672821910606,0.3572799739280421
maxfeat0.3_maxsampl0.5,X,0.3,0.5,0.29304767267715687,0.3864116114266858,0.41886667464799365,0.5592196033748207,0.3477149651427831
maxfeat0.3_maxsampl0.6,X,0.3,0.6,0.29202746639962374,0.38403971382157487,0.42167352046394346,0.5607541213716449,0.3433439716221497
maxfeat0.3_maxsampl0.7,X,0.3,0.7,0.2915335242443677,0.37856808230391914,0.42606619149729713,0.5614970722270969,0.3365034332085475
maxfeat0.4_maxsampl0.1,X,0.4,0.1,0.33209014839005674,0.4173433181725591,0.3820072008782435,0.5004948308054108,0.40511481236845526
maxfeat0.4_maxsampl0.2,X,0.4,0.2,0.3080213976945568,0.412891683283106,0.39254053665308847,0.5366972458627135,0.3887116518667717
maxfeat0.4_maxsampl0.3,X,0.4,0.3,0.2991382980597106,0.3992243463873959,0.404730285358857,0.5500585401003992,0.3697290229285183
maxfeat0.4_maxsampl0.4,X,0.4,0.4,0.29500985510689626,0.39459140878904053,0.41132196102658725,0.5562682352860377,0.35946405879331655
maxfeat0.4_maxsampl0.5,X,0.4,0.5,0.292986944920528,0.38609644278022126,0.4193431496538889,0.5593109455254288,0.346972968859383
maxfeat0.4_maxsampl0.6,X,0.4,0.6,0.292135630607651,0.3795284204180467,0.42479255020761625,0.5605914288579001,0.3384868260237751
maxfeat0.4_maxsampl0.7,X,0.4,0.7,0.2915332483206888,0.37763461977485846,0.4260336546055674,0.5614974872508625,0.33655410166426536
maxfeat0.5_maxsampl0.1,X,0.5,0.1,0.33370800029362696,0.4137546659414243,0.3790380273353293,0.49806137894680447,0.40973859264308443
maxfeat0.5_maxsampl0.2,X,0.5,0.2,0.3092739523408187,0.41072874034207363,0.39224868649425637,0.5348132468234778,0.3891661389447586
maxfeat0.5_maxsampl0.3,X,0.5,0.3,0.29928260765547204,0.4009138237192824,0.40013103037883824,0.549841480397193,0.37689126661257355
maxfeat0.5_maxsampl0.4,X,0.5,0.4,0.29498701506073816,0.3939308301164396,0.412944825358296,0.5563025895756062,0.3569368343057948
maxfeat0.5_maxsampl0.5,X,0.5,0.5,0.2929717725877914,0.38706541944829986,0.4195630375703785,0.5593337666138213,0.34663054582610486
