id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((t0 / Exp((Sqrt(Abs(Sin(Exp(Sqrt(Abs(Sqrt(Abs(Sin(x7))))))))) / (Sqrt(Abs(((Abs(t1) ^ x1) / Log(Sqrt(Abs((Abs(Exp((Sqrt(Abs(Sqrt(Abs((Log(Sqrt(Abs(t2))) - t3))))) / (Sqrt(Abs(((Abs(t4) ^ Sin(x8)) / (Abs(t5) ^ x3)))) / t6)))) ^ t7))))))) / Sqrt(Abs(x0)))))) * (Sqrt(Abs(x2)) + t8)),81.12960853737323;-0.9940671422019111;0.12866104617987525;-0.20842550753086353;-2.405734867332052;-0.6559883112803829;0.7811451049710741;0.9098750583289937;29.255569891244903,48,229634.74832936152,242306.61362816617,0.5618248576285896,0.5466487369353783
