id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((x2 + x2) - (t0 + Exp((Sqrt(Abs(((Sin(((Abs(x3) ^ x7) - t1)) + Sqrt(Abs(((x0 * t2) + t3)))) + Sqrt(Abs(Sqrt(Abs(x4))))))) - Sqrt(Abs(Exp(((Sqrt(Abs((t4 - x4))) / (((Abs(x3) ^ Sin(t5)) + ((x2 + t6) + (t7 / t8))) + t9)) / t10)))))))),-5996.53756587218;-6089.857980291676;-921.0030356954833;-6448.532735147524;-27.481820906683385;11.16855280330806;-73.72302483312679;23.9323767930948;23.289835552958458;-73.58989112151441;-97.05301601855872,49,226224.65246883302,237957.55586869508,0.5683317963652483,0.554785744831592
