id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((t0 * Log((Sqrt(Abs((Sqrt(Abs(Exp((Abs((x2 - t1)) ^ Log(x0))))) - x11))) * Exp(Sin((Abs((x1 - t2)) ^ t3)))))) - ((x5 * t4) - t5)),1.4028187463129315e-2;0.26327530641969255;-0.28818090685417075;0.3172056674258256;-1.9844221036816462e-2;7.509014264570253e-2,28,5.184486208396337e-5,5.054354657834029e-5,0.771908450484511,0.6677685714837207
