id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((t0 * t1) - Sqrt(Abs(Exp(((Sin(Log(x1)) * t2) - (Exp(Sin(((x5 * ((Abs(x0) ^ t3) * t4)) + ((Abs(t5) ^ x0) + t6)))) - t7)))))),-0.544476983666346;-0.5451054711386579;-0.13190417618042685;0.291674011192549;0.7389014000796659;-2.0090550808226173e-3;1.0699275768170708;-0.6668023023698662,29,5.727889306035138e-5,5.522910828545621e-5,0.7480014229470051,0.6369695681541166
