id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(((Sin(t0) * t1) / (t2 - (x1 - x0))) + (Abs(((t3 - x5) * t4)) ^ (Sin(Sqrt(Abs(Exp((t5 * x4))))) + ((x0 / t6) / x1)))),-1.1027087831035782;1.8967505889537613;-17.42612247277366;0.4019268022917663;-8.350193718099619e-2;-0.17368686855723278;0.4007712448539799,29,5.724598148977756e-5,5.9929573281318875e-5,0.748146217451753,0.6060726029432218
