gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_median,nll_p5,nll_p10,nll_p90,nll_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
11,3995.6414,1385.6354,1913.4257,7311.373,9592.803,14923.208,2524.408,3673.3442,29017.78,40887.613,2804.970703125,2538.091552734375,2619.4208984375,2957.236083984375,3025.674560546875,2856.09228515625,2659.864990234375,2723.9072265625,3013.919677734375,3069.874755859375,41.446533,17.513191,21.501114,89.773224,109.33589,17.529945,10.757395,12.067506,42.33179,79.71561,18,9,11,36,42,22.172588,18.987654,19.396551,27.234783,27.864407
12,3917.1548,1385.6354,1913.4257,5963.9937,9517.863,13265.232,2524.408,3673.3442,29017.78,51324.277,2799.971435546875,2538.091552734375,2619.4208984375,2905.90576171875,3023.6982421875,2852.919677734375,2659.864990234375,2717.35302734375,2980.794677734375,3064.130615234375,43.749115,19.709354,22.873857,89.773224,109.33589,17.529945,10.757395,12.067506,41.448105,52.346596,19,9,11,36,42,23.715,19.8,20.648935,28.858778,29.446495
13,3618.4016,1298.0608,1637.4459,5251.6235,5951.542,12038.965,2022.7145,3264.964,27960.54,31857.246,2779.9794921875,2521.638916015625,2580.170166015625,2873.8505859375,2905.379150390625,2847.5712890625,2659.864990234375,2700.48095703125,2934.057373046875,3005.3671875,50.65687,21.405012,23.350922,108.20135,122.292656,20.570953,11.185829,13.167599,48.201782,80.618324,22,11,12,41,50,24.781116,20.756346,21.517588,30.402878,30.657627
14,3439.3738,1264.2762,1541.1837,5107.39,5712.9995,11204.749,1761.3496,2569.7002,26215.809,34172.836,2767.1923828125,2514.99365234375,2564.90234375,2866.832763671875,2895.07080078125,2841.82470703125,2636.932373046875,2695.091064453125,2933.871337890625,2973.600341796875,52.959457,21.405012,25.296831,106.85098,115.42272,21.487707,11.262679,13.703191,43.66146,66.2383,23,11,13,41,45,25.980545,21.411215,22.460829,31.796667,32.21549
15,3384.6868,1264.2762,1532.1411,5107.39,5674.4873,10256.229,1761.3496,2524.408,26140.023,31857.246,2763.1533203125,2514.99365234375,2563.419189453125,2866.832763671875,2893.366455078125,2836.585205078125,2636.932373046875,2695.091064453125,2916.78955078125,2959.251708984375,55.262043,22.873857,27.03274,110.84041,130.81242,22.530676,11.185829,12.815296,55.985268,82.59693,23,11,13,44,50,27.154387,22.88983,23.8,32.62258,33.71104
16,3129.5,1233.3278,1373.5353,4727.32,5178.3506,10051.645,1628.1936,2221.3093,26140.023,34172.836,2743.3994140625,2508.748046875,2535.881103515625,2847.345458984375,2870.309814453125,2822.6826171875,2636.932373046875,2668.736328125,2912.468017578125,2945.8505859375,57.15285,23.350922,27.03274,115.42272,130.81242,23.736414,11.185829,13.167599,60.20266,80.618324,23,12,13,44,50,28.163044,23.809322,24.607843,34.16857,34.91098
17,2692.791,1218.5065,1346.9053,4595.806,5105.761,9062.894,1519.5603,1971.407,24706.016,34172.836,2705.52490234375,2505.701171875,2530.947265625,2840.23583984375,2866.752685546875,2813.342529296875,2632.568115234375,2666.481201171875,2905.192626953125,2921.917724609375,59.867214,23.350922,27.03274,115.42272,131.95287,22.957363,11.185829,13.167599,61.08193,87.076904,26,13,13,44,50,29.205788,25.03162,25.65862,35.026012,36.32242
18,2545.779,1218.5065,1315.1991,4812.006,5107.39,9062.894,1426.4178,1873.988,24706.016,34172.836,2691.37744140625,2505.701171875,2524.944580078125,2851.820068359375,2866.832763671875,2812.334228515625,2630.08544921875,2663.8310546875,2905.192626953125,2919.54052734375,61.52229,23.292873,25.296831,115.42272,134.28214,22.106726,10.258656,12.618462,60.20266,80.618324,26,12,13,44,50,30.401339,26.04461,26.558823,35.810665,37.18329
19,2537.044,1218.5065,1370.0569,4372.3115,5105.761,8569.439,1426.4178,1873.988,24686.344,27932.332,2690.51123046875,2505.701171875,2535.2421875,2827.672607421875,2866.752685546875,2811.730712890625,2619.57421875,2663.8310546875,2889.15283203125,2916.78955078125,59.63776,21.405012,25.296831,111.03006,134.28214,21.584435,11.556065,13.066935,53.858166,87.076904,26,11,13,43,50,31.255133,26.961403,27.480917,36.93112,38.938145
20,2433.868,1210.4739,1284.2124,4281.695,5042.1597,8193.903,1426.4178,1716.4534,24462.3,27932.332,2680.048583984375,2504.034423828125,2518.93603515625,2822.395263671875,2863.59375,2785.065673828125,2619.57421875,2660.082763671875,2883.447021484375,2914.30615234375,62.345276,21.405012,25.296831,116.11852,135.40251,21.584435,11.556065,13.066935,52.55533,87.076904,27,11,13,45,52,32.280598,27.758503,28.544615,37.634884,39.865196
21,2246.7397,1171.4451,1233.3278,4135.657,4812.006,8166.3003,1426.4178,1873.988,24105.854,27932.332,2659.888427734375,2495.775390625,2508.748046875,2813.650146484375,2851.820068359375,2784.128662109375,2609.39892578125,2658.89306640625,2869.8515625,2900.67236328125,67.092476,21.405012,27.03274,131.95287,143.63716,22.90661,11.556065,13.066935,58.55698,87.076904,27,11,13,50,56,33.350723,28.232485,29.44863,38.64732,40.505882
22,2246.7397,1171.4451,1284.2124,4132.7407,4709.561,7558.8047,1426.4178,1724.6653,24105.854,27932.332,2659.888427734375,2495.775390625,2518.93603515625,2813.472412109375,2846.397216796875,2773.960205078125,2608.775390625,2658.89306640625,2869.8515625,2900.67236328125,67.092476,21.405012,27.03274,124.57031,142.5091,22.870323,11.613873,13.417814,51.151608,73.9112,27,11,13,46,54,34.422653,29.157728,30.48907,39.577343,41.202732
23,2230.5999,1112.0231,1284.2124,4094.5647,4457.7246,7443.022,1507.4298,2189.8208,23910.033,27932.332,2658.071533203125,2482.656982421875,2518.93603515625,2811.1337890625,2832.54833984375,2773.960205078125,2608.775390625,2650.404541015625,2867.30322265625,2886.669189453125,67.14107,21.405012,27.03274,124.57031,142.5091,23.736414,11.668574,14.301623,55.12451,73.9112,28,11,13,46,54,35.25527,29.996952,31.25062,40.3,42.039562
24,2230.5999,1112.0231,1258.3706,4094.5647,4457.7246,6926.033,1426.4178,1873.988,23910.033,27932.332,2658.071533203125,2482.656982421875,2513.813232421875,2811.1337890625,2832.54833984375,2772.70654296875,2607.448974609375,2640.462646484375,2858.363037109375,2886.669189453125,68.10686,21.405012,27.03274,124.57031,134.59192,24.258738,11.668574,14.301623,53.089706,72.666954,28,11,13,46,51,36.160713,30.768328,32.37789,41.03,42.531048
25,2160.803,998.18774,1231.9689,4094.5647,4457.7246,6712.537,1236.9181,1724.6653,23910.033,27932.332,2650.060302734375,2455.4423828125,2508.47021484375,2811.1337890625,2832.54833984375,2754.104736328125,2604.942138671875,2630.08544921875,2854.836181640625,2886.669189453125,71.93686,23.292873,30.761145,130.81242,143.63716,24.71769,10.514985,13.78081,58.162113,72.666954,30,13,14,49,54,36.89016,31.6,33.021427,41.755768,43.37137
26,2130.7188,998.18774,1179.9047,4010.1711,4138.6885,6712.537,1236.9181,1724.6653,22902.844,34172.836,2646.527099609375,2455.4423828125,2497.588623046875,2805.885498046875,2813.8349609375,2749.144287109375,2604.942138671875,2626.37548828125,2854.836181640625,2886.669189453125,71.93686,27.03274,31.191624,126.67475,142.5091,25.406109,10.85511,15.267678,55.12451,71.15649,30,13,15,48,54,37.702324,32.263706,33.65977,42.543438,43.810436
27,2089.158,1066.7655,1171.4451,4008.8586,4138.6885,6691.5073,1236.9181,1742.9746,22833.959,34172.836,2641.56298828125,2472.1865234375,2495.775390625,2805.802978515625,2813.8349609375,2744.28369140625,2595.044189453125,2620.873779296875,2854.561767578125,2877.234619140625,71.93686,27.03274,31.191624,126.67475,143.63716,26.72032,11.556065,15.267678,51.601204,71.15649,30,13,15,49,54,38.558823,33.057144,34.660793,43.366665,44.35548
28,1918.8483,1049.2926,1171.4451,4002.5776,4138.6885,6352.7793,1236.9181,1742.9746,19783.04,25138.977,2620.13427734375,2468.024658203125,2495.775390625,2805.40771484375,2813.8349609375,2736.8994140625,2595.044189453125,2620.873779296875,2853.726318359375,2877.234619140625,71.93686,30.761145,36.841362,132.69446,146.23471,26.902008,14.301623,15.952807,51.151608,72.666954,30,14,16,49,54,39.36075,33.653164,35.386005,44.54049,45.02467
29,1900.815,1049.2926,1171.4451,3747.3105,4094.565,5606.3364,1134.0848,1647.1686,19783.04,25138.977,2617.754638671875,2468.024658203125,2495.775390625,2788.801025390625,2811.1337890625,2734.478271484375,2595.044189453125,2620.873779296875,2853.726318359375,2877.234619140625,74.5472,27.03274,32.95837,129.31381,143.63716,26.831188,11.556065,15.813833,50.191166,71.15649,30,14,15,49,54,40.043716,34.004963,35.80263,45.15413,45.812843
30,1882.902,1049.2926,1157.3582,3747.3105,4094.565,5015.007,1017.23047,1426.4178,19783.04,24523.084,2615.36865234375,2468.024658203125,2492.7265625,2788.801025390625,2811.1337890625,2724.005615234375,2585.4365234375,2608.775390625,2853.726318359375,2874.40673828125,74.5472,30.761145,33.271065,129.31381,143.63716,26.831188,11.556065,15.952807,52.989723,72.666954,30,14,16,50,54,40.57169,34.952152,36.527496,45.796665,46.253597
31,1835.3812,998.18774,1157.3582,3747.3105,4094.565,4669.0435,1017.23047,1426.4178,19783.04,24523.084,2608.9267578125,2455.4423828125,2492.7265625,2788.801025390625,2811.1337890625,2722.842529296875,2585.4365234375,2608.746337890625,2853.726318359375,2874.40673828125,75.985306,30.761145,33.271065,133.37737,143.63716,26.831188,11.556065,15.813833,55.12451,72.666954,30,14,16,50,54,41.282646,35.55686,36.97447,46.197548,46.75
32,1835.3812,964.17926,1136.6588,3747.3105,4094.565,5015.007,1017.23047,1361.0463,19263.406,24523.084,2608.9267578125,2446.70703125,2488.178955078125,2788.801025390625,2811.1337890625,2716.050537109375,2569.67529296875,2608.0087890625,2853.673583984375,2871.545166015625,71.93686,27.03274,36.841362,133.37737,146.23471,26.117435,11.26569,15.552977,55.12451,68.24687,30,14,16,50,54,42.152805,36.80041,37.816444,46.842182,47.26308
33,1833.3473,838.11383,1066.7655,3747.3105,4094.565,5020.355,1017.23047,1269.8873,19263.406,24523.084,2608.6474609375,2411.395751953125,2472.1865234375,2788.801025390625,2811.1337890625,2716.050537109375,2569.67529296875,2608.0087890625,2853.673583984375,2871.545166015625,74.5472,27.03274,36.841362,135.40251,161.59181,25.576567,11.26569,15.552977,61.164875,73.9112,30,14,16,51,65,42.692036,37.59528,38.604355,47.112057,47.840168
34,1723.0509,838.11383,1049.2926,3747.3105,4094.565,5020.355,1017.23047,1269.8873,19783.04,27851.918,2593.01171875,2411.395751953125,2468.024658203125,2788.801025390625,2811.1337890625,2711.202392578125,2569.67529296875,2607.448974609375,2853.673583984375,2871.545166015625,74.5472,30.761145,36.841362,135.40251,161.59181,26.117435,11.26569,15.267678,62.438683,74.81836,30,14,16,51,65,43.217617,38.13372,39.083332,47.56811,48.281982
35,1646.4056,833.4756,1048.7299,3649.6052,4020.6414,5015.007,1098.3185,1361.0463,19783.04,24523.084,2581.545166015625,2409.997314453125,2467.889404296875,2782.1435546875,2806.54248046875,2706.149658203125,2566.034423828125,2607.448974609375,2845.1640625,2866.73828125,74.5472,25.296831,32.95837,146.23471,194.93616,26.33484,13.327625,15.813833,62.28525,74.81836,30,13,15,54,76,43.558586,38.64151,39.703373,48.02993,48.7757
36,1639.922,833.4756,927.85815,3649.6052,4020.6414,4845.1045,1014.4399,1236.9158,22740.82,24523.084,2580.55078125,2409.997314453125,2437.030517578125,2782.1435546875,2806.54248046875,2700.660888671875,2566.034423828125,2595.044189453125,2845.1640625,2866.73828125,74.5472,25.296831,32.95837,146.23471,194.93616,26.340628,13.327625,15.267678,62.28525,74.81836,30,13,15,54,76,44.24772,39.21875,40.400692,48.42302,49.37216
37,1616.8999,833.4756,927.85815,3649.6052,4020.6414,4609.6025,900.07874,1236.9158,22740.82,24523.084,2576.988037109375,2409.997314453125,2437.030517578125,2782.1435546875,2806.54248046875,2693.86181640625,2563.252685546875,2592.284423828125,2845.1640625,2866.73828125,76.94848,25.296831,32.95837,148.66951,194.93616,26.831188,13.327625,15.246489,62.28525,74.81836,32,13,15,60,76,44.72973,39.453888,40.846817,48.87705,49.88889
38,1555.7437,827.53424,943.52545,3562.637,4020.6414,4542.907,895.1526,1134.8855,19783.04,24166.459,2567.271728515625,2408.194580078125,2441.250244140625,2776.065673828125,2806.54248046875,2684.69921875,2561.401123046875,2592.284423828125,2845.1640625,2866.73828125,78.287895,25.296831,34.538776,148.66951,194.93616,27.071232,14.301623,15.267678,55.12451,73.9112,33,13,15,60,76,45.31186,40.03169,41.340984,49.3691,50.351746
39,1487.5845,813.16223,943.52545,3531.545,4008.8586,4542.907,900.07874,1108.0304,19263.406,24523.084,2555.982177734375,2403.779541015625,2441.250244140625,2773.856689453125,2805.802978515625,2679.61279296875,2554.593994140625,2591.24658203125,2845.0400390625,2866.73828125,79.51701,30.761145,37.352818,153.89696,194.93616,26.902008,14.847716,16.90849,55.12451,73.9112,32,14,17,60,76,45.891273,40.91638,41.9792,49.720898,50.732758
40,1468.9689,752.8637,928.8182,3309.0571,3973.1445,3721.146,900.07874,1108.0304,15394.102,24523.084,2552.808837890625,2384.36376953125,2437.291015625,2757.45849609375,2803.5478515625,2677.7958984375,2554.593994140625,2586.3564453125,2842.451904296875,2866.73828125,83.949554,32.95837,41.74727,161.59181,200.56836,28.09404,15.051525,17.358973,62.438683,74.81836,34,15,18,63,76,46.274647,41.56391,42.394344,50.017303,51.170902
41,1468.9689,752.8637,928.8182,3309.0571,3973.1445,3721.146,900.07874,1108.0304,17026.281,24523.084,2552.808837890625,2384.36376953125,2437.291015625,2757.45849609375,2803.5478515625,2677.7958984375,2554.593994140625,2586.3564453125,2842.145263671875,2866.73828125,83.949554,32.95837,41.74727,163.48354,200.56836,28.09404,15.051525,17.358973,65.13262,80.05072,34,15,18,68,76,46.818462,42.02346,42.930676,50.167885,51.288113
42,1433.0193,672.95856,874.32275,3030.6138,3562.637,3614.0266,895.1526,1014.4399,13039.859,22745.307,2546.56494140625,2356.08935546875,2422.054443359375,2735.308349609375,2776.065673828125,2670.357177734375,2547.541259765625,2585.4365234375,2841.73486328125,2862.166259765625,86.97173,41.74727,43.749115,163.48354,200.56836,28.585083,15.267678,19.399235,65.13262,80.05072,35,18,19,68,76,47.29364,42.517685,43.539158,50.449665,51.654747
43,1433.0193,649.892,833.4756,2874.8323,3562.637,3676.9714,884.6278,1115.3414,13039.859,19263.406,2546.56494140625,2347.300048828125,2409.997314453125,2722.010009765625,2776.065673828125,2668.976318359375,2546.39111328125,2561.401123046875,2841.73486328125,2862.166259765625,86.97173,42.243412,43.944492,161.59181,200.56836,28.585083,15.051525,19.004848,65.13262,80.05072,35,19,20,63,76,47.711765,42.744446,43.9376,50.662697,51.834015
44,1453.5852,649.892,833.4756,2874.8323,3562.637,3721.146,884.6278,1115.3414,13039.859,19263.406,2550.15576171875,2347.300048828125,2409.997314453125,2722.010009765625,2776.065673828125,2668.976318359375,2546.39111328125,2561.401123046875,2841.73486328125,2860.932373046875,86.97173,43.162113,47.957905,161.59181,200.56836,28.785849,16.096487,19.004848,65.13262,80.05072,35,19,20,63,76,48.0853,43.28395,44.384026,51.14537,52.17047
45,1453.5852,629.0581,827.53424,2874.8323,3562.637,3721.146,878.01715,1014.4399,13039.859,19263.406,2550.15576171875,2339.08935546875,2408.194580078125,2722.010009765625,2776.065673828125,2668.976318359375,2546.39111328125,2561.401123046875,2828.5595703125,2860.932373046875,86.97173,42.243412,46.141716,153.89696,200.56836,28.785849,16.096487,19.004848,65.13262,80.05072,35,18,20,62,76,48.412373,43.82175,44.834698,51.517323,52.51255
46,1433.0193,629.0581,788.5424,2789.8962,3666.7996,3721.146,878.01715,1014.4399,13085.97,19263.406,2546.56494140625,2339.08935546875,2396.031982421875,2714.45263671875,2783.328125,2668.59814453125,2500.932861328125,2556.992431640625,2824.411376953125,2855.106201171875,83.949554,43.162113,47.957905,160.9825,200.56836,30.32729,16.096487,17.991482,65.13262,80.05072,34,19,20,62,76,48.840103,44.300594,44.95231,51.71754,52.700653
47,1425.8925,618.7441,788.5424,2801.676,3531.545,3614.1045,878.01715,984.8012,13039.859,19263.406,2545.30859375,2334.923583984375,2396.031982421875,2715.51416015625,2773.856689453125,2666.3349609375,2500.932861328125,2547.541259765625,2824.411376953125,2850.381103515625,83.949554,43.162113,47.957905,160.9825,200.56836,30.470005,17.181253,18.511814,62.28525,77.02319,34,19,20,62,79,49.343872,44.47858,45.327824,52.133335,53.056774
48,1413.3286,618.7441,821.8324,2789.8962,3531.545,3411.3032,878.01715,1014.4399,12421.434,19263.406,2543.078369140625,2334.923583984375,2406.4521484375,2714.45263671875,2773.856689453125,2665.68603515625,2500.932861328125,2547.541259765625,2824.411376953125,2850.381103515625,86.97173,43.162113,47.957905,153.89696,200.56836,31.32812,17.181253,18.511814,68.91846,77.02319,34,19,20,60,79,49.540573,44.979813,45.644093,52.348183,53.279488
49,1425.8925,618.7441,821.8324,2789.8962,3531.545,3676.9714,878.01715,1014.4399,12421.434,19263.406,2545.30859375,2334.923583984375,2406.4521484375,2714.45263671875,2773.856689453125,2665.68603515625,2500.932861328125,2546.39111328125,2814.85693359375,2850.381103515625,83.949554,43.162113,47.957905,148.66951,200.56836,30.32729,17.181253,18.511814,68.91846,77.02319,34,19,20,60,79,49.87853,45.429386,46.058323,52.60437,53.40609
50,1398.6326,618.7441,803.6823,2789.8962,3531.545,3411.3032,878.01715,1014.4399,12421.434,19263.406,2540.444091796875,2334.923583984375,2400.824462890625,2714.45263671875,2773.856689453125,2660.843994140625,2500.932861328125,2546.39111328125,2814.85693359375,2850.381103515625,85.69176,43.162113,47.957905,153.89696,200.56836,30.32729,17.181253,18.511814,61.01975,77.02319,34,19,20,60,79,50.122017,45.898735,46.399754,52.818295,53.827717
51,1388.7012,602.0585,725.4712,2789.8962,3504.5151,3460.6072,796.4628,933.36053,10527.3955,19263.406,2538.6484375,2328.034423828125,2375.024169921875,2714.45263671875,2771.92041015625,2660.843994140625,2484.16455078125,2546.39111328125,2814.468505859375,2850.381103515625,88.72212,43.749115,50.536167,162.48302,196.30763,31.32812,17.29071,20.053785,61.01975,77.02319,36,19,23,62,76,50.384098,46.220833,46.82424,53.103367,53.846535
52,1388.7012,602.0585,725.4712,2456.6167,3399.4456,3292.1394,875.6684,996.5214,9969.748,19263.406,2538.6484375,2328.034423828125,2375.024169921875,2682.393310546875,2764.249755859375,2659.820068359375,2484.16455078125,2546.39111328125,2814.344482421875,2850.381103515625,89.45664,43.749115,52.959457,166.48874,196.30763,31.747812,17.181253,17.864166,60.015305,74.81836,36,19,23,64,73,50.64929,46.5679,47.395985,53.366177,54.11016
53,1378.2882,602.0585,683.9319,2413.9849,2959.0156,3292.1394,875.6684,933.36053,9959.358,17088.209,2536.75146484375,2328.034423828125,2360.165283203125,2677.981689453125,2729.282958984375,2659.820068359375,2475.083740234375,2546.39111328125,2799.989501953125,2850.381103515625,89.45664,43.749115,52.959457,171.85161,197.68767,32.211403,17.181253,18.51987,60.015305,73.9112,36,19,23,66,76,50.912727,46.985096,47.707767,53.587616,54.311516
54,1373.2827,602.0585,683.9319,2413.9849,2959.0156,2940.4775,875.6684,996.5214,9731.096,17088.209,2535.83447265625,2328.034423828125,2360.165283203125,2677.981689453125,2729.282958984375,2657.1220703125,2475.083740234375,2546.39111328125,2799.989501953125,2846.38916015625,92.33818,43.749115,52.959457,171.85161,197.68767,33.233177,17.181253,18.51987,54.502235,72.82086,36,19,23,66,76,51.26481,47.39726,48.0795,53.70387,54.60024
55,1373.2827,602.0585,683.9319,2413.9849,2959.0156,3460.6072,796.4628,996.5214,9731.096,17088.209,2535.83447265625,2328.034423828125,2360.165283203125,2677.981689453125,2729.282958984375,2654.08251953125,2475.083740234375,2546.39111328125,2799.989501953125,2846.38916015625,89.45664,43.162113,52.959457,171.85161,196.30763,32.211403,17.181253,18.256517,52.155388,72.82086,36,18,23,66,73,51.505154,47.77528,48.408875,53.890472,54.756565
56,1373.2827,602.0585,683.9319,2413.9849,2874.8323,3411.3032,796.4628,996.5214,9731.096,17088.209,2535.83447265625,2328.034423828125,2360.165283203125,2677.981689453125,2722.010009765625,2654.08251953125,2475.083740234375,2544.89306640625,2790.15771484375,2842.145263671875,88.72212,41.74727,47.957905,178.73131,196.30763,33.233177,17.791924,18.51987,52.155388,72.82086,36,18,21,67,73,51.62985,48.159115,48.760612,54.090023,54.877068
57,1373.2827,602.0585,683.9319,2413.9849,2874.8323,3460.6072,796.4628,1048.5958,9731.096,17088.209,2535.83447265625,2328.034423828125,2360.165283203125,2677.981689453125,2722.010009765625,2654.08251953125,2475.083740234375,2543.680419921875,2790.15771484375,2842.145263671875,89.45664,41.74727,47.957905,177.44568,196.30763,32.211403,17.791924,18.51987,52.268414,72.82086,36,18,21,67,73,51.915016,48.383545,49.14849,54.394436,54.978798
58,1315.4071,582.4109,655.7068,2413.9849,2844.7961,2940.4775,854.30994,997.91986,9731.096,17088.209,2524.984130859375,2319.67333984375,2349.544677734375,2677.981689453125,2719.363037109375,2651.729736328125,2475.083740234375,2536.182861328125,2780.02392578125,2842.145263671875,92.33818,41.74727,47.213226,177.44424,191.30862,33.5599,17.864166,19.164213,54.502235,72.82086,37,18,20,67,73,52.07382,48.792545,49.366245,54.545746,55.187134
59,1313.2693,582.4109,655.7068,2364.5645,2817.3967,2940.4775,854.30994,997.91986,9622.648,17088.209,2524.574462890625,2319.67333984375,2349.544677734375,2672.76904296875,2716.92431640625,2645.79296875,2475.083740234375,2536.182861328125,2775.210693359375,2824.411376953125,92.33818,41.74727,47.213226,177.44424,191.30862,33.63331,18.256517,20.053785,54.502235,72.82086,37,19,20,67,73,52.32543,48.94951,49.543793,54.70398,55.26718
60,1279.4434,582.4109,655.7068,2413.9849,2844.7961,2940.4775,854.30994,997.91986,9622.648,17088.209,2517.998291015625,2319.67333984375,2349.544677734375,2677.981689453125,2719.363037109375,2645.79296875,2475.083740234375,2536.182861328125,2775.210693359375,2824.411376953125,92.33818,41.74727,47.213226,176.81683,191.30862,33.5599,18.51987,20.251242,56.57495,72.82086,37,19,20,67,70,52.568836,49.22561,49.785393,54.76705,55.350624
