-- NEO GP --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,10517,798.9995,798.9995,9.656628,10.574127,0.60487205,0.6455615,0.054003596,0.069057286,778.7688,400.00098,5.942,Inf,6,"sqrt(abs(sqrt(abs((X10 / log(abs(-1.0098822))))))) [likelihood params: Float32[0.77773565]]"
2,19349,756.81226,756.81226,5.5451775,6.523549,0.54620373,0.6007706,0.14575851,0.13364875,744.7435,388.44708,5.542,Inf,4,"sqrt(abs((12.140861 + X3))) [likelihood params: Float32[0.73905677]]"
3,29141,756.81226,756.81226,5.5451775,6.523549,0.54620373,0.6007706,0.14575851,0.13364875,744.7435,388.44708,5.446,Inf,4,"sqrt(abs((12.140861 + X3))) [likelihood params: Float32[0.73905677]]"
4,38548,756.81226,756.81226,5.5451775,6.523549,0.54620373,0.6007706,0.14575851,0.13364875,744.7435,388.44708,4.624,Inf,4,"sqrt(abs((12.140861 + X3))) [likelihood params: Float32[0.73905677]]"
5,48144,713.82635,713.82635,9.656628,9.112633,0.4705996,0.5222106,0.26400054,0.24693751,695.0571,365.26776,3.702,Inf,6,"(sqrt(abs((2.5566366 + X3))) * 1.7441056) [likelihood params: Float32[0.68600166]]"
6,55698,713.82635,713.82635,9.656628,9.112633,0.4705996,0.5222106,0.26400054,0.24693751,695.0571,365.26776,2.82,Inf,6,"(sqrt(abs((2.5566366 + X3))) * 1.7441056) [likelihood params: Float32[0.68600166]]"
7,62514,713.8249,713.8249,9.656628,9.112503,0.47059765,0.52220994,0.26400352,0.2469384,695.0558,365.26758,2.196,Inf,6,"(sqrt(abs((2.5564113 + X3))) * 1.7441479) [likelihood params: Float32[0.68600136]]"
8,68512,696.4104,696.4104,18.714973,10.076923,0.43343106,0.49596033,0.32213068,0.28479218,667.6185,357.32904,2.068,6.805647e35,9,"(sqrt(abs((log(abs((X5 / -0.11825158))) + X3))) * 1.6904943) [likelihood params: Float32[0.6583545]]"
9,74707,696.4099,696.4099,18.714973,10.07666,0.4334308,0.4959623,0.3221311,0.28478932,667.6183,357.32983,2.17,6.805647e35,9,"(sqrt(abs((log(abs((X5 / -0.11828738))) + X3))) * 1.6905426) [likelihood params: Float32[0.65835446]]"
10,81738,696.4099,696.4099,18.714973,10.07666,0.4334308,0.4959623,0.3221311,0.28478932,667.6183,357.32983,2.756,860.07404,9,"(sqrt(abs((log(abs((X5 / -0.11828738))) + X3))) * 1.6905426) [likelihood params: Float32[0.65835446]]"
11,89377,696.4099,696.4099,18.714973,10.07666,0.4334308,0.4959623,0.3221311,0.28478932,667.6183,357.32983,3.184,929.8788,9,"(sqrt(abs((log(abs((X5 / -0.11828738))) + X3))) * 1.6905426) [likelihood params: Float32[0.65835446]]"
12,97150,696.4099,696.4099,18.714973,10.07666,0.4334308,0.4959623,0.3221311,0.28478932,667.6183,357.32983,3.81,6.805647e35,9,"(sqrt(abs((log(abs((X5 / -0.11828738))) + X3))) * 1.6905426) [likelihood params: Float32[0.65835446]]"
13,106355,683.52075,683.52075,29.11218,9.647046,0.40472028,0.4604891,0.36703318,0.33594406,644.76154,344.84048,4.496,Inf,14,"log(abs(((((0.4436055 * X5) - 0.23851936) + X3) * ((X10 * 3.0859942) + 9.571694)))) [likelihood params: Float32[0.636176]]"
14,116167,683.196,683.196,27.242743,10.060209,0.40609577,0.45819017,0.364882,0.3392592,645.89307,343.8211,5.246,Inf,14,"log(abs(((((0.8747587 * X5) * 0.47033045) + X3) * ((X10 * 3.0231056) + 8.712952)))) [likelihood params: Float32[0.6372569]]"
15,126968,683.196,683.196,27.242743,10.060209,0.40609577,0.45819017,0.364882,0.3392592,645.89307,343.8211,6.024,Inf,14,"log(abs(((((0.8747587 * X5) * 0.47033045) + X3) * ((X10 * 3.0231056) + 8.712952)))) [likelihood params: Float32[0.6372569]]"
16,137912,683.196,683.196,27.242743,10.060209,0.40609577,0.45819017,0.364882,0.3392592,645.89307,343.8211,6.332,6.805647e35,14,"log(abs(((((0.8747587 * X5) * 0.47033045) + X3) * ((X10 * 3.0231056) + 8.712952)))) [likelihood params: Float32[0.6372569]]"
17,149982,683.196,683.196,27.242743,10.060209,0.40609577,0.45819017,0.364882,0.3392592,645.89307,343.8211,7.416,6.805647e35,14,"log(abs(((((0.8747587 * X5) * 0.47033045) + X3) * ((X10 * 3.0231056) + 8.712952)))) [likelihood params: Float32[0.6372569]]"
18,162508,683.196,683.196,27.242743,10.060209,0.40609577,0.45819017,0.364882,0.3392592,645.89307,343.8211,8.0,6.805647e35,14,"log(abs(((((0.8747587 * X5) * 0.47033045) + X3) * ((X10 * 3.0231056) + 8.712952)))) [likelihood params: Float32[0.6372569]]"
19,176342,683.196,683.196,27.242743,10.060209,0.40609577,0.45819017,0.364882,0.3392592,645.89307,343.8211,9.828,6.805647e35,14,"log(abs(((((0.8747587 * X5) * 0.47033045) + X3) * ((X10 * 3.0231056) + 8.712952)))) [likelihood params: Float32[0.6372569]]"
20,191258,683.196,683.196,27.242743,10.060209,0.40609577,0.45819017,0.364882,0.3392592,645.89307,343.8211,10.3,Inf,14,"log(abs(((((0.8747587 * X5) * 0.47033045) + X3) * ((X10 * 3.0231056) + 8.712952)))) [likelihood params: Float32[0.6372569]]"
21,206319,683.196,683.196,27.242743,10.060209,0.40609577,0.45819017,0.364882,0.3392592,645.89307,343.8211,11.556,Inf,14,"log(abs(((((0.8747587 * X5) * 0.47033045) + X3) * ((X10 * 3.0231056) + 8.712952)))) [likelihood params: Float32[0.6372569]]"
22,221423,683.196,683.196,27.242743,10.060209,0.40609577,0.45819017,0.364882,0.3392592,645.89307,343.8211,12.828,Inf,14,"log(abs(((((0.8747587 * X5) * 0.47033045) + X3) * ((X10 * 3.0231056) + 8.712952)))) [likelihood params: Float32[0.6372569]]"
23,237315,679.08215,679.08215,23.350922,9.837881,0.40609604,0.45818982,0.36488158,0.33925974,645.8933,343.82098,14.39,Inf,12,"log(abs((((X5 * 0.4113147) + X3) * ((X10 * 3.0254023) + 8.709061)))) [likelihood params: Float32[0.6372569]]"
24,254114,679.08215,679.08215,23.350922,9.837881,0.40609604,0.45818982,0.36488158,0.33925974,645.8933,343.82098,15.798,Inf,12,"log(abs((((X5 * 0.4113147) + X3) * ((X10 * 3.0254023) + 8.709061)))) [likelihood params: Float32[0.6372569]]"
25,271397,679.08215,679.08215,23.350922,9.837881,0.40609604,0.45818982,0.36488158,0.33925974,645.8933,343.82098,15.952,Inf,12,"log(abs((((X5 * 0.4113147) + X3) * ((X10 * 3.0254023) + 8.709061)))) [likelihood params: Float32[0.6372569]]"
26,288367,679.08215,679.08215,23.350922,9.837881,0.40609604,0.45818982,0.36488158,0.33925974,645.8933,343.82098,15.574,Inf,12,"log(abs((((X5 * 0.4113147) + X3) * ((X10 * 3.0254023) + 8.709061)))) [likelihood params: Float32[0.6372569]]"
27,304943,679.08215,679.08215,23.350922,9.837881,0.40609604,0.45818982,0.36488158,0.33925974,645.8933,343.82098,16.066,Inf,12,"log(abs((((X5 * 0.4113147) + X3) * ((X10 * 3.0254023) + 8.709061)))) [likelihood params: Float32[0.6372569]]"
28,321783,679.08215,679.08215,23.350922,9.837881,0.40609604,0.45818982,0.36488158,0.33925974,645.8933,343.82098,16.82,Inf,12,"log(abs((((X5 * 0.4113147) + X3) * ((X10 * 3.0254023) + 8.709061)))) [likelihood params: Float32[0.6372569]]"
29,338829,679.08215,679.08215,23.350922,9.837881,0.40609604,0.45818982,0.36488158,0.33925974,645.8933,343.82098,16.326,Inf,12,"log(abs((((X5 * 0.4113147) + X3) * ((X10 * 3.0254023) + 8.709061)))) [likelihood params: Float32[0.6372569]]"
30,355957,679.08215,679.08215,23.350922,9.837881,0.40609604,0.45818982,0.36488158,0.33925974,645.8933,343.82098,16.55,Inf,12,"log(abs((((X5 * 0.4113147) + X3) * ((X10 * 3.0254023) + 8.709061)))) [likelihood params: Float32[0.6372569]]"
31,373510,679.0818,679.0818,23.350922,9.836912,0.4060968,0.45819238,0.36488038,0.33925605,645.8939,343.82202,17.104,Inf,12,"log(abs((((X5 * 0.41171354) + X3) * ((X10 * 3.0236874) + 8.708349)))) [likelihood params: Float32[0.6372569]]"
32,391287,679.0818,679.0818,23.350922,9.836912,0.4060968,0.45819238,0.36488038,0.33925605,645.8939,343.82202,16.982,Inf,12,"log(abs((((X5 * 0.41171354) + X3) * ((X10 * 3.0236874) + 8.708349)))) [likelihood params: Float32[0.6372569]]"
33,409513,679.0815,679.0815,23.350922,9.837001,0.40609637,0.45819253,0.36488104,0.33925587,645.89355,343.82208,18.192,Inf,12,"log(abs((((X5 * 0.4116641) + X3) * ((X10 * 3.022359) + 8.711749)))) [likelihood params: Float32[0.6372569]]"
