gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_train_median,nll_train_p5,nll_train_p10,nll_train_p90,nll_train_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
11,0.46150735,0.4334308,0.43436205,0.4979139,0.49844137,0.4694594,0.42702428,0.43023947,0.5069004,0.5178552,687.51843,667.12494,668.33405,712.8028,714.2262,711.66174,694.06323,696.4099,728.9332,729.0715,17.513191,5.5451775,6.931472,21.405012,21.501114,9.169174,4.132888,5.231374,13.916485,14.946074,9,4,5,11,12,4.044,2.718,2.872,6.088,6.152
12,0.46112877,0.4334308,0.43436205,0.4979139,0.49844137,0.46945632,0.427022,0.43023947,0.5069007,0.5178552,687.2451,667.1251,668.33405,712.8028,714.2262,711.66174,694.06323,696.4099,726.72003,728.9332,17.703817,5.5451775,6.931472,21.501114,24.953299,9.020999,4.132888,6.442795,11.823366,13.916485,9,4,5,12,12,4.96,2.858,3.004,6.886,7.27
13,0.45812517,0.4321494,0.43436205,0.4927482,0.49844137,0.45128065,0.4137915,0.427022,0.49916196,0.5069007,685.11804,666.63086,668.33405,710.3951,714.2262,710.1203,693.7739,695.1209,726.3411,726.71985,17.917595,5.5451775,11.266066,24.953299,29.11218,9.020999,4.6799994,5.7592363,11.823366,13.916485,10,4,7,12,14,5.148,3.066,3.406,7.804,8.642
14,0.45652768,0.4321494,0.43436205,0.4927482,0.49844137,0.45203283,0.4137915,0.427022,0.49916196,0.5069007,684.9327,666.63086,668.33405,710.3951,714.2262,710.1203,693.7739,695.1209,726.341,726.71985,17.917595,5.5451775,10.750557,24.953299,27.242743,9.169174,4.865872,6.0120826,11.36666,11.823366,10,4,6,12,14,5.956,3.442,3.888,8.86,9.752
15,0.45411643,0.4250762,0.43436205,0.4729658,0.4927482,0.45061743,0.4137915,0.427022,0.49498436,0.4992439,683.1666,661.12714,668.33405,696.72986,710.3951,710.1203,691.72565,694.06323,725.2694,726.341,17.917595,6.931472,11.266066,27.242743,29.933607,8.875686,4.865872,6.6495633,11.55702,12.169216,10,5,7,13,14,6.76,4.142,4.432,10.742,10.85
16,0.45639467,0.4250762,0.433749,0.4743365,0.47514817,0.4475889,0.41066462,0.42582136,0.49498257,0.4992439,684.83545,661.12714,666.86176,697.69495,698.26514,708.9411,691.72534,692.4922,724.64294,725.2694,17.917595,11.266066,14.334076,29.933607,33.271065,8.869236,4.865872,6.6187534,11.606491,12.169216,10,7,8,14,16,7.694,4.672,4.99,11.664,11.904
17,0.45652768,0.4250762,0.43409193,0.47143036,0.4751479,0.45061743,0.41379127,0.427022,0.49498257,0.49916238,684.9327,661.12714,667.12494,694.6024,698.2649,708.77795,691.725,692.4922,722.5986,722.8337,16.125835,11.266066,11.266066,24.953299,27.242743,8.728588,4.679844,6.6495633,11.55702,11.606491,9,7,7,12,14,8.262,5.248,5.794,12.09,12.414
18,0.45652768,0.40609577,0.42612556,0.47143036,0.4751479,0.44826886,0.41379127,0.427022,0.4929969,0.49916238,684.9327,645.89307,661.9494,694.6024,698.2649,708.77795,683.41785,692.4922,722.5986,722.8337,17.513191,11.266066,11.266066,27.242743,29.188652,8.869236,4.679844,7.4461446,11.606491,11.684954,9,7,7,14,15,9.228,6.0,6.28,13.124,13.584
19,0.45639467,0.40609577,0.4283225,0.47143036,0.4751479,0.44400212,0.41379127,0.427022,0.49330074,0.49916238,684.83545,645.89307,663.6644,694.6024,698.2649,708.77795,683.41785,692.43695,722.5986,722.8337,16.125835,11.266066,14.334076,27.242743,29.188652,9.022408,4.679844,7.367474,11.606491,11.684954,9,7,8,14,15,10.24,6.43,6.942,13.646,14.682
20,0.45484924,0.40609577,0.4283225,0.47143036,0.4751479,0.44131187,0.41379127,0.42582136,0.49330074,0.49916238,682.67926,645.89307,663.6644,694.6024,698.2649,708.7778,683.41785,692.43695,722.5986,722.8337,17.513191,11.266066,14.334076,29.188652,33.271065,9.022408,4.679844,7.367474,11.55702,11.606184,9,7,8,15,16,10.942,7.166,7.616,13.62,14.72
21,0.45484924,0.40609577,0.42724368,0.47143036,0.4751479,0.44131187,0.41379127,0.42582136,0.49430773,0.4991622,682.67926,645.89307,662.8233,694.6024,698.2649,708.7778,683.41785,691.6912,722.5986,722.8337,16.125835,11.266066,14.334076,29.188652,33.271065,8.869236,3.0486622,5.3245945,11.606197,11.929281,9,7,8,15,16,11.78,7.718,8.274,13.944,15.118
22,0.45473433,0.40609577,0.42724368,0.4694306,0.47514775,0.44131282,0.41379127,0.42505926,0.49261594,0.4991622,682.5951,645.89307,662.8233,694.22766,698.26483,708.777,683.41785,691.6911,717.9758,722.83356,17.917595,11.266066,14.334076,29.188652,33.271065,8.728371,3.048662,4.679844,11.929281,11.984384,10,7,8,15,16,12.464,8.08,9.46,15.244,15.796
23,0.44976565,0.40609604,0.42724362,0.4694306,0.47514775,0.44131282,0.41379127,0.427022,0.4926158,0.4991622,678.9365,645.8933,662.82324,694.22766,698.26483,708.63025,683.41785,691.6911,716.83325,722.83356,19.4591,11.266066,14.334076,29.188652,33.271065,8.661106,3.048662,4.679844,11.929281,11.984384,10,7,8,15,16,12.67,8.112,10.344,15.706,15.726
24,0.45473433,0.40609604,0.42724362,0.46775976,0.47514775,0.4432878,0.41379127,0.427022,0.4926158,0.4991622,682.5951,645.8933,662.82324,693.0386,698.26483,708.63025,683.41785,691.6911,716.8326,722.83356,17.917595,11.266066,14.334076,29.188652,33.271065,8.545078,3.0486612,4.679844,11.604649,11.929281,10,7,8,15,16,13.136,8.516,10.72,15.798,15.968
25,0.44463375,0.40609604,0.42398474,0.46683142,0.46775967,0.4432878,0.41379127,0.41673753,0.4926158,0.4991624,676.1288,645.8933,659.2798,692.37604,693.03845,705.1287,683.41785,691.6911,716.8326,718.59595,19.709354,11.266066,14.4849415,29.188652,29.188652,8.867353,3.0486612,4.679844,11.929281,12.711565,11,7,9,15,15,13.406,8.992,10.624,16.098,17.28
26,0.4428273,0.40609604,0.42120582,0.46683142,0.4677595,0.4432889,0.41379127,0.41673753,0.4823907,0.4926158,674.7711,645.8933,658.07666,692.37604,693.0383,704.77057,683.41785,690.0197,716.8326,718.59595,19.709354,11.266066,14.4849415,29.188652,33.271065,8.869236,3.0486615,5.3093343,11.929281,12.711565,10,7,9,15,16,13.694,9.142,10.782,15.676,17.064
27,0.4428273,0.40609604,0.42120582,0.46167424,0.46683124,0.4432889,0.41379127,0.41673753,0.4823907,0.4926158,674.7711,645.8933,658.07666,687.6388,692.37585,704.77057,683.41785,690.0197,716.23346,718.59595,19.4591,11.266066,14.4849415,29.188652,33.271065,8.912367,4.679844,5.4852877,12.711565,13.053587,10,7,9,15,16,14.19,9.45,11.302,16.066,16.962
28,0.44078317,0.40609604,0.42120582,0.46167424,0.4668311,0.4432889,0.41014016,0.41501543,0.4823907,0.4926158,672.21875,645.8933,658.07666,687.6388,692.3758,704.7626,683.41785,690.0197,716.23346,718.5959,19.709354,11.266066,14.4849415,33.271065,35.350506,8.912367,4.679844,5.4853153,12.711565,13.053554,10,7,9,16,17,14.278,9.52,11.948,16.82,17.2
29,0.44078317,0.40609604,0.42120582,0.46167424,0.4668311,0.4432889,0.40880248,0.41501543,0.4823907,0.4926158,672.21875,645.8933,658.07666,687.6388,692.3758,704.7626,683.41785,690.0197,716.23346,718.59564,19.709354,11.266066,14.4849415,29.188652,35.350506,8.912367,4.679844,5.4853153,12.711565,13.053571,10,7,9,15,17,14.558,9.644,11.944,16.904,17.176
30,0.4430895,0.40609604,0.42120582,0.46167424,0.4668311,0.4432889,0.40713254,0.41379127,0.4823907,0.4926158,673.95654,645.8933,658.07666,688.3511,692.3758,703.88086,683.41785,690.0197,716.23346,718.59564,19.4591,11.266066,14.4849415,29.188652,35.350506,8.869236,4.679844,5.4853153,12.711565,13.053571,10,7,9,15,17,14.594,10.172,12.492,16.96,17.57
31,0.4430895,0.4060968,0.42120582,0.46167424,0.4668311,0.4412101,0.40713254,0.41565323,0.4823907,0.4926158,673.95654,645.8939,658.07666,687.834,692.3758,703.655,683.41785,690.0197,716.2332,717.9159,19.4591,11.266066,14.4849415,29.188652,29.188652,8.580431,3.0486624,5.3093343,12.493413,12.711565,10,7,9,15,15,14.648,10.624,12.296,17.198,18.096
32,0.44308892,0.4060968,0.41476423,0.46167424,0.4668311,0.4412101,0.40713254,0.41565323,0.4823907,0.4926158,673.9562,645.8939,652.937,687.834,692.3758,703.655,679.0818,690.0197,716.23315,717.9159,19.4591,9.704061,14.4849415,29.188652,29.188652,8.232304,3.0486624,5.324587,12.493413,12.711565,10,7,9,15,15,15.114,10.862,12.952,17.966,18.108
33,0.44308892,0.40609637,0.41476423,0.46167424,0.4668311,0.4412101,0.40713254,0.41565323,0.4823907,0.4926158,673.9562,645.89355,652.937,687.834,692.3758,703.655,679.0815,690.0197,716.23315,717.9159,17.917595,9.704061,14.4849415,29.188652,29.188652,8.232304,3.0486624,5.4478035,12.493413,12.711565,10,7,9,15,15,14.992,11.532,12.908,18.024,18.192
34,0.44308892,0.40609598,0.41476423,0.4632708,0.4668311,0.4432889,0.40713254,0.4206056,0.4823907,0.49261594,673.9562,645.89325,652.937,688.78845,692.3758,700.19165,679.0812,687.44775,716.23315,717.9159,17.917595,9.704061,14.334076,29.188652,29.188652,8.222992,3.0486624,5.4853153,11.754307,11.929281,10,7,8,15,15,15.286,11.83,12.926,18.456,18.782
35,0.43908715,0.40433353,0.4136498,0.46167424,0.4632708,0.4432867,0.40713254,0.4206056,0.4823907,0.49261594,671.9424,644.4427,652.0397,687.834,688.78845,700.19165,679.0812,687.44775,716.23315,717.9159,17.917595,14.334076,14.334076,29.188652,31.191624,8.318123,4.5947766,5.4853153,11.24873,11.929281,10,8,8,15,15,15.144,12.354,13.516,18.618,18.738
36,0.43785682,0.40433353,0.4136498,0.46167424,0.4632708,0.4432867,0.40713254,0.4206056,0.4823907,0.49261594,671.0066,644.4427,652.0397,687.6388,688.78845,700.19165,679.0812,687.44775,714.69293,716.23315,19.4591,14.334076,14.334076,29.188652,31.191624,8.318123,4.5947766,5.4853153,11.24873,11.929281,10,8,8,15,15,15.46,12.686,13.336,17.902,19.128
37,0.43785682,0.40433353,0.4136498,0.46165544,0.46167424,0.44328728,0.40713254,0.4206056,0.4823907,0.49261594,671.0066,644.4427,652.0397,687.62524,687.6388,700.19165,679.0812,687.44775,714.0241,716.23315,19.4591,14.334076,14.334076,29.188652,31.191624,8.318123,4.5947437,5.4853153,11.24873,11.929281,10,8,8,15,15,15.328,12.242,13.34,18.878,18.882
38,0.436589,0.40433353,0.40991774,0.46165544,0.46167424,0.44328728,0.40713254,0.4206056,0.4781663,0.49261594,670.03955,644.4427,649.0171,687.62524,687.6388,700.19165,679.0812,687.44775,714.0241,716.23315,19.4591,14.334076,14.334076,31.191624,33.08047,8.559151,4.5947437,5.4853153,11.681334,11.929281,11,8,8,15,17,15.122,12.162,13.554,18.052,18.168
39,0.436589,0.40433353,0.4099175,0.46165544,0.46167424,0.44328117,0.40713254,0.4206056,0.4781663,0.49261594,670.03955,644.4427,649.01697,687.62524,687.6388,700.0576,679.0812,687.44775,714.0241,715.67523,19.4591,11.266066,14.334076,31.191624,33.08047,8.279507,5.3093343,5.8488617,10.10961,11.52946,11,7,8,15,17,15.234,12.138,13.2,18.498,19.15
40,0.436589,0.40433353,0.40976772,0.46022722,0.46165544,0.4412199,0.40712947,0.4206056,0.4781663,0.49261594,670.03955,644.4427,648.895,687.6244,687.62524,700.0576,679.0812,687.44775,714.024,715.2135,19.709354,14.334076,14.334076,33.08047,33.08047,8.279507,3.0486648,5.4853153,10.126647,10.691355,11,8,8,17,17,14.834,12.362,13.634,18.762,18.978
41,0.436589,0.40433353,0.40976772,0.46022722,0.46165544,0.4412199,0.40712947,0.42060536,0.4781663,0.49261594,670.03955,644.4427,648.895,687.6244,687.62524,700.0576,679.0812,687.44775,714.024,715.2135,19.709354,14.334076,14.334076,33.08047,33.08047,8.279507,3.0486627,5.4853153,10.126647,10.689047,11,8,8,17,17,14.986,11.77,13.488,19.468,19.634
42,0.43627453,0.40433353,0.40976772,0.46022722,0.46165544,0.44069833,0.40712947,0.41379058,0.4781663,0.49261594,669.7992,644.4427,648.895,687.6244,687.62524,699.6443,679.0812,687.44775,714.024,715.2135,19.4591,14.334076,14.334076,31.191624,33.08047,8.324649,3.0486627,5.4853153,10.126647,11.643215,11,8,8,17,17,15.106,12.118,13.054,18.6,18.788
43,0.43579304,0.40433353,0.40976772,0.46022722,0.46165544,0.4406975,0.40712956,0.41379058,0.4781663,0.49261594,669.43097,644.4427,648.895,687.6244,687.62524,699.6443,679.0812,687.44775,714.024,715.2135,20.922693,14.334076,14.334076,33.08047,35.026382,8.324649,3.0486627,5.4852834,10.126647,11.643215,12,8,8,17,17,15.008,12.438,12.852,18.688,19.19
44,0.43579304,0.40433353,0.40976772,0.46022722,0.46165544,0.4406974,0.40712956,0.41379058,0.4781663,0.49261594,669.43097,644.4427,648.895,687.6244,687.62524,699.6443,679.0812,687.44775,714.024,715.2135,20.922693,14.334076,14.334076,33.08047,35.026382,8.324649,3.0486627,5.485283,10.126647,11.643215,12,8,8,17,17,15.798,11.572,12.784,19.386,19.488
45,0.43579304,0.40433353,0.40976772,0.46022722,0.46165544,0.4406974,0.40712956,0.41379058,0.4781663,0.48824248,669.43097,644.4427,648.895,687.6244,687.62524,699.6443,679.0812,685.8053,714.024,715.2135,19.709354,14.334076,14.334076,33.08047,35.026382,8.324649,3.0486636,5.485283,10.126647,11.643215,11,8,8,17,17,15.718,11.634,13.2,19.124,19.258
46,0.43579304,0.40433353,0.40976772,0.46022722,0.46165544,0.4406974,0.4055714,0.41775754,0.4781663,0.48824248,669.43097,644.4427,648.895,687.6244,687.62524,699.1438,679.0812,685.8053,714.024,715.2134,19.709354,14.334076,14.334076,33.08047,35.026382,8.5447855,3.0486636,5.485283,10.732217,11.386356,11,8,8,17,17,15.398,12.508,13.458,18.818,19.178
47,0.43579304,0.40433353,0.40976772,0.46022722,0.46165544,0.4406974,0.4055714,0.41775814,0.4781663,0.48824236,669.43097,644.4427,648.895,687.6244,687.62524,699.1438,679.0812,685.805,714.024,714.54504,19.709354,14.334076,14.334076,33.08047,35.026382,8.5447855,3.0486627,5.261736,10.126647,10.732217,11,8,8,17,17,15.478,12.602,13.708,18.65,19.564
48,0.4349884,0.40433356,0.40976772,0.4616548,0.46167424,0.44328117,0.4055714,0.4143318,0.4882422,0.48824236,668.81464,644.44275,648.895,687.62476,687.6388,698.93304,679.0812,685.8049,713.484,714.024,19.4591,11.266066,14.334076,33.08047,35.026382,8.279507,3.0486627,3.0486636,10.126647,10.732217,11,7,8,17,17,15.368,12.842,13.64,18.256,19.694
49,0.4349884,0.40433356,0.40976772,0.4616548,0.46167424,0.44328117,0.4055714,0.4143311,0.4882418,0.48824236,668.81464,644.44275,648.895,687.62476,687.6388,698.93304,679.0812,685.8048,713.484,714.024,19.4591,11.266066,14.334076,33.08047,35.026382,8.279507,3.0486627,3.0486636,10.126647,10.732217,11,7,8,17,17,15.496,13.166,13.782,18.75,19.954
50,0.4349884,0.40433356,0.40976772,0.46022722,0.4616548,0.4406974,0.4055714,0.4143311,0.48824236,0.48824248,668.81464,644.44275,648.895,687.6244,687.62476,698.93304,679.0812,683.57605,710.9605,713.484,19.4591,14.334076,14.334076,33.08047,35.026382,8.279507,3.0486615,3.0486636,10.126647,10.732217,11,8,8,17,17,15.552,12.64,14.056,18.498,19.87
51,0.4349884,0.40433356,0.40976772,0.46022722,0.4616548,0.4406974,0.4055714,0.4143311,0.48824236,0.49261588,668.81464,644.44275,648.895,687.6244,687.62476,698.93304,679.0812,683.41785,710.9605,713.4828,19.4591,14.334076,14.334076,33.08047,35.026382,8.279507,3.0486615,3.0486627,10.126647,10.732217,11,8,8,17,17,15.648,12.854,13.702,19.146,19.274
52,0.4349884,0.40433356,0.40976772,0.46022722,0.4616548,0.4406974,0.4055714,0.4143311,0.48824236,0.49261588,668.81464,644.44275,648.895,687.6244,687.62476,698.93304,679.0812,683.41785,710.48737,713.4828,19.4591,14.334076,14.334076,33.08047,35.026382,8.305671,3.0486615,3.0486627,10.126647,10.732217,11,8,8,17,17,15.572,12.894,14.094,18.724,18.756
53,0.4349884,0.40433356,0.40976772,0.46022815,0.4616548,0.4406974,0.4055714,0.4143311,0.48824236,0.49261588,668.81464,644.44275,648.895,687.62476,687.62506,698.93304,679.0812,683.41785,710.48737,713.4828,19.4591,14.334076,14.334076,33.08047,35.026382,8.305671,3.0486624,3.048664,10.126647,10.732217,11,8,8,17,17,15.734,13.276,13.6,19.096,19.15
54,0.4349884,0.40433356,0.41029274,0.46022815,0.4616548,0.4406974,0.4055714,0.4143311,0.48824236,0.49261588,668.81464,644.44275,649.322,687.62476,687.62506,698.93304,679.0812,683.41785,710.4871,713.4828,19.4591,14.334076,14.334076,31.191624,35.026382,8.305671,3.0486624,3.048664,10.432111,10.732217,11,8,8,17,17,15.42,13.046,13.898,18.722,18.952
55,0.4349884,0.40433356,0.40905985,0.46007124,0.46022806,0.4406974,0.4055714,0.41429105,0.48824236,0.49261588,668.81464,644.44275,648.3184,686.7556,687.62494,698.2866,679.0812,683.41785,710.4871,713.4828,19.4591,14.334076,14.334076,31.191624,35.026382,8.305671,3.0486624,3.048664,10.732217,11.044398,11,8,8,15,17,15.64,12.27,13.93,18.248,19.058
56,0.4349884,0.40433356,0.40905985,0.46007124,0.46022806,0.4406974,0.4055714,0.41429105,0.48824236,0.49261588,668.81464,644.44275,648.3184,686.7556,687.62494,698.17285,679.0812,683.41785,710.4871,713.4828,19.4591,14.334076,14.334076,31.191624,35.026382,8.279507,3.0486624,3.048664,10.732217,11.044398,11,8,8,15,17,16.32,12.624,13.354,18.372,19.186
57,0.43498826,0.40433356,0.40905985,0.46007124,0.46022806,0.4406974,0.4055714,0.41429105,0.48824236,0.49261588,668.8146,644.44275,648.3184,686.7556,687.62494,698.17285,679.0812,683.41785,709.52313,710.4871,19.4591,14.334076,14.334076,31.191624,35.026382,8.544777,3.0486624,3.048664,10.732217,11.044398,11,8,8,15,17,16.686,13.252,14.34,18.3,18.382
58,0.43498826,0.4043331,0.40905985,0.46007124,0.46022806,0.4406974,0.4055714,0.41429105,0.48824236,0.49261588,668.8146,644.4423,648.3184,686.7556,687.62494,698.17285,679.0812,683.41785,709.52313,710.4871,19.4591,14.334076,14.334076,31.191624,35.026382,8.542729,3.0486624,3.048664,10.732217,11.044398,11,8,8,15,17,16.524,13.548,14.014,18.486,18.736
59,0.43498826,0.40609598,0.4136498,0.46007124,0.46022806,0.4406974,0.4055714,0.41429105,0.48824236,0.49261594,668.8146,645.89325,652.0397,686.7556,687.62494,698.17285,679.0812,683.41785,709.52313,710.4871,19.4591,14.334076,14.334076,31.191624,31.191624,8.279507,3.0486624,3.048663,10.732217,11.042608,11,8,8,15,15,16.43,13.608,14.106,18.718,18.776
60,0.43498826,0.40609598,0.4136498,0.46007115,0.46022764,0.4406974,0.4055714,0.41429105,0.48824215,0.49261594,668.8146,645.89325,652.0397,686.7556,687.6247,698.17285,679.0812,683.41785,709.52313,710.4871,19.4591,14.334076,14.334076,29.188652,31.191624,8.421303,3.0486624,3.048663,10.732217,11.042608,11,8,8,15,15,16.834,13.772,14.204,18.802,18.91
61,0.43498826,0.40609598,0.4136498,0.46007115,0.46022764,0.4406974,0.4055714,0.41429105,0.48824215,0.49261594,668.8146,645.89325,652.0397,686.7556,687.6247,698.17285,679.0812,683.41785,709.52313,710.4871,19.4591,14.334076,14.334076,29.188652,31.191624,8.421303,3.0486624,3.048663,10.732217,11.042608,11,8,8,15,15,16.148,13.856,14.516,18.362,19.372
62,0.43498826,0.40580624,0.4136498,0.46007115,0.46022764,0.4406974,0.41379058,0.41633224,0.48824176,0.49261594,668.8146,645.6552,652.0397,686.7556,687.6247,698.17285,677.17926,683.41785,709.52313,710.4871,19.4591,14.334076,14.334076,29.188652,31.191624,8.1731415,3.0486617,3.048663,10.732217,11.042608,11,8,8,15,15,16.2,13.584,14.33,18.848,20.016
63,0.43498826,0.40580624,0.4136498,0.45917192,0.46007115,0.4406974,0.41379058,0.41633224,0.48824176,0.49261594,668.8146,645.6552,652.0397,686.7556,686.85876,698.17285,677.17926,683.41785,709.52313,710.4871,19.4591,14.334076,14.334076,29.188652,31.191624,8.1731415,3.0486617,3.048663,10.732217,11.042608,11,8,8,15,15,15.936,13.142,14.034,19.206,19.392
64,0.43498826,0.40580624,0.4136498,0.46007115,0.46167424,0.4406974,0.41379058,0.41633224,0.48824176,0.49261594,668.8146,645.6552,652.0397,686.85876,687.6388,698.17285,677.17926,683.41785,709.23773,709.52313,19.4591,12.875504,14.334076,29.188652,31.191624,7.9260187,3.0486617,3.048663,10.732217,11.042608,11,8,8,15,15,15.776,13.006,14.002,19.358,19.46
65,0.43498826,0.40580624,0.4136498,0.46007115,0.46167424,0.4406974,0.41379058,0.41633224,0.48824176,0.49261448,668.8146,645.6552,652.0397,686.85876,687.6388,698.171,677.17926,683.41785,709.23773,709.52313,19.4591,12.875504,14.334076,29.188652,31.191624,7.9260187,3.0486617,3.0486624,10.732217,11.042608,11,8,8,15,15,16.552,13.302,14.12,19.166,19.434
66,0.43498826,0.40580624,0.41906875,0.46007115,0.46167424,0.4406974,0.41379058,0.41633224,0.48824176,0.49261448,668.8146,645.6552,656.3803,686.85876,687.6388,698.171,677.17926,683.41785,709.23773,709.52313,19.4591,12.875504,14.334076,29.188652,31.191624,7.9260187,3.0486617,3.0486624,10.732217,11.042608,11,8,8,15,15,16.3,13.348,13.942,19.296,19.834
67,0.4335062,0.40580624,0.41906875,0.46167403,0.4631247,0.4406974,0.41379058,0.41633224,0.49261448,0.49470168,667.6763,645.6552,656.3803,687.6387,689.7174,698.171,677.17926,683.41785,709.23773,709.5122,19.4591,12.875504,14.334076,25.296831,29.188652,7.8364773,3.0486617,3.0486624,10.732217,11.042608,11,8,8,13,15,16.598,13.458,14.266,19.542,19.686
68,0.4335062,0.40580624,0.41906875,0.46167403,0.4631247,0.4406974,0.40909708,0.41429096,0.49261448,0.49470168,667.6763,645.6552,656.3803,687.6387,689.7174,698.171,677.17926,683.41785,709.23773,709.5122,19.4591,12.875504,14.334076,25.296831,29.188652,7.8364773,3.0486617,3.0486622,10.732217,11.042608,11,8,8,13,15,16.158,13.316,14.186,19.144,19.79
69,0.4335062,0.40580624,0.41906872,0.46007115,0.46167403,0.4406974,0.40909708,0.41429096,0.49261448,0.49470168,667.6763,645.6552,656.38025,686.85876,687.6387,697.8799,677.17926,683.41785,709.23773,709.5122,19.4591,12.875504,14.334076,25.296831,25.296831,8.1731415,3.0486617,3.0486622,10.732217,11.042608,11,8,8,13,13,16.316,13.102,13.958,18.986,19.99
