Complexity,Loss,Equation
1,0.14150095,"7.806958"
3,0.039443035,"x2 + 4.4206324"
5,0.029295756,"powabs(-1.4747515, x2) + 4.0651083"
6,0.01587534,"exp(x3) + (x2 - -4.2613897)"
7,0.014202185,"(x2 + exp(exp(x3))) - -3.2524939"
9,0.009266012,"(x1 / powabs(x3, 4.3874416 - x2)) + 6.9677896"
10,0.0024834704,"sqrtabs(powabs(-60.442905, x2 - 3.422867) / x3) + 7.02805"
12,0.0024748351,"(powabs(2.4277067 - x2, x2 - 1.3628999) / sqrtabs(x3)) + 7.037233"
14,0.0024683927,"sqrtabs(powabs(64.672844 - powabs(x3, 3.4244807), x2 - 3.4243267) / x3) + 7.0307837"
16,0.0024090838,"sqrtabs(powabs(71.119865 - powabs(x3, 7.0307837 - 3.4243267), x2 - 3.4243267) / x3) + 7.0307837"
17,0.0015980225,"(powabs(x3, -0.31760025) - powabs((3.882956 - x2) / 0.63625085, powabs(x1 / x3, 1.3540546))) + 7.707244"
19,0.0015980005,"(powabs(x3, -0.31794664) - powabs(((7.7660995 - x2) - x2) / 1.2707684, powabs(x1 / x3, 1.3528227))) + 7.708333"
23,0.0014371104,"(powabs(x3, -0.37383598) - powabs(powabs(3.9735792 - x2, powabs(x2 - 4.558149, x2 / x3)), powabs(x1 / x3, 0.9981926))) + 7.636692"
25,0.0013911776,"(powabs(x3, -0.37383598) - powabs(powabs(3.993308 - x2, powabs(x2 - 4.532643, x2 / x3)), powabs(x1 / x3, x2 / x2))) + 7.636692"
27,0.0013491896,"(powabs(x3, -0.37383598) - powabs(powabs(3.9735792 - x2, powabs(x2 - 4.558149, x2 / x3)), powabs(powabs(x1 / x3, x1), x2 / 4.558149))) + 7.636692"
28,0.0010989801,"(powabs(x3, -0.3066128) - powabs(powabs(3.992814 - x2, powabs(x2 - 4.516751, x2 / x3)), powabs(x1 / x3, powabs(x3, sin(x2) / -0.3066128)))) + 7.622933"
30,0.0010875699,"(powabs(x3, -0.3066128) - powabs(powabs(powabs(3.992814 - x2, powabs(x2 - 4.516751, x2 / x3)), powabs(x1 / x3, powabs(x3, sin(x2) / -0.3066128))), 0.99219096)) + 7.622933"
32,0.0010832229,"(powabs(x3, -0.3066128) - powabs(powabs(powabs(3.992814 - x2, powabs(x2 - 4.516751, x2 / x3)), powabs(x1 / x3, powabs(x3, sin(x2) / -0.3066128))), powabs(0.99219096, x1))) + 7.622933"
33,0.0010742317,"(powabs(x3, -0.3066128) - powabs(powabs(powabs(3.992814 - x2, powabs(x2 - 4.516751, x2 / x3)), powabs(x1 / x3, powabs(x3, sin(sin(x2)) / -0.3066128))), powabs(0.99219096, x1))) + 7.622933"
34,0.0009973407,"(powabs(x3, -0.28712997) + 7.641403) - powabs(powabs(powabs(4.0937047 - x2, powabs(x2 - 4.41817, x2 / x3)), powabs(x1 / x3, powabs(powabs(x3, x2) - 0.8268483, sin(x2) / -1.120795))), 0.9981926)"
35,0.00083039433,"powabs((7.6830177 - powabs(powabs(powabs(3.9173756 - x2, powabs(x2 - 4.690679, x2 / x3)), powabs(x1 / x3, x1)), 1.2160139)) + powabs(x3, -0.36951178), powabs(0.9922553, powabs(0.002788344, 4.690679 / (x0 + 5.7037816))))"
41,0.0008283364,"powabs((7.6830177 - powabs(powabs(powabs(3.9173756 - x2, powabs(x2 - 4.690679, x2 / x3)), powabs(x1 / x3, x1)), 1.2160139)) + powabs(x3, -0.36951178), powabs(0.9922553, powabs(powabs(0.011009138 / (x3 - x2), 1.0), 4.690679 / (x0 + 7.075143))))"
42,0.00081625616,"powabs((7.7008624 - powabs(powabs(powabs(3.937938 - x2, powabs(4.741541 - x2, x2 / x3)), powabs(x1 / x3, x1)), 1.2989564)) + powabs(x3, -0.4174925), powabs(0.9917458, powabs(0.8537067 / powabs(x2 / 0.028389707, sqrtabs(x2)), 4.028201 / (x0 / x1))))"
46,0.00080969994,"powabs((7.7696843 - powabs(powabs(powabs(3.9101999 - x2, powabs(4.701155 - x2, x2 / x3)), powabs(x1 / x3, x1)), 1.2324679)) + powabs(x3, -0.4229386), powabs(0.9876119, powabs((-0.43716213 / (3.992814 - x2)) / (x0 / sqrtabs(-1.120795)), 1.2250308 / ((x0 / x1) / 2.2786124))))"
48,0.0007771776,"powabs((7.7696843 - powabs(powabs(powabs(3.9101999 - x2, powabs(4.701155 - x2, x2 / x3)), powabs(x1 / x3, x1)), 1.2324679)) + powabs(x3, -0.4229386), powabs(0.9876119, powabs((-0.43716213 / (3.797181 - x2)) / (x0 / sqrtabs(3.9883153 - x2)), 1.2250308 / ((x0 / x1) / 2.2786124))))"
50,0.0007035849,"powabs(powabs(x3, -0.24534695) + (7.602762 - powabs(powabs(powabs(1.9744173 - x2, powabs(x2 - 4.437918, x2 / x3)), powabs(x1 / x3, x1)), -1.891069)), powabs(0.98660856, powabs(sqrtabs(sqrtabs(powabs(x2 - 0.6815567, x2 / x3))) / x3, sqrtabs(x2 / (x0 / (7.687484 / (4.0048003 / x2)))))))"
