gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_median,nll_p5,nll_p10,nll_p90,nll_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
13,3423.866,2554.1555,2652.2554,4244.5815,4383.989,2733.7378,1927.4485,2012.7256,3379.0288,3567.567,17211.0,16751.5,16810.595703125,17547.919921875,17598.591796875,17306.94140625,16870.03515625,16943.150390625,17609.9453125,17667.18359375,64.607574,20.794415,25.296831,119.154205,151.65082,22.090813,11.356833,12.7764435,49.88487,76.429405,26,10,13,47,54,25.109756,22.242008,22.441315,29.271063,30.868853
14,3330.4563,2455.431,2608.9224,4173.403,4344.828,2665.0044,1919.1438,2009.2828,3270.3206,3439.4666,17167.626953125,16689.689453125,16784.765625,17521.40234375,17584.521484375,17288.23046875,16870.03515625,16906.6484375,17608.45703125,17653.26171875,66.68868,21.972246,29.11218,132.69446,151.65082,24.229364,12.016639,14.777929,52.04054,84.41249,26,11,14,49,55,26.22179,22.906666,23.601732,30.59364,32.847305
15,3289.3176,2455.431,2568.0535,4136.098,4274.054,2579.5278,1907.5355,1965.74,3242.7114,3319.1453,17148.13671875,16689.689453125,16760.0078125,17507.32421875,17558.76953125,17230.884765625,16859.8515625,16874.966796875,17576.427734375,17653.26171875,66.68868,24.953299,29.11218,131.95287,156.08008,24.664703,12.21307,14.777929,64.352264,95.0692,27,12,14,50,55,27.52669,23.655462,24.663158,31.754267,34.731506
16,3266.3364,2389.3103,2513.9128,3994.0989,4217.49,2566.3486,1885.5294,1949.6636,3168.846,3310.6487,17137.14453125,16646.88671875,16726.595703125,17452.546875,17537.880859375,17230.353515625,16791.8671875,16874.966796875,17559.439453125,17602.99609375,66.68868,24.953299,28.56392,135.85684,164.76527,24.978329,12.016639,13.499514,78.75753,87.22115,27,12,13,50,56,28.87931,24.258064,25.648855,33.0,36.341145
17,3102.89,2363.1863,2455.431,3963.158,4173.403,2475.7266,1834.6167,1932.7335,3102.108,3310.6487,17056.65234375,16629.6484375,16689.689453125,17440.3515625,17521.40234375,17192.73828125,16748.279296875,16859.83203125,17514.19921875,17576.427734375,71.81858,24.953299,31.191624,145.14815,166.35532,26.826847,12.537174,14.189285,78.75753,87.22115,29,12,15,54,58,29.86916,25.388235,26.434307,34.223465,37.508274
18,3053.819,2330.4211,2455.431,3930.787,4031.5771,2432.6846,1812.7648,1915.0372,3095.4534,3270.3206,17031.65625,16607.7578125,16689.689453125,17427.4921875,17467.189453125,17174.849609375,16748.279296875,16824.93359375,17514.19921875,17551.12109375,79.13055,24.953299,31.191624,154.35886,171.45856,31.009312,13.32573,14.777929,72.15474,84.70677,31,12,15,55,63,30.944616,26.507353,27.334436,35.24731,38.37116
19,3053.0684,2299.19,2389.3103,3925.9731,4031.5771,2428.774,1779.523,1885.5294,3095.4534,3264.8394,17031.26953125,16586.599609375,16646.88671875,17425.5703125,17467.189453125,17153.03125,16740.6796875,16794.97265625,17510.21875,17551.12109375,79.51343,24.953299,30.459911,154.35886,171.45856,31.009312,13.32573,15.011103,76.429405,93.7098,31,12,15,55,62,31.843195,27.49135,28.442623,36.915,39.419865
20,2964.6885,2288.0269,2330.4211,3882.9236,4015.0752,2354.3557,1778.466,1814.0138,3073.2156,3247.7615,16985.2109375,16578.96875,16607.7578125,17408.28125,17460.759765625,17140.953125,16722.548828125,16776.548828125,17482.671875,17551.12109375,84.643326,27.03274,33.271065,164.76527,186.99208,32.19619,13.49386,15.273964,76.429405,93.7098,33,13,17,57,74,32.787956,28.41883,29.684525,37.780052,40.183586
21,2919.8406,2221.831,2310.1438,3833.1157,3930.787,2315.8726,1767.6674,1791.4664,3073.2156,3263.3901,16961.30859375,16532.935546875,16594.052734375,17388.0390625,17427.4921875,17083.728515625,16680.080078125,16759.494140625,17458.125,17530.375,88.72212,31.191624,39.143948,171.45856,195.29024,32.494686,13.49386,15.834912,72.15474,83.789856,35,16,18,62,75,33.917675,29.093939,30.318182,38.40682,41.093166
22,2897.765,1985.1876,2298.8335,3796.2441,3925.9731,2304.889,1750.2413,1790.1302,3095.4534,3126.8196,16949.41015625,16356.3505859375,16586.359375,17372.8828125,17425.5703125,17055.103515625,16584.658203125,16732.748046875,17458.125,17514.75390625,91.94154,33.271065,41.74727,171.45856,192.65851,32.99232,13.32573,16.867668,72.15474,93.7098,37,16,19,61,75,34.679146,30.198324,31.022364,39.604496,41.736526
23,2881.0813,1959.4614,2221.831,3796.2441,3930.787,2304.889,1709.7146,1779.523,2982.2913,3118.243,16940.35546875,16335.896484375,16532.935546875,17372.8828125,17427.4921875,17052.529296875,16571.142578125,16722.548828125,17457.296875,17499.0625,92.367004,33.271065,39.55004,177.29906,224.67992,33.96415,12.537174,15.428306,76.41988,93.7098,39,16,19,68,77,35.776943,30.986301,31.91601,40.507248,42.357143
24,2803.3857,1945.8124,2131.258,3788.8142,3930.787,2232.645,1679.9082,1752.3273,2982.2913,3118.243,16897.490234375,16324.9375,16467.67578125,17369.810546875,17427.4921875,17040.91015625,16568.34765625,16665.255859375,17442.841796875,17499.0625,96.91136,33.271065,39.55004,186.85547,224.67992,35.19192,12.537174,15.443295,83.23024,109.67063,39,16,18,70,77,36.688072,31.729658,32.780613,41.466667,43.365314
25,2778.5024,1898.7876,2049.328,3704.453,3930.787,2232.645,1618.4022,1750.2413,2977.893,3079.4265,16883.509765625,16286.5771484375,16406.2109375,17334.50390625,17427.4921875,17033.228515625,16539.435546875,16592.72265625,17442.841796875,17499.0625,95.006065,35.350506,43.749115,186.85547,224.67992,38.15326,12.0714445,15.428306,83.23024,109.67063,38,17,19,69,77,37.516277,32.68578,33.439205,42.475098,43.959408
26,2748.5347,1848.0233,2033.3905,3567.8384,3925.9731,2118.1704,1570.7231,1715.8004,2937.518,3043.897,16866.505859375,16244.0859375,16393.96875,17275.5859375,17425.5703125,17029.009765625,16403.03515625,16592.72265625,17419.71484375,17471.220703125,99.01116,39.55004,43.162113,177.29906,224.67992,38.904335,11.759672,14.556454,83.789856,101.23577,39,18,19,69,77,38.619247,33.6,34.135468,43.45866,44.946968
27,2669.7693,1848.0233,2033.3905,3479.7188,3925.9731,2102.9207,1570.7231,1715.8004,2918.8406,3024.319,16820.916015625,16244.0859375,16393.96875,17236.37109375,17425.5703125,16990.337890625,16403.03515625,16592.72265625,17376.693359375,17471.220703125,100.7116,35.350506,43.749115,169.9928,224.67992,38.846813,12.537174,15.370931,88.587875,101.23577,41,17,19,68,75,39.21245,34.567505,35.3,44.3852,45.914547
28,2623.4055,1820.6277,2033.3905,3458.104,3857.5044,2092.218,1570.7231,1697.691,2830.4895,2937.518,16793.4453125,16220.66796875,16393.96875,17226.6015625,17397.982421875,16984.74609375,16385.568359375,16578.111328125,17351.373046875,17458.125,105.562294,35.155594,41.74727,186.85547,237.47275,38.846813,14.539991,17.266094,80.98869,101.23577,41,16,19,69,78,40.036964,35.351852,35.951275,45.0722,46.385323
29,2622.2812,1820.6277,2033.3905,3451.292,3821.2722,2085.1907,1570.7231,1697.691,2830.4895,2937.518,16792.7734375,16220.66796875,16393.96875,17223.509765625,17383.1875,16984.16796875,16385.568359375,16578.111328125,17351.373046875,17458.125,105.61396,35.155594,43.749115,171.53873,237.47275,38.846813,15.370931,19.170355,85.08117,101.23577,42,16,19,66,78,40.81107,36.138947,36.835556,45.530796,47.089687
30,2566.9897,1820.6277,2011.1704,3387.492,3583.1895,2030.9332,1547.1346,1697.691,2720.3416,2936.5984,16759.357421875,16220.66796875,16376.740234375,17194.251953125,17282.31640625,16957.126953125,16381.2353515625,16568.7265625,17326.80078125,17457.80078125,105.61396,35.350506,48.354286,184.9838,237.47275,38.846813,15.428306,19.798286,77.68003,102.97486,42,17,20,66,78,41.500893,36.764828,37.85501,46.129204,47.884224
31,2555.349,1736.0952,1964.6239,3387.492,3567.8384,2028.8998,1547.1346,1668.7819,2720.3416,2907.866,16752.232421875,16146.12109375,16340.0234375,17194.251953125,17275.5859375,16957.126953125,16372.68359375,16563.552734375,17326.80078125,17431.783203125,107.727875,35.350506,48.354286,182.09496,237.47275,38.846813,15.428306,19.413282,77.68003,109.67063,42,17,21,68,78,42.17491,37.623764,38.353817,46.42492,48.267326
32,2551.5002,1735.9907,1983.6768,3387.492,3567.8384,2000.5823,1557.4482,1616.2828,2647.128,2907.866,16749.8671875,16146.02734375,16355.15625,17194.251953125,17275.5859375,16933.2734375,16372.68359375,16539.435546875,17326.80078125,17431.783203125,108.32201,35.350506,50.65687,186.99208,235.55511,38.36099,17.26064,20.294884,76.41988,109.67063,42,17,21,68,80,42.877007,38.023254,38.923496,47.236065,48.736553
33,2505.9827,1815.616,1963.5089,3323.7585,3503.9802,1996.2502,1467.7832,1578.4778,2642.4048,2871.6912,16721.64453125,16216.345703125,16339.1337890625,17164.470703125,17247.265625,16933.2734375,16334.8017578125,16534.33203125,17293.91015625,17389.30078125,112.85777,35.350506,48.354286,186.99208,237.98991,38.15326,15.370931,19.798286,90.967896,109.67063,42,16,21,69,84,43.4701,38.664707,39.658405,47.52979,49.385963
34,2455.1516,1815.616,1876.4282,3323.7585,3503.9802,1996.2502,1467.7832,1578.4778,2642.4048,2764.4575,16689.51171875,16216.345703125,16268.0048828125,17164.470703125,17247.265625,16922.951171875,16334.8017578125,16513.869140625,17272.2265625,17389.30078125,112.85777,48.354286,55.262043,206.82457,251.46234,38.36099,18.3539,20.594425,81.76571,102.97486,43,20,25,75,87,43.977272,39.40171,40.334595,47.921597,49.934032
35,2455.1516,1815.616,1876.4282,3323.7585,3503.9802,2000.5823,1467.7832,1557.4482,2639.812,2764.4575,16689.51171875,16216.345703125,16268.0048828125,17164.470703125,17247.265625,16913.123046875,16334.8017578125,16513.869140625,17272.2265625,17389.30078125,112.85777,51.98604,67.14107,202.631,250.27731,38.846813,17.34396,21.089188,79.87336,96.63546,44,23,27,73,85,44.52744,39.733707,40.85321,48.346153,50.268833
36,2449.0127,1783.9681,1876.4282,3323.7585,3492.3457,2000.5823,1467.7832,1557.4482,2639.812,2720.3416,16685.5859375,16188.7724609375,16268.0048828125,17164.470703125,17242.05078125,16871.41796875,16334.8017578125,16513.869140625,17272.2265625,17389.30078125,107.66211,48.354286,64.607574,202.32602,250.27731,39.63965,17.34396,21.281473,78.20357,96.63546,42,21,26,71,85,45.18222,40.186813,41.602474,49.001415,50.7907
37,2439.2532,1783.9681,1869.9103,3323.7585,3492.3457,1967.0492,1460.7261,1550.0481,2630.7896,2728.1384,16679.32421875,16188.7724609375,16262.5478515625,17164.470703125,17242.05078125,16843.556640625,16334.8017578125,16454.00390625,17260.8515625,17366.189453125,107.727875,41.446533,55.262043,202.32602,216.64401,39.617363,15.38884,19.170355,83.53948,95.09595,42,18,24,71,80,45.614616,40.864773,42.182243,49.6053,51.108727
38,2408.6948,1769.0293,1848.9606,3323.7585,3492.3457,1925.774,1437.4432,1553.6667,2562.7097,2728.1384,16659.556640625,16175.587890625,16244.8818359375,17164.470703125,17242.05078125,16839.5234375,16334.8017578125,16454.00390625,17260.8515625,17366.189453125,109.33589,43.749115,55.262043,210.99713,235.55511,36.585373,14.540745,17.509485,90.967896,99.00184,42,19,25,77,80,46.141235,41.881027,42.720394,49.961716,51.591293
39,2405.5762,1695.1324,1848.126,3314.9707,3488.7698,1912.6364,1409.9963,1529.0122,2562.7097,2731.3777,16657.525390625,16108.6796875,16244.173828125,17160.3203125,17240.443359375,16834.587890625,16334.8017578125,16454.00390625,17260.8515625,17361.337890625,109.33589,43.749115,55.262043,205.2164,219.03452,38.299,15.369929,18.741089,78.20357,101.387505,43,19,25,74,80,46.614456,42.30174,43.28979,50.35928,51.789692
40,2371.9963,1695.1324,1844.0061,3314.9707,3488.7698,1882.5951,1409.9963,1499.9452,2540.7344,2731.3777,16635.484375,16108.6796875,16240.673828125,17160.3203125,17240.443359375,16808.90234375,16334.8017578125,16412.701171875,17257.265625,17361.337890625,110.84041,43.749115,55.262043,205.2164,219.03452,37.460728,15.369929,18.741089,72.48328,92.285065,44,19,24,74,79,47.06031,42.785137,43.807755,50.762424,52.118134
41,2354.952,1685.3951,1844.0061,3314.9707,3488.7698,1874.3778,1409.9963,1499.9452,2540.7344,2731.3777,16624.17578125,16099.6474609375,16240.673828125,17160.3203125,17240.443359375,16804.869140625,16334.8017578125,16412.701171875,17257.265625,17361.337890625,112.85777,43.749115,55.262043,209.05516,219.03452,41.464672,15.369929,19.798286,78.20357,95.63201,44,19,24,75,80,47.507423,43.155804,44.200287,51.1443,52.346886
42,2331.1184,1656.7177,1807.7899,3314.9707,3488.7698,1866.8085,1389.2445,1485.2714,2529.955,2734.3584,16608.2265625,16072.7373046875,16209.572265625,17160.3203125,17240.443359375,16803.421875,16297.822265625,16401.302734375,17257.265625,17361.337890625,110.84041,43.749115,55.151592,211.12459,254.9892,40.095695,15.369929,20.011065,86.13822,109.781906,44,19,22,79,85,47.831562,43.54321,44.60856,51.43077,52.81016
43,2323.2034,1652.802,1738.5121,3276.2917,3488.7698,1865.3539,1376.2336,1463.3252,2518.2334,2734.3584,16602.892578125,16069.02734375,16148.3017578125,17141.91796875,17240.443359375,16792.46484375,16266.7353515625,16366.1630859375,17230.4921875,17361.337890625,110.84041,47.957905,55.151592,210.99713,243.72452,40.095695,15.369929,20.011065,84.67721,95.63201,44,20,23,79,85,48.382393,44.15562,44.985817,51.71066,53.322834
44,2298.4778,1607.3553,1738.5121,3044.582,3451.292,1839.136,1375.3792,1409.9963,2441.2432,2734.3584,16586.115234375,16025.3095703125,16148.3017578125,17026.904296875,17223.509765625,16762.046875,16242.9990234375,16361.5888671875,17188.86328125,17361.337890625,121.39664,43.944492,55.151592,235.55511,254.9892,42.873795,15.369929,20.011065,92.195435,109.781906,46,20,23,84,90,48.740955,44.530552,45.45389,52.06102,53.690414
45,2284.3767,1549.1537,1712.9208,3044.582,3451.292,1821.759,1329.5685,1407.3456,2441.2432,2734.3584,16576.46484375,15967.478515625,16125.048828125,17026.904296875,17223.509765625,16762.046875,16242.9990234375,16346.478515625,17188.86328125,17361.337890625,124.24533,43.944492,55.151592,238.44263,254.9892,46.119198,15.369929,20.011065,92.285065,113.14089,47,20,24,85,90,49.148197,45.090115,46.0099,52.27456,53.870346
46,2291.4033,1549.1537,1712.9208,3050.0566,3451.292,1799.4711,1329.5685,1407.3456,2469.433,2734.3584,16581.28125,15967.478515625,16125.048828125,17029.72265625,17223.509765625,16734.869140625,16242.9990234375,16346.478515625,17165.12109375,17361.337890625,121.39664,43.749115,55.151592,248.57198,258.7844,42.873795,15.369929,20.011065,91.755844,113.14089,46,19,24,85,93,49.4403,45.325302,46.034164,52.373936,54.189156
47,2284.3767,1549.1537,1705.6074,3044.582,3449.746,1802.5648,1329.5685,1398.5027,2441.2432,2734.3584,16576.46484375,15967.478515625,16118.33984375,17026.904296875,17222.806640625,16734.869140625,16242.9990234375,16319.923828125,17144.38671875,17361.337890625,124.24533,43.749115,57.56463,248.64578,258.7844,43.402004,15.369929,20.299297,91.755844,109.343956,47,19,25,86,93,49.809895,45.96838,46.642765,52.670227,54.35759
48,2278.156,1549.1537,1705.6074,3044.582,3449.746,1799.4711,1329.5685,1398.5027,2441.2432,2734.3584,16572.189453125,15967.478515625,16118.33984375,17026.904296875,17222.806640625,16728.890625,16242.9990234375,16319.923828125,17144.38671875,17361.337890625,124.24533,43.749115,57.56463,249.53299,267.91797,43.402004,15.369929,20.299297,91.755844,109.343956,47,19,25,86,93,50.20488,46.32944,47.047092,53.073257,54.636024
49,2264.2007,1549.1537,1705.6074,2997.792,3314.9707,1776.1531,1329.5685,1398.5027,2441.2432,2734.3584,16562.5546875,15967.478515625,16118.33984375,17002.62109375,17160.3203125,16718.931640625,16242.9990234375,16319.923828125,17144.38671875,17329.830078125,122.292656,43.944492,64.74317,249.53299,267.91797,46.418156,17.50833,21.242126,91.755844,109.343956,47,20,27,86,93,50.502415,46.55612,47.39477,53.33524,54.937424
50,2254.412,1549.1537,1705.6074,2981.177,3314.9707,1769.7195,1329.5685,1398.5027,2372.8425,2734.3584,16555.76171875,15967.478515625,16118.33984375,16993.90625,17160.3203125,16718.931640625,16242.9990234375,16319.923828125,17144.38671875,17329.830078125,124.661385,50.65687,64.74317,248.64578,267.91797,46.331223,20.011065,22.859001,91.755844,109.343956,49,22,27,86,93,50.775482,46.919678,47.61039,53.60565,55.007317
51,2237.3733,1525.7098,1688.2574,2981.177,3214.2627,1757.7738,1282.4447,1382.1956,2354.73,2614.1206,16543.8671875,15943.568359375,16102.3076171875,16993.90625,17111.9453125,16716.13671875,16223.044921875,16288.1474609375,17144.38671875,17260.67578125,132.69446,55.262043,67.092476,250.27731,267.91797,47.53317,21.242126,24.937391,91.755844,109.343956,50,22,27,86,93,51.06596,47.42405,47.858795,53.94909,55.239758
52,2221.9749,1478.3833,1685.8639,2981.177,3214.2627,1755.1802,1229.8375,1376.2336,2363.8655,2614.1206,16533.037109375,15894.158203125,16100.083984375,16993.90625,17111.9453125,16710.248046875,16197.900390625,16288.1474609375,17143.978515625,17260.67578125,134.18495,55.262043,67.092476,251.84866,268.9411,50.307568,21.242126,24.937391,91.77221,101.73939,51,22,27,87,93,51.36694,47.654034,48.277077,54.05783,55.435406
53,2221.9749,1478.3833,1685.8639,2977.2544,3214.2627,1755.1802,1229.8375,1376.2336,2372.8425,2614.1206,16533.037109375,15894.158203125,16100.083984375,16991.841796875,17111.9453125,16710.248046875,16197.900390625,16288.1474609375,17139.263671875,17260.67578125,129.31381,55.262043,67.092476,248.64578,268.9411,50.701797,21.242126,24.937391,91.77221,101.73939,49,22,27,86,95,51.67122,47.97423,48.589554,54.230858,55.67417
54,2207.2246,1478.3833,1685.3951,2977.2544,3214.2627,1755.1802,1211.7761,1375.3792,2372.8425,2614.1206,16522.591796875,15894.158203125,16099.6474609375,16991.841796875,17111.9453125,16710.248046875,16197.900390625,16288.1474609375,17139.263671875,17260.67578125,132.69446,56.428886,67.092476,248.64578,268.9411,50.37584,20.299297,24.052446,95.511375,109.343956,49,22,27,86,95,51.980186,48.369564,48.78915,54.57515,55.92217
55,2192.545,1478.3833,1677.4438,2977.2544,3214.2627,1740.6761,1211.7761,1375.3792,2372.8425,2614.1206,16512.12890625,15894.158203125,16092.232421875,16991.841796875,17111.9453125,16690.5390625,16197.900390625,16288.1474609375,17139.263671875,17260.67578125,138.62944,56.428886,67.092476,248.64578,268.9411,50.37584,20.299297,24.052446,95.511375,109.343956,51,22,27,86,95,52.34136,48.663692,49.17697,54.83888,56.16783
56,2182.4888,1470.3602,1670.0165,2977.2544,3214.2627,1719.061,1211.7761,1333.0879,2372.8425,2614.1206,16504.921875,15885.626953125,16085.2734375,16991.841796875,17111.9453125,16690.5390625,16163.1005859375,16266.7353515625,17139.263671875,17260.67578125,141.40202,50.65687,67.092476,248.57198,255.73988,50.307568,18.241367,23.735964,95.511375,108.57626,54,22,27,85,93,52.561214,48.949265,49.35867,55.081966,56.24014
57,2159.2712,1470.3602,1656.7177,2977.2544,3184.7356,1719.061,1211.7761,1321.6042,2372.8425,2614.1206,16488.15234375,15885.626953125,16072.7373046875,16991.841796875,17097.474609375,16689.9296875,16115.2470703125,16250.537109375,17139.263671875,17260.67578125,138.62944,50.65687,67.092476,248.57198,255.73988,47.88984,18.241367,23.584244,95.04188,108.57626,51,22,27,85,93,52.758812,49.330837,49.548836,55.306778,56.29459
58,2157.351,1470.3602,1656.7177,2977.2544,3184.7356,1700.005,1211.7761,1321.6042,2372.8425,2614.1206,16486.7578125,15885.626953125,16072.7373046875,16991.841796875,17097.474609375,16689.9296875,16115.2470703125,16250.537109375,17139.263671875,17260.67578125,141.40202,50.65687,67.092476,240.82314,251.84866,47.88984,18.241367,23.584244,92.00746,108.57626,54,22,27,84,93,53.002182,49.69297,49.95376,55.458725,56.469784
59,2155.9888,1470.3602,1656.7177,3020.037,3095.8398,1699.5474,1211.7761,1321.6042,2412.8276,2592.2358,16485.767578125,15885.626953125,16072.7373046875,17014.212890625,17053.0859375,16670.705078125,16115.2470703125,16250.537109375,17130.982421875,17260.67578125,152.49239,50.65687,67.092476,248.57198,255.73988,50.37584,18.142002,23.132135,95.04188,115.29787,56,22,27,85,93,53.21182,50.045097,50.165115,55.63318,56.7829
60,2155.9888,1470.3602,1643.0137,2977.2544,3095.8398,1699.5474,1178.3104,1299.406,2372.8425,2560.6965,16485.767578125,15885.626953125,16059.7138671875,16991.841796875,17053.0859375,16670.705078125,16115.2470703125,16250.537109375,17130.982421875,17260.67578125,152.49239,50.65687,67.092476,248.57198,255.73988,47.88984,19.927345,23.584244,95.04188,115.29787,56,22,27,85,93,53.335358,50.323708,50.482758,55.75893,56.991093
61,2129.7393,1470.3602,1643.0137,2974.1084,3095.8398,1692.9971,1178.3073,1299.406,2356.1538,2542.0488,16466.55859375,15885.626953125,16059.7138671875,16990.18359375,17053.0859375,16668.4453125,16115.2470703125,16250.537109375,17127.681640625,17218.580078125,146.20212,50.65687,67.092476,249.65083,269.15527,50.37584,19.927345,23.584244,97.27121,127.8233,55,22,27,86,93,53.522655,50.562363,50.788418,55.899582,57.129856
62,2102.1987,1470.3602,1557.9827,2885.329,3095.8398,1691.2476,1169.5813,1309.433,2340.3857,2542.0488,16446.150390625,15885.626953125,15976.3896484375,16942.666015625,17053.0859375,16658.513671875,16115.2470703125,16234.19921875,17127.681640625,17218.580078125,149.0944,50.65687,67.092476,248.57198,257.85074,50.90724,19.927345,23.584244,97.27121,149.31752,56,22,27,86,93,53.767838,50.848255,51.18033,56.04158,57.196705
