id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(((Exp((Sqrt(Abs((Abs((((t0 / Exp((Abs((x4 + x6)) ^ t1))) + t2) / t3)) ^ x7))) - (Exp(Sqrt(Abs(t4))) * Sin(x0)))) * (Log(Exp((x3 - ((x3 * t5) - x1)))) - t6)) + (t7 * t8)) - ((t9 * x5) - ((Abs(t10) ^ x5) + x2))),3677.7559782621333;0.5620162785223225;4866.355328610102;-4223.445977402646;167.4242110595689;-36.46909445115047;-226.12604869380667;42.29016358346507;48.677668918537265;141.24095150026315;-8.880431196480034,49,218264.5589080748,225219.97011281532,0.5933578552004647,0.5686011692421064
