run,algorithm,dataset,r2_test,mse_test,hypervolume,size,size_mse
2,eggp_mo_i50,1028,0.3628229318730583,0.4053169929527558,17.073128347014446,29.0,29.0
3,eggp_mo_i50,1028,0.4111445162161706,0.3781352095480155,17.16680513261015,33.0,33.0
4,eggp_mo_i50,1028,0.3713966449484579,0.4359051266585799,18.195679814949912,27.0,27.0
5,eggp_mo_i50,1028,0.3993815516827312,0.3856888303959974,0.0,28.0,28.0
6,eggp_mo_i50,1028,0.3752970451652843,0.3973820399510421,18.251141784546874,34.0,34.0
7,eggp_mo_i50,1028,0.4021619680977982,0.3839033781539868,16.65868431014689,35.0,35.0
8,eggp_mo_i50,1028,0.3765843165909135,0.4003281392008797,15.101388927304695,40.0,40.0
9,eggp_mo_i50,1028,0.3701120108152702,0.4006803107712433,18.07498236081934,41.0,41.0
10,eggp_mo_i50,1028,0.4084141599644747,0.4102353232094404,15.83813434300544,36.0,36.0
11,eggp_mo_i50,1028,0.3781341253869517,0.3955773346630877,17.798859120155708,19.0,19.0
12,eggp_mo_i50,1028,0.3295613945441402,0.4264751089075143,18.37398561008514,43.0,43.0
13,eggp_mo_i50,1028,0.40107495211092,0.3846014085354634,18.16222836559502,31.0,31.0
14,eggp_mo_i50,1028,0.3955612072261704,0.388142075362563,18.592366599697094,31.0,31.0
15,eggp_mo_i50,1028,0.3789830125559348,0.3950373459976138,11.25863844056075,27.0,27.0
16,eggp_mo_i50,1028,0.3708340666971544,0.4002210012112657,9.237402085228876,32.0,32.0
17,eggp_mo_i50,1028,0.4065558758687242,0.411523950700236,15.934272218373835,34.0,34.0
18,eggp_mo_i50,1028,0.4056533349892969,0.4121498178598681,3.155253835984695e-13,36.0,36.0
19,eggp_mo_i50,1028,0.3667281173071702,0.4066573253664847,14.203647994048016,37.0,37.0
20,eggp_mo_i50,1028,0.3933696396560143,0.3895493966581965,15.9317248166662,35.0,35.0
21,eggp_mo_i50,1028,0.4233088760740998,0.3999065792405551,18.07273083173102,24.0,24.0
22,eggp_mo_i50,1028,0.4043258576580288,0.3825138303704818,12.856546608312815,34.0,34.0
23,eggp_mo_i50,1028,0.3628707413905458,0.4052865806688995,17.29940610758682,25.0,25.0
24,eggp_mo_i50,1028,0.4069107841908376,0.4112778394508134,16.768608118690462,28.0,28.0
25,eggp_mo_i50,1028,0.3753784296474436,0.3973302701758385,14.830791137702516,42.0,42.0
26,eggp_mo_i50,1028,0.3442964324090518,0.4546977746527917,16.463286002131387,29.0,29.0
27,eggp_mo_i50,1028,0.3892693697993856,0.4235112819116984,18.406623874940195,36.0,36.0
28,eggp_mo_i50,1028,0.3894092830292892,0.3884050536453564,18.40128179752631,36.0,36.0
29,eggp_mo_i50,1028,0.4164337797707491,0.4046741161950091,16.269511516349265,27.0,27.0
0,eggp_mo_morecx,1028,0.3907169734724626,0.4225074408450017,18.343380512143703,42.0,42.0
1,eggp_mo_morecx,1028,0.408995816465397,0.3795150031525408,17.67557330245084,49.0,49.0
2,eggp_mo_morecx,1028,0.3713898235067806,0.3998674767513336,11.902992821005709,42.0,42.0
3,eggp_mo_morecx,1028,0.4020872278205322,0.3839513728338088,18.578588461455688,44.0,44.0
4,eggp_mo_morecx,1028,0.3960180868177788,0.4188313826985541,14.378557126062795,48.0,48.0
5,eggp_mo_morecx,1028,0.3837113898211536,0.3957514690269628,18.3710930192127,46.0,46.0
6,eggp_mo_morecx,1028,0.3907523708013806,0.3875506972595311,18.909761171673804,48.0,48.0
7,eggp_mo_morecx,1028,0.4078260000667463,0.3802662040519432,18.288205642097086,49.0,49.0
8,eggp_mo_morecx,1028,0.3685857282285681,0.4054644552746451,18.59011317691296,48.0,48.0
9,eggp_mo_morecx,1028,0.3745533204850305,0.3978551333281646,18.286034435081028,45.0,45.0
10,eggp_mo_morecx,1028,0.4478917497889703,0.3828595803752151,18.066512580758708,49.0,49.0
11,eggp_mo_morecx,1028,0.3659443079985846,0.4033314431764717,17.78763494507127,46.0,46.0
12,eggp_mo_morecx,1028,0.3699523724917809,0.4007818588784702,18.51010866694562,49.0,49.0
13,eggp_mo_morecx,1028,0.4119859064137018,0.3775949084598594,11.913133858971,47.0,47.0
14,eggp_mo_morecx,1028,0.4055851723019112,0.381705157920509,18.079221675801282,41.0,41.0
15,eggp_mo_morecx,1028,0.3779446106183031,0.3956978875831333,18.435136921713728,47.0,47.0
16,eggp_mo_morecx,1028,0.3765371114202077,0.3965932169524598,18.098144971920963,36.0,36.0
17,eggp_mo_morecx,1028,0.4331880420591366,0.3930558695436024,18.195305976964704,39.0,39.0
18,eggp_mo_morecx,1028,0.3952089055145764,0.419392509640731,18.115042629036328,41.0,41.0
19,eggp_mo_morecx,1028,0.4210362113121763,0.3717832296464642,18.18352445724774,47.0,47.0
20,eggp_mo_morecx,1028,0.4319676711447092,0.3647635618871027,17.891120208959016,40.0,40.0
21,eggp_mo_morecx,1028,0.4078479933198947,0.4106279315863004,18.473224821072957,49.0,49.0
22,eggp_mo_morecx,1028,0.3945389104371853,0.3887985461285974,18.383570909681673,41.0,41.0
23,eggp_mo_morecx,1028,0.3656744312253207,0.4035031154598585,18.386572474073184,42.0,42.0
24,eggp_mo_morecx,1028,0.4138718133164257,0.4064507123629938,18.292582580225197,44.0,44.0
25,eggp_mo_morecx,1028,0.395166096833114,0.3847430661434925,18.539764738254377,49.0,49.0
26,eggp_mo_morecx,1028,0.4081587022286127,0.4104124704292444,18.59445623241411,47.0,47.0
27,eggp_mo_morecx,1028,0.4230122122994911,0.4001123007964561,15.599066658748615,47.0,47.0
28,eggp_mo_morecx,1028,0.392281304034904,0.3865781220498505,18.89547305011942,46.0,46.0
29,eggp_mo_morecx,1028,0.4008748558830323,0.4154634551850791,18.26510890016002,43.0,43.0
0,eggp_mo_moremut,1028,0.4146755328545851,0.4058933728829164,17.32108938230325,37.0,37.0
1,eggp_mo_moremut,1028,0.3378473880958795,0.4252031670762988,18.01159947635969,45.0,45.0
2,eggp_mo_moremut,1028,0.3708140346477465,0.400233743870151,18.368825112260616,47.0,47.0
3,eggp_mo_moremut,1028,0.4020762300849368,0.3839584350607362,17.988461671318902,40.0,40.0
4,eggp_mo_moremut,1028,0.39780996465294,0.4175888046429079,16.694404867125872,46.0,46.0
5,eggp_mo_moremut,1028,0.4275437819836667,0.3676043747877126,11.931296674149706,47.0,47.0
6,eggp_mo_moremut,1028,0.3322506857543055,0.424764414218387,0.0,44.0,44.0
7,eggp_mo_moremut,1028,0.4100887367182423,0.3788131813300227,17.878082235648485,48.0,48.0
8,eggp_mo_moremut,1028,0.410754191111529,0.3783858579147202,16.670142249887775,45.0,45.0
9,eggp_mo_moremut,1028,0.3975407225721665,0.38323253443718,18.453689406835096,45.0,45.0
10,eggp_mo_moremut,1028,0.4019229358729621,0.4147366638991477,16.489903944528887,46.0,46.0
11,eggp_mo_moremut,1028,0.3667089978247202,0.402845013585115,12.047849858431169,47.0,47.0
12,eggp_mo_moremut,1028,0.3675255836878577,0.4023255722192988,17.946044754406376,47.0,47.0
13,eggp_mo_moremut,1028,0.4005665891975134,0.3849278552139459,17.760669693112963,48.0,48.0
14,eggp_mo_moremut,1028,0.4043025768080154,0.3825287802339724,17.19189623444971,45.0,45.0
15,eggp_mo_moremut,1028,0.3644609881160582,0.4042750031136489,18.16116247072851,46.0,46.0
16,eggp_mo_moremut,1028,0.3738992075457595,0.3982712234589287,17.40346305903498,43.0,43.0
17,eggp_mo_moremut,1028,0.361942948454216,0.4424607944490841,16.98245639180446,42.0,42.0
18,eggp_mo_moremut,1028,0.3837430144714866,0.4273435341575851,16.35139118531459,44.0,44.0
19,eggp_mo_moremut,1028,0.4032952565466944,0.3831756337805319,3.824033672313506,34.0,34.0
20,eggp_mo_moremut,1028,0.3892674679447392,0.3921836177911603,14.904580637120924,48.0,48.0
21,eggp_mo_moremut,1028,0.406227393929952,0.4117517365686615,17.250749644072293,46.0,46.0
22,eggp_mo_moremut,1028,0.3721839603325737,0.4031538403816538,17.816296225855872,45.0,45.0
23,eggp_mo_moremut,1028,0.3811383105488994,0.3936663316514863,18.694497809917344,49.0,49.0
24,eggp_mo_moremut,1028,0.428865181973929,0.3960535577643648,12.066303810031005,45.0,45.0
25,eggp_mo_moremut,1028,0.3602409563884842,0.4069594226502992,18.105107765559943,48.0,48.0
26,eggp_mo_moremut,1028,0.3776884649497964,0.4315420627764732,17.694860759535267,45.0,45.0
27,eggp_mo_moremut,1028,0.3942807754653016,0.4200361216154898,16.950458418012282,49.0,49.0
28,eggp_mo_moremut,1028,0.3862668308782947,0.3904040101678866,18.431280880687943,48.0,48.0
29,eggp_mo_moremut,1028,0.4263707847770747,0.3977832980167731,17.865395859111672,39.0,39.0
0,eggp_mo_onlycx,1028,0.4076865878245077,0.4107398582604816,18.418119880065237,44.0,44.0
1,eggp_mo_onlycx,1028,0.3791926599821507,0.398653184136386,18.41377423272634,49.0,49.0
2,eggp_mo_onlycx,1028,0.3888418116973645,0.3887660298721355,18.692289690494633,48.0,48.0
3,eggp_mo_onlycx,1028,0.3925912731238963,0.390049226921874,17.970853635771373,47.0,47.0
4,eggp_mo_onlycx,1028,0.401412669321348,0.4150905083449712,13.545722076833707,46.0,46.0
5,eggp_mo_onlycx,1028,0.3923145822523296,0.3902269047453489,18.086326650919133,46.0,46.0
6,eggp_mo_onlycx,1028,0.3875695358946704,0.3895753418018168,18.56329335963196,49.0,49.0
7,eggp_mo_onlycx,1028,0.3988753709685608,0.3860138757690863,18.08110815206164,48.0,48.0
8,eggp_mo_onlycx,1028,0.3993991795113001,0.3856775106361695,18.270654474032998,45.0,45.0
9,eggp_mo_onlycx,1028,0.3611630198597116,0.4063728855444236,18.512883998081925,44.0,44.0
10,eggp_mo_onlycx,1028,0.4496858086766954,0.3816154898682171,18.26609264479467,38.0,38.0
11,eggp_mo_onlycx,1028,0.3799095296584243,0.3944479758763629,18.89187776810311,44.0,44.0
12,eggp_mo_onlycx,1028,0.3817098119524137,0.3933027918413961,12.038158346212656,46.0,46.0
13,eggp_mo_onlycx,1028,0.4082599834608299,0.3799875203915523,18.378797226856545,43.0,43.0
14,eggp_mo_onlycx,1028,0.385945473627755,0.3943168458101954,18.022672778442956,49.0,49.0
15,eggp_mo_onlycx,1028,0.3847835668334312,0.3913475345859676,18.68496986799689,43.0,43.0
16,eggp_mo_onlycx,1028,0.3817147772815823,0.3932996333280278,18.6128584682997,42.0,42.0
17,eggp_mo_onlycx,1028,0.4134405834623391,0.406749748794559,18.150936464028632,42.0,42.0
18,eggp_mo_onlycx,1028,0.3955933878719094,0.4191258902704645,18.07717400246259,46.0,46.0
19,eggp_mo_onlycx,1028,0.4161143816638393,0.3749437964352364,18.170279985956288,47.0,47.0
20,eggp_mo_onlycx,1028,0.3855902361680029,0.3945449625467833,17.897754707819132,49.0,49.0
21,eggp_mo_onlycx,1028,0.4101230453357618,0.4090502962950441,18.46075113274431,45.0,45.0
22,eggp_mo_onlycx,1028,0.3950728696919368,0.3884556626873359,17.653638800628272,42.0,42.0
23,eggp_mo_onlycx,1028,0.3807565977989383,0.3939091443196206,18.87673972515706,44.0,44.0
24,eggp_mo_onlycx,1028,0.4119152787201368,0.407807471683722,17.92004678332404,49.0,49.0
25,eggp_mo_onlycx,1028,0.372909247249734,0.3989009506578487,18.711155344005412,45.0,45.0
26,eggp_mo_onlycx,1028,0.4135562150447065,0.4066695640498348,18.24472719817886,46.0,46.0
27,eggp_mo_onlycx,1028,0.40084833814775,0.4154818439140988,12.992711537365738,43.0,43.0
28,eggp_mo_onlycx,1028,0.3883358411237755,0.3890878846306762,19.06351456657777,47.0,47.0
29,eggp_mo_onlycx,1028,0.3882683275610207,0.424205454859072,18.318357299626605,38.0,38.0
0,eggp_mo_ts2,1028,0.4060817877123824,0.4118527072303703,16.222341707198048,29.0,29.0
1,eggp_mo_ts2,1028,0.3960851347696145,0.387805633813008,16.224510963941956,20.0,20.0
2,eggp_mo_ts2,1028,0.3486715445512126,0.414318882760657,14.919477839257535,16.0,16.0
3,eggp_mo_ts2,1028,0.4044242234154361,0.3824506645219606,16.87406357010976,38.0,38.0
4,eggp_mo_ts2,1028,0.4032155174950286,0.4138403229058082,14.5415934756846,45.0,45.0
5,eggp_mo_ts2,1028,0.4028801554782297,0.3834421921022765,20.029970293228544,28.0,28.0
6,eggp_mo_ts2,1028,0.3655891690363125,0.4035573518970908,19.357757923562534,28.0,28.0
7,eggp_mo_ts2,1028,0.3904895197514055,0.3913988737771911,9.982805454004572,22.0,22.0
8,eggp_mo_ts2,1028,0.3919588557494192,0.39045533552238,16.284478218223576,22.0,22.0
9,eggp_mo_ts2,1028,0.3785025933181396,0.3953429472041861,11.398649901028227,45.0,45.0
10,eggp_mo_ts2,1028,0.3864082377302955,0.4254953345371595,18.023746104047802,25.0,25.0
11,eggp_mo_ts2,1028,0.3300011168041343,0.4261953956016367,15.609611940490371,30.0,30.0
12,eggp_mo_ts2,1028,0.374490586815958,0.3978950390676792,18.221566695543082,26.0,26.0
13,eggp_mo_ts2,1028,0.3790739880570928,0.3987293896477296,17.60532678673527,39.0,39.0
14,eggp_mo_ts2,1028,0.3835103669132061,0.3958805564542076,15.785040624358505,45.0,45.0
15,eggp_mo_ts2,1028,0.333019989369239,0.4242750497332697,15.532380543148072,38.0,38.0
16,eggp_mo_ts2,1028,0.379320670370565,0.394822557272597,16.46462233530463,17.0,17.0
17,eggp_mo_ts2,1028,0.4128715966637973,0.4071443128077675,18.975205897675572,34.0,34.0
18,eggp_mo_ts2,1028,0.4239910598962855,0.3994335187278731,16.846712658611875,31.0,31.0
19,eggp_mo_ts2,1028,0.382560380826892,0.3964905926985979,16.666459807398883,38.0,38.0
20,eggp_mo_ts2,1028,0.4012907225481453,0.3844628509407031,11.806591319392707,37.0,37.0
21,eggp_mo_ts2,1028,0.4056437934758553,0.4121564344243389,16.415326051049313,41.0,41.0
22,eggp_mo_ts2,1028,0.4019443818970629,0.3840431017464056,17.62355110846884,30.0,30.0
23,eggp_mo_ts2,1028,0.3490330944257866,0.4140888959715912,12.452208892054713,28.0,28.0
24,eggp_mo_ts2,1028,0.4034643746995485,0.4136677528258295,15.760326798232674,28.0,28.0
25,eggp_mo_ts2,1028,0.3783189324582495,0.3954597763733095,18.743890943941366,18.0,18.0
26,eggp_mo_ts2,1028,0.3760382778799283,0.4326863853416021,13.633010673134043,30.0,30.0
27,eggp_mo_ts2,1028,0.3958370911714517,0.4189568941669591,15.859290352760494,16.0,16.0
28,eggp_mo_ts2,1028,0.3959545772180983,0.3842415030543129,16.97533782618872,38.0,38.0
29,eggp_mo_ts2,1028,0.4113934126049178,0.408169359849328,12.503485252616775,33.0,33.0
0,eggp_mo_evenmorecx_2,1028,0.3985039410374889,0.4171075665754146,17.50180602725162,34.0,34.0
1,eggp_mo_evenmorecx_2,1028,0.3423153784617562,0.4223340344626345,15.178039163448858,24.0,24.0
2,eggp_mo_evenmorecx_2,1028,0.3721782553378169,0.3993659445479804,17.743637736350998,31.0,31.0
3,eggp_mo_evenmorecx_2,1028,0.4038740776798364,0.3828039421575465,16.230521310146734,36.0,36.0
4,eggp_mo_evenmorecx_2,1028,0.3883696537216495,0.4241351902120131,14.072921020982248,23.0,23.0
5,eggp_mo_evenmorecx_2,1028,0.3954069996285518,0.3882411002062558,14.141371904655797,34.0,34.0
6,eggp_mo_evenmorecx_2,1028,0.4064444127402543,0.3775687761105959,14.27594438172321,35.0,35.0
7,eggp_mo_evenmorecx_2,1028,0.3630424404156086,0.409024093176409,17.417101800823126,22.0,22.0
8,eggp_mo_evenmorecx_2,1028,0.3928065891544514,0.3899109611256386,16.026924272825728,45.0,45.0
9,eggp_mo_evenmorecx_2,1028,0.400544991931844,0.3813214778662583,17.30242779229632,24.0,24.0
10,eggp_mo_evenmorecx_2,1028,0.3987393787884579,0.416944302218278,16.88119463727011,24.0,24.0
11,eggp_mo_evenmorecx_2,1028,0.3796321220860903,0.3946244386033898,16.3663434852246,46.0,46.0
12,eggp_mo_evenmorecx_2,1028,0.3777715003960232,0.3958080053482784,17.99284448179513,23.0,23.0
13,eggp_mo_evenmorecx_2,1028,0.4023390776572366,0.3837896467509252,16.57405724505813,49.0,49.0
14,eggp_mo_evenmorecx_2,1028,0.3997381630934208,0.3854598313729403,13.31247002359204,40.0,40.0
15,eggp_mo_evenmorecx_2,1028,0.4002153608835186,0.3815311606561363,17.684807342015226,48.0,48.0
16,eggp_mo_evenmorecx_2,1028,0.3877147878713249,0.3894829450453373,14.322505806417551,34.0,34.0
17,eggp_mo_evenmorecx_2,1028,0.3868214062398923,0.4252088227486687,17.617744390740057,42.0,42.0
18,eggp_mo_evenmorecx_2,1028,0.3784466155544648,0.4310163230827563,14.140684779516281,27.0,27.0
19,eggp_mo_evenmorecx_2,1028,0.3828178701203835,0.3963252452226346,18.832234656042836,45.0,45.0
20,eggp_mo_evenmorecx_2,1028,0.3751669120048166,0.4012383295530762,17.083826204244865,29.0,29.0
21,eggp_mo_evenmorecx_2,1028,0.4108317183554829,0.4085588668428489,16.97799685387898,26.0,26.0
22,eggp_mo_evenmorecx_2,1028,0.394110982968595,0.3890733409593545,18.56141845040728,28.0,28.0
23,eggp_mo_evenmorecx_2,1028,0.3354449066485234,0.4227325268946999,18.272393259487792,37.0,37.0
24,eggp_mo_evenmorecx_2,1028,0.3783863280298758,0.4310581294791598,15.565457912158166,25.0,25.0
25,eggp_mo_evenmorecx_2,1028,0.373440571700697,0.3985629679533242,15.450305187205485,18.0,18.0
26,eggp_mo_evenmorecx_2,1028,0.3949440244859326,0.4195761914448648,17.685758011854062,39.0,39.0
27,eggp_mo_evenmorecx_2,1028,0.3970104269692595,0.4181432442151315,18.70232789357235,21.0,21.0
28,eggp_mo_evenmorecx_2,1028,0.3936577443888825,0.3857025496333895,19.697693377838064,42.0,42.0
29,eggp_mo_evenmorecx_2,1028,0.3928758291863705,0.4210103819033875,18.2900393721218,45.0,45.0
0,eggp_mo_i10r5,1028,0.3398895562423223,0.4577537238426738,16.98058379775172,9.0,9.0
1,eggp_mo_i10r5,1028,0.4157929768839362,0.3751501874210474,16.47016485094104,27.0,27.0
2,eggp_mo_i10r5,1028,0.3793808144924558,0.3947842987792394,16.74739658762891,32.0,32.0
3,eggp_mo_i10r5,1028,0.3950178839947011,0.3884909719078813,18.44074346495641,31.0,31.0
4,eggp_mo_i10r5,1028,0.3998047478989797,0.4162055217880939,18.190238375829622,22.0,22.0
5,eggp_mo_i10r5,1028,0.3653246864013976,0.4075585424804538,16.831561991473563,21.0,21.0
6,eggp_mo_i10r5,1028,0.3771332940566668,0.3962139770746491,17.12174366943868,35.0,35.0
7,eggp_mo_i10r5,1028,0.3922659197609108,0.3902581535014469,15.169346375211786,23.0,23.0
8,eggp_mo_i10r5,1028,0.3559316221515343,0.4135903251779618,16.38570633874484,28.0,28.0
9,eggp_mo_i10r5,1028,0.3377402618310271,0.4212724202667797,14.91726441239102,44.0,44.0
10,eggp_mo_i10r5,1028,0.4035566564475213,0.4136037600285987,15.86755035469144,27.0,27.0
11,eggp_mo_i10r5,1028,0.3401650979782473,0.4197299490374186,18.81446713696551,33.0,33.0
12,eggp_mo_i10r5,1028,0.3523557350276476,0.4119753191265114,16.648681492971804,32.0,32.0
13,eggp_mo_i10r5,1028,0.3281451458616691,0.4314334892883709,15.956398775519457,14.0,14.0
14,eggp_mo_i10r5,1028,0.3954150672507189,0.3882359195599297,18.786979104653977,40.0,40.0
15,eggp_mo_i10r5,1028,0.35899080275973,0.4077546623644734,17.306693502567263,35.0,35.0
16,eggp_mo_i10r5,1028,0.3673108008659765,0.4024621984914254,19.39214719743202,43.0,43.0
17,eggp_mo_i10r5,1028,0.410054934315878,0.409097527895879,18.645992849669092,41.0,41.0
18,eggp_mo_i10r5,1028,0.3890017577581031,0.4236968575371118,15.400280628295944,36.0,36.0
19,eggp_mo_i10r5,1028,0.3674502302126773,0.4061936185277768,16.682881710668205,46.0,46.0
20,eggp_mo_i10r5,1028,0.3855360464617627,0.3945797606194663,14.776611919010362,28.0,28.0
21,eggp_mo_i10r5,1028,0.4020408060639336,0.4146549267908236,16.75255348378387,44.0,44.0
22,eggp_mo_i10r5,1028,0.4122992272010838,0.3773937086326435,17.567994703312166,38.0,38.0
23,eggp_mo_i10r5,1028,0.3773821670655201,0.3960556655712675,8.871026861803943,20.0,20.0
24,eggp_mo_i10r5,1028,0.40147432869821,0.415047750637325,17.705913644359832,39.0,39.0
25,eggp_mo_i10r5,1028,0.3344428434715186,0.4233699529007019,15.204100075576259,35.0,35.0
26,eggp_mo_i10r5,1028,0.387145113528025,0.4249843478627174,17.32096646050671,21.0,21.0
27,eggp_mo_i10r5,1028,0.3814694310520004,0.428920151050377,17.439191313246944,35.0,35.0
28,eggp_mo_i10r5,1028,0.3618781173273615,0.4059180023263128,13.971023058378861,28.0,28.0
29,eggp_mo_i10r5,1028,0.3620369703575217,0.4423955949407777,18.336147832306697,42.0,42.0
0,eggp_mo_k3,1028,0.3775240091226095,0.4316561047038724,16.057283228828634,17.0,17.0
1,eggp_mo_k3,1028,0.3605038061834745,0.4106542843077973,11.176130997904126,39.0,39.0
2,eggp_mo_k3,1028,0.3808927210541913,0.3938225544668937,14.107955897728472,34.0,34.0
3,eggp_mo_k3,1028,0.4211900022699399,0.3716844723492291,16.53763199254786,18.0,18.0
4,eggp_mo_k3,1028,0.4020552133421469,0.4146449360607649,17.508821703922848,24.0,24.0
