Id,Expression,max_features,max_samples,MSE_train,OOB_score,MSE_test,R2_train,R2_test
maxfeatsqrt_maxsampl0.1,X,sqrt,0.1,0.030255115786295143,0.6739632422247546,0.08652538967426458,0.7334075893091702,0.3820958058791811
maxfeatsqrt_maxsampl0.2,X,sqrt,0.2,0.019898785677389504,0.7384309975202571,0.07657024887917707,0.8246622065165454,0.4531885021791371
maxfeatsqrt_maxsampl0.3,X,sqrt,0.3,0.014233062544877538,0.7740886528567437,0.07031556458085599,0.8745856243898082,0.4978551101584102
maxfeatsqrt_maxsampl0.4,X,sqrt,0.4,0.010508783454582223,0.7946557801497897,0.0675615617256331,0.9074020428685974,0.5175222843978934
maxfeatsqrt_maxsampl0.5,X,sqrt,0.5,0.008177939403178574,0.8049426155483383,0.06748504962306423,0.9279402334674102,0.5180686806551803
maxfeatsqrt_maxsampl0.6,X,sqrt,0.6,0.006190566173372674,0.8150708222936729,0.06524060983314861,0.945451937075445,0.5340969096508713
maxfeatsqrt_maxsampl0.7,X,sqrt,0.7,0.004814060475454273,0.8235309793783264,0.06311095323949231,0.9575809923707467,0.5493054368382233
maxfeatlog2_maxsampl0.1,X,log2,0.1,0.03194841065208419,0.6570555660157749,0.08993743920050666,0.7184871519368701,0.357729319686516
maxfeatlog2_maxsampl0.2,X,log2,0.2,0.019768600593710117,0.7379572863821448,0.07287528011936888,0.8258093300489497,0.4795754008966815
maxfeatlog2_maxsampl0.3,X,log2,0.3,0.014361046029085727,0.7682658209580492,0.07188084779418558,0.8734579002116999,0.4866769453891513
maxfeatlog2_maxsampl0.4,X,log2,0.4,0.011005173299291083,0.7855437071234277,0.07095442363419671,0.9030281126454208,0.49329282283445375
maxfeatlog2_maxsampl0.5,X,log2,0.5,0.008158675946284074,0.8058478374743306,0.06882362816408961,0.9281099730727059,0.5085094830858485
maxfeatlog2_maxsampl0.6,X,log2,0.6,0.006528902416084364,0.8096307350709346,0.06380466318321065,0.9424706933345287,0.5443514425789594
maxfeatlog2_maxsampl0.7,X,log2,0.7,0.005145094661029509,0.8191154673520405,0.06345944762133986,0.9546640905754624,0.546816732181916
maxfeat0.1_maxsampl0.1,X,0.1,0.1,0.03216179377625868,0.6527021798740875,0.0856837821850585,0.7166069303612452,0.38810598161305143
maxfeat0.1_maxsampl0.2,X,0.1,0.2,0.02013990782194648,0.7346022276219779,0.07369002382864163,0.8225375630598013,0.4737570676075923
maxfeat0.1_maxsampl0.3,X,0.1,0.3,0.014477403164787557,0.7675915041235767,0.07081543802195993,0.8724326213951541,0.49428536147596536
maxfeat0.1_maxsampl0.4,X,0.1,0.4,0.010781059727746765,0.7898352990273265,0.06644994973562776,0.9050028853657948,0.5254606446115266
maxfeat0.1_maxsampl0.5,X,0.1,0.5,0.008387231441715841,0.8017513864042023,0.06903491866279354,0.9260960604195806,0.5070005932002493
maxfeat0.1_maxsampl0.6,X,0.1,0.6,0.006329169987639932,0.8132166208785154,0.06445303178481043,0.9442306320492982,0.539721244670889
maxfeat0.1_maxsampl0.7,X,0.1,0.7,0.005084690072877611,0.8199298927451126,0.06537844902463033,0.9551963445217353,0.5331125579495797
maxfeat0.2_maxsampl0.1,X,0.2,0.1,0.02932122509905464,0.6849681375098375,0.08925152349717147,0.7416365503679125,0.3626276528983017
maxfeat0.2_maxsampl0.2,X,0.2,0.2,0.018407823083797334,0.7564232669876203,0.07952916233691229,0.837799796697431,0.43205799883834795
maxfeat0.2_maxsampl0.3,X,0.2,0.3,0.013436641460787576,0.7834780320214904,0.07521640447301359,0.881603274503338,0.4628567179468408
maxfeat0.2_maxsampl0.4,X,0.2,0.4,0.009942792185299516,0.8030870654047982,0.07052661427482752,0.9123892647974055,0.4963479399328399
maxfeat0.2_maxsampl0.5,X,0.2,0.5,0.007633172225985915,0.8147577135381446,0.06877530324861914,0.9327404396890242,0.5088545860442074
maxfeat0.2_maxsampl0.6,X,0.2,0.6,0.006108066622931047,0.8214469093378829,0.06797426527391486,0.9461788803860736,0.5145750425030939
maxfeat0.2_maxsampl0.7,X,0.2,0.7,0.0047441748386385105,0.827919385370218,0.06647983534895699,0.9581967884074558,0.5252472223329384
maxfeat0.3_maxsampl0.1,X,0.3,0.1,0.02867467604546255,0.6911232708401731,0.09062122611063654,0.7473336057698643,0.3528461888361982
maxfeat0.3_maxsampl0.2,X,0.3,0.2,0.01851779178995208,0.7571877387319915,0.0839639431229628,0.8368308094133822,0.40038787683111854
maxfeat0.3_maxsampl0.3,X,0.3,0.3,0.012799002881856454,0.7929061510962064,0.07727804576458548,0.8872218154174575,0.4481339087733637
maxfeat0.3_maxsampl0.4,X,0.3,0.4,0.009797130202357172,0.807616684052055,0.07357497151319345,0.9136727627503763,0.4745786912781286
maxfeat0.3_maxsampl0.5,X,0.3,0.5,0.0075805238973333045,0.8177151616811732,0.07369437567854577,0.9332043494936828,0.4737259897203031
maxfeat0.3_maxsampl0.6,X,0.3,0.6,0.006256607079983117,0.8219950791952474,0.07153275016715406,0.9448700188100565,0.4891628166983244
maxfeat0.3_maxsampl0.7,X,0.3,0.7,0.004716204687324893,0.8322593850410341,0.06930196188984702,0.9584432468946338,0.5050935560793637
maxfeat0.4_maxsampl0.1,X,0.4,0.1,0.028369185484438647,0.6955206314864089,0.09126774206397707,0.750025430375062,0.34822922125432376
maxfeat0.4_maxsampl0.2,X,0.4,0.2,0.017917527917738246,0.7632552544029151,0.07998652943201046,0.8421200237688793,0.42879180093530556
maxfeat0.4_maxsampl0.3,X,0.4,0.3,0.013326893578874711,0.7875521627893508,0.07759583250564435,0.8825703159985357,0.44586449674441486
maxfeat0.4_maxsampl0.4,X,0.4,0.4,0.009868645104495054,0.8071105677251864,0.07515194964925011,0.9130426104714717,0.46331700949923593
maxfeat0.4_maxsampl0.5,X,0.4,0.5,0.00763884688489448,0.8186237484595859,0.07284100500564422,0.9326904375337204,0.4798201699361988
maxfeat0.4_maxsampl0.6,X,0.4,0.6,0.005929233384202513,0.8250625600348662,0.06750560604044999,0.9477546662650979,0.517921881009821
maxfeat0.4_maxsampl0.7,X,0.4,0.7,0.004756576511831227,0.8284118884160847,0.06821892231371195,0.9580875112863104,0.5128278719722137
maxfeat0.5_maxsampl0.1,X,0.5,0.1,0.02720221933786764,0.7052240160174106,0.09101436977457977,0.7603081316678423,0.35003863004036895
maxfeat0.5_maxsampl0.2,X,0.5,0.2,0.018197628165158835,0.7597699863954397,0.08431185073412903,0.8396519254570963,0.3979033624831859
maxfeat0.5_maxsampl0.3,X,0.5,0.3,0.01320259992778615,0.7906652581062644,0.0827854950372726,0.8836655272782188,0.40880353398612124
maxfeat0.5_maxsampl0.4,X,0.5,0.4,0.010054779937372653,0.8029291631807995,0.07638906997371221,0.9114024867264205,0.4544823559946981
maxfeat0.5_maxsampl0.5,X,0.5,0.5,0.0076451156691251234,0.8146286500355574,0.07402006675764425,0.9326352002537855,0.47140013040293627
maxfeat0.5_maxsampl0.6,X,0.5,0.6,0.006057927714863546,0.8242033670663813,0.07022637265593176,0.946620678476206,0.4984920568939276
maxfeat0.5_maxsampl0.7,X,0.5,0.7,0.004743681193400837,0.8322271801057323,0.07030322902663566,0.9582011381536233,0.4979432021129018
maxfeat0.6_maxsampl0.1,X,0.6,0.1,0.027462962325822682,0.7041082573441402,0.09452188087596562,0.7580105995010292,0.3249904236279998
maxfeat0.6_maxsampl0.2,X,0.6,0.2,0.01778692784387608,0.7659025343331807,0.08436260613593215,0.843270803979844,0.3975409026807337
maxfeat0.6_maxsampl0.3,X,0.6,0.3,0.01306116532303788,0.7906312793724207,0.07997320021186406,0.8849117757639715,0.4288869889611997
maxfeat0.6_maxsampl0.4,X,0.6,0.4,0.00995170582607025,0.8043756239289139,0.07733694244433738,0.9123107224114537,0.4477133096223459
maxfeat0.6_maxsampl0.5,X,0.6,0.5,0.007844962519375477,0.8128728929919787,0.0765175691415879,0.9308742533133232,0.45356470425027573
maxfeat0.6_maxsampl0.6,X,0.6,0.6,0.005964372760365677,0.8247120607624616,0.07339033502700745,0.9474450362816043,0.47589723673203
