Complexity,Loss,Equation
1,8164.348,"340.27826"
3,4758.903,"x5 * 3.9489677"
5,4351.0503,"(-36912.0 / x5) + 773.152"
6,4336.5835,"(log(x7) * x5) * 1.5767798"
7,4014.9866,"751.96466 + ((-37468.32 / x5) + x1)"
9,3670.553,"(-67195.14 / x5) + ((85439.7 / x8) + 376.6831)"
11,3636.185,"(-61547.58 / x5) + ((x5 + (87306.92 / x8)) + 207.24998)"
13,3295.3762,"((91292.28 / x8) + (x1 + (183.59088 + (-64856.734 / x5)))) + x5"
15,3115.5586,"((x1 + (x1 + ((-64857.055 / x5) + 156.28113))) + x5) + (91292.28 / x8)"
17,3073.6062,"(x9 + (91292.28 / x8)) + (x1 + ((x1 + ((-64857.055 / x5) + 156.28113)) + x5))"
18,2912.8362,"(x4 + (x4 + (91292.28 / x8))) + (x5 + ((-64857.055 / x5) + (log(x9) * x4)))"
19,2468.9307,"((-76212.62 / x5) + ((x5 + (18911.39 / (x8 + (x0 + -94.637024)))) + x8)) + (x5 + 515.9472)"
21,2439.5825,"((-76212.62 / x5) + ((x9 + (x5 + (18911.39 / (x8 + (x0 + -94.637024))))) + x8)) + (x5 + 515.9472)"
23,2343.6782,"((-71426.95 / x5) + x5) + ((x5 + x8) + ((x8 + x8) + (x8 + (25669.848 / (x8 + (-91.50125 + x0))))))"
25,2330.0942,"((-71426.95 / x5) + x8) + (((x5 + x8) + (x5 + (x8 + ((x8 + 25669.848) / ((x8 + -91.50125) + x0))))) + x8)"
27,2036.1198,"(((((x9 * 993.1808) + 23461.148) / (x8 + (x0 + -87.44355))) + ((x5 + (x5 + 122.259926)) + x8)) + x5) + ((-65911.875 / x5) + x8)"
30,1977.9557,"(((((993.1808 * x9) + 23461.154) / (sin(x0) + (x8 + (x0 + -87.44355)))) + 122.259926) + ((x5 + (x5 + x5)) + x8)) + (x8 + (-65911.875 / x5))"
32,1957.3989,"(x5 + (-65914.19 / x5)) + (x5 + (x5 + (x8 + ((x8 + 127.64776) + (((x9 * (x0 + 739.00146)) + 23391.045) / (sin(x0) + ((x8 + -87.81539) + x0)))))))"
35,1914.6531,"((x5 + (-65914.19 / (sin(x8) + x5))) + x8) + ((x8 + 127.64776) + ((x5 + x5) + (((x9 * (x5 + 739.00146)) + 23391.045) / ((sin(x0) + (x8 + -87.81539)) + x0))))"
40,1901.3418,"sin(x5) + (((x8 + (-69608.38 / (sin(x8) + x5))) + (x8 + 116.71937)) + (((x5 + x5) + x5) + (((x9 * (x8 + (x8 + 649.5064))) + 27250.0) / (sin(x0) + ((x8 + -85.7218) + x0)))))"
43,1897.8364,"sin(x5) + (((x8 + (-69608.38 / (sin(x8) + x5))) + (x8 + 116.71937)) + (((x5 + x5) + (sin(x5) + x5)) + (((x9 * (x8 + (x8 + 649.5064))) + 27250.0) / (sin(x0) + ((x8 + -85.7218) + x0)))))"
44,1896.426,"(log(114.95278) + ((x8 + (-69607.04 / (sin(sin(x8)) + x5))) + (114.95278 + x5))) + ((((x5 + x5) + sin(x5)) + x8) + (((x9 * (114.95278 + (114.95278 + 646.5807))) + 27252.807) / (sin(x0) + ((x0 + x8) + -85.64077))))"
46,1895.0851,"sin(x5) + (((x8 + (-69608.38 / (sin(x8) + x5))) + (x8 + 116.71937)) + (((x5 + (sin(x5) + x5)) + (sin(x9) + x5)) + (((x9 * (x8 + (x8 + 649.5064))) + 27250.0) / (sin(x0) + ((x8 + -85.7218) + x0)))))"
48,1894.8468,"((x5 + (-69756.56 / (sin(x8) + x5))) + x8) + ((x8 + 147.56183) + ((((x5 + -32.682793) + sin(sin(x5))) + (x5 + -15.000365)) + (((x9 * ((x5 + x0) + 759.89417)) + (sin(x8) + 29362.78)) / ((sin(x0) + (x8 + -84.02665)) + x0))))"
49,1889.1624,"log(646.5807) + (((x8 + (-69607.04 / (x5 + sin(x8)))) + (sin(x5) + (114.95278 + x5))) + ((((x5 + x5) + sin(x5)) + (sin(x5) + x8)) + (((x9 * (x5 + (114.95278 + 646.5807))) + 27252.807) / (sin(x0) + ((x0 + x8) + -85.64077)))))"
50,1889.0403,"log(646.5807) + (((x8 + (-69607.04 / (x5 + sin(x8)))) + (sin(x5) + (114.95278 + x5))) + ((((x5 + x5) + sin(sin(x5))) + (sin(x5) + x8)) + (((x9 * (x5 + (114.95278 + 646.5807))) + 27252.807) / (sin(x0) + ((x0 + x8) + -85.64077)))))"
