gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_train_median,nll_train_p5,nll_train_p10,nll_train_p90,nll_train_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,size_median,size_p5,size_p10,size_p90,size_p95
21,5.2755317e-5,4.4019624e-5,4.7587953e-5,5.8197755e-5,5.8197755e-5,5.152399e-5,4.0997158e-5,4.205534e-5,5.8308557e-5,5.8308557e-5,-859.76953,-1564.9146,-1276.8789,-420.45557,-420.45557,-609.5663,-908.4522,-907.53876,-222.71793,-222.71793,72,39,62,96,96
22,5.0267972e-5,4.4019624e-5,4.6886653e-5,5.8197755e-5,5.8197755e-5,4.780402e-5,4.205534e-5,4.3181564e-5,5.22946e-5,5.22946e-5,-1060.5481,-1564.9146,-1333.488,-420.45557,-420.45557,-730.39197,-1130.5681,-1043.5807,-222.71793,-222.71793,77,62,62,96,96
23,4.84559e-5,4.399274e-5,4.4019624e-5,5.6035544e-5,5.6035544e-5,4.780404e-5,3.8352075e-5,4.1516905e-5,5.1920306e-5,5.1920306e-5,-1206.8184,-1567.0847,-1564.9146,-594.98975,-594.98975,-767.85895,-1147.0078,-965.4915,-90.48122,-90.48122,90,62,72,100,100
24,4.778774e-5,4.057383e-5,4.399274e-5,5.6035544e-5,5.6035544e-5,4.7559384e-5,3.176399e-5,3.8352075e-5,5.1920306e-5,5.1920306e-5,-1260.7522,-1843.0593,-1567.0847,-594.98975,-594.98975,-907.53876,-1546.9025,-976.1775,-90.48122,-90.48122,90,65,75,100,100
25,4.6837744e-5,4.0541378e-5,4.114051e-5,5.368375e-5,5.368375e-5,4.2677446e-5,3.175376e-5,3.808121e-5,5.785372e-5,5.785372e-5,-1337.436,-1845.6787,-1797.3169,-784.8262,-784.8262,-958.5401,-1546.2772,-1239.0765,-187.30173,-187.30173,92,75,77,97,97
26,4.6230965e-5,3.9778824e-5,4.0541378e-5,5.368375e-5,5.368375e-5,4.205534e-5,3.175376e-5,3.3573157e-5,5.785372e-5,5.785372e-5,-1386.415,-1907.2319,-1845.6787,-784.8262,-784.8262,-907.53876,-1546.2772,-1282.5262,-187.30173,-187.30173,96,75,87,99,99
27,4.4830012e-5,3.9778824e-5,4.012576e-5,5.125687e-5,5.125687e-5,4.205534e-5,3.19421e-5,3.3573157e-5,5.5412278e-5,5.5412278e-5,-1499.4998,-1907.2319,-1879.2273,-980.7241,-980.7241,-907.53876,-1642.3523,-1282.5262,-84.56738,-84.56738,95,68,85,99,99
28,4.4017615e-5,3.7089078e-5,3.829037e-5,5.125687e-5,5.125687e-5,4.205011e-5,3.1128813e-5,3.3573157e-5,5.5412278e-5,5.5412278e-5,-1565.0767,-2124.3481,-2027.3799,-980.7241,-980.7241,-1117.1382,-1619.011,-1440.7031,-84.56738,-84.56738,96,88,93,99,99
29,4.2565505e-5,3.5021792e-5,3.7086706e-5,5.125687e-5,5.125687e-5,3.875609e-5,2.7844106e-5,3.1118656e-5,5.5412278e-5,5.5412278e-5,-1682.291,-2291.2195,-2124.5398,-980.7241,-980.7241,-1117.1382,-1796.0488,-1619.011,-84.56738,-84.56738,93,73,80,98,98
30,4.2565505e-5,3.502178e-5,3.7086706e-5,5.114767e-5,5.114767e-5,3.8764952e-5,2.784385e-5,3.1118656e-5,5.496101e-5,5.496101e-5,-1682.291,-2291.2205,-2124.5398,-989.53906,-989.53906,-1118.2607,-1789.8726,-1600.0942,-220.37946,-220.37946,90,80,81,99,99
31,4.2565352e-5,3.502178e-5,3.6468722e-5,4.6675133e-5,4.6675133e-5,3.609475e-5,2.784385e-5,2.9051038e-5,4.5487788e-5,4.5487788e-5,-1682.3035,-2291.2205,-2174.4233,-1350.5618,-1350.5618,-1086.8654,-1789.8726,-1600.0942,-539.78,-539.78,93,80,80,99,99
32,4.235284e-5,3.502178e-5,3.646685e-5,4.6675133e-5,4.6675133e-5,3.609475e-5,2.784385e-5,2.9047504e-5,4.5487788e-5,4.5487788e-5,-1699.4573,-2291.2205,-2174.5747,-1350.5618,-1350.5618,-1226.1542,-1789.8726,-1600.0942,-913.9019,-913.9019,90,76,80,99,99
33,4.0455234e-5,3.502178e-5,3.5199708e-5,4.6675133e-5,4.6675133e-5,3.6099198e-5,2.4605242e-5,2.7277267e-5,4.490026e-5,4.490026e-5,-1852.6321,-2291.2205,-2276.8584,-1350.5618,-1350.5618,-1159.6111,-1989.333,-1822.7983,-913.9019,-913.9019,87,76,80,95,95
34,4.0455234e-5,3.3565102e-5,3.502178e-5,4.6360732e-5,4.6360732e-5,3.642392e-5,2.4605242e-5,2.6380238e-5,4.5813875e-5,4.5813875e-5,-1852.6321,-2408.8037,-2291.2205,-1375.9404,-1375.9404,-1159.6111,-1989.333,-1818.3193,-898.99744,-898.99744,89,76,82,97,97
35,4.0435185e-5,3.3564585e-5,3.502178e-5,4.6360732e-5,4.6360732e-5,3.3566324e-5,2.4518402e-5,2.6380238e-5,4.478609e-5,4.478609e-5,-1854.2507,-2408.8455,-2291.2205,-1375.9404,-1375.9404,-1270.1846,-1974.9053,-1826.8325,-902.8191,-902.8191,89,76,82,97,97
36,4.0435185e-5,3.3564585e-5,3.4948294e-5,4.4704935e-5,4.4704935e-5,3.3566324e-5,2.4518402e-5,2.6380238e-5,4.478609e-5,4.478609e-5,-1854.2507,-2408.8455,-2297.152,-1509.5962,-1509.5962,-1306.1758,-1974.9053,-1826.8325,-902.8191,-902.8191,90,82,86,97,97
37,4.0435185e-5,3.1675594e-5,3.324767e-5,4.3484793e-5,4.3484793e-5,3.353444e-5,2.4517962e-5,2.5067813e-5,4.478609e-5,4.478609e-5,-1854.2507,-2561.3247,-2434.4268,-1608.0862,-1608.0862,-1306.1758,-2086.398,-1975.2933,-755.6649,-755.6649,93,81,89,99,99
38,3.690488e-5,3.0379684e-5,3.1675594e-5,4.3274995e-5,4.3274995e-5,3.1350286e-5,2.3900784e-5,2.423715e-5,4.5001627e-5,4.5001627e-5,-2139.2168,-2665.9307,-2561.3247,-1625.021,-1625.021,-1306.1758,-2086.398,-2045.4835,-918.073,-918.073,95,84,89,99,99
39,3.6489146e-5,3.0379684e-5,3.0646883e-5,4.244882e-5,4.244882e-5,3.129261e-5,2.2354958e-5,2.3889848e-5,4.0976607e-5,4.0976607e-5,-2172.775,-2665.9307,-2644.3623,-1691.71,-1691.71,-1512.3801,-2274.4438,-2169.6956,-918.073,-918.073,95,74,89,99,99
40,3.5643676e-5,3.0379684e-5,3.0646883e-5,4.244882e-5,4.244882e-5,3.0452453e-5,2.2354958e-5,2.3820801e-5,4.0976607e-5,4.0976607e-5,-2241.021,-2665.9307,-2644.3623,-1691.71,-1691.71,-1577.4972,-2274.4438,-2169.6956,-920.24005,-920.24005,95,74,83,99,99
41,3.5562018e-5,3.0336761e-5,3.0379684e-5,4.1891726e-5,4.1891726e-5,3.046997e-5,2.2343413e-5,2.3969338e-5,4.4040833e-5,4.4040833e-5,-2247.6128,-2669.3953,-2665.9307,-1736.6785,-1736.6785,-1730.9714,-2277.829,-2180.5977,-920.24005,-920.24005,95,71,81,100,100
42,3.5443165e-5,2.9954046e-5,3.0379684e-5,4.18879e-5,4.18879e-5,2.719504e-5,2.2343413e-5,2.3492528e-5,4.4040833e-5,4.4040833e-5,-2257.2063,-2700.288,-2665.9307,-1736.9875,-1736.9875,-1851.1132,-2277.829,-2196.3022,-858.1887,-858.1887,94,71,81,99,99
43,3.5159872e-5,2.9954046e-5,3.0379684e-5,4.1838164e-5,4.1838164e-5,2.719504e-5,2.2343413e-5,2.3492528e-5,4.4039374e-5,4.4039374e-5,-2280.0737,-2700.288,-2665.9307,-1741.0022,-1741.0022,-1851.1132,-2277.829,-2196.3022,-949.16614,-949.16614,95,71,81,99,99
44,3.5159872e-5,2.9954046e-5,3.0379684e-5,4.103032e-5,4.103032e-5,2.719504e-5,2.2343413e-5,2.3492528e-5,3.832061e-5,3.832061e-5,-2280.0737,-2700.288,-2665.9307,-1806.2114,-1806.2114,-1907.8401,-2277.829,-2196.3022,-949.16614,-949.16614,95,66,71,99,99
45,3.4766465e-5,2.8561059e-5,2.9954046e-5,3.889201e-5,3.889201e-5,2.9711287e-5,2.1681913e-5,2.3492528e-5,3.8321003e-5,3.8321003e-5,-2311.8296,-2812.73,-2700.288,-1978.8157,-1978.8157,-1917.9297,-2400.3987,-2196.3022,-1009.88086,-1009.88086,95,65,66,100,100
46,3.4766465e-5,2.8561059e-5,2.9954046e-5,3.8714134e-5,3.8714134e-5,2.719504e-5,2.1681913e-5,2.3492528e-5,3.998455e-5,3.998455e-5,-2311.8296,-2812.73,-2700.288,-1993.1738,-1993.1738,-1932.4662,-2400.3987,-2196.3022,-1004.36615,-1004.36615,95,65,66,100,100
47,3.4766465e-5,2.6526492e-5,2.856092e-5,3.8667262e-5,3.8667262e-5,2.719504e-5,2.1673959e-5,2.1756448e-5,3.8864757e-5,3.8864757e-5,-2311.8296,-2976.9602,-2812.7412,-1996.9573,-1996.9573,-1932.4662,-2379.3435,-2337.0254,-1004.36615,-1004.36615,96,66,68,100,100
48,3.4645138e-5,2.6526492e-5,2.8560915e-5,3.8458176e-5,3.8458176e-5,2.719504e-5,2.1756448e-5,2.3810078e-5,4.0224735e-5,4.0224735e-5,-2321.6233,-2976.9602,-2812.7417,-2013.8347,-2013.8347,-1930.3892,-2337.0254,-2199.5547,-1004.36615,-1004.36615,96,66,92,100,100
49,3.2762342e-5,2.6526492e-5,2.8560915e-5,3.8157195e-5,3.8157195e-5,2.719504e-5,2.0314956e-5,2.1756448e-5,3.5951565e-5,3.5951565e-5,-2473.6025,-2976.9602,-2812.7417,-2038.1299,-2038.1299,-1930.3892,-2337.0254,-2199.5547,-1088.5231,-1088.5231,94,67,79,100,100
50,3.275254e-5,2.6526492e-5,2.8509756e-5,3.8157195e-5,3.8157195e-5,2.4764791e-5,2.0316624e-5,2.1756448e-5,3.5951565e-5,3.5951565e-5,-2474.3936,-2976.9602,-2816.871,-2038.1299,-2038.1299,-1993.6803,-2389.622,-2337.0254,-1653.1133,-1653.1133,94,67,81,100,100
51,3.22858e-5,2.6526492e-5,2.8468587e-5,3.815719e-5,3.815719e-5,2.4818708e-5,2.0321786e-5,2.1756448e-5,3.595215e-5,3.595215e-5,-2512.0688,-2976.9602,-2820.1943,-2038.1301,-2038.1301,-1993.6803,-2389.622,-2337.0254,-1650.4209,-1650.4209,94,66,81,100,100
52,3.2106724e-5,2.6526492e-5,2.8468587e-5,3.8142585e-5,3.8142585e-5,2.4818708e-5,2.0321007e-5,2.1752709e-5,3.589278e-5,3.589278e-5,-2526.524,-2976.9602,-2820.1943,-2039.3091,-2039.3091,-2162.9277,-2389.622,-2337.0254,-1661.4023,-1661.4023,87,66,81,100,100
53,3.1536216e-5,2.6526492e-5,2.7610244e-5,3.8142585e-5,3.8142585e-5,2.4570942e-5,2.1534395e-5,2.175102e-5,3.589278e-5,3.589278e-5,-2572.5754,-2976.9602,-2889.4797,-2039.3091,-2039.3091,-2152.7495,-2434.8423,-2340.0588,-1661.4023,-1661.4023,87,66,78,100,100
54,3.1016683e-5,2.6526492e-5,2.7610244e-5,3.6912803e-5,3.6912803e-5,2.5997992e-5,2.1756448e-5,2.1811064e-5,3.1807456e-5,3.1807456e-5,-2614.512,-2976.9602,-2889.4797,-2138.5774,-2138.5774,-2189.5024,-2463.29,-2337.0254,-1081.5663,-1081.5663,94,66,80,99,99
55,3.1011863e-5,2.6222346e-5,2.7610244e-5,3.6912774e-5,3.6912774e-5,2.6283285e-5,2.1648206e-5,2.1811064e-5,3.1807933e-5,3.1807933e-5,-2614.901,-3001.511,-2889.4797,-2138.5793,-2138.5793,-1921.3573,-2368.8333,-2302.3325,-1077.3611,-1077.3611,94,80,82,99,99
56,3.0568815e-5,2.6222346e-5,2.7610244e-5,3.6912774e-5,3.6912774e-5,2.6386097e-5,2.139089e-5,2.1648206e-5,3.1807933e-5,3.1807933e-5,-2650.6638,-3001.511,-2889.4797,-2138.5793,-2138.5793,-1921.3573,-2368.8333,-2302.3325,-1077.3611,-1077.3611,94,80,89,100,100
57,3.0568815e-5,2.6222346e-5,2.761024e-5,3.6912774e-5,3.6912774e-5,2.6386097e-5,2.1176198e-5,2.1648206e-5,3.1807933e-5,3.1807933e-5,-2650.6638,-3001.511,-2889.48,-2138.5793,-2138.5793,-1918.9272,-2368.8333,-2302.3325,-1077.3611,-1077.3611,94,80,90,100,100
58,3.0568794e-5,2.6222258e-5,2.6838023e-5,3.6766083e-5,3.6766083e-5,2.4571938e-5,2.1176198e-5,2.146037e-5,3.3114142e-5,3.3114142e-5,-2650.6658,-3001.518,-2951.8135,-2150.4204,-2150.4204,-1918.9272,-2413.8489,-2376.8022,-1040.5105,-1040.5105,97,69,90,100,100
59,3.0558705e-5,2.6222222e-5,2.6838023e-5,3.6766083e-5,3.6766083e-5,2.4571604e-5,2.0756805e-5,2.146037e-5,3.3114142e-5,3.3114142e-5,-2651.48,-3001.5208,-2951.8135,-2150.4204,-2150.4204,-1889.425,-2413.8489,-2363.896,-1040.5105,-1040.5105,95,69,82,100,100
60,2.8990165e-5,2.6222222e-5,2.6838023e-5,3.6766083e-5,3.6766083e-5,2.3891982e-5,2.0756805e-5,2.146037e-5,3.3114142e-5,3.3114142e-5,-2778.0925,-3001.5208,-2951.8135,-2150.4204,-2150.4204,-2252.5857,-2413.8489,-2395.3064,-1040.5105,-1040.5105,95,69,82,100,100
61,2.8683406e-5,2.5506024e-5,2.6222222e-5,3.6766083e-5,3.6766083e-5,2.3803423e-5,2.146037e-5,2.150522e-5,3.3114142e-5,3.3114142e-5,-2802.854,-3059.3325,-3001.5208,-2150.4204,-2150.4204,-1914.095,-2413.8489,-2363.896,-1040.5105,-1040.5105,97,69,90,99,99
62,2.8683406e-5,2.550602e-5,2.6222222e-5,3.6766083e-5,3.6766083e-5,2.3803423e-5,2.146037e-5,2.150522e-5,3.3114142e-5,3.3114142e-5,-2802.854,-3059.3328,-3001.5208,-2150.4204,-2150.4204,-2261.5283,-2470.2896,-2413.8489,-1040.5105,-1040.5105,97,69,83,99,99
63,2.8030821e-5,2.4238889e-5,2.550602e-5,3.6760914e-5,3.6760914e-5,2.3041042e-5,2.0222713e-5,2.150522e-5,3.2930675e-5,3.2930675e-5,-2855.5308,-3161.6155,-3059.3328,-2150.8376,-2150.8376,-2152.5176,-2615.2104,-2470.2896,-1071.7761,-1071.7761,97,85,92,100,100
64,2.8030821e-5,2.4238889e-5,2.550602e-5,3.676091e-5,3.676091e-5,2.3041042e-5,2.0222713e-5,2.0486475e-5,3.2928925e-5,3.2928925e-5,-2855.5308,-3161.6155,-3059.3328,-2150.838,-2150.838,-2173.457,-2615.2104,-2497.7637,-1101.7502,-1101.7502,96,87,90,100,100
65,2.8030821e-5,2.3548922e-5,2.5505056e-5,3.676091e-5,3.676091e-5,2.303003e-5,1.7908122e-5,2.0486475e-5,3.2928925e-5,3.2928925e-5,-2855.5308,-3217.3096,-3059.4106,-2150.838,-2150.838,-2363.896,-2700.8618,-2600.8962,-1101.7502,-1101.7502,95,71,87,98,98
66,2.8030821e-5,2.3548915e-5,2.5505029e-5,3.676091e-5,3.676091e-5,2.303062e-5,1.7907001e-5,2.0486475e-5,3.2928925e-5,3.2928925e-5,-2855.5308,-3217.3103,-3059.4128,-2150.838,-2150.838,-2363.896,-2655.3003,-2609.9229,-1101.7502,-1101.7502,95,71,87,98,98
67,2.7557473e-5,2.350733e-5,2.5505029e-5,3.6640544e-5,3.6640544e-5,2.303062e-5,1.7897084e-5,2.0486475e-5,3.5800582e-5,3.5800582e-5,-2893.7395,-3220.667,-3059.4128,-2160.554,-2160.554,-2444.1848,-2642.9111,-2609.9229,-1758.1292,-1758.1292,94,71,72,98,98
68,2.7511447e-5,2.350733e-5,2.5505029e-5,3.600862e-5,3.600862e-5,2.338252e-5,1.7897084e-5,1.9785635e-5,3.497093e-5,3.497093e-5,-2897.4546,-3220.667,-3059.4128,-2211.563,-2211.563,-2444.1848,-2642.9111,-2638.3923,-1758.1292,-1758.1292,96,72,74,99,99
69,2.6928472e-5,2.350733e-5,2.5343095e-5,3.6008583e-5,3.6008583e-5,2.303062e-5,1.7897084e-5,1.969577e-5,3.496462e-5,3.496462e-5,-2944.5125,-3220.667,-3072.484,-2211.566,-2211.566,-2416.3376,-2642.9111,-2638.3923,-1758.1292,-1758.1292,96,74,84,99,99
70,2.6917016e-5,2.350733e-5,2.5343095e-5,3.598955e-5,3.598955e-5,2.2937276e-5,1.7897084e-5,1.969577e-5,3.5029927e-5,3.5029927e-5,-2945.437,-3220.667,-3072.484,-2213.1023,-2213.1023,-2416.3376,-2642.9111,-2640.427,-1758.1292,-1758.1292,96,74,85,99,99
71,2.6917016e-5,2.350733e-5,2.5343095e-5,3.598955e-5,3.598955e-5,2.2621234e-5,1.7897084e-5,1.969577e-5,3.5029927e-5,3.5029927e-5,-2945.437,-3220.667,-3072.484,-2213.1023,-2213.1023,-2372.7776,-2642.9111,-2640.427,-1787.3978,-1787.3978,96,74,85,99,99
72,2.6917016e-5,2.2254777e-5,2.3507317e-5,3.598955e-5,3.598955e-5,2.1381647e-5,1.7894317e-5,1.9386054e-5,3.5029927e-5,3.5029927e-5,-2945.437,-3321.773,-3220.668,-2213.1023,-2213.1023,-2380.9426,-2711.0996,-2653.5723,-1787.3978,-1787.3978,96,69,85,99,99
73,2.672201e-5,2.2254777e-5,2.3507317e-5,3.598955e-5,3.598955e-5,2.1381647e-5,1.7894317e-5,1.9386054e-5,3.5029927e-5,3.5029927e-5,-2961.178,-3321.773,-3220.668,-2213.1023,-2213.1023,-2416.3376,-2711.0996,-2653.5723,-1787.3978,-1787.3978,96,69,85,99,99
74,2.6385535e-5,2.1633376e-5,2.2254777e-5,3.598955e-5,3.598955e-5,2.1021498e-5,1.7431037e-5,1.9374815e-5,3.5029927e-5,3.5029927e-5,-2988.3381,-3371.9326,-3321.773,-2213.1023,-2213.1023,-2380.9426,-2758.9836,-2711.0996,-1787.3978,-1787.3978,97,69,85,100,100
75,2.6385535e-5,2.1537226e-5,2.1567688e-5,3.566204e-5,3.566204e-5,2.1021498e-5,1.742757e-5,1.8703784e-5,3.4229965e-5,3.4229965e-5,-2988.3381,-3379.6938,-3377.2349,-2239.5386,-2239.5386,-2380.9426,-2786.9048,-2741.6729,-1787.3978,-1787.3978,96,61,85,100,100
76,2.6373102e-5,2.1537226e-5,2.1567688e-5,3.566204e-5,3.566204e-5,2.0842273e-5,1.742757e-5,1.8703784e-5,3.4229965e-5,3.4229965e-5,-2989.3418,-3379.6938,-3377.2349,-2239.5386,-2239.5386,-2380.9426,-2786.9048,-2730.2114,-1787.3978,-1787.3978,96,61,85,100,100
77,2.6373102e-5,2.1537226e-5,2.1567688e-5,3.566204e-5,3.566204e-5,2.0842273e-5,1.742757e-5,1.8703784e-5,3.4229965e-5,3.4229965e-5,-2989.3418,-3379.6938,-3377.2349,-2239.5386,-2239.5386,-2296.0356,-2786.9048,-2730.3655,-1748.685,-1748.685,96,61,92,100,100
78,2.6373102e-5,2.1537226e-5,2.1567688e-5,3.5604928e-5,3.5604928e-5,2.0842273e-5,1.742757e-5,1.8703784e-5,3.488506e-5,3.488506e-5,-2989.3418,-3379.6938,-3377.2349,-2244.1487,-2244.1487,-2296.0356,-2786.9048,-2730.3655,-1748.685,-1748.685,96,61,92,100,100
79,2.6373102e-5,2.1537226e-5,2.1567683e-5,3.263682e-5,3.263682e-5,2.0842273e-5,1.742757e-5,1.8702676e-5,3.0712035e-5,3.0712035e-5,-2989.3418,-3379.6938,-3377.2354,-2483.7344,-2483.7344,-2296.0356,-2921.2358,-2786.9048,-1748.685,-1748.685,96,60,92,99,99
80,2.596794e-5,2.1537178e-5,2.1567683e-5,3.263682e-5,3.263682e-5,2.1021498e-5,1.742915e-5,1.8702676e-5,3.0712035e-5,3.0712035e-5,-3022.0464,-3379.6978,-3377.2354,-2483.7344,-2483.7344,-2296.0356,-2921.2358,-2803.6326,-1748.685,-1748.685,96,60,90,99,99
81,2.596794e-5,2.1536913e-5,2.1567546e-5,3.2245316e-5,3.2245316e-5,2.1129188e-5,1.7420829e-5,1.870274e-5,2.8037572e-5,2.8037572e-5,-3022.0464,-3379.719,-3377.2463,-2515.3367,-2515.3367,-2296.0356,-2921.2358,-2825.9832,-1847.356,-1847.356,94,60,85,99,99
82,2.596794e-5,2.1264592e-5,2.1532074e-5,3.2241092e-5,3.2241092e-5,2.1129188e-5,1.741969e-5,1.8027586e-5,3.925908e-5,3.925908e-5,-3022.0464,-3401.7007,-3380.1096,-2515.6777,-2515.6777,-2296.0356,-2926.5198,-2827.0874,-1847.356,-1847.356,96,60,85,100,100
83,2.596794e-5,2.1264366e-5,2.1532074e-5,3.2241092e-5,3.2241092e-5,2.1129188e-5,1.741969e-5,1.8025301e-5,3.925908e-5,3.925908e-5,-3022.0464,-3401.719,-3380.1096,-2515.6777,-2515.6777,-2296.0356,-2926.5198,-2827.0874,-1739.8657,-1739.8657,97,60,92,100,100
84,2.596794e-5,2.1264172e-5,2.1532074e-5,3.2241092e-5,3.2241092e-5,2.1128673e-5,1.741969e-5,1.8021074e-5,3.925908e-5,3.925908e-5,-3022.0464,-3401.7349,-3380.1096,-2515.6777,-2515.6777,-2312.7915,-2926.5198,-2827.0874,-1729.8364,-1729.8364,97,60,92,100,100
