gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_train_median,nll_train_p5,nll_train_p10,nll_train_p90,nll_train_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
22,0.0046900134,0.0015150858,0.0015771446,0.020177608,0.023825401,0.00573586,0.0014674654,0.0015933913,0.023074912,0.029779024,-227.75821,-354.7553,-352.27295,391.7455,537.65735,-158.95828,-290.9867,-284.64325,440.8962,560.573,37.429947,14.4849415,17.917595,58.22436,73.462135,17.655615,7.2387595,8.329437,31.234612,52.36718,19,9,10,28,36,8.816,2.924,3.18,23.768,31.986
23,0.0041553364,0.0014036424,0.0015077387,0.020173237,0.023825401,0.0043338127,0.0014428805,0.0015484205,0.02308711,0.029779024,-249.1453,-359.21304,-355.0492,391.5707,537.65735,-169.62587,-292.97644,-288.35052,426.82663,560.573,39.41871,16.09438,17.917595,66.16094,74.85989,17.740826,7.2387595,8.785734,28.622332,37.694748,20,9,10,32,36,9.786,2.908,3.264,28.796,36.124
24,0.003594551,0.0014036424,0.0014818592,0.018200174,0.023825401,0.0034887036,0.0014428805,0.0015484013,0.023074912,0.032536913,-271.57672,-359.21304,-356.08438,312.64816,537.65735,-188.29362,-300.65656,-289.37897,345.4339,560.573,38.9182,16.09438,17.917595,68.621574,79.10008,18.216764,6.908031,9.675787,28.622332,37.21228,20,9,10,33,39,11.132,2.904,3.392,30.328,40.448
25,0.0029111025,0.0014341953,0.0014591244,0.018200168,0.023825401,0.0030509797,0.001442948,0.0014949505,0.023067543,0.032537043,-298.91464,-357.99094,-356.99377,312.64798,537.65735,-217.68039,-300.65656,-289.6482,334.4346,560.573,37.62695,16.125835,19.4591,71.99867,83.17766,18.015137,6.908031,8.802538,28.90251,37.21228,20,9,10,36,40,12.342,2.984,3.37,31.466,41.416
26,0.0027545837,0.0014341953,0.0014818592,0.018200168,0.023825401,0.0026837718,0.001428979,0.0014848798,0.023067543,0.032537043,-305.17538,-357.99094,-356.08438,312.64798,537.65735,-227.80424,-300.65656,-292.917,332.56973,560.573,37.62695,16.125835,19.4591,72.78046,83.17766,18.216764,6.86928,8.251221,28.622332,32.601925,20,9,10,35,40,13.47,3.028,3.466,34.738,46.394
27,0.0027215206,0.0014079632,0.0014818592,0.017602293,0.023825401,0.0026288892,0.0014105894,0.0014466618,0.023067543,0.032537043,-306.49792,-359.04022,-356.08438,288.73294,537.65735,-237.91446,-303.685,-295.02866,309.53903,560.573,39.41871,17.513191,19.709354,72.78046,81.09822,18.42751,7.2387595,10.997067,26.071041,33.78289,20,10,11,36,39,15.94,3.202,3.416,39.38,50.074
28,0.0027215206,0.0013885188,0.0014361754,0.017602293,0.023825401,0.0025493377,0.0013905311,0.0014376765,0.021759257,0.028706986,-306.49792,-359.818,-357.9117,288.73294,537.65735,-239.86775,-303.685,-295.02866,309.53903,560.573,38.9182,16.125835,19.709354,74.705635,81.09822,17.979229,6.908031,9.942642,27.464462,31.52599,20,10,11,36,40,17.144,3.236,3.672,41.728,52.824
29,0.0025475943,0.00135939,0.0014079632,0.016361633,0.023825401,0.0025492606,0.0013630209,0.0014105894,0.020392176,0.028706986,-313.45496,-360.98315,-359.04022,239.10654,537.65735,-248.97485,-303.685,-295.02866,278.21442,560.573,39.41871,17.917595,21.405012,75.643585,83.49454,17.979229,9.8029995,11.121149,28.622332,48.336937,21,10,11,38,43,20.176,3.3,3.73,44.212,55.32
30,0.0024529987,0.0013703202,0.0014092888,0.014558672,0.020205393,0.0022990091,0.0013733346,0.0014262658,0.01830314,0.02440705,-317.2388,-360.54593,-358.98718,166.98807,392.8569,-249.31914,-303.685,-295.02866,214.41414,428.863,41.58883,17.917595,21.405012,72.78046,81.728226,18.802658,9.942642,11.567201,28.418465,40.338898,22,10,11,36,42,21.344,3.306,4.08,46.844,56.072
31,0.0021549936,0.0013580493,0.0013885188,0.014558672,0.020175481,0.0021142247,0.0013712768,0.0014029635,0.01830314,0.02440705,-329.159,-361.03677,-359.818,166.98807,391.66043,-253.18478,-306.54044,-295.89127,209.64182,428.863,43.002228,17.917595,21.501114,74.705635,83.49454,18.36631,9.332763,11.121149,28.622332,31.941889,23,10,11,37,43,23.2,3.514,4.538,49.984,55.572
32,0.0021456343,0.0013580493,0.0014079633,0.014558672,0.020175481,0.0021142235,0.0013824935,0.0014289236,0.01830314,0.02440705,-329.5334,-361.03677,-359.0402,166.98807,391.66043,-253.18478,-306.54044,-295.89127,202.43533,428.863,44.75593,17.917595,21.501114,72.78046,83.67413,18.955435,9.332763,11.283493,28.220697,31.52599,23,10,11,36,43,26.082,3.434,4.772,52.474,55.816
33,0.0021001594,0.0013580493,0.0014079633,0.014343683,0.017602293,0.002091325,0.0013824935,0.0014163447,0.017789518,0.023087112,-331.35236,-361.03677,-359.0402,158.38852,288.73294,-254.05286,-306.54044,-297.65546,193.49687,309.53903,44.75593,17.917595,22.873857,72.78046,83.67413,18.802658,8.329437,11.283493,29.169207,41.38622,23,10,12,36,43,28.076,3.39,4.722,54.082,56.882
34,0.0021001594,0.0013703202,0.0014341953,0.013703539,0.016624358,0.0020823297,0.0013962789,0.0014371941,0.01514866,0.023087112,-331.35236,-360.54593,-357.99094,132.7828,249.61551,-257.7048,-306.54044,-297.65546,184.28215,308.56586,43.002228,17.917595,22.873857,70.052765,81.09822,19.122215,8.329437,11.283493,28.379425,41.38622,22,10,12,36,39,29.9,3.606,5.328,52.926,57.81
35,0.0021001594,0.0013703202,0.0014341953,0.011875082,0.017063592,0.002091325,0.0013962789,0.0014289236,0.014953515,0.021129286,-331.35236,-360.54593,-357.99094,59.64453,267.1849,-257.80124,-306.54044,-297.65546,92.65205,302.44736,43.668274,17.917595,21.501114,70.052765,83.49454,18.96889,9.868689,11.283493,28.111786,35.008945,21,10,12,36,43,30.498,3.546,5.216,53.068,59.018
36,0.0019550687,0.0013580497,0.0014079633,0.011875082,0.016624358,0.0019127502,0.0013814206,0.001416556,0.014349336,0.023087112,-337.156,-361.03674,-359.0402,59.64453,249.61551,-262.03857,-306.54044,-297.65546,91.40975,299.42236,44.75593,17.917595,22.873857,73.94459,83.49454,19.213991,9.868689,11.709549,29.169207,34.55328,23,10,12,37,43,33.354,3.688,5.02,53.93,60.092
37,0.0018911044,0.0013580488,0.0014079633,0.011875082,0.015086718,0.0018498964,0.0013814206,0.0014163465,0.014086188,0.020392202,-339.71457,-361.0368,-359.0402,59.64453,188.10995,-263.11487,-306.54044,-297.65546,91.40975,239.1588,45.747715,21.405012,25.084633,72.78046,76.90286,19.226849,9.868689,11.709549,29.169207,34.508945,23,11,14,36,39,36.17,3.642,4.988,56.092,60.592
38,0.0018675815,0.0013580488,0.0014232747,0.011247953,0.014343683,0.0018445546,0.0013963223,0.0014240727,0.01273888,0.017793767,-340.6555,-361.0368,-358.42773,34.559357,158.38852,-263.51114,-306.54044,-297.65546,79.77253,193.49687,46.585747,21.405012,25.084633,71.99867,81.728226,19.347187,9.868689,11.709549,29.251057,36.8291,23,11,14,35,43,37.114,4.236,5.658,55.996,58.99
39,0.0018601328,0.0013580499,0.0014079633,0.010210351,0.014343683,0.0018445546,0.0013696181,0.0014032868,0.01273888,0.017793767,-340.95343,-361.03674,-359.0402,-6.9447327,158.38852,-263.51114,-306.54044,-300.02148,79.77253,193.49687,46.585747,21.405012,25.084633,71.99867,81.728226,19.005363,9.868689,11.765614,29.251057,36.8291,23,11,14,35,43,39.528,4.09,6.31,57.062,59.124
40,0.0017984505,0.0013665626,0.0014079633,0.00983848,0.011951898,0.0018364493,0.0013963223,0.0014163465,0.012564902,0.01496556,-343.42072,-360.69623,-359.0402,-21.81961,62.717163,-265.64728,-306.54044,-302.67868,79.77253,95.51436,46.701843,21.501114,25.084633,74.705635,101.072334,19.608414,10.069469,12.193216,29.158306,34.508945,24,12,14,37,46,40.864,4.106,6.356,57.598,60.988
41,0.0017984505,0.0013580499,0.0014079633,0.00983848,0.011951898,0.0018278703,0.0013814206,0.0014001123,0.01246875,0.01496556,-343.42072,-361.03674,-359.0402,-21.81961,62.717163,-265.64728,-308.3418,-302.67868,79.77253,92.65205,46.701843,21.501114,25.084633,73.94459,91.45778,19.73106,10.069469,12.193216,30.260633,34.508945,24,12,14,38,46,44.054,4.712,6.322,58.672,61.43
42,0.0017829834,0.001349206,0.001388526,0.00809859,0.011951898,0.0017566552,0.0013680195,0.0013963223,0.00917665,0.01496556,-344.0394,-361.3905,-359.8177,-91.41513,62.717163,-268.7397,-308.3418,-302.67868,-16.451159,92.65205,46.585747,21.501114,25.296831,72.78046,91.45778,19.790668,10.069469,12.5345745,27.935604,32.636147,23,12,14,37,46,45.432,5.138,7.232,59.35,60.82
43,0.0017406784,0.0013475275,0.0013870936,0.006592708,0.011951898,0.0016993798,0.0013655159,0.0013814206,0.007926232,0.01496556,-345.7316,-361.45764,-359.875,-151.65042,62.717163,-269.45596,-308.3418,-302.67868,-81.46413,92.65205,44.793987,21.501114,25.084633,73.94459,89.51186,19.647316,10.069469,12.594749,28.890347,32.678696,23,12,14,38,46,47.346,5.144,7.04,60.41,62.034
44,0.0017397166,0.0013475275,0.001388526,0.00655846,0.011951898,0.0016993798,0.0013680195,0.0013907063,0.0073262937,0.01496556,-345.77008,-361.45764,-359.8177,-153.02036,62.717163,-271.219,-308.3418,-302.67868,-89.80411,92.65205,44.75593,21.501114,25.084633,76.90286,83.67413,19.347187,10.069469,12.192743,28.507217,34.384342,23,12,14,38,43,49.926,6.328,7.988,60.766,62.546
45,0.0017406784,0.0013475275,0.0014079633,0.00655846,0.011951898,0.0017053474,0.0013696181,0.0013963223,0.0073262937,0.01550118,-345.7316,-361.45764,-359.0402,-153.02036,62.717163,-271.35947,-308.3418,-302.67868,-89.80411,92.65205,43.668274,21.501114,25.084633,70.052765,83.67413,19.226849,10.069469,12.192743,27.05572,34.508945,22,12,14,37,43,50.012,6.736,9.296,61.2,62.43
46,0.0017042293,0.0013452326,0.0013870936,0.006339851,0.011951898,0.0016955213,0.0013696181,0.0013907063,0.0073262937,0.01496556,-347.18958,-361.54944,-359.875,-161.76471,62.717163,-275.09323,-308.3418,-302.67868,-93.03737,92.65205,44.793987,21.501114,26.876392,70.052765,83.67413,19.347187,10.009646,11.879759,25.956282,30.260633,23,12,15,37,43,50.766,7.16,11.02,60.808,61.838
47,0.0017042293,0.0013452326,0.0013580499,0.006339851,0.011875075,0.0016955213,0.0013696181,0.0013814206,0.0073262937,0.013684075,-347.18958,-361.54944,-361.03674,-161.76471,59.644226,-275.67554,-308.3418,-302.67868,-94.68731,91.40955,43.668274,25.084633,28.668152,70.052765,89.51186,19.592552,10.009646,12.748455,24.972826,30.260633,23,14,15,37,46,51.384,7.572,12.226,60.486,62.374
48,0.0016979622,0.0013475268,0.0013580499,0.006339851,0.011875075,0.0016643928,0.001369943,0.0013876514,0.0073262937,0.013684075,-347.44025,-361.45767,-361.03674,-161.76471,59.644226,-277.1628,-308.3734,-303.685,-94.68731,91.40955,40.864113,24.14157,27.242743,70.052765,89.51186,19.790668,10.009646,11.221616,27.295206,30.993961,22,14,15,37,45,51.442,7.692,13.638,60.132,61.892
49,0.0016967336,0.0013475268,0.0013580493,0.006339851,0.011875075,0.0016638287,0.0013696181,0.0013876766,0.0073262937,0.013684075,-347.48938,-361.45767,-361.03677,-161.76471,59.644226,-277.48038,-308.3734,-303.685,-94.68731,91.40955,42.810024,24.14157,28.668152,70.052765,81.728226,19.709824,10.009646,12.252108,25.975399,30.260633,22,14,16,37,42,52.398,9.09,13.298,60.67,61.654
50,0.0016879326,0.0013480446,0.0013793106,0.006339851,0.011875075,0.0016638287,0.001369943,0.0013876766,0.0073262937,0.013684075,-347.84143,-361.43695,-360.1863,-161.76471,59.644226,-277.6165,-308.3734,-303.685,-95.4577,91.40955,42.810024,24.14157,28.668152,70.052765,79.78232,19.790668,9.950183,11.205463,25.975399,30.260633,22,14,16,36,41,52.852,10.016,14.436,59.834,61.226
51,0.0016852111,0.0013480446,0.0013793104,0.006339851,0.010439893,0.0016464198,0.0013696181,0.0013876766,0.0073262937,0.013684075,-347.9503,-361.43695,-360.18634,-161.76471,2.236969,-279.283,-308.3734,-303.685,-95.4577,40.35778,40.864113,25.084633,28.668152,70.052765,79.78232,19.709723,10.009646,12.251772,27.076385,30.260633,22,14,16,36,41,53.44,10.298,16.078,60.048,61.328
52,0.0016852111,0.0013513537,0.0013832089,0.0055551566,0.0072761555,0.0016464198,0.001369943,0.0013892486,0.0063621234,0.01334484,-347.9503,-361.3046,-360.0304,-193.1525,-124.31253,-280.13693,-308.3734,-303.685,-132.52849,-38.78068,40.864113,25.084633,27.360445,70.052765,79.78232,19.647846,9.868689,11.221616,25.956282,28.428436,22,14,15,36,41,53.094,11.352,17.234,60.244,61.416
53,0.0016886635,0.0013513537,0.0013832089,0.0055551566,0.0072761537,0.0016824701,0.001369943,0.0013892486,0.0063598407,0.013344944,-347.8122,-361.3046,-360.0304,-193.1525,-124.31262,-280.13693,-308.3734,-303.685,-132.52849,-38.78068,40.864113,25.084633,27.360445,70.052765,79.78232,19.637697,9.868689,11.221616,25.835337,27.571209,22,14,15,36,41,53.348,11.022,18.78,60.584,62.01
54,0.0016852111,0.0013480446,0.0013793104,0.0050021685,0.007276154,0.0016638287,0.001369943,0.0013892486,0.0061085275,0.013344944,-347.9503,-361.43695,-360.18634,-215.27202,-124.31259,-280.13693,-308.3734,-303.685,-164.60794,-38.78068,42.810024,25.084633,28.668152,70.052765,81.29731,19.046345,9.868689,11.221616,25.956282,28.428436,22,14,16,36,41,53.62,11.908,21.334,61.156,62.218
55,0.001664672,0.0013452326,0.0013553803,0.004582361,0.0072761546,0.0016638287,0.0013650376,0.0013778536,0.0061085275,0.011184207,-348.77185,-361.54944,-361.14352,-232.0643,-124.31256,-281.18817,-308.3734,-303.78613,-168.03319,-38.78068,42.810024,25.084633,28.668152,71.99867,81.09822,19.347187,9.6917095,11.205463,27.076385,28.139109,22,14,16,36,41,54.456,14.084,24.436,60.21,62.154
56,0.0016415305,0.0013402306,0.0013548422,0.004582361,0.0072761504,0.0016501588,0.0013664109,0.0013778536,0.005685132,0.011195044,-349.6975,-361.7495,-361.16504,-232.0643,-124.312744,-281.18817,-310.81647,-305.18015,-170.0906,-38.78068,42.810024,25.084633,28.668152,70.052765,79.78232,19.300898,9.868689,12.585863,25.956282,28.428436,22,14,16,36,39,54.524,14.982,26.99,60.648,62.872
57,0.0016415305,0.0013402295,0.0013548422,0.004582361,0.0072761504,0.0016237972,0.0013664109,0.0013778536,0.005438795,0.011195044,-349.6975,-361.74957,-361.16504,-232.0643,-124.312744,-281.18817,-310.81647,-305.18015,-170.0906,-38.78068,42.810024,25.084633,28.668152,71.99867,81.09822,19.300898,9.868689,11.223267,25.835337,28.427696,22,14,16,36,39,54.882,16.262,28.708,60.516,63.384
58,0.0016415305,0.0013402295,0.0013513537,0.004582353,0.0072442424,0.0016079082,0.0013564493,0.0013738548,0.0054388605,0.011195044,-349.6975,-361.74957,-361.3046,-232.06464,-125.58905,-282.09183,-310.81647,-305.18015,-170.59662,-38.78068,41.845387,25.084633,28.668152,71.99867,79.78232,19.300898,9.6917095,11.205463,25.835337,27.475803,22,14,16,36,39,54.722,16.12,27.346,61.54,63.926
59,0.0016152046,0.0013402295,0.0013513537,0.004582353,0.0068721487,0.0016018535,0.0013560863,0.0013733585,0.0054388605,0.007117072,-350.75055,-361.74957,-361.3046,-232.06464,-140.47281,-282.09183,-311.07135,-305.18015,-170.59662,-38.78068,42.810024,25.084633,28.668152,70.052765,79.78232,19.604755,10.009646,11.223267,25.956282,28.427696,22,14,16,35,39,54.748,15.458,31.392,61.87,64.86
60,0.0016150463,0.0013452326,0.0013530214,0.003945015,0.006792087,0.0015982466,0.0013568732,0.0013733585,0.0038182335,0.007117072,-350.7569,-361.54944,-361.23788,-257.55817,-143.67526,-282.38892,-311.07135,-305.18015,-170.59662,-38.78068,43.454823,25.084633,28.668152,71.99867,81.09822,19.604755,10.009646,11.223267,26.867973,28.427696,23,15,16,36,39,54.594,16.04,34.384,61.158,64.222
61,0.0016134658,0.0013402295,0.0013513537,0.003945015,0.006781801,0.0015982466,0.0013560863,0.001369943,0.0038182335,0.00694997,-350.8201,-361.74957,-361.3046,-257.55817,-144.0867,-282.38892,-311.07135,-306.62265,-170.59662,-38.78068,43.002228,25.084633,28.668152,71.99867,81.09822,19.347187,10.009646,11.223279,26.867973,28.427696,23,15,16,36,39,54.86,16.408,35.534,61.702,64.536
62,0.0016019039,0.0013402295,0.0013513537,0.004013206,0.0059414525,0.0015924176,0.0013560863,0.0013733585,0.0038182335,0.0062626502,-351.2826,-361.74957,-361.3046,-254.8305,-177.70065,-282.3923,-311.07135,-306.62265,-174.45119,-83.550095,43.454823,25.084633,28.668152,68.11396,81.728226,19.43643,10.106291,11.323883,26.867973,28.427696,23,15,16,34,42,55.334,17.424,37.75,62.87,64.688
63,0.0016019039,0.0013402295,0.0013553803,0.004013206,0.00567898,0.0015924176,0.0013560863,0.0013733585,0.0038182335,0.0062072426,-351.2826,-361.74957,-361.14352,-254.8305,-188.19954,-283.69543,-311.0732,-307.27472,-174.45119,-90.931915,43.454823,25.084633,30.459911,68.11396,81.728226,19.347187,10.598192,11.401701,26.78236,28.427696,23,15,16,35,42,55.65,18.376,39.614,62.696,65.052
64,0.001613462,0.0013402295,0.0013553803,0.004013206,0.0056415284,0.0015924176,0.0013560863,0.0013733585,0.0038182335,0.0062072426,-350.82025,-361.74957,-361.14352,-254.8305,-189.69762,-283.69543,-311.0732,-308.34204,-185.32648,-90.931915,43.668274,25.084633,30.459911,68.11396,81.728226,19.300898,10.598192,11.401701,26.78236,28.427696,23,14,16,35,42,56.284,19.184,39.724,63.278,66.336
65,0.0016019016,0.0013402295,0.0013553803,0.0039802776,0.005555327,0.0015924176,0.0013560863,0.0013733585,0.0038182335,0.0062072426,-351.28265,-361.74957,-361.14352,-256.14764,-193.14568,-284.50256,-311.0732,-308.34204,-188.20403,-90.931915,43.668274,25.084633,30.459911,68.11396,85.62005,18.59508,10.106291,11.323883,25.607895,28.402285,23,15,16,35,42,55.234,19.742,40.32,62.538,66.33
