-- NEO GP --
SEED=-1
MAX_LEN=100
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,10369,938.40686,938.40686,21.405012,10.027568,0.033058327,0.042198263,0.38105887,0.43512398,906.97424,1030.7831,6.282,Inf,11,"(1.849386 - exp((sin((-1.6064245 + -1.25939)) * exp(exp(X1))))) [likelihood params: Float32[]]"
2,18943,600.9449,600.9449,27.03274,14.224787,0.024376154,0.02424477,0.5436126,0.67545366,559.6874,449.08994,5.732,Inf,13,"(-1.9573988 * ((sin(log(abs(0.032342214))) / -15.813065) - sin(sqrt(abs((X1 * -1.7565682)))))) [likelihood params: Float32[]]"
3,26898,436.1625,436.1625,27.03274,14.128809,0.020258995,0.022574816,0.6206969,0.69780815,395.00095,394.98343,5.518,Inf,13,"(-1.5082272 * ((sin(log(abs(0.0090128))) / -3.3725781) - sin(sqrt(abs((X1 * -1.7926496)))))) [likelihood params: Float32[]]"
4,34328,430.5832,430.5832,27.03274,11.8048115,0.02017761,0.023054302,0.62222064,0.69138956,391.74564,410.51877,4.552,Inf,13,"(-1.4361149 * ((sin(log(abs(6.7382984))) / -2.6357985) - sin(sqrt(abs((X1 * -1.8007516)))))) [likelihood params: Float32[]]"
5,41348,422.03702,422.03702,23.350922,11.18575,0.020071479,0.023675455,0.62420774,0.6830747,387.50034,430.64413,3.498,Inf,12,"sqrt(abs(((3.6738007 / 0.8098711) * (0.17719154 - sin(sqrt(abs((X1 * -1.7762574)))))))) [likelihood params: Float32[]]"
6,48110,420.40836,420.40836,16.125835,12.536846,0.020177612,0.023054302,0.62222064,0.6913896,391.7457,410.5187,2.774,Inf,9,"(-1.4361151 * (-0.3580497 - sin(sqrt(abs((X1 * -1.8007525)))))) [likelihood params: Float32[]]"
7,54990,415.19604,415.19604,29.11218,12.651148,0.019719787,0.02254006,0.6307923,0.69827336,373.4327,393.85733,2.786,Inf,14,"log(abs((-8.556407 * ((sin(log(abs(1.2368841))) / 1.1547923) - sin(sqrt(abs((X1 * -1.7400589)))))))) [likelihood params: Float32[]]"
8,62490,415.19604,415.19604,29.11218,12.651148,0.019719787,0.02254006,0.6307923,0.69827336,373.4327,393.85733,3.046,Inf,14,"log(abs((-8.556407 * ((sin(log(abs(1.2368841))) / 1.1547923) - sin(sqrt(abs((X1 * -1.7400589)))))))) [likelihood params: Float32[]]"
9,70602,-192.90999,-192.90999,27.03274,18.762878,0.0044163284,0.0042406605,0.9173144,0.9432335,-238.70561,-199.0432,3.324,Inf,13,"(1.2502956 / ((2.062921 - sin(sqrt(abs((X1 * 4.6409554))))) + (-0.6282157 * X1))) [likelihood params: Float32[]]"
10,79422,-192.91124,-192.91124,27.03274,18.761703,0.0044163265,0.0042407815,0.9173144,0.9432319,-238.70569,-199.03928,3.674,Inf,13,"(1.2503194 / ((2.0629332 - sin(sqrt(abs((X1 * 4.6409364))))) + (-0.6282124 * X1))) [likelihood params: Float32[]]"
