id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Abs(Exp(Log(t0))) ^ Sin((Abs(x1) ^ x0))) * (Abs(((Sin((Log((x0 + Exp(t1))) / (Sqrt(Abs(((x2 - t2) / (Sqrt(Abs((Abs((x2 * t3)) ^ t4))) - Sin(t5))))) / (t6 / t7)))) + (t8 / t9)) - Sin((x1 + t10)))) ^ Sqrt(Abs((t11 - t12))))),-0.27779904720564375;-0.558220441385546;0.5461396759773676;0.5147032710830426;0.8643841415178473;-0.675657152283448;0.8228464268867164;-0.8194450852653556;-2.728849358651053e-2;-0.12176078340852503;-0.9709537987271604;-0.45775824547579513;0.9294617460152166,48,NaN,NaN,NaN,NaN
