id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Sqrt(Abs(Sqrt(Abs(((t0 / t1) + x1))))) - Sin(((Abs(Sin(x2)) ^ Sin(Sqrt(Abs((t2 / t3))))) - Sin(Sqrt(Abs((t4 + t5))))))) + (Abs((Abs(((Abs((t6 * t7)) ^ (Abs(x2) ^ t8)) + t9)) ^ Sin((Sqrt(Abs(t10)) - (Sin(x0) - x0))))) ^ Sin((x1 - (Sin(x0) - t11))))),2.38400106522636;-14.019087333776087;-55.20656494498584;105.69410337266046;90.9627021988872;90.54375512520443;891.365196760946;5665.788486335662;-3766.0550688744656;84616.67872645023;9956.765641812262;-4047.67587967629,50,876402.9438565893,1.8939662432856357e9,0.9196962261206835,-219.39005858875234
