id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(((t0 * Exp(((Abs(Sqrt(Abs(t1))) ^ t2) - x1))) * Sqrt(Abs(Exp(((Sqrt(Abs(x1)) * Sin(x2)) / Sin(t3)))))) - ((Exp(Log(Exp((x0 / (Sqrt(Abs(Sin((x0 - Sqrt(Abs(t4)))))) + Exp(t5)))))) + x2) * (Sin(t6) * (Abs(t7) ^ Sin(Exp(Exp(Sqrt(Abs(x1))))))))),636.5881189185124;93.5767004591185;-223.74047233987687;195.92241948887252;-59888.135094766076;-15199.59241200984;-20348.090797890916;13681.687311755926,48,983504.0342473506,1818427.8439190376,0.8839848758724165,0.8649641134175616
