id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(((((x22 / x8) * ((x12 - x10) * Sqrt(Abs(Sqrt(Abs(x7)))))) / (x0 / t0)) + (x17 + t1)) - ((t2 / x3) / (x1 + (x9 - x2)))),-30.156909782485403;-455.81865174302686;121571.22494952123,29,1343.0270828745531,1135.7438146138404,0.8355010379511365,0.8355873360113814
