id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((((Abs(x24) ^ t0) - x10) * (Log((Abs(t1) ^ ((x22 - t2) + x9))) + ((x0 + x4) / x15))) / ((x0 - Sqrt(Abs(x11))) / (x24 - t3))),-8.979984640534683e-2;0.9878087755578765;1.6187775683862047;-9.978543455457025,29,1593.9691336288784,1291.1035759197828,0.8047647204115479,0.8130971301178712
