id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Exp((((Abs(x4) ^ t0) * (Abs(t1) ^ Sqrt(Abs((Sin(Log(x2)) + (Abs(t2) ^ Sqrt(Abs(Sqrt(Abs((Abs(Log(Log(((Abs(x6) ^ x0) + t3)))) ^ ((Log((Sqrt(Abs(Sqrt(Abs((x3 * x1))))) * Sqrt(Abs(x3)))) * (Abs(t4) ^ Sin((t5 / Sqrt(Abs((x2 / x0))))))) * x5)))))))))))) * (Abs(t6) ^ x0))),-2.830005232340954e-2;0.7334428231753928;0.2928200723778178;-0.422037689787293;-2.778183317915795;-1.2342310002817414;1.0924324462862376,49,0.5081560321663348,0.6999041951269499,0.2753725825076765,0.26003483955001416
