id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Sqrt(Abs((Abs(Sqrt(Abs((Abs(x0) ^ (Abs((Sqrt(Abs((x3 - t0))) / Exp(Log((x2 + Exp((Log((Abs(t1) ^ t2)) - (x2 * Exp(x3))))))))) ^ (Abs(x0) ^ (Log(Exp(((Sqrt(Abs(Exp(Log((Abs(x0) ^ t3))))) * Sqrt(Abs((((t4 + x1) * t5) - t6)))) / t7))) - t8))))))) ^ t9))),0.17649354439700815;0.3978294668450194;-0.5591571998741973;-1.6768472463881927;-0.5895868695009264;-1.1380064112239658;-0.7073892461835014;-1.0539910011353073;0.8441612773442436;2.7882709038057985,49,0.49134095885878426,0.619653289865254,0.29935077498105833,0.3448791288137133
