id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Sqrt(Abs(((Exp(((x3 - Exp((Abs((Abs(x3) ^ x2)) ^ Sqrt(Abs(((Abs(Sqrt(Abs(Sqrt(Abs((Abs((x6 / Exp(t0))) ^ ((Abs(Sin(((t1 * x3) * t2))) ^ x2) - Sqrt(Abs(x1))))))))) ^ Sqrt(Abs((Abs(t3) ^ Sin(t4))))) * t5)))))) * Exp((Abs((Abs(x3) ^ x2)) ^ Sqrt(Abs(t6)))))) * t7) + (t8 * x0)))),0.33738161366925323;-1.4080473826606081;-0.24625758781659687;-0.6871103738183626;-1.573471107458018;1.9664875806015467;0.6249702706521229;-17.220919529654825;2.0244052515164883,50,0.5538001089478635,0.5413732436498764,0.32899435981771197,0.2096419776408488
