id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Abs((Exp((Abs((Exp((Abs((Sqrt(Abs(t0)) * x3)) ^ x2)) * Log(x6))) ^ Log(Sqrt(Abs(t1))))) / Exp(Sqrt(Abs(Log(Exp(Log(x0)))))))) ^ (Sqrt(Abs((Sqrt(Abs(((((t2 - Sin(x2)) * t3) - ((x0 - (Abs(t4) ^ (Abs(x1) ^ t5))) + t6)) / t7))) * t8))) / t9)) * Exp(t10)),-2.3119741840803116;0.15162705982992047;1.436531585781714;1.471582604895733;-0.9862912816233242;2.5600278515525696;0.3210020388168475;-0.5373586227636887;0.2943837001046084;-1.0303147037633813;2.7263870774499405e-2,50,0.5757240036452839,0.5441927042932718,0.3024305207013196,0.20552580942534937
