Complexity,Loss,Equation
1,8164.348,"340.27826"
3,4443.2607,"powabs(x5, 1.3065296)"
5,4351.0503,"(-36911.6 / x5) + 773.1473"
6,4348.074,"(-8321.222 / sqrtabs(x5)) + 1239.2802"
7,3592.2104,"(1272.1674 / (x8 / x5)) + -622.6903"
8,3499.5889,"sqrtabs((749248.3 / (x8 / x5)) + -446672.56)"
9,2918.4138,"(1441.8827 / (x8 / (x9 + x5))) + -781.83966"
11,2608.8425,"(1448.1594 / (x8 / (x9 + (x9 + x5)))) + -810.6879"
13,2517.227,"((1526.9541 / (x8 / (x5 + (x9 * 2.3658206)))) + -1173.2728) - -280.8337"
15,2327.0632,"((-117297.234 - ((-112652.414 / ((13.736546 - x3) / -45229.02)) / 20940.336)) / x5) + 1437.173"
18,2269.424,"((-109560.34 - ((-55469.96 / ((14.767053 - x3) / -55469.96)) / 17476.947)) / (x5 + sin(x5))) + 1396.8344"
19,1984.4932,"(767.6578 / (x8 / x5)) + ((-56032.895 / x5) - (31723.672 / ((-5660.077 - (-91285.93 / x3)) / x3)))"
21,1967.8291,"((-45532.645 / x5) - (10875.26 / ((-2055.4011 - (-33094.977 / x3)) / x3))) + ((1003.60345 / (x8 / x5)) - 278.69162)"
22,1938.7532,"((-51584.168 / x5) - (20364.943 / (sin(x5) - (((-78830.836 / x3) - -4782.3823) / x3)))) + (808.0359 / (x8 / x5))"
24,1916.9951,"((-72629.0 / x8) - (15998.853 / (sin(x5) - (((-64610.418 / x3) - -3894.2937) / x3)))) + ((1767.5024 / (x8 / x5)) + -686.0624)"
27,1843.701,"(660.64465 / (x8 / x5)) + ((-45371.41 / x5) - (x3 - (-34455.105 / (((x5 - x8) / x9) - (((-82808.06 / x3) - -5260.064) / x3)))))"
31,1842.1499,"(660.64465 / (x8 / x5)) + ((-45371.41 / x5) - (x3 - ((x8 - (x11 - -34455.105)) / (((x5 - x8) / x9) - (((-82808.06 / x3) - -5260.064) / x3)))))"
33,1838.2382,"(660.64465 / (x8 / x5)) + ((-45371.41 / x5) - (x3 - ((x8 - (x18 - -34455.105)) / (((x5 - x8) / (x9 + 0.15169711)) - (((-82808.06 / x3) - -5260.064) / x3)))))"
36,1816.215,"(875.4901 / (x8 / x5)) + ((-44384.523 / (x9 + x5)) - (x5 - ((sin(x5) / 0.092034) - ((28168.879 - x8) / (((x5 - x8) / x9) - (((-112516.945 / x3) - -6917.4946) / x3))))))"
40,1797.1786,"((875.4901 / (x8 / x5)) + (-44387.805 / (x9 + x5))) - (x5 - ((sin(-44322.49 / (x9 + x5)) / 0.092034) - ((28168.879 - x9) / (((x5 - x8) / x9) - (((-112516.945 / x3) - -6917.4946) / x3)))))"
45,1797.0625,"((875.4901 / (x8 / x5)) + (-44387.805 / (x9 + x5))) - (x5 - ((sin(-44322.49 / (x9 + x5)) / 0.092034) - ((28168.879 - (772.9997 / (x8 / sin(x9)))) / (((x5 - x8) / x9) - (((-112516.945 / x3) - -6917.4946) / x3)))))"
48,1737.9774,"((869.04224 / (x8 / x5)) + (-44384.523 / (x9 + x5))) - (x8 - ((((-112518.086 / (sin(x9) / x9)) / x9) / ((x9 / x9) - 28169.133)) - ((28169.133 - (x3 + -2316.4915)) / (((x5 - x8) / x9) - (((-112518.086 / x3) - -6891.9917) / x3)))))"
