gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_median,nll_p5,nll_p10,nll_p90,nll_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
11,0.0012307159,0.00088885444,0.0009980635,0.0012307172,0.0012307175,0.001463751,0.0011503714,0.0012426092,0.0015635318,0.0019069405,-334.57858,-432.86377,-401.4662,-334.57822,-334.57812,-322.36917,-372.53946,-346.80365,-316.94547,-314.9663,6.931472,6.931472,6.931472,41.58883,46.141716,7.48811,5.2777514,5.2777524,13.236748,18.23666,5,5,5,20,21,9.774,7.022,7.696,13.812,14.388
12,0.0012307159,0.00085464027,0.0009568575,0.0012307168,0.0012307172,0.0014637507,0.0010163881,0.0011700703,0.0015635318,0.0019069405,-334.57858,-442.70032,-413.31287,-334.57834,-334.57822,-322.36932,-378.52426,-362.06854,-318.11578,-315.37863,6.931472,6.931472,6.931472,43.944492,48.354286,7.933557,5.277752,5.2777524,14.107788,18.732676,5,5,5,20,22,10.734,7.898,8.504,14.786,16.47
13,0.0012307157,0.00083331,0.00091039756,0.0012307167,0.0012307168,0.001463751,0.0010287061,0.001181207,0.0016050336,0.0019682797,-334.57867,-448.8328,-426.6701,-334.57837,-334.57834,-322.36932,-380.45096,-371.18582,-318.47342,-316.988,6.931472,6.931472,6.931472,45.747715,59.32506,7.9335737,5.2777524,5.2777524,17.399515,21.291145,5,5,5,21,27,12.258,8.782,9.7,16.754,17.902
14,0.0012307154,0.0008169792,0.0008909101,0.0012307167,0.0012307172,0.001463751,0.0010287061,0.0011700703,0.0016445281,0.0038038294,-334.57874,-453.5279,-432.27277,-334.57837,-334.57822,-322.36935,-384.70697,-372.53946,-318.47342,-317.4828,6.931472,6.931472,6.931472,46.0517,59.32506,7.9335732,5.2777524,5.277753,18.23666,21.036371,5,5,5,22,27,13.646,9.902,10.542,17.984,18.956
15,0.0012307153,0.00080330257,0.0008697213,0.0012307166,0.0012307167,0.0014637474,0.0010287061,0.0011700703,0.0016445281,0.00228032,-334.57877,-457.45993,-438.36456,-334.5784,-334.57837,-322.36942,-385.86594,-373.8689,-319.71335,-318.0344,6.931472,6.931472,6.931472,45.747715,71.380135,7.933574,5.277752,5.2777524,18.566244,22.240103,5,5,5,22,31,14.752,10.454,11.616,19.04,20.696
16,0.0012307153,0.00074896746,0.00085464027,0.0012307162,0.0012307166,0.0014637478,0.0010309862,0.0011812072,0.0019069294,0.0026577637,-334.57877,-473.08127,-442.70032,-334.57852,-334.5784,-322.36948,-386.57635,-377.5996,-319.71347,-318.11578,6.931472,6.931472,6.931472,46.0517,71.380135,7.9335775,5.277752,5.2777524,18.566244,22.240103,5,5,5,22,31,15.974,11.326,12.4,20.916,23.796
17,0.0012307152,0.00068343594,0.00082324434,0.0012307162,0.0012307167,0.0014637461,0.0010092753,0.0010896358,0.0019069379,0.01316973,-334.5788,-491.92157,-451.72668,-334.57852,-334.57837,-322.3695,-387.23624,-380.03696,-319.7135,-318.47333,9.704061,6.931472,6.931472,48.354286,78.287895,7.9335775,5.277752,5.2777524,21.036371,26.548645,7,5,5,22,34,17.636,12.23,13.248,22.608,26.022
18,0.0012307152,0.00064939325,0.000792019,0.0012307166,0.0012307168,0.0014637432,0.001022548,0.0010896358,0.0019069405,0.01316973,-334.5788,-501.70886,-460.70395,-334.5784,-334.57834,-322.36954,-398.0062,-380.45096,-319.71353,-318.47333,9.704061,6.931472,6.931472,61.52229,81.52844,7.9335837,5.277752,5.2777524,21.6237,29.93172,7,5,5,28,34,18.3,13.556,13.906,24.048,28.406
19,0.0012167395,0.0006046394,0.00070923526,0.0012307165,0.0012307166,0.0014637334,0.00096089294,0.0010565178,0.00225536,0.01316973,-338.5968,-514.57556,-484.50427,-334.57843,-334.5784,-322.36957,-407.4347,-387.49686,-319.71356,-318.47333,14.4849415,6.931472,6.931472,68.11396,87.49823,7.933591,5.2777514,5.2777524,21.036371,29.540657,9,5,5,31,38,19.602,14.018,14.748,26.436,29.738
20,0.0011500387,0.0006046394,0.0006932588,0.0012307165,0.0012307168,0.00146372,0.0009585481,0.0010493376,0.00225536,0.01316973,-357.7733,-514.57556,-489.09753,-334.57843,-334.57834,-322.36984,-421.24396,-393.83545,-319.71365,-319.71347,19.4591,6.931472,6.931472,68.11396,87.49823,8.914635,5.2777514,5.2777524,21.036371,28.588945,10,5,5,31,38,21.16,15.128,15.788,28.5,30.618
21,0.0011097534,0.0006046394,0.0006921628,0.0012307165,0.0012307168,0.0014637191,0.00099865,0.0010487655,0.0026577355,0.01316973,-369.35532,-514.57556,-489.41263,-334.57843,-334.57834,-326.4313,-421.24396,-395.5087,-319.71378,-319.71347,22.873857,6.931472,6.931472,68.11396,87.49823,9.628213,5.2777514,5.2777524,21.036371,31.17472,12,5,5,31,37,22.246,15.996,17.444,30.05,31.09
22,0.0010968621,0.0005873317,0.0006921628,0.0012307165,0.0012307167,0.0014637162,0.00093521597,0.0010328316,0.0026577355,0.01316973,-373.06155,-519.5515,-489.41263,-334.57843,-334.57837,-331.0559,-421.24396,-395.89056,-319.9519,-319.71356,23.292873,6.931472,6.931472,68.11396,87.49823,9.957583,5.2777514,5.2777524,19.961277,31.17472,12,5,5,31,37,23.178,17.342,18.516,31.366,32.536
23,0.0010968621,0.0005873317,0.0006921628,0.001230716,0.0012307168,0.0014637156,0.0009453409,0.0010328316,0.0026577355,0.01316973,-373.06155,-519.5515,-489.41263,-334.57855,-334.57834,-331.0559,-421.24396,-395.89066,-322.10178,-319.71365,23.292873,6.931472,6.931472,68.11396,87.49823,9.073313,5.2777514,5.2777524,20.361753,25.488667,12,5,5,31,37,25.128,17.572,19.3,31.944,35.46
24,0.0010835233,0.0006046394,0.00068343605,0.001230716,0.0012307166,0.0014637158,0.0009588719,0.0010365911,0.0037368922,0.01316973,-376.89645,-514.57556,-491.92157,-334.57855,-334.5784,-334.1009,-427.38873,-400.07654,-322.36893,-319.71378,24.953299,6.931472,6.931472,68.11396,79.13055,9.957583,5.2777514,5.2777524,20.63098,25.173721,12,5,5,31,34,25.778,17.134,19.452,34.61,35.072
25,0.0010835233,0.00058733136,0.000683436,0.001230716,0.0012307166,0.0014637162,0.0009453409,0.0010402772,0.0037368922,0.01316973,-376.89645,-519.55164,-491.92157,-334.57855,-334.5784,-334.62555,-427.85394,-403.7402,-322.36902,-319.71378,23.350922,6.931472,6.931472,62.345276,79.13055,9.628213,5.277752,5.277753,20.361753,25.173721,12,5,5,27,34,26.264,17.682,19.352,34.454,37.74
26,0.0010835233,0.00058733136,0.000683436,0.001230716,0.0012307166,0.001463717,0.0009453409,0.0010402772,0.0037368922,0.01316973,-376.89645,-519.55164,-491.92157,-334.57855,-334.5784,-335.24042,-427.85394,-403.7402,-322.36902,-319.71378,23.350922,6.931472,6.931472,62.345276,79.13055,9.628213,5.277752,5.277753,20.361753,25.173721,12,5,5,27,34,26.786,17.626,19.37,35.58,38.056
27,0.001053737,0.00058733136,0.000683436,0.001230716,0.0012307166,0.0014637191,0.0008926949,0.0010309862,0.0037368922,0.01316973,-385.46002,-519.55164,-491.92157,-334.57855,-334.5784,-335.24042,-427.85394,-408.67386,-322.36902,-319.71378,23.350922,6.931472,6.931472,62.345276,79.13055,9.628213,5.277752,5.277753,20.361753,25.173721,12,5,5,27,34,27.172,17.682,19.932,35.84,37.094
28,0.001053737,0.0005948591,0.0006921628,0.001230716,0.0012307166,0.0014637162,0.0008674139,0.0010265482,0.0020339894,0.010909226,-385.46002,-517.38745,-489.41263,-334.57855,-334.5784,-335.24042,-430.2752,-418.66833,-322.36914,-319.71378,23.350922,6.931472,6.931472,59.32506,76.93934,8.912952,5.277752,5.277753,19.813643,25.173721,12,5,5,27,33,27.752,16.542,19.948,35.618,37.82
29,0.0010532129,0.0005948591,0.0006921628,0.001230716,0.0012307164,0.0014637158,0.00086741365,0.0010265482,0.0020339894,0.010909226,-385.61072,-517.38745,-489.41263,-334.57855,-334.57846,-335.24042,-430.2752,-418.66806,-322.3692,-319.71378,23.350922,6.931472,6.931472,59.32506,76.93934,8.766758,5.277752,5.277753,19.813643,24.296926,12,5,5,27,33,27.616,16.232,19.226,35.748,38.404
30,0.0010532129,0.0005948591,0.0006921628,0.001230716,0.0012307164,0.0014637156,0.00086741365,0.0010265482,0.0018851213,0.010909226,-385.61072,-517.38745,-489.41263,-334.57855,-334.57846,-337.76837,-430.2752,-418.66806,-322.3692,-319.71378,23.350922,6.931472,6.931472,59.32506,76.93934,8.72674,5.277752,5.277753,19.580801,24.296926,12,5,5,27,33,27.226,16.57,18.398,34.932,39.536
31,0.0010532129,0.0005948591,0.0006921627,0.001230716,0.0012307164,0.0014637156,0.00086741365,0.0010265482,0.0018851213,0.010909226,-385.61072,-517.38745,-489.41266,-334.57855,-334.57846,-337.76837,-430.2752,-418.66806,-322.3692,-319.71378,23.350922,6.931472,6.931472,62.169796,78.287895,8.766758,5.277752,5.2777524,19.260563,22.998133,12,5,5,27,34,26.914,16.202,18.336,34.67,38.7
32,0.0010532129,0.0005948591,0.0006921627,0.001230716,0.0012307166,0.0014637162,0.00086741365,0.0010265482,0.0019069386,0.010909226,-385.61072,-517.38745,-489.41266,-334.57855,-334.5784,-337.76837,-430.2752,-418.66806,-322.3692,-319.9515,24.953299,6.931472,6.931472,65.91674,78.287895,8.766758,4.9223638,5.2777524,19.580801,23.95424,12,5,5,30,34,25.854,16.344,18.274,34.978,39.744
33,0.0010532129,0.00058733136,0.000683436,0.0012307159,0.0012307166,0.0014637158,0.00086741365,0.0010069831,0.0019069386,0.010909226,-385.61072,-519.55164,-491.92157,-334.57858,-334.5784,-337.76837,-430.2752,-418.66806,-322.3692,-319.9515,24.953299,6.931472,6.931472,65.91674,79.10008,8.760544,4.9223638,5.277752,19.580801,24.296926,12,5,5,30,36,24.77,16.362,17.332,35.4,37.564
34,0.0010382922,0.0005869173,0.0006555752,0.0012307159,0.0012307166,0.0014637155,0.00086741365,0.0010069831,0.0019069386,0.010909226,-389.90042,-519.6707,-499.93158,-334.57858,-334.5784,-345.36032,-430.2752,-418.66806,-322.3692,-319.9515,24.953299,6.931472,6.931472,66.77497,79.10008,8.912952,4.9223638,5.2777524,19.580801,24.945778,13,5,5,31,36,23.562,16.134,17.59,34.826,37.63
35,0.0010382922,0.0005869173,0.0006555752,0.0012307159,0.0012307162,0.0014637155,0.00086741365,0.0010069831,0.0019069386,0.010909226,-389.90042,-519.6707,-499.93158,-334.57858,-334.57852,-345.36032,-433.26727,-418.66806,-322.36932,-319.9515,24.953299,6.931472,6.931472,66.77497,79.10008,8.912952,4.9223638,5.2777524,19.580801,24.945778,13,5,5,31,36,22.458,16.154,17.29,35.038,37.37
36,0.0010382924,0.0005869173,0.0006555752,0.0012307158,0.0012307166,0.00146367,0.00086741365,0.0010069406,0.0019069386,0.010909226,-389.90036,-519.6707,-499.93158,-334.5786,-334.5784,-346.3464,-440.993,-418.66806,-322.36935,-319.9517,24.953299,6.931472,6.931472,66.77497,78.287895,8.912952,4.922351,5.277752,19.580801,24.390171,13,5,5,30,36,22.192,16.368,17.054,34.754,38.064
37,0.001049101,0.0005869173,0.0006555752,0.0012307158,0.001230716,0.0014637129,0.00086741365,0.0010069406,0.0019069386,0.0103835575,-386.79288,-519.6707,-499.93158,-334.5786,-334.57855,-347.37244,-442.2168,-418.66806,-322.36935,-319.95203,24.953299,6.931472,6.931472,65.91674,78.287895,8.912952,4.9223638,5.277752,21.750717,27.803722,12,5,5,29,36,21.498,15.866,17.0,34.79,36.548
38,0.0010146283,0.0005869173,0.0006555751,0.0012307158,0.001230716,0.0014637129,0.00086741365,0.0010069406,0.002657699,0.01316973,-396.70377,-519.6707,-499.93158,-334.5786,-334.57855,-347.37244,-442.2168,-418.66806,-322.3694,-319.95203,25.084633,6.931472,6.931472,66.77497,76.93934,9.397515,4.9223623,5.277752,20.803886,27.803722,13,5,5,29,35,21.368,16.19,16.908,32.856,36.774
39,0.0010146283,0.0005869173,0.00065533887,0.0012307157,0.001230716,0.0014637153,0.00086741365,0.0010069406,0.002657699,0.01316973,-396.70377,-519.6707,-499.9995,-334.57867,-334.57855,-347.37244,-443.30832,-418.66806,-322.3694,-319.95203,25.084633,6.931472,6.931472,65.91674,76.93934,9.397515,4.9223623,5.277752,21.01128,27.803722,13,5,5,29,35,20.508,15.706,16.678,32.49,35.648
40,0.0010042142,0.0005869173,0.0006481753,0.0012307158,0.001230716,0.0014637153,0.00086741365,0.0010069406,0.002657699,0.01316973,-399.69785,-519.6707,-502.05902,-334.5786,-334.57855,-347.37244,-443.30832,-418.66806,-322.3694,-319.95212,25.084633,6.931472,6.931472,66.77497,78.287895,9.395845,4.9223623,5.277752,21.01128,27.803722,13,5,5,30,37,20.028,15.078,16.288,32.34,37.01
41,0.0009925613,0.0005869173,0.0006481753,0.0012307155,0.0012307159,0.0014637153,0.00086741365,0.0010069406,0.002657699,0.01316973,-403.04803,-519.6707,-502.05902,-334.5787,-334.57858,-350.57922,-443.30832,-418.66806,-322.36942,-319.95212,27.03274,6.931472,6.931472,68.11396,78.287895,9.4891615,4.9223638,5.277752,21.01128,28.49228,13,5,5,31,37,20.114,15.164,15.652,31.294,34.488
42,0.0009910183,0.0005538794,0.00060779887,0.0012307155,0.0012307159,0.0014637153,0.00086741365,0.0010069406,0.002657699,0.01316973,-403.49164,-529.16907,-513.66724,-334.5787,-334.57858,-350.67673,-443.30832,-418.66806,-322.36942,-319.95212,27.03274,6.931472,6.931472,68.11396,81.29731,9.4891615,4.9223638,5.277752,21.750717,28.560177,13,5,5,31,37,19.584,14.828,16.186,29.562,36.878
43,0.0009910183,0.0005538794,0.00060779846,0.0012307155,0.0012307159,0.0014637153,0.00086741365,0.0010069406,0.002657699,0.01316973,-403.49164,-529.16907,-513.66736,-334.5787,-334.57858,-350.67673,-443.48196,-418.66806,-322.36942,-322.10156,27.03274,6.931472,6.931472,68.11396,81.29731,9.671218,4.9223623,5.277752,22.969969,28.560177,13,5,5,31,37,19.486,14.732,15.282,29.254,37.53
44,0.0009910183,0.00054348266,0.00060463947,0.0012307155,0.0012307159,0.0014637153,0.00086741365,0.0010069406,0.002657699,0.01316973,-403.49164,-532.15814,-514.57556,-334.5787,-334.57858,-350.67673,-445.59818,-418.66806,-322.36942,-322.10193,25.084633,6.931472,6.931472,68.11396,81.29731,9.669002,4.9223623,5.277752,21.710873,28.560177,13,5,5,31,37,19.038,14.98,15.44,28.538,38.8
45,0.0009910183,0.00054348266,0.00060463947,0.0012307155,0.0012307159,0.0014637155,0.00086741365,0.0010069406,0.002657699,0.01316973,-403.49164,-532.15814,-514.57556,-334.5787,-334.57858,-350.67673,-445.59818,-418.66806,-322.36948,-322.10193,25.084633,6.931472,6.931472,68.11396,81.29731,9.667304,4.9223623,5.2777524,21.01128,28.560177,13,5,5,31,37,19.104,14.666,15.366,28.54,38.896
46,0.0009910183,0.00054348266,0.00060463947,0.0012307155,0.0012307159,0.0014637153,0.00086729776,0.0010069406,0.0026912112,0.01316973,-403.49164,-532.15814,-514.57556,-334.5787,-334.57858,-350.67673,-445.59818,-420.44943,-322.36948,-322.10193,25.084633,6.931472,6.931472,68.11396,81.29731,9.667304,4.9223623,5.2777524,21.302486,28.560177,13,5,5,31,37,18.384,14.604,15.376,28.232,35.718
47,0.0009910183,0.00054348266,0.00060463947,0.0012307155,0.0012307159,0.00146367,0.00086729776,0.0010069406,0.0026912112,0.01316973,-403.49164,-532.15814,-514.57556,-334.5787,-334.57858,-350.93286,-445.59818,-425.0091,-322.3695,-322.10193,25.084633,6.931472,6.931472,68.11396,81.29731,9.484206,4.9223623,5.2777524,21.302486,28.560177,13,5,5,31,37,18.812,14.462,15.162,27.674,35.228
48,0.0009910183,0.00054348266,0.00060463947,0.0012307155,0.0012307159,0.00146367,0.00086729776,0.0010069406,0.0037368922,0.01316973,-403.49164,-532.15814,-514.57556,-334.5787,-334.57858,-350.93286,-445.59818,-425.0091,-322.3695,-322.10193,27.03274,6.931472,6.931472,68.11396,81.29731,9.655066,4.9223623,5.2777524,21.302486,28.560177,13,5,5,31,37,18.308,14.556,14.86,28.806,33.826
49,0.0009910183,0.00054348266,0.00060463947,0.0012307155,0.0012307159,0.00146367,0.00086729776,0.0010069406,0.0037368922,0.01316973,-403.49164,-532.15814,-514.57556,-334.5787,-334.57858,-350.93286,-445.59818,-425.0091,-322.3695,-322.10193,27.03274,6.931472,6.931472,70.70101,78.287895,9.655066,4.9223623,5.2777524,20.922165,28.560177,13,5,5,34,37,18.266,14.684,14.906,29.252,32.214
50,0.0009910183,0.0005294974,0.0005948587,0.0012307155,0.001230716,0.00146367,0.00084708846,0.00096867525,0.0037368922,0.01316973,-403.49164,-536.1789,-517.3876,-334.5787,-334.57855,-350.93286,-445.59818,-428.0489,-322.3695,-322.10193,27.03274,6.931472,6.931472,70.70101,83.17766,9.655066,4.9223547,5.277752,21.750717,30.552021,13,5,5,34,38,17.828,14.652,15.424,27.676,32.758
51,0.0009910183,0.0005294974,0.00059485773,0.0012307155,0.001230716,0.00146367,0.0008470864,0.000962494,0.0037368922,0.01316973,-403.49164,-536.1789,-517.3878,-334.5787,-334.57855,-350.93286,-446.2915,-431.08273,-322.3695,-322.10193,27.03274,6.931472,6.931472,70.70101,83.17766,9.655066,4.9223547,5.277752,21.347605,30.552021,13,5,5,34,38,17.908,14.758,15.256,27.016,32.896
52,0.0009910183,0.0005294974,0.0005873316,0.0012307155,0.001230716,0.00146367,0.0008470864,0.00096781,0.0037368922,0.01316973,-403.49164,-536.1789,-519.5516,-334.5787,-334.57855,-350.93286,-446.2915,-437.42618,-322.3695,-322.36902,27.03274,6.931472,6.931472,70.70101,83.17766,9.655066,4.9223475,5.277752,21.347605,30.552021,13,5,5,34,38,17.524,14.296,14.866,26.466,33.448
53,0.0009910183,0.00051895867,0.0005869173,0.0012307155,0.001230716,0.00146367,0.0007692694,0.000962494,0.0037368922,0.01316973,-403.49164,-539.2088,-519.6707,-334.5787,-334.57855,-350.93286,-447.62994,-438.6727,-322.3695,-322.36902,25.296831,6.931472,6.931472,70.70101,94.42645,10.011764,4.9223475,5.2777524,22.230095,28.560177,13,5,5,34,38,17.848,14.47,15.06,25.47,33.008
54,0.0009910183,0.00051895867,0.0005869173,0.0012307155,0.001230716,0.0014637155,0.0007692694,0.000962494,0.0037368922,0.01316973,-403.49164,-539.2088,-519.6707,-334.5787,-334.57855,-350.93286,-447.62994,-438.6727,-322.3695,-322.36902,25.296831,6.931472,6.931472,70.70101,94.42645,10.011764,4.9223475,5.2777524,21.98785,28.560177,13,5,5,34,38,17.8,14.404,15.096,26.842,32.39
55,0.0009910183,0.00051895867,0.0005869173,0.0012307155,0.001230716,0.0014637155,0.0007692694,0.000962494,0.0037368922,0.01316973,-403.49164,-539.2088,-519.6707,-334.5787,-334.57855,-350.93286,-447.62994,-438.6727,-322.3695,-322.36902,25.296831,6.931472,6.931472,70.70101,94.42645,10.011764,4.9223475,5.2777524,21.98785,28.560177,13,5,5,34,38,17.926,14.828,15.028,26.822,32.848
56,0.0009910183,0.00051895867,0.0005869173,0.0012307155,0.001230716,0.0014637155,0.0008470864,0.000962494,0.0037368922,0.01316973,-403.49164,-539.2088,-519.6707,-334.5787,-334.57855,-351.4519,-447.62994,-440.2963,-322.3695,-322.36902,25.296831,6.931472,6.931472,70.70101,94.42645,10.011764,4.9223475,5.2777524,21.98785,28.560177,13,5,5,34,38,17.89,14.14,14.906,27.944,34.746
57,0.000988287,0.00051895867,0.0005869173,0.0012307155,0.001230716,0.00146367,0.0008470864,0.00095656404,0.0028051995,0.012642038,-404.2769,-539.2088,-519.6707,-334.5787,-334.57855,-355.0118,-447.62994,-441.48807,-322.3695,-322.36902,27.03274,6.931472,6.931472,70.70101,94.42645,10.011764,4.933719,5.277753,24.39017,30.552021,13,5,5,34,38,17.762,14.062,14.378,26.414,34.026
58,0.0009879173,0.0005091961,0.0005869173,0.0012307155,0.0012307158,0.0014636448,0.0007692694,0.0009008045,0.0028051995,0.012642038,-404.3832,-542.01556,-519.6707,-334.5787,-334.5786,-355.0118,-451.94446,-443.48196,-322.3695,-322.36935,27.03274,6.931472,6.931472,70.70101,93.517914,10.441179,4.933719,5.277753,21.98785,28.560177,13,5,5,34,39,17.37,14.052,14.696,24.4,34.248
59,0.0009879173,0.0005091961,0.0005746603,0.0012307155,0.0012307158,0.0014636448,0.0007692694,0.00089268707,0.0028051995,0.012642038,-404.3832,-542.01556,-523.1946,-334.5787,-334.5786,-355.0118,-451.94446,-445.59818,-322.3695,-322.36935,27.03274,6.931472,6.931472,70.70101,93.517914,11.162842,4.933719,5.277753,21.98785,28.560177,13,5,5,34,39,17.322,14.108,14.774,24.302,34.592
60,0.0009879173,0.00041496125,0.0005743624,0.0012307154,0.0012307158,0.0014636448,0.000604729,0.00089228456,0.0028051995,0.012642038,-404.3832,-569.10803,-523.2802,-334.57874,-334.5786,-355.0118,-457.8836,-445.59818,-322.36954,-322.36935,27.03274,6.931472,6.931472,72.78046,94.42645,11.162842,4.933719,5.277753,23.207573,30.225477,13,5,5,34,39,17.42,14.288,14.63,24.486,34.476
61,0.0009879173,0.00041496125,0.0005743624,0.0012307154,0.0012307158,0.0014636448,0.0005450615,0.00089228456,0.0037368922,0.017134398,-404.3832,-569.10803,-523.2802,-334.57874,-334.5786,-355.28036,-468.07153,-445.59818,-322.36954,-322.36935,27.03274,6.931472,6.931472,66.77497,94.42645,11.162842,5.277752,5.277753,23.207573,32.07737,13,5,5,31,39,17.352,13.952,14.588,24.3,35.566
62,0.00097427913,0.00041496125,0.0005575306,0.0012307154,0.0012307158,0.0014636448,0.0005275272,0.00089228456,0.0037368922,0.017134398,-408.30417,-569.10803,-528.1194,-334.57874,-334.5786,-355.28036,-469.95276,-445.59818,-322.36954,-322.36935,26.876392,6.931472,6.931472,66.77497,94.42645,11.189842,5.277752,5.277753,22.566494,32.07737,13,5,5,30,39,17.314,14.076,14.432,24.1,33.498
63,0.00097427913,0.00041496125,0.0005575308,0.0012307154,0.0012307158,0.0014636448,0.00056397,0.00089268707,0.0037368922,0.017134398,-408.30417,-569.10803,-528.1193,-334.57874,-334.5786,-355.28036,-469.95276,-448.0183,-322.36954,-322.36935,26.876392,6.931472,6.931472,66.77497,93.517914,11.189842,5.277752,5.277753,22.364555,32.07737,13,5,5,30,39,17.114,13.922,14.498,24.348,33.104
