-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,7581,78230.28,78265.18,154.62268,146.60327,0.37598908,0.41435492,78230.28,432854.4,5.986,Inf,10,"(-2.4894638 * ((8.473502 - X4) * (-1.4416186 + sqrt(X1)))) [likelihood params: Float32[]]"
2,14687,78225.48,78259.59,154.61308,146.77115,0.37602782,0.4136843,78225.48,433343.9,5.766,Inf,10,"(-3.0679646 * ((6.9243035 - X4) * (-1.441229 + sqrt(X1)))) [likelihood params: Float32[]]"
3,22665,78225.24,78259.22,154.61261,146.87671,0.37602973,0.4132626,78225.24,433651.75,5.63,Inf,10,"(-3.4570029 * ((6.172105 - X4) * (-1.4409269 + sqrt(X1)))) [likelihood params: Float32[]]"
4,30867,78225.25,78259.19,154.61263,146.8771,0.37602967,0.41326106,78225.25,433652.88,5.91,Inf,10,"(-3.4570155 * ((6.1721354 - X4) * (-1.4409318 + sqrt(X1)))) [likelihood params: Float32[]]"
5,38374,78225.25,78259.19,154.61263,146.8771,0.37602967,0.41326106,78225.25,433652.88,6.66,Inf,10,"(-3.4570155 * ((6.1721354 - X4) * (-1.4409318 + sqrt(X1)))) [likelihood params: Float32[]]"
6,46621,78225.25,78259.19,154.61263,146.8771,0.37602967,0.41326106,78225.25,433652.88,6.648,Inf,10,"(-3.4570155 * ((6.1721354 - X4) * (-1.4409318 + sqrt(X1)))) [likelihood params: Float32[]]"
7,55011,78225.25,78259.19,154.61263,146.8771,0.37602967,0.41326106,78225.25,433652.88,7.256,Inf,10,"(-3.4570155 * ((6.1721354 - X4) * (-1.4409318 + sqrt(X1)))) [likelihood params: Float32[]]"
8,64263,78106.07,78202.22,154.37427,145.2503,0.37699163,0.4197597,78106.07,428909.16,8.148,Inf,32,"(sin((1.7042311 + X1)) - (((X8 - 22.71446) + log(abs(-111456.94))) + ((-3.6901953 / sin((5.126703 + X1))) - (sin(X2) - (((X8 + (X4 + 15.097676)) + sin(-247.68898)) + -39.11575))))) [likelihood params: Float32[]]"
9,74434,78019.766,78054.375,154.20166,145.28566,0.37768823,0.41961843,78019.766,429012.25,8.9,Inf,12,"((sqrt(exp(7.5352554)) / exp((X1 + 0.29238483))) - (X8 + 1.3262491)) [likelihood params: Float32[]]"
10,84783,77440.336,77538.1,153.0428,143.45976,0.38236505,0.4269125,77440.336,423687.9,9.464,Inf,32,"(sin((-3.1889586 + X1)) - (((X8 - 11.320953) + log(abs(X5))) + ((-3.5117784 / sin((6.4363313 + X1))) - (sin(X2) - (((X8 + (X4 + 26.488834)) + sin(-236.74855)) + -27.72221))))) [likelihood params: Float32[]]"
