Complexity,Loss,Equation
1,0.05341108,"1.8059502"
5,0.037665512,"powabs(1.9208742, sqrtabs(sin(x0)))"
6,0.030818315,"powabs(1.9208742, powabs(sin(x0), 0.28370044))"
7,0.020844638,"powabs(1.8540158, powabs(-1.812266e-5, powabs(0.00026700352, x0)))"
9,0.009897467,"powabs(x0 + x0, powabs(0.23147057, x0)) * 1.693283"
10,0.005785954,"powabs(x0 + x0, powabs(-0.60928535, exp(x0))) * 1.73307"
11,0.0016821165,"powabs(x0 + 0.4290292, powabs(0.5870618, powabs(x0, 3.2453244))) * 1.7389044"
13,0.001447211,"powabs(powabs(4.9279723, x0 + -0.54476124), powabs(0.29915482, powabs(x0, 2.0036902))) * 1.7231497"
15,0.0013365824,"powabs(powabs(x0 + 0.4516126, 1.2227111), powabs(powabs(-0.5615607, powabs(x0, 2.5827117)), 1.2968359)) * 1.7287594"
18,0.0013319415,"powabs(powabs(6.15661, -0.5482105 + x0), powabs(0.26060158, powabs(x0, sqrtabs(1.4082367 + powabs(x0, 1.7327065))))) * 1.730358"
19,0.0013018872,"powabs(powabs(5.955125, powabs(powabs(0.25864393, x0), powabs(x0, powabs(1.9487312, x0 + -1.726423)))), x0 + -0.5463076) * 1.7340659"
27,0.0012979879,"powabs(powabs(0.36931083, powabs(powabs(-0.4568397, x0), x0)) + x0, powabs(powabs(-0.52884907, x0), (x0 + powabs(0.35328493, powabs(x0, 1.5352892 + x0))) * x0)) * 1.733518"
28,0.0012885816,"powabs(powabs(-0.37397352, powabs(powabs(powabs(exp(x0), powabs(powabs(-0.083393365, x0), powabs(x0, 2.2863913))), -1.0477573), x0)) + x0, powabs(powabs(-0.60928535, x0), powabs(x0, 2.2839394))) * 1.73307"
31,0.0012787428,"powabs(powabs(0.3637518, powabs(powabs(-0.5192184, x0), powabs(x0 + -0.31003255, 0.26330173))) + x0, powabs(powabs(-0.5400878, x0), (x0 + powabs(0.26330173, powabs(x0, x0 + x0))) * x0)) * 1.7327065"
35,0.0012659903,"powabs(powabs(0.3571974, powabs(powabs(powabs(-0.5408135, x0), 1.022487), powabs(powabs(x0 + -0.31, 0.26401815), 0.5336591))) + x0, powabs(powabs(-0.54043555, x0), x0 * (x0 + powabs(0.26274717, powabs(x0, x0 + x0))))) * 1.732899"
37,0.0012651975,"powabs(powabs(0.3571974, powabs(powabs(powabs(-0.5408135, x0), 1.022487), powabs(powabs(x0 + -0.31, 0.26401815), 0.5336591))) + x0, powabs(powabs(-0.54043555, x0), x0 * (x0 + powabs(0.26274717, powabs(x0, x0 + (x0 + 0.3636734)))))) * 1.732899"
39,0.0012606857,"powabs(powabs(0.3640921, powabs(powabs(powabs(-0.53717244, x0), 0.85533714), powabs(powabs(x0, powabs(x0 + -0.31002888, -0.31205612)), 0.117704414))) + x0, powabs(powabs(-0.543191, x0), x0 * (x0 + powabs(powabs(0.22666351, powabs(x0, x0)), powabs(x0, x0))))) * 1.7326877"
41,0.0012540988,"powabs(powabs(0.3637518, powabs(powabs(-0.5400878, x0), powabs(powabs(x0 + -0.31003255, 0.26330173), powabs(0.28370044, powabs(-0.5400878 + x0, 0.69359374))))) + x0, powabs(powabs(-0.5400878, x0), (x0 + powabs(0.26330173, powabs(x0, x0 + powabs(x0, 2.0036902)))) * x0)) * 1.7327065"
43,0.0012213425,"powabs(powabs(0.3637518, powabs(powabs(-0.5400878, x0), powabs(powabs(x0 + -0.31003255, 0.26024795), powabs(0.26330173 + -0.31003255, x0) / powabs(-0.5400878 + x0, x0)))) + x0, powabs(powabs(-0.5400878, x0), (x0 + powabs(0.26330173, powabs(x0, x0 + x0))) * x0)) * 1.7327065"
