-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=50
TSIZE=3
----------------------------------
gen,fevals,best_fitness,dl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,size,Expression
1,82690,-2933.8696,-2933.8696,0.00016798681,0.00011247038,0.13128364,0.20511061,-2953.2158,-3113.7593,7.918,7,"(((X7 + X5) * 0.0144047495) + 0.085809976) [likelihood params: Float32[-0.012960973]]"
2,154248,-2933.8696,-2933.8696,0.00016798681,0.00011247038,0.13128364,0.20511061,-2953.2158,-3113.7593,7.554,7,"(((X7 + X5) * 0.0144047495) + 0.085809976) [likelihood params: Float32[-0.012960973]]"
3,232471,-2933.8696,-2933.8696,0.00016798681,0.00011247038,0.13128364,0.20511061,-2953.2158,-3113.7593,6.7,7,"(((X7 + X5) * 0.0144047495) + 0.085809976) [likelihood params: Float32[-0.012960973]]"
4,313552,-2978.82,-2978.82,0.00015251136,0.00015934538,0.21131241,-0.12618065,-3001.974,-2973.462,4.548,7,"(((X7 + X1) * -0.011599564) + 0.10028495) [likelihood params: Float32[0.012349548]]"
5,383456,-2978.82,-2978.82,0.00015251136,0.00015934538,0.21131241,-0.12618065,-3001.974,-2973.462,2.516,7,"(((X7 + X1) * -0.011599564) + 0.10028495) [likelihood params: Float32[0.012349548]]"
6,435168,-3205.7466,-3205.7466,9.748359e-5,0.00014293197,0.49587953,-0.010178089,-3227.7654,-2986.628,1.594,7,"(((0.08773517 + X1) * -0.020089332) + 0.10970361) [likelihood params: Float32[0.009873378]]"
7,469766,-3208.4773,-3208.4773,9.748359e-5,0.00014293198,0.49587953,-0.010178208,-3227.7654,-2986.628,1.78,5,"((X1 * -0.020089332) + 0.10794107) [likelihood params: Float32[0.009873379]]"
8,511676,-3208.5833,-3208.5833,9.7483564e-5,0.00014293214,0.49587965,-0.010179281,-3227.7656,-2986.627,2.42,5,"((-5.373046 + X1) * -0.020089371) [likelihood params: Float32[-0.009873377]]"
9,560190,-3217.0696,-3217.0696,9.3861745e-5,0.00013739587,0.51460934,0.028948545,-3246.8665,-3006.9023,3.22,9,"(((pdiv(0.36810696, X14) + X1) * -0.020084048) + 0.108463354) [likelihood params: Float32[-0.009688235]]"
10,615524,-3344.6072,-3344.6072,7.219708e-5,0.00011362163,0.6266446,0.19697404,-3379.2573,-3082.916,4.076,11,"(((X7 + X5) * 0.01435147) + ((-5.259386 + X1) * -0.020147225)) [likelihood params: Float32[0.008485881]]"
11,678495,-3344.626,-3344.626,7.2195704e-5,0.00011330564,0.6266517,0.1992073,-3379.2688,-3085.8657,4.968,11,"(((X7 + X5) * 0.014376652) + ((-5.2731237 + X1) * -0.020078981)) [likelihood params: Float32[0.008496807]]"
12,763303,-3344.626,-3344.626,7.2195704e-5,0.00011330564,0.6266517,0.1992073,-3379.2688,-3085.8657,5.964,11,"(((X7 + X5) * 0.014376652) + ((-5.2731237 + X1) * -0.020078981)) [likelihood params: Float32[0.008496807]]"
13,838543,-3348.7515,-3348.7515,6.85321e-5,0.00010781701,0.64559746,0.23799843,-3405.542,-3110.0583,7.58,25,"((((((X1 * 0.96990716) + 0.025812555) + 0.08831258) + 4.865273) * (((((X7 + -0.36229512) * 0.2715135) + 2.0907154) + X1) * 0.011630787)) + (X1 * -0.12322402)) [likelihood params: Float32[0.008276835]]"
14,923504,-3363.0654,-3363.0654,6.83737e-5,0.00010916864,0.64641654,0.22844571,-3406.7095,-3099.545,9.436,15,"(((X7 + ((((-2.1821191 * X1) + 0.086960666) + X5) * 0.4706306)) * 0.019551676) + 0.10507882) [likelihood params: Float32[0.008268835]]"
15,1010638,-3376.2454,-3376.2454,6.527653e-5,0.00010419697,0.6624331,0.26358318,-3430.096,-3123.0903,12.164,19,"(((X1 * ((0.011487971 * X1) + -0.04429086)) + 0.11602161) + (((X5 + X7) * (X7 + X1)) * 0.008899052)) [likelihood params: Float32[0.008079391]]"
16,1096779,-3480.976,-3480.976,5.3907137e-5,5.6248176e-5,0.72122806,0.6024635,-3526.642,-3497.7861,14.848,17,"((X1 * ((X7 * 0.015606981) + ((0.13734981 * ((X2 + 1.1838219) * -0.15279102)) * 0.38484684))) + 0.10522208) [likelihood params: Float32[0.007342148]]"
