-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,23680,9,80.77193,82.05102,80.77193,95.926445,9.656628,5.4978895,82.05102,5.9160075,6.793784,0.7490483,0.19664347,6,"(sqrt(abs((-41.434402 * X1))) - -7.6049643) NeoGP.GaussianLikelihood{Float32} Float32[2.4322846]"
2,45013,9,90.44197,81.96726,90.44197,98.27034,3.295837,4.5325346,81.96726,10.280367,14.517662,0.5639161,-0.7166954,3,"(1.929106 * X2) NeoGP.GaussianLikelihood{Float32} Float32[3.2063015]"
3,65495,10,83.47583,79.81425,83.47583,93.75772,6.931472,3.3504157,79.81425,6.90448,6.1171155,0.70711815,0.27665865,5,"sqrt(abs(sqrt(abs((-44265.754 * X1))))) NeoGP.GaussianLikelihood{Float32} Float32[2.6276376]"
4,89172,13,83.47583,79.81425,83.47583,93.75772,6.931472,3.3504157,79.81425,6.90448,6.1171155,0.70711815,0.27665865,5,"sqrt(abs(sqrt(abs((-44265.754 * X1))))) NeoGP.GaussianLikelihood{Float32} Float32[2.6276376]"
5,116726,11,83.47583,79.81425,83.47583,93.75772,6.931472,3.3504157,79.81425,6.90448,6.1171155,0.70711815,0.27665865,5,"sqrt(abs(sqrt(abs((-44265.754 * X1))))) NeoGP.GaussianLikelihood{Float32} Float32[2.6276376]"
6,143318,12,83.47583,79.81425,83.47583,93.75772,6.931472,3.3504157,79.81425,6.90448,6.1171155,0.70711815,0.27665865,5,"sqrt(abs(sqrt(abs((-44265.754 * X1))))) NeoGP.GaussianLikelihood{Float32} Float32[2.6276376]"
7,170527,14,83.47583,79.81425,83.47583,93.75772,6.931472,3.3504157,79.81425,6.90448,6.1171155,0.70711815,0.27665865,5,"sqrt(abs(sqrt(abs((-44265.754 * X1))))) NeoGP.GaussianLikelihood{Float32} Float32[2.6276376]"
8,196040,19,83.47583,79.81425,83.47583,93.75772,6.931472,3.3504157,79.81425,6.90448,6.1171155,0.70711815,0.27665865,5,"sqrt(abs(sqrt(abs((-44265.754 * X1))))) NeoGP.GaussianLikelihood{Float32} Float32[2.6276376]"
9,223631,19,83.47583,79.81425,83.47583,93.75772,6.931472,3.3504157,79.81425,6.90448,6.1171155,0.70711815,0.27665865,5,"sqrt(abs(sqrt(abs((-44265.754 * X1))))) NeoGP.GaussianLikelihood{Float32} Float32[2.6276376]"
10,250862,19,83.47583,79.81425,83.47583,93.75772,6.931472,3.3504157,79.81425,6.90448,6.1171155,0.70711815,0.27665865,5,"sqrt(abs(sqrt(abs((-44265.754 * X1))))) NeoGP.GaussianLikelihood{Float32} Float32[2.6276376]"
11,279209,21,83.47583,79.81425,83.47583,93.75772,6.931472,3.3504157,79.81425,6.90448,6.1171155,0.70711815,0.27665865,5,"sqrt(abs(sqrt(abs((-44265.754 * X1))))) NeoGP.GaussianLikelihood{Float32} Float32[2.6276376]"
12,311270,23,83.47583,79.81425,83.47583,93.75772,6.931472,3.3504157,79.81425,6.90448,6.1171155,0.70711815,0.27665865,5,"sqrt(abs(sqrt(abs((-44265.754 * X1))))) NeoGP.GaussianLikelihood{Float32} Float32[2.6276376]"
13,338095,27,83.47583,79.81425,83.47583,93.75772,6.931472,3.3504157,79.81425,6.90448,6.1171155,0.70711815,0.27665865,5,"sqrt(abs(sqrt(abs((-44265.754 * X1))))) NeoGP.GaussianLikelihood{Float32} Float32[2.6276376]"
14,367248,30,83.47583,79.81425,83.47583,93.75772,6.931472,3.3504157,79.81425,6.90448,6.1171155,0.70711815,0.27665865,5,"sqrt(abs(sqrt(abs((-44265.754 * X1))))) NeoGP.GaussianLikelihood{Float32} Float32[2.6276376]"
