Id,Expression,max_features,max_samples,MSE_train,OOB_score,MSE_test,R2_train,R2_test
maxfeatsqrt_maxsampl0.1,X,sqrt,0.1,874.7984996129031,0.29998658199740325,1020.8798240000002,0.42687199053196345,0.34338007782601687
maxfeatsqrt_maxsampl0.2,X,sqrt,0.2,550.8306896774196,0.4661209670096912,683.24365025,0.6391208982772372,0.560544363884869
maxfeatsqrt_maxsampl0.3,X,sqrt,0.3,365.250679483871,0.564837984879677,457.91074725,0.7607044422434774,0.7054762841292812
maxfeatsqrt_maxsampl0.4,X,sqrt,0.4,292.083904,0.5819333054781819,410.88607100000013,0.8086399707232603,0.7357220961569384
maxfeatsqrt_maxsampl0.5,X,sqrt,0.5,194.09768064516135,0.6412915186635798,336.73223975000013,0.8728360675061186,0.783417115452645
maxfeatsqrt_maxsampl0.6,X,sqrt,0.6,146.5822467096774,0.6714758094187095,298.12837900000005,0.9039660089526393,0.8082467412767326
maxfeatsqrt_maxsampl0.7,X,sqrt,0.7,118.35385754838713,0.6671476698707621,296.69258525,0.9224599598426538,0.8091702297797074
maxfeatlog2_maxsampl0.1,X,log2,0.1,911.4873189677418,0.27447466256101316,1120.666068,0.40283515231621936,0.2791985412445731
maxfeatlog2_maxsampl0.2,X,log2,0.2,534.6423157419354,0.4815896648080127,630.9473277500002,0.6497267812711767,0.5941808472423218
maxfeatlog2_maxsampl0.3,X,log2,0.3,361.92987832258063,0.5651228099080795,449.94237699999996,0.7628800794447891,0.7106014619713781
maxfeatlog2_maxsampl0.4,X,log2,0.4,299.0580557419356,0.5779663859144271,425.90792399999975,0.8040708251344736,0.7260601871683552
maxfeatlog2_maxsampl0.5,X,log2,0.5,202.35531083870964,0.6220339796288399,313.99421674999996,0.8674260454749357,0.7980419895481589
maxfeatlog2_maxsampl0.6,X,log2,0.6,155.46690748387095,0.6398859332060025,309.0067285,0.8981451851325648,0.8012498932304228
maxfeatlog2_maxsampl0.7,X,log2,0.7,116.35182232258067,0.679123735750724,279.0465597500001,0.9237716018543389,0.8205199808650908
maxfeat0.1_maxsampl0.1,X,0.1,0.1,907.2459885161292,0.2728919939272465,1027.044054,0.40561387825174,0.33941530535455866
maxfeat0.1_maxsampl0.2,X,0.1,0.2,589.8325655483868,0.4262374244597935,750.6764894999999,0.6135686511102174,0.5171722209358418
maxfeat0.1_maxsampl0.3,X,0.1,0.3,447.2476580645162,0.4714589324322731,673.285938,0.7069837681258223,0.5669490670525807
maxfeat0.1_maxsampl0.4,X,0.1,0.4,333.0339385806452,0.5236077944466386,582.7648715,0.7818113789764322,0.6251713320469529
maxfeat0.1_maxsampl0.5,X,0.1,0.5,218.48440193548387,0.5900734414211392,462.87640575,0.8568590018884261,0.7022824211287988
maxfeat0.1_maxsampl0.6,X,0.1,0.6,189.4663237419355,0.5704909492008401,466.3650729999999,0.8758703209533484,0.7000385444605243
maxfeat0.1_maxsampl0.7,X,0.1,0.7,138.18950103225808,0.6178488126357325,411.93075799999997,0.909464552475747,0.7350501636919119
maxfeat0.2_maxsampl0.1,X,0.2,0.1,887.3996496774193,0.29276121478838135,1062.219155,0.4186162927264918,0.31679102428043093
maxfeat0.2_maxsampl0.2,X,0.2,0.2,548.9921273548388,0.4673053135156757,669.90937575,0.6403254403114198,0.5691208388808491
maxfeat0.2_maxsampl0.3,X,0.2,0.3,370.38468193548385,0.557232690140089,501.70365274999995,0.757340878397633,0.6773091154526452
maxfeat0.2_maxsampl0.4,X,0.2,0.4,291.43593832258057,0.5830012776954274,456.32824650000003,0.8090644882310833,0.7064941331403762
maxfeat0.2_maxsampl0.5,X,0.2,0.5,201.32915096774195,0.6262236820612582,351.2991047500001,0.8680983385395717,0.7740478502974755
maxfeat0.2_maxsampl0.6,X,0.2,0.6,156.1935116129032,0.6435712624561476,327.93761500000005,0.8976691473040502,0.7890737321112719
maxfeat0.2_maxsampl0.7,X,0.2,0.7,131.33715806451607,0.6578638618497907,340.26728749999995,0.9139538945208374,0.781143407300209
maxfeat0.3_maxsampl0.1,X,0.3,0.1,868.1438966451612,0.3056197511980454,981.6951017499998,0.4312317823633277,0.3685833080881171
maxfeat0.3_maxsampl0.2,X,0.3,0.2,546.0847365161288,0.47259098596741955,668.298292,0.6422302299571185,0.5701570721981026
maxfeat0.3_maxsampl0.3,X,0.3,0.3,376.36012903225816,0.5582654743533033,482.3168402499999,0.7534260384638982,0.6897785237176395
maxfeat0.3_maxsampl0.4,X,0.3,0.4,276.08000954838707,0.5933726676068563,384.4740710000002,0.8191249911877996,0.7527100363402475
maxfeat0.3_maxsampl0.5,X,0.3,0.5,179.6776170322581,0.6593568332355526,332.31410824999995,0.8822834343666274,0.7862588144396205
maxfeat0.3_maxsampl0.6,X,0.3,0.6,157.16789483870966,0.6542741709911128,299.73191125,0.8970307759317713,0.8072153650104519
maxfeat0.3_maxsampl0.7,X,0.3,0.7,119.37985793548387,0.6724533990029173,294.63674099999986,0.9217877712645637,0.8104925287023639
maxfeat0.4_maxsampl0.1,X,0.4,0.1,930.2742238709681,0.2645557075104612,1115.87855275,0.3905268305529609,0.2822778242482715
maxfeat0.4_maxsampl0.2,X,0.4,0.2,530.4314361290322,0.48679137150313,668.0425887499999,0.6524855572084017,0.570321538028622
maxfeat0.4_maxsampl0.3,X,0.4,0.3,380.2739263225806,0.5576353376251484,459.5507549999999,0.750861897291438,0.7044214471780029
maxfeat0.4_maxsampl0.4,X,0.4,0.4,277.0011563870967,0.6007754575455333,367.1976904999999,0.8185214978641016,0.7638220353754623
maxfeat0.4_maxsampl0.5,X,0.4,0.5,177.99115135483873,0.6585210371949834,271.65565525000005,0.8833883296278369,0.8252737383823765
maxfeat0.4_maxsampl0.6,X,0.4,0.6,145.898682451613,0.668662494729689,270.68845775000005,0.9044138490240858,0.8258958303585785
maxfeat0.4_maxsampl0.7,X,0.4,0.7,114.09203522580641,0.682521334248568,244.4594357499999,0.9252521111158076,0.8427660808811707
maxfeat0.5_maxsampl0.1,X,0.5,0.1,918.121321935484,0.2689995067340609,1099.6497900000002,0.3984888566636896,0.29271600578871193
maxfeat0.5_maxsampl0.2,X,0.5,0.2,491.6702970322581,0.5193043427905017,568.0146984999999,0.6778800846396651,0.6346584991156135
maxfeat0.5_maxsampl0.3,X,0.5,0.3,372.0512803870967,0.5626581710554212,456.81913850000007,0.7562489992350852,0.7061783962051776
maxfeat0.5_maxsampl0.4,X,0.5,0.4,279.09015470967745,0.6013610514488403,348.32461424999997,0.8171528816045486,0.7759610135069948
maxfeat0.5_maxsampl0.5,X,0.5,0.5,185.68686761290323,0.6525325985264638,269.9859225,0.8783464479346619,0.8263476941630488
maxfeat0.5_maxsampl0.6,X,0.5,0.6,151.50869225806449,0.6606441222657033,253.46689125000006,0.9007384269070036,0.8369725735648817
