Complexity,Loss,Equation
1,8164.348,"340.27826"
3,4758.903,"x5 * 3.9490857"
5,4365.0024,"(x5 - 28.149618) * 5.8040476"
6,4296.7856,"(x5 * log(x23)) - x4"
7,4193.394,"(x5 - sqrtabs(x21)) * log(x5)"
8,3509.1426,"sqrtabs((7648.57 * x2) - (x5 * 10368.015))"
9,2974.2117,"powabs((x5 * -647.5656) - (x2 * -473.172), 0.6408763)"
10,2880.2053,"sqrtabs(((x5 * -10515.368) + 10819.95) + (x2 * 7829.5884))"
12,2879.5847,"sqrtabs(((x21 - (x5 * 10524.7)) + 10524.7) + (x2 * 7843.2627))"
14,2878.923,"sqrtabs((((x21 - x22) - (x5 * 10524.7)) + 10524.7) + (x2 * 7843.2627))"
15,2824.2698,"sqrtabs((7648.57 + (7648.57 + ((sin(x2) + x2) * 7648.57))) - (x5 * 10368.015))"
19,2737.9597,"(x5 - (x5 * -14.360859)) + (x5 + ((x2 * -12.880405) + (x2 + ((x22 - x4) + x22))))"
21,2372.209,"((x22 - (((x4 + ((x5 * -18.947153) + x4)) - x22) + x4)) + x22) + ((x2 * -14.532717) + x22)"
23,2361.2837,"((x22 - (((x4 + ((-14.487421 + (-18.947153 * x5)) + x4)) - x22) + x4)) + x22) + ((x2 * -14.532717) + x22)"
24,2358.9963,"((x22 - (((x4 + (((-18.947153 * x5) + sin(-14.532717)) + x4)) - x22) + x4)) + x22) + ((x2 * -14.532717) + x22)"
25,2267.5496,"(x22 - ((((x4 + x5) + ((x5 * -18.947153) + x4)) - x22) + x4)) + (x22 + ((x2 * -14.532717) + (x22 + x22)))"
29,2147.6694,"((x22 - ((((x4 + x4) + ((x5 * -18.947153) + x2)) - x22) + x4)) + x22) + ((x2 * -14.532717) + ((x22 + (x22 + x22)) - x4))"
31,2147.4023,"(((x22 - ((((x4 + x4) + ((x5 * -18.947153) + x2)) - x22) + x4)) + x22) + ((x2 * -14.532717) + ((x22 + (x22 + x22)) - x4))) + 0.29891366"
33,2129.6196,"((x22 - (((((x4 + x4) + (x5 * -18.947153)) + x4) - x2) + x4)) + x22) + ((x22 + x22) + (x22 + ((x2 * -17.093527) + (x2 + (x22 - 43.12984)))))"
35,2118.8386,"(((x22 - ((((x4 + x2) + (x4 + (-18.947153 * x5))) - x22) + (x4 + (x4 + x4)))) + x22) + ((x2 * -14.532717) + ((-14.532717 + x22) + x22))) + (x22 + x22)"
38,2116.9883,"(x22 - ((((x5 * -18.947153) + (x4 - x22)) + (x4 + x4)) + x4)) + (x22 + ((x22 + x22) + (sin(x4 - x22) + ((((x2 + (x2 * -17.093527)) + x2) + x22) - 43.12984))))"
39,2116.0596,"((x2 - ((((x4 + (x4 + (x5 * -18.947153))) + x4) - x22) + x4)) + x22) + ((((x2 + x22) + sin(x5)) + sin(x5)) + (x22 + ((((x2 * -17.093527) + x22) + x22) - 43.12984)))"
40,2113.7195,"(x22 - ((((x4 + (x4 + (x5 * -18.947153))) + x4) - x22) + x4)) + (x22 + (((x2 + x22) + sin((x4 * -14.532717) + x22)) + (((x22 + (x2 * -17.093527)) + x2) + (x22 - 43.12984))))"
45,2067.9988,"(x22 - ((x4 + (((x4 + (x5 * -18.947153)) + x4) - x22)) + x4)) + (x2 + ((x22 + (x22 + sin((x22 + (x22 + x22)) - x4))) + (((x2 + ((sin(x22) + x2) * -17.093527)) + x22) + (x22 - 43.12984))))"
48,2067.2642,"(x22 - ((x4 + (((x4 + (x5 * -18.947153)) + x4) - x22)) + x4)) + (x2 + ((x22 + (x22 + sin(((x2 * 7829.5884) + x5) + (sin(-18.947153) + x2)))) + (((x2 + ((sin(x22) + x2) * -17.093527)) + x22) + (x22 - 43.12984))))"
