Id,Expression,size,MSE_train,MSE_test,nll_train,nll_test,R2_train,R2_test
0,4.85162399094934*(0.05871264932477*(x_1 + 0.681250247233792*x_2**2 - 0.614162652834585*x_2 - 0.478433851208343*x_4 - 0.0393698477495515*x_5)**3 - 0.756031883619218*sqrt(Abs(0.702765594742591*x_1 + 0.441213742779515*x_2 + 0.420888436609535*x_4 - 0.000902758514177371*x_5 + 0.415045179854313*(-x_1 - 0.681250247233792*x_2**2 + 0.614162652834585*x_2 + 0.478433851208343*x_4 + 0.0393698477495515*x_5)**3 - 0.039930027151205*sqrt(Abs(x_1)))))*(-0.0580868687414102*x_1 + 0.0121677951453388*x_2 - 0.0532487171932904*x_4 - 0.108031677158354*x_5 - 0.0368615560996086*sqrt(Abs(x_1))) - 1.39499375769697*log(Abs(0.312096329963019*x_1 + 0.210488849010909*x_2 + 0.258566044973982*x_4 - 0.0140546529063783*x_5 - 0.294463631727976*sqrt(Abs(x_1)) - 0.362031389999873*sqrt(Abs(0.702765594742591*x_1 + 0.441213742779515*x_2 + 0.420888436609535*x_4 - 0.000902758514177371*x_5 + 0.415045179854313*(-x_1 - 0.681250247233792*x_2**2 + 0.614162652834585*x_2 + 0.478433851208343*x_4 + 0.0393698477495515*x_5)**3 - 0.039930027151205*sqrt(Abs(x_1))))) + 0.46223714404428),160,0.1274744278099819,0.2860864242944412,0.1274744278099819,0.2860864242944412,0.8772938946465335,0.685229915434032
