-- NEO GP --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,10038,70.65045,70.65045,3.295837,1.9356005,0.360349,0.19431871,0.7399415,0.69254225,65.419014,24.416035,6.164,Inf,3,"(X4 + 0.03847204) [likelihood params: Float32[0.6002908]]"
2,18308,64.46554,64.46554,12.542316,3.448529,0.22506684,0.18072608,0.8375726,0.714049,48.474693,20.69114,4.946,Inf,7,"(X4 * sqrt(abs((sqrt(abs(X3)) - 0.24216676)))) [likelihood params: Float32[0.47441214]]"
3,26093,64.46554,64.46554,12.542316,3.448529,0.22506684,0.18072608,0.8375726,0.714049,48.474693,20.69114,4.04,Inf,7,"(X4 * sqrt(abs((sqrt(abs(X3)) - 0.24216676)))) [likelihood params: Float32[0.47441214]]"
4,33275,62.31609,62.31609,11.266066,4.8623857,0.21121319,0.13699867,0.84757054,0.783236,46.187637,16.769112,3.784,Inf,7,"((X3 + 7.4054165) / (9.812716 / X4)) [likelihood params: Float32[0.45957938]]"
5,40404,62.31609,62.31609,11.266066,4.8623857,0.21121319,0.13699867,0.84757054,0.783236,46.187637,16.769112,3.7,Inf,7,"((X3 + 7.4054165) / (9.812716 / X4)) [likelihood params: Float32[0.45957938]]"
6,46946,62.31609,62.31609,11.266066,4.8623857,0.21121319,0.13699867,0.84757054,0.783236,46.187637,16.769112,3.6,Inf,7,"((X3 + 7.4054165) / (9.812716 / X4)) [likelihood params: Float32[0.45957938]]"
7,52820,62.31609,62.31609,11.266066,4.8623857,0.21121319,0.13699867,0.84757054,0.783236,46.187637,16.769112,3.106,Inf,7,"((X3 + 7.4054165) / (9.812716 / X4)) [likelihood params: Float32[0.45957938]]"
8,57239,60.80368,60.80368,11.266066,5.871469,0.19692573,0.10314251,0.8578816,0.8368044,43.666145,13.260815,2.706,Inf,7,"((X4 + (X3 + -0.06385272)) / 2.094979) [likelihood params: Float32[0.44376314]]"
9,60803,56.65361,56.65361,8.04719,4.873611,0.19729072,0.10472333,0.8576182,0.83430314,43.73281,13.420931,2.186,Inf,5,"((X3 + X4) / 2.124033) [likelihood params: Float32[0.44417417]]"
10,63100,56.65361,56.65361,8.04719,4.873611,0.19729072,0.10472333,0.8576182,0.83430314,43.73281,13.420931,1.556,82.89151,5,"((X3 + X4) / 2.124033) [likelihood params: Float32[0.44417417]]"
11,64650,56.65361,56.65361,8.04719,4.873611,0.19729072,0.10472333,0.8576182,0.83430314,43.73281,13.420931,1.322,6.805647e35,5,"((X3 + X4) / 2.124033) [likelihood params: Float32[0.44417417]]"
12,65801,56.65361,56.65361,8.04719,4.873611,0.19729072,0.10472333,0.8576182,0.83430314,43.73281,13.420931,1.09,69.53228,5,"((X3 + X4) / 2.124033) [likelihood params: Float32[0.44417417]]"
13,66998,56.65361,56.65361,8.04719,4.873611,0.19729072,0.10472333,0.8576182,0.83430314,43.73281,13.420931,1.08,68.650154,5,"((X3 + X4) / 2.124033) [likelihood params: Float32[0.44417417]]"
14,68080,56.65361,56.65361,8.04719,4.873611,0.19729072,0.10472333,0.8576182,0.83430314,43.73281,13.420931,1.032,68.257,5,"((X3 + X4) / 2.124033) [likelihood params: Float32[0.44417417]]"
15,69130,56.65361,56.65361,8.04719,4.873611,0.19729072,0.10472333,0.8576182,0.83430314,43.73281,13.420931,1.044,68.14442,5,"((X3 + X4) / 2.124033) [likelihood params: Float32[0.44417417]]"
16,70157,56.65361,56.65361,8.04719,4.873611,0.19729072,0.10472333,0.8576182,0.83430314,43.73281,13.420931,1.052,68.194336,5,"((X3 + X4) / 2.124033) [likelihood params: Float32[0.44417417]]"
17,71276,56.65361,56.65361,8.04719,4.873611,0.19729072,0.10472333,0.8576182,0.83430314,43.73281,13.420931,1.036,68.185326,5,"((X3 + X4) / 2.124033) [likelihood params: Float32[0.44417417]]"
18,72323,56.65361,56.65361,8.04719,4.873611,0.19729072,0.10472333,0.8576182,0.83430314,43.73281,13.420931,1.036,67.91117,5,"((X3 + X4) / 2.124033) [likelihood params: Float32[0.44417417]]"
19,73407,56.65361,56.65361,8.04719,4.873611,0.19729072,0.10472333,0.8576182,0.83430314,43.73281,13.420931,1.04,68.544044,5,"((X3 + X4) / 2.124033) [likelihood params: Float32[0.44417417]]"
20,74462,56.65361,56.65361,8.04719,4.873611,0.19729072,0.10472333,0.8576182,0.83430314,43.73281,13.420931,1.044,68.218025,5,"((X3 + X4) / 2.124033) [likelihood params: Float32[0.44417417]]"
21,75674,56.653477,56.653477,8.04719,4.8734765,0.19729072,0.10472146,0.8576182,0.8343061,43.73281,13.42076,1.136,69.46143,5,"((X3 + X4) / 2.1240454) [likelihood params: Float32[0.44417417]]"
22,76900,56.653477,56.653477,8.04719,4.8734765,0.19729072,0.10472146,0.8576182,0.8343061,43.73281,13.42076,1.164,69.42186,5,"((X3 + X4) / 2.1240454) [likelihood params: Float32[0.44417417]]"
23,78298,56.653477,56.653477,8.04719,4.8734765,0.19729072,0.10472146,0.8576182,0.8343061,43.73281,13.42076,1.216,70.965866,5,"((X3 + X4) / 2.1240454) [likelihood params: Float32[0.44417417]]"
24,79400,56.653477,56.653477,8.04719,4.8734765,0.19729072,0.10472146,0.8576182,0.8343061,43.73281,13.42076,1.104,68.6262,5,"((X3 + X4) / 2.1240454) [likelihood params: Float32[0.44417417]]"
25,80507,56.653477,56.653477,8.04719,4.8734765,0.19729072,0.10472146,0.8576182,0.8343061,43.73281,13.42076,1.112,69.01051,5,"((X3 + X4) / 2.1240454) [likelihood params: Float32[0.44417417]]"
26,81727,56.653477,56.653477,8.04719,4.8734765,0.19729072,0.10472146,0.8576182,0.8343061,43.73281,13.42076,1.12,68.532486,5,"((X3 + X4) / 2.1240454) [likelihood params: Float32[0.44417417]]"
