Id,Expression,max_features,max_samples,MSE_train,OOB_score,MSE_test,R2_train,R2_test
maxfeatsqrt_maxsampl0.1,X,sqrt,0.1,0.24869219481990354,0.7028290735800553,0.26533469969323914,0.7570424042296706,0.7205254257572555
maxfeatsqrt_maxsampl0.2,X,sqrt,0.2,0.15359795539388285,0.7757143136513556,0.2024702477198927,0.8499438633980425,0.7867399690136275
maxfeatsqrt_maxsampl0.3,X,sqrt,0.3,0.11115855537408155,0.8013022048660132,0.17727595539867352,0.8914046523150937,0.8132768830620367
maxfeatsqrt_maxsampl0.4,X,sqrt,0.4,0.08224872452531679,0.8217047928761094,0.15929800151108783,0.9196478507083095,0.8322128948776701
maxfeatsqrt_maxsampl0.5,X,sqrt,0.5,0.06326318519808373,0.8318767455901255,0.15195158303962814,0.9381956020468183,0.8399508092058523
maxfeatsqrt_maxsampl0.6,X,sqrt,0.6,0.04955768609323285,0.8388464725541795,0.14187530738209667,0.9515850657320714,0.8505640567479072
maxfeatsqrt_maxsampl0.7,X,sqrt,0.7,0.038596846484101895,0.8465032246660478,0.1387014838033195,0.962293159088146,0.8539070156387941
maxfeatlog2_maxsampl0.1,X,log2,0.1,0.24673285711025028,0.7047816833863904,0.2679238413520165,0.7589565615259389,0.7177983069010428
maxfeatlog2_maxsampl0.2,X,log2,0.2,0.15567212807529685,0.7729689951284155,0.20535598992598578,0.8479175191122728,0.7837004435563293
maxfeatlog2_maxsampl0.3,X,log2,0.3,0.11310676575238267,0.7992279060372949,0.17862138992498733,0.8895013657647876,0.8118597493744801
maxfeatlog2_maxsampl0.4,X,log2,0.4,0.08268294339522497,0.8203750453713881,0.15872352465635456,0.9192236445013258,0.8328179860119036
maxfeatlog2_maxsampl0.5,X,log2,0.5,0.06454862898100673,0.8306535846389698,0.15338594374730585,0.936939799341699,0.8384400103975841
maxfeatlog2_maxsampl0.6,X,log2,0.6,0.050715835331160274,0.8369716681982198,0.14244344925874405,0.950453622284102,0.84996563818724
maxfeatlog2_maxsampl0.7,X,log2,0.7,0.03888288579662388,0.8465561355017966,0.13932955472170538,0.9620137155627211,0.8532454743752012
maxfeat0.1_maxsampl0.1,X,0.1,0.1,0.40197090393761575,0.519770413992624,0.4349753254025934,0.607298152396647,0.5418445306492774
maxfeat0.1_maxsampl0.2,X,0.1,0.2,0.2841993344024643,0.5846457646393148,0.372975609316585,0.7223540245967364,0.607148255628863
maxfeat0.1_maxsampl0.3,X,0.1,0.3,0.2171982999824707,0.6116540256977736,0.34273605583330824,0.7878100806205096,0.6389992963890807
maxfeat0.1_maxsampl0.4,X,0.1,0.4,0.17082030590697164,0.6282010476175355,0.3250308661321476,0.8331186434621932,0.6576480082211161
maxfeat0.1_maxsampl0.5,X,0.1,0.5,0.13307209891145855,0.6460255222496883,0.3101155003766426,0.8699964136829762,0.673358224408497
maxfeat0.1_maxsampl0.6,X,0.1,0.6,0.10789100648874998,0.6499719009665925,0.30522070492666564,0.8945968547154026,0.6785138669835887
maxfeat0.1_maxsampl0.7,X,0.1,0.7,0.08460276836949289,0.6658665829057537,0.2938142704719234,0.9173480888153672,0.6905281584296468
maxfeat0.2_maxsampl0.1,X,0.2,0.1,0.30473018641011956,0.6359254735764104,0.33209853564028974,0.7022965939785031,0.6502036975864345
maxfeat0.2_maxsampl0.2,X,0.2,0.2,0.19344902414003448,0.7186255553479914,0.2559435603274758,0.8110117213641734,0.730417025608068
maxfeat0.2_maxsampl0.3,X,0.2,0.3,0.14424447165072218,0.7435216011825809,0.22917761030757364,0.8590816649440897,0.7586093521098901
maxfeat0.2_maxsampl0.4,X,0.2,0.4,0.11037664713107477,0.7592720355573487,0.21207038369552877,0.8921685305179118,0.7766282349752027
maxfeat0.2_maxsampl0.5,X,0.2,0.5,0.08416304891314053,0.7751428969358133,0.19956736863992794,0.9177776687706456,0.7897975445809742
maxfeat0.2_maxsampl0.6,X,0.2,0.6,0.06750848498649459,0.7814955159868606,0.1892825472857687,0.9340481947240291,0.8006304513679096
maxfeat0.2_maxsampl0.7,X,0.2,0.7,0.05285126872739454,0.7897473481729647,0.1836360442016476,0.9483674298957464,0.8065778606107245
