id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Sin((Abs((t0 + t1)) ^ (Abs((t2 + t3)) ^ ((Sqrt(Abs((Sqrt(Abs((Abs(Exp(t4)) ^ x3))) + (Exp((Abs(x2) ^ x5)) + x0)))) * Log(Sqrt(Abs((x1 + t5))))) - t6)))),1.0794395210683017;-0.8892499525089514;-0.23970462251145963;-0.868724184557675;-4.928680761660521;33.2687215563664;0.5448750054785176,30,6.170661416808329e-5,5.3490381292445606e-5,0.7285216572057167,0.6483985198560392
