id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Log(Exp(((t0 - ((Abs((Abs(Exp(x0)) ^ (x5 / x1))) ^ ((t1 / x1) - t2)) + (t3 / x1))) / ((x0 - t4) + ((t5 / x1) / x1))))),1.3672846535335814;74.68342666172438;8.080395826953609;-2.803873210828348;-4.524800871623507;145.71454193698366,30,6.249978625740352e-5,6.622636250900088e-5,0.7250320953935454,0.5646827238824753
