Complexity,Loss,Equation
1,1277.9684,"71.75035"
3,197.50708,"24036.848 / x0"
5,63.342224,"(35186.305 / x0) + -38.396477"
6,58.897793,"sqrtabs(1.6521849e7 / x0) + -152.97331"
8,58.78642,"((x0 + 4379.6826) / sqrtabs(x0)) + -188.89578"
9,48.78681,"(3978.4194 / sqrtabs(sqrtabs(x1) - x0)) + -152.96364"
12,47.793873,"(3978.4194 / sqrtabs(sqrtabs(sqrtabs(x1) - x1) - x0)) + -152.96364"
18,47.639797,"(((sqrtabs(x0) + 3765.329) / sqrtabs(x0)) + (x1 / ((-2390.8867 / sqrtabs(x0)) + x0))) + -140.08301"
19,46.29506,"(((sqrtabs(sqrtabs(x1)) + 3736.2932) / sqrtabs(x0)) + (x1 / ((sqrtabs(x0) + -185.28433) + x0))) + -138.06743"
20,43.498898,"((((sqrtabs(64.95183) + x1) + x1) / (x0 + -148.83836)) + ((sqrtabs(x1) + 3680.2122) / sqrtabs(x0))) + -137.1133"
22,43.357197,"((((sqrtabs(x1 + -5.988866) + x1) + x1) / (x0 + -148.83836)) + ((sqrtabs(x1) + 3680.2122) / sqrtabs(x0))) + -137.1133"
24,6.436941,"((4319.624 / sqrtabs(x0)) / powabs(powabs((4066.958 / x0) / 7.8656864, ((-456.97513 / (x1 - -4.635646)) / 4059.2788) / 0.6513483), -18.842026)) + -163.69101"
