id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,11.085714291553108,11.085714291553108,1,12.908979983983235,18.019632840865576,12.33726945395395,0.0,-0.3754000087259668,-0.4405838608964223,12.908979983983235,18.019632840865576,12.33726945395395,12.908979983983235,18.019632840865576,12.33726945395395
1,Sqrt(Abs(x2)),,3,21.638377464593773,15.035489470755898,9.321731207700806,-0.6762267422710007,-0.14762673201522847,-8.846901525074058e-2,21.638377464593773,15.035489470755898,9.321731207700806,23.024671825713664,16.42178383187579,10.708025568820696
2,(798.3725601927608 / x2),798.3725601927608,3,10.198868263018431,13.024569858380222,7.68594808890546,0.20994003587637167,5.862458182715136e-3,0.10253619620698318,10.198868263018431,13.024569858380222,7.68594808890546,13.49470512902276,16.32040672438455,10.981784954909788
3,(16.208801502637144 - Sqrt(Abs(x0))),16.208801502637144,5,9.527850509023379,8.857425334647646,5.512239911782616,0.26192073108448377,0.32393168106421943,0.35635321219654414,9.527850509023379,8.857425334647646,5.512239911782616,15.07302795350294,14.402602779127207,11.057417356262178
4,((32.83214680626335 / (-4.785102082098769 + x0)) + Sin(x0)),32.83214680626335;-4.785102082098769,8,84.85274437474577,170.20723543964164,60.421739163803046,-5.573156398106316,-11.99155399981283,-6.0552550231260325,84.85274437474577,170.20723543964164,60.421739163803046,97.72824767421857,183.08273873911443,73.29724246327585
5,(Exp(Sin(x0)) + (816.0163878104676 / (x0 + (4146.207820844211 / x2)))),816.0163878104676;4146.207820844211,11,11.0016114138233,7.383127210651053,5.895002916207601,0.1477551729514257,0.43646170154338193,0.31165918903519196,11.0016114138233,7.383127210651053,5.895002916207601,32.406623053431744,28.7881388502595,27.30001455581605
6,(Sin(x0) + (1514.6518556978178 / (Sqrt(Abs(Sqrt(Abs(x2)))) + (106.55620219407695 + x0)))),1514.6518556978178;106.55620219407695,14,9.316369720941912,8.262915170643907,5.287702767858517,0.2783031864251738,0.3693093694988048,0.38257170299923693,9.316369720941912,8.262915170643907,5.287702767858517,32.66729150960567,31.613836959307665,28.638624556522274
7,(Sin(x0) + (568.5274327594858 / ((21.853717647485787 / Log(Sqrt(Abs(Log(x1))))) + x0))),568.5274327594858;21.853717647485787,14,12.37880668858213,7.211773464753212,5.961278478787855,4.107011522668058e-2,0.449540766232682,0.3039204016008018,12.37880668858213,7.211773464753212,5.961278478787855,39.41154673042,34.244513506591076,32.99401852062572
8,(Exp(Sin(x0)) + (559.0116075381306 / (x0 + (514.3268160032641 / Sqrt(Abs((x2 + x1))))))),559.0116075381306;514.3268160032641,15,12.991640576428376,6.075214475219463,4.194841207317367,-6.403340352816533e-3,0.5362918814150713,0.5101816844611473,12.991640576428376,6.075214475219463,4.194841207317367,43.75278465913545,36.83635855792654,34.955985290024444
9,(Exp(Sin(x0)) + (510.8314750373084 / (x0 + (3732.4150887058913 / Sqrt(Abs(((x2 + x1) * x2))))))),510.8314750373084;3732.4150887058913,17,13.598636085015558,6.003359500081156,4.370877214956495,-5.342452323018643e-2,0.5417764178817691,0.4896265176563652,13.598636085015558,6.003359500081156,4.370877214956495,50.43999757292029,42.84472098798589,41.21223870286123
10,(Exp(Sin(x0)) + (463.45999128746763 / (x0 + (26728.73733794255 / Sqrt(Abs(((((x2 + x1) * x2) + x1) * x2))))))),463.45999128746763;26728.73733794255,21,14.334696058055304,5.98373091716935,4.808118297262444,-0.11044374349026942,0.5432746256058993,0.43857126196613916,14.334696058055304,5.98373091716935,4.808118297262444,60.38639791793622,52.035432777050275,50.85982015714337
11,(Exp(Sin(Exp(x0))) + (Exp(Sin(x0)) + (608.2375571819101 / ((x0 + (392.8086253819805 / Sqrt(Abs((x0 + x1))))) + x0)))),608.2375571819101;392.8086253819805,22,15.83221267646745,5.317998746805752,6.8062587583744385,-0.22644954877234325,0.5940885373550173,0.2052547318518072,15.83221267646745,5.317998746805752,6.8062587583744385,59.500485051744,48.9862711220823,50.47453113365099
12,(Exp(Sin(Exp(x0))) + (Exp(Sin(x0)) + (317.200159854087 / ((x0 + (216.678746918023 / Sqrt(Abs((x0 + x1))))) + Sin(x0))))),317.200159854087;216.678746918023,23,15.863918171159762,5.269018970289479,6.763318623050395,-0.22890562932492386,0.5978270588689019,0.2102687153887154,15.863918171159762,5.269018970289479,6.763318623050395,61.611632088116146,51.016732887245865,52.51103254000678
13,(Exp(Sin(Exp(x0))) + (Sin(Exp((x1 - x2))) + (977.465968246462 / ((x0 + (746.1752201654791 / Sqrt(Abs((x0 + x1))))) + x0)))),977.465968246462;746.1752201654791,24,19.62218101789858,4.872606342794792,7.321195738805641,-0.5200411684149113,0.6280843863144863,0.1451271723333446,19.62218101789858,4.872606342794792,7.321195738805641,72.58163815676164,57.83206348165785,60.2806528776687
14,(Exp(Sin(Exp(x0))) + (Sin(Exp((x1 - x2))) + (428.82423620812176 / (Sqrt(Abs(x0)) + (x0 + (238.91572954206174 / Sqrt(Abs((x0 + x1))))))))),428.82423620812176;238.91572954206174,26,18.79430128306102,4.609910411410304,8.052601468692941,-0.455909088586393,0.6481354045294137,5.972324286780706e-2,18.79430128306102,4.609910411410304,8.052601468692941,74.05634351491813,59.871952643267406,63.31464370055004
15,(Exp(Sin(Exp((x1 - x2)))) + (Exp(Sin(x0)) + (Exp(Sin(x1)) + (225.5512054010318 / (x0 + (122.4005791942977 / Sqrt(Abs((x0 + x1))))))))),225.5512054010318;122.4005791942977,26,12.320596174413643,4.152899955248493,7.105509350816295,4.55794191562483e-2,0.6830180345443446,0.17031218841102425,12.320596174413643,4.152899955248493,7.105509350816295,69.88522349926478,61.71752728009964,64.67013667566744
16,(Exp(Sin(Exp((x1 - x2)))) + (Exp(Sin(Exp(x0))) + (Exp(Sin(x1)) + (228.23868384549624 / (x0 + (139.59685584150918 / Sqrt(Abs((x0 + x1))))))))),228.23868384549624;139.59685584150918,27,15.396715550236271,3.619592127943372,8.626087633470078,-0.19271356600906375,0.7237242796053209,-7.240919381284128e-3,15.396715550236271,3.619592127943372,8.626087633470078,75.26392796808146,63.486804545788566,68.49330005131527
17,(Exp(Sin(Exp((x1 - x2)))) + (Exp(Sin(Exp(x0))) + (Exp(Sin(x1)) + (231.8743999752704 / ((x0 + (143.5823538592979 / Sqrt(Abs((x0 + x1))))) + Sin((Sin(x0) * x0))))))),231.8743999752704;143.5823538592979,33,15.121376345455745,3.5436611941386116,8.415736577380068,-0.17138428940299955,0.729519925273572,1.7321106896634908e-2,15.121376345455745,3.5436611941386116,8.415736577380068,91.8540250750036,80.27630992368647,85.14838530692793
18,(Exp(Sin(Exp((x1 - x2)))) + (Exp(Sin(x1)) + (Exp(Sin(Sin(Exp(x0)))) + (Exp(Sin(x0)) + (178.3715941041839 / ((x0 + (93.5834823276997 / Sqrt(Abs((Sqrt(Abs(x0)) + x1))))) + Exp(Sin(x1)))))))),178.3715941041839;93.5834823276997,38,13.045589613365813,3.408069034756105,7.450369250066134,-1.0582527012364729e-2,0.7398693846018962,0.13004399073698658,13.045589613365813,3.408069034756105,7.450369250066134,95.93865296115146,86.30113238254177,90.34343259785179
19,(Exp(Sin(Exp((x1 - x2)))) + (Exp(Sin(Exp((x1 - x2)))) + (Exp(Sin(Exp(x0))) + (Exp(Sin(x1)) + (164.57654109978404 / ((x0 + (89.12761231877776 / Sqrt(Abs((Sqrt(Abs(x0)) + x1))))) + Sin(Sin(x1)))))))),164.57654109978404;89.12761231877776,40,16.3031581952624,3.2337527107812685,9.058148325229105,-0.26293155737250196,0.7531745765352381,-5.769127728250667e-2,16.3031581952624,3.2337527107812685,9.058148325229105,103.80139172903614,90.73198624455502,96.55638185900284
20,(Exp(Sin(x0)) + (Sin(Exp((x1 - x2))) + (Exp(Sin(Exp(x0))) + (Exp(Sin(Sin(x1))) + (253.97992659245895 / ((x0 + (178.45092338525853 / Sqrt(Abs((x0 + x1))))) + Sin(Sin((Exp(x2) + (x1 - x2)))))))))),253.97992659245895;178.45092338525853,40,14.459687219371727,3.1364228429134915,7.773681165424088,-0.12012624059472743,0.7606035570420466,9.22918828626702e-2,14.459687219371727,3.1364228429134915,7.773681165424088,104.26050584613952,92.93724146968128,97.57449979219189
21,(Exp(Sin(Exp((x1 - x2)))) + (Exp(Sin(Exp((x1 - x2)))) + (Exp(Sin(Exp(x0))) + (Exp(Sin(x1)) + (178.93084022296264 / ((x0 + (112.2112972333955 / Sqrt(Abs((x0 + x1))))) + Sin((Exp(x1) * Sqrt(Abs(x1)))))))))),178.93084022296264;112.2112972333955,42,15.866975923469433,2.9967029522043203,9.616189746358458,-0.2291424994969642,0.7712680772682732,-0.12285200575577582,15.866975923469433,2.9967029522043203,9.616189746358458,111.78278683540427,98.91251386413914,105.53200065829328
22,(Exp(Sin(x1)) + (Exp(Sin(Exp((x1 - x2)))) + (Exp(Sin(x0)) + (Exp(Sin(Exp(x0))) + (Sin(Exp((x1 - x2))) + (196.10136397494924 / ((x0 + (141.96259777576353 / Sqrt(Abs((x0 + x1))))) + Sin(((x2 - x0) / x1))))))))),196.10136397494924;141.96259777576353,44,15.11704827223423,2.7369615261239817,9.586893878371118,-0.17104901324431898,0.7910935844166326,-0.11943122008103413,15.11704827223423,2.7369615261239817,9.586893878371118,114.12820727097821,101.74812052486796,108.5980528771151
23,(Exp(Sin(Exp((x1 - x2)))) + (Exp(Sin(x1)) + (Exp(Sin(Sin(Exp((x1 - x2))))) + (Exp(Sin(Exp(x0))) + (Sin(x0) + (177.73503425856077 / ((x0 + (144.59719952520604 / Sqrt(Abs((x1 + x1))))) + Sin((x1 + Sqrt(Abs(Sin(x0)))))))))))),177.73503425856077;144.59719952520604,46,15.741392260801419,2.7042671551073174,8.705505963536416,-0.21941410400608619,0.7935890757831175,-1.6514346129391955e-2,15.741392260801419,2.7042671551073174,8.705505963536416,117.05513635253944,104.01801124684533,110.01925005527443
