id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,8.644897996162884,8.644897996162884,1,9.840025108687762,14.18639920221449,20.066996846049168,1.1102230246251565e-16,-0.41003535442166883,-0.45717836850919524,9.840025108687762,14.18639920221449,20.066996846049168,9.840025108687762,14.18639920221449,20.066996846049168
1,(711.300408798573 / x2),711.300408798573,3,7.706879520916634,10.754651750410494,13.462413831634784,0.21678253502501466,-6.894208857484574e-2,2.241783492184768e-2,7.706879520916634,10.754651750410494,13.462413831634784,11.002716386920962,14.050488616414823,16.758250697639113
2,(31.07109256350837 / Log(x0)),31.07109256350837,4,6.095654377098188,8.94972828716857,Infinity,0.38052450986976327,0.11045550618613054,-Infinity,6.095654377098188,8.94972828716857,Infinity,11.64083182157775,14.494905731648132,Infinity
3,(11.728404521571255 - (5.734034905024904e-2 * x0)),11.728404521571255;5.734034905024904e-2,5,5.902140186005731,6.952279562324845,12.389841612245526,0.400190536018579,0.30898885355129435,0.10030338245785775,5.902140186005731,6.952279562324845,12.389841612245526,12.833611991605185,13.883751367924297,19.32131341784498
4,((1289.8844486282767 - x0) / (x0 + 97.08375164446738)),1289.8844486282767;97.08375164446738,7,5.728122141549583,6.923425473597198,12.197633785065602,0.41787525150802507,0.31185676137241725,0.11426068210630425,5.728122141549583,6.923425473597198,12.197633785065602,16.994187528588284,18.1894908606359,23.463699172104306
5,(((x1 + 1000.0525746507138) / (x0 + 70.5727997866643)) + -1.5225290415179238),1000.0525746507138;70.5727997866643;-1.5225290415179238,9,5.8850758563856855,6.291629515320356,12.260478273588875,0.4019247114329262,0.3746531500298014,0.10969718763033987,5.8850758563856855,6.291629515320356,12.260478273588875,20.370017068292587,20.77657072722726,26.745419485495777
6,((-1163.707316475623 / (-86.96682750635834 - x0)) + Sin((-3.776710674032603 - x0))),-1163.707316475623;-86.96682750635834;-3.776710674032603,10,4.666526202321196,5.842875068866199,11.445497968746128,0.5257607423988058,0.4192564088225973,0.16887752637702658,4.666526202321196,5.842875068866199,11.445497968746128,22.584120894601746,23.760469761146748,29.363092661026677
7,(((x1 + 843.4321825902128) / (x0 + 70.99040309016004)) + Sin((-3.709975981900951 - x0))),843.4321825902128;70.99040309016004;-3.709975981900951,12,4.825257859867531,5.085757135941012,11.456720311334694,0.5096295175499799,0.4945089826205009,0.16806260848026722,4.825257859867531,5.085757135941012,11.456720311334694,28.17617964853129,28.43667892460477,34.80764209999845
8,(((x1 + 843.7891729091069) / ((x0 + 34.83536020740562) + 36.19672356481481)) + Sin((-3.709634691244379 - x0))),843.7891729091069;34.83536020740562;36.19672356481481;-3.709634691244379,14,4.825257529518319,5.086001079980901,11.456979128009612,0.5096295511219686,0.4944847361774226,0.16804381433468618,4.825257529518319,5.086001079980901,11.456979128009612,32.0679996162927,32.32874316675529,38.699721214784
9,(((x1 + 875.1006922874494) / (((x2 / x1) + x0) + 73.01585299481157)) + Sin((-3.686241240530453 - x0))),875.1006922874494;73.01585299481157;-3.686241240530453,16,4.908341523793991,5.064150988361696,11.492002048923661,0.5011860773139274,0.49665649246605303,0.16550060155852986,4.908341523793991,5.064150988361696,11.492002048923661,38.179406190671365,38.33521565523907,44.76306671580103
10,(((x1 + 839.1637678786584) / ((x0 + 36.11368151739822) - (Sin(x0) + -34.4099630798124))) + Sin((-3.737888122153141 - x0))),839.1637678786584;36.11368151739822;-34.4099630798124;-3.737888122153141,17,4.774601607295116,5.03872098476556,11.475960190596599,0.5147774975615034,0.49918406860588316,0.16666549180714152,4.774601607295116,5.03872098476556,11.475960190596599,37.85507414123544,38.119193518705885,44.55643272453692
11,(((((x1 + x1) + x0) + 1513.1253938770271) / ((x0 + x0) + 127.38182479461221)) + Sin((15.13474155653299 - x0))),1513.1253938770271;127.38182479461221;15.13474155653299,18,4.871397002391539,5.092858613864618,11.581198951260742,0.5049405922663164,0.49380314213214316,0.15902350896611173,4.871397002391539,5.092858613864618,11.581198951260742,39.89777968538718,40.11924129686026,46.60758163425638
12,((((x1 + 852.2198120596064) / ((x0 + 35.923744679608625) + 35.30867303633234)) + Sin((x2 * x0))) + Sin((-3.6900567348269067 - x0))),852.2198120596064;35.923744679608625;35.30867303633234;-3.6900567348269067,19,5.730559238478993,3.878391926676973,11.474671999062798,0.4176275796878324,0.614513192744185,0.1667590346950959,5.730559238478993,3.878391926676973,11.474671999062798,47.47782620786717,45.62565889606515,53.22193896845097
13,((((878.8242944083838 + ((x0 / x2) + x1)) / ((x0 + 37.275170098773735) + 37.47835947460468)) + Sin((0.46392005477383186 + ((Abs(Sqrt(Abs(x1))) ^ (x1 / x0)) + 0.40576583942792516)))) + Sin((-3.826573748259698 - x0))),878.8242944083838;37.275170098773735;37.47835947460468;0.46392005477383186;0.40576583942792516;-3.826573748259698,32,4.677698406585163,3.677289617274842,11.14224980557601,0.5246253586837679,0.6345014478377387,0.19089809413072312,4.677698406585163,3.677289617274842,11.14224980557601,73.75525119640655,72.75484240709622,80.2198025953974
